"Approaches125150yardsRghRTP_RANKTHISWEEK_2012","Approaches125150yardsRghRTP_RANKLASTWEEK_2012","Approaches125150yardsRghRTP_PLAYERNAME_2012","Approaches125150yardsRghRTP_ROUNDS_2012","Approaches125150yardsRghRTP_AVGRTP_2012","stat_name","year"
1,NA,"Justin Rose",69,-0.128,"Approaches125150yardsRghRTP",2012
2,NA,"Ben Crane",73,-0.105,"Approaches125150yardsRghRTP",2012
2,NA,"Phil Mickelson",79,-0.105,"Approaches125150yardsRghRTP",2012
4,NA,"Jim Furyk",85,-0.094,"Approaches125150yardsRghRTP",2012
5,NA,"Rory McIlroy",60,-0.091,"Approaches125150yardsRghRTP",2012
6,NA,"Bo Van Pelt",84,-0.083,"Approaches125150yardsRghRTP",2012
7,NA,"Brian Gay",91,-0.067,"Approaches125150yardsRghRTP",2012
8,NA,"Hunter Haas",69,-0.065,"Approaches125150yardsRghRTP",2012
9,NA,"Kevin Na",80,-0.059,"Approaches125150yardsRghRTP",2012
10,NA,"Jason Kokrak",79,-0.044,"Approaches125150yardsRghRTP",2012
11,NA,"Ben Curtis",62,-0.04,"Approaches125150yardsRghRTP",2012
12,NA,"Sergio Garcia",57,-0.037,"Approaches125150yardsRghRTP",2012
12,NA,"Louis Oosthuizen",65,-0.037,"Approaches125150yardsRghRTP",2012
14,NA,"DA Points",88,-0.036,"Approaches125150yardsRghRTP",2012
15,NA,"Garth Mulroy",59,-0.03,"Approaches125150yardsRghRTP",2012
16,NA,"Robert Garrigus",89,-0.029,"Approaches125150yardsRghRTP",2012
17,NA,"Richard Lee",71,-0.026,"Approaches125150yardsRghRTP",2012
18,NA,"Brendon de Jonge",115,-0.024,"Approaches125150yardsRghRTP",2012
19,NA,"Trevor Immelman",76,-0.022,"Approaches125150yardsRghRTP",2012
20,NA,"Davis Love III",64,-0.021,"Approaches125150yardsRghRTP",2012
21,NA,"Ricky Barnes",92,-0.015,"Approaches125150yardsRghRTP",2012
22,NA,"Gavin Coles",72,0,"Approaches125150yardsRghRTP",2012
22,NA,"Jason Day",57,0,"Approaches125150yardsRghRTP",2012
22,NA,"Ernie Els",80,0,"Approaches125150yardsRghRTP",2012
22,NA,"Bob Estes",78,0,"Approaches125150yardsRghRTP",2012
22,NA,"Martin Flores",95,0,"Approaches125150yardsRghRTP",2012
22,NA,"Zach Johnson",95,0,"Approaches125150yardsRghRTP",2012
22,NA,"Troy Kelly",68,0,"Approaches125150yardsRghRTP",2012
22,NA,"David Mathis",83,0,"Approaches125150yardsRghRTP",2012
