"GIRPutting1015_RANKTHISWEEK_2013","GIRPutting1015_RANKLASTWEEK_2013","GIRPutting1015_PLAYERNAME_2013","GIRPutting1015_ROUNDS_2013","GIRPutting1015_Pct_2013","GIRPutting1015_ATTEMPTS_2013","GIRPutting1015_PUTTSMADE_2013","stat_name","year"
1,1,"Vaughn Taylor",50,41.79,67,28,"GIRPutting1015",2013
2,2,"Charlie Wi",75,38.58,127,49,"GIRPutting1015",2013
3,3,"Billy Horschel",96,37.95,166,63,"GIRPutting1015",2013
4,4,"James Driscoll",76,37.72,114,43,"GIRPutting1015",2013
5,5,"Sangmoon Bae",83,37.66,154,58,"GIRPutting1015",2013
5,5,"Steve Stricker",51,37.66,77,29,"GIRPutting1015",2013
7,7,"Justin Leonard",86,37.5,136,51,"GIRPutting1015",2013
8,8,"Jim Furyk",80,37.12,132,49,"GIRPutting1015",2013
9,9,"Mike Weir",60,36.84,95,35,"GIRPutting1015",2013
10,10,"John Senden",79,36.63,101,37,"GIRPutting1015",2013
11,11,"David Hearn",88,36.03,136,49,"GIRPutting1015",2013
12,12,"Rickie Fowler",75,35.96,114,41,"GIRPutting1015",2013
13,13,"Jason Bohn",70,35.92,142,51,"GIRPutting1015",2013
14,14,"Brian Davis",91,35.33,150,53,"GIRPutting1015",2013
15,15,"Bryce Molder",82,35,120,42,"GIRPutting1015",2013
16,16,"Bob Estes",66,34.92,126,44,"GIRPutting1015",2013
17,17,"Dicky Pride",71,34.69,98,34,"GIRPutting1015",2013
18,18,"Morgan Hoffmann",64,34.48,116,40,"GIRPutting1015",2013
19,19,"Freddie Jacobson",63,34.07,91,31,"GIRPutting1015",2013
20,20,"Dustin Johnson",71,33.93,112,38,"GIRPutting1015",2013
21,21,"David Lynn",70,33.91,115,39,"GIRPutting1015",2013
22,22,"Rory McIlroy",56,33.8,71,24,"GIRPutting1015",2013
23,23,"Zach Johnson",84,33.79,145,49,"GIRPutting1015",2013
24,24,"Rory Sabbatini",86,33.77,154,52,"GIRPutting1015",2013
25,25,"Tiger Woods",61,33.73,83,28,"GIRPutting1015",2013
25,25,"YE Yang",56,33.73,83,28,"GIRPutting1015",2013
27,27,"Adam Scott",61,33.71,89,30,"GIRPutting1015",2013
28,28,"David Mathis",71,33.61,119,40,"GIRPutting1015",2013
29,29,"Luke Donald",60,33.33,84,28,"GIRPutting1015",2013
29,29,"Jason Dufner",78,33.33,111,37,"GIRPutting1015",2013
29,29,"Lucas Glover",65,33.33,84,28,"GIRPutting1015",2013
29,29,"Brandt Snedeker",79,33.33,120,40,"GIRPutting1015",2013
29,29,"Nick Watney",88,33.33,159,53,"GIRPutting1015",2013
34,34,"Robert Streb",75,33.08,130,43,"GIRPutting1015",2013
35,35,"Brian Gay",79,32.76,116,38,"GIRPutting1015",2013
36,36,"KJ Choi",85,32.74,113,37,"GIRPutting1015",2013
37,37,"Erik Compton",74,32.65,147,48,"GIRPutting1015",2013
