"DrivingPct300320Measured_RANKTHISWEEK_2006","DrivingPct300320Measured_RANKLASTWEEK_2006","DrivingPct300320Measured_PLAYERNAME_2006","DrivingPct300320Measured_ROUNDS_2006","DrivingPct300320Measured_Pct_2006","DrivingPct300320Measured_TOTALDRIVESFOR300320_2006","DrivingPct300320Measured_TOTALDRVSOVERALL_2006","DrivingPct300320Measured_RELATIVETOPAR_2006","stat_name","year"
55,55,"Jason Schultz",77,26.67,40,150,3.75,"DrivingPct300320Measured",2006
56,56,"Camilo Villegas",95,26.44,46,174,3.67,"DrivingPct300320Measured",2006
57,57,"Marco Dawson",87,25.86,45,174,3.78,"DrivingPct300320Measured",2006
58,58,"Joe Ogilvie",95,25.84,46,178,3.61,"DrivingPct300320Measured",2006
59,59,"Paul Stankowski",70,25.71,36,140,3.56,"DrivingPct300320Measured",2006
60,60,"DJ Trahan",92,25.57,45,176,3.71,"DrivingPct300320Measured",2006
61,61,"Vance Veazey",59,25.42,30,118,3.9,"DrivingPct300320Measured",2006
62,62,"Danny Ellis",68,25,32,128,3.94,"DrivingPct300320Measured",2006
62,62,"Bob May",65,25,31,124,3.55,"DrivingPct300320Measured",2006
62,62,"Pat Perez",50,25,24,96,3.71,"DrivingPct300320Measured",2006
62,62,"Patrick Sheehan",104,25,50,200,3.54,"DrivingPct300320Measured",2006
62,62,"Vijay Singh",103,25,44,176,3.52,"DrivingPct300320Measured",2006
67,67,"Rich Beem",85,24.65,35,142,3.57,"DrivingPct300320Measured",2006
68,68,"David Duval",71,24.56,28,114,3.43,"DrivingPct300320Measured",2006
69,69,"Kevin Sutherland",100,24.48,47,192,3.51,"DrivingPct300320Measured",2006
70,70,"Sean OHair",100,24.4,41,168,3.32,"DrivingPct300320Measured",2006
71,71,"Bubba Watson",83,24.05,38,158,3.55,"DrivingPct300320Measured",2006
72,72,"Chad Campbell",91,23.97,35,146,3.63,"DrivingPct300320Measured",2006
73,73,"Ernie Els",69,23.96,23,96,3.7,"DrivingPct300320Measured",2006
74,74,"Rory Sabbatini",84,23.94,34,142,3.26,"DrivingPct300320Measured",2006
75,75,"Craig Barlow",77,23.88,32,134,3.63,"DrivingPct300320Measured",2006
76,76,"Michael Allen",84,23.81,40,168,3.83,"DrivingPct300320Measured",2006
77,77,"Justin Rose",98,23.63,43,182,3.63,"DrivingPct300320Measured",2006
78,78,"John Huston",74,23.61,34,144,3.53,"DrivingPct300320Measured",2006
79,79,"Freddie Jacobson",56,23.21,26,112,3.58,"DrivingPct300320Measured",2006
80,80,"Bob Tway",81,22.97,34,148,3.5,"DrivingPct300320Measured",2006
81,81,"Eric Axley",91,22.47,40,178,3.78,"DrivingPct300320Measured",2006
82,82,"Trevor Immelman",86,22.37,34,152,3.18,"DrivingPct300320Measured",2006
83,83,"Brent Geiberger",99,22.16,43,194,3.33,"DrivingPct300320Measured",2006
84,84,"Sergio Garcia",59,21.95,18,82,2.94,"DrivingPct300320Measured",2006
85,85,"Joe Durant",101,21.78,44,202,3.36,"DrivingPct300320Measured",2006
86,86,"Kenny Perry",73,21.77,27,124,3.41,"DrivingPct300320Measured",2006
87,87,"JJ Henry",96,21.76,37,170,3.49,"DrivingPct300320Measured",2006
88,88,"Woody Austin",107,21.72,43,198,3.53,"DrivingPct300320Measured",2006
89,89,"Jesper Parnevik",84,21.34,35,164,4.23,"DrivingPct300320Measured",2006
90,90,"Jeff Gove",91,21.26,37,174,3.32,"DrivingPct300320Measured",2006
91,91,"Shaun Micheel",96,21.08,35,166,3.69,"DrivingPct300320Measured",2006
92,92,"John Engler Jr",69,20.9,28,134,3.43,"DrivingPct300320Measured",2006
93,93,"Briny Baird",81,20.78,32,154,3.5,"DrivingPct300320Measured",2006
94,94,"Richard Johnson",94,20.65,38,184,3.53,"DrivingPct300320Measured",2006
95,95,"Stuart Appleby",83,20.45,27,132,3.44,"DrivingPct300320Measured",2006
95,95,"Bernhard Langer",77,20.45,27,132,3.41,"DrivingPct300320Measured",2006
97,97,"Steve Elkington",52,20.41,20,98,3.3,"DrivingPct300320Measured",2006
98,98,"Stewart Cink",93,20.27,30,148,3.5,"DrivingPct300320Measured",2006
99,99,"Chris Riley",86,19.87,31,156,3.52,"DrivingPct300320Measured",2006
100,100,"Padraig Harrington",54,19.74,15,76,3.67,"DrivingPct300320Measured",2006
101,101,"Wes Short Jr",96,19.57,36,184,2.83,"DrivingPct300320Measured",2006
102,102,"Dudley Hart",83,19.51,32,164,3.31,"DrivingPct300320Measured",2006
103,103,"Duffy Waldorf",96,19.44,35,180,3.29,"DrivingPct300320Measured",2006
104,104,"Jason Bohn",104,19.39,38,196,3.34,"DrivingPct300320Measured",2006
105,105,"Steve Lowery",99,19.23,35,182,3.31,"DrivingPct300320Measured",2006
106,106,"Bob Estes",85,19.14,31,162,3.55,"DrivingPct300320Measured",2006
107,107,"JP Hayes",55,19.09,21,110,3.38,"DrivingPct300320Measured",2006
108,108,"Steve Flesch",119,18.92,42,222,3.52,"DrivingPct300320Measured",2006
109,109,"Brian Davis",92,18.89,34,180,3.38,"DrivingPct300320Measured",2006
110,110,"Jeff Brehaut",100,18.75,36,192,3.17,"DrivingPct300320Measured",2006
110,110,"David McKenzie",82,18.75,30,160,3.4,"DrivingPct300320Measured",2006
112,112,"Aaron Baddeley",78,18.57,26,140,3.92,"DrivingPct300320Measured",2006
113,113,"Tjaart van der Walt",60,18.42,21,114,3,"DrivingPct300320Measured",2006
114,114,"DA Points",82,18.13,29,160,3.59,"DrivingPct300320Measured",2006
115,115,"Ryan Moore",68,18.03,22,122,3.23,"DrivingPct300320Measured",2006
116,116,"Zach Johnson",98,17.95,28,156,3.36,"DrivingPct300320Measured",2006
117,117,"Rod Pampling",89,17.86,25,140,3.56,"DrivingPct300320Measured",2006
118,118,"David Toms",76,17.74,22,124,3.27,"DrivingPct300320Measured",2006
119,119,"Stephen Ames",63,17.71,17,96,3.24,"DrivingPct300320Measured",2006
120,120,"Brett Quigley",109,17.68,35,198,3.26,"DrivingPct300320Measured",2006
121,121,"Billy Andrade",78,17.65,24,136,3.46,"DrivingPct300320Measured",2006
122,122,"Steve Stricker",64,17.59,19,108,3.89,"DrivingPct300320Measured",2006
123,123,"Paul Azinger",87,17.06,29,170,3.34,"DrivingPct300320Measured",2006
124,124,"Michael Connell",51,16.67,16,96,2.88,"DrivingPct300320Measured",2006
124,124,"JL Lewis",57,16.67,19,114,3.37,"DrivingPct300320Measured",2006
126,126,"Hunter Mahan",98,16.49,31,188,2.97,"DrivingPct300320Measured",2006
127,127,"Robert Damron",91,16.48,30,182,3.17,"DrivingPct300320Measured",2006
128,128,"Arron Oberholser",82,16.42,22,134,2.82,"DrivingPct300320Measured",2006
129,129,"Arjun Atwal",97,16.32,31,190,3.16,"DrivingPct300320Measured",2006
130,130,"Robert Gamez",94,16.3,30,184,3.1,"DrivingPct300320Measured",2006
131,131,"Ted Purdy",103,16.29,29,178,3,"DrivingPct300320Measured",2006
132,132,"Lee Janzen",79,16.23,25,154,3.32,"DrivingPct300320Measured",2006
133,133,"David Howell",52,16.13,10,62,3.5,"DrivingPct300320Measured",2006
134,134,"Billy Mayfair",94,16.07,27,168,3.44,"DrivingPct300320Measured",2006
135,135,"Luke Donald",66,15.96,15,94,3.13,"DrivingPct300320Measured",2006
136,136,"Alex Cejka",93,15.93,29,182,3.52,"DrivingPct300320Measured",2006
137,137,"Ryuji Imada",105,15.82,31,196,3.29,"DrivingPct300320Measured",2006
138,138,"Skip Kendall",72,15.44,21,136,3.19,"DrivingPct300320Measured",2006
139,139,"Tom Lehman",70,15.38,16,104,2.81,"DrivingPct300320Measured",2006
140,140,"Todd Hamilton",72,15.32,19,124,3.16,"DrivingPct300320Measured",2006
141,141,"David Branshaw",98,15.31,30,196,2.63,"DrivingPct300320Measured",2006
142,142,"Nathan Green",108,14.8,29,196,2.9,"DrivingPct300320Measured",2006
143,143,"Justin Leonard",83,14.79,21,142,3.48,"DrivingPct300320Measured",2006
144,144,"Mike Sposa",68,14.62,19,130,2.47,"DrivingPct300320Measured",2006
145,145,"Olin Browne",108,14.36,27,188,3.07,"DrivingPct300320Measured",2006
146,146,"Mark Calcavecchia",94,14.29,24,168,2.75,"DrivingPct300320Measured",2006
146,146,"Thomas Levet",53,14.29,14,98,2.71,"DrivingPct300320Measured",2006
148,148,"Shigeki Maruyama",94,14.2,25,176,2.72,"DrivingPct300320Measured",2006
149,149,"Bart Bryant",87,14.19,21,148,3.14,"DrivingPct300320Measured",2006
150,150,"KJ Choi",93,14.02,23,164,2.61,"DrivingPct300320Measured",2006
151,151,"Peter Lonard",77,13.97,19,136,2.32,"DrivingPct300320Measured",2006
152,152,"Frank Lickliter II",99,13.92,27,194,3.3,"DrivingPct300320Measured",2006
152,152,"Daisuke Maruyama",83,13.92,22,158,3.09,"DrivingPct300320Measured",2006
154,154,"Kirk Triplett",58,13.89,15,108,3.13,"DrivingPct300320Measured",2006
155,155,"Mark Wilson",79,13.82,21,152,3.29,"DrivingPct300320Measured",2006
156,156,"Jeff Sluman",101,13.74,25,182,3.2,"DrivingPct300320Measured",2006
157,157,"Carl Pettersson",95,13.58,22,162,2.64,"DrivingPct300320Measured",2006
158,158,"Omar Uresti",61,13.56,16,118,2.88,"DrivingPct300320Measured",2006
159,159,"Tom Pernice Jr",108,13.54,26,192,2.77,"DrivingPct300320Measured",2006
160,160,"Kent Jones",103,13.4,26,194,3,"DrivingPct300320Measured",2006
161,161,"Dean Wilson",115,13.33,28,210,2.96,"DrivingPct300320Measured",2006
162,162,"Tim Petrovic",95,13.19,24,182,3.17,"DrivingPct300320Measured",2006
163,163,"Vaughn Taylor",88,13.13,21,160,2.71,"DrivingPct300320Measured",2006
164,164,"Jose Maria Olazabal",62,13.1,11,84,3.36,"DrivingPct300320Measured",2006
165,165,"Jerry Smith",94,13.04,24,184,2.67,"DrivingPct300320Measured",2006
166,166,"Shane Bertsch",104,12.75,26,204,2.92,"DrivingPct300320Measured",2006
167,167,"Ben Crane",85,12.5,17,136,3.35,"DrivingPct300320Measured",2006
167,167,"Jim Furyk",89,12.5,18,144,3.28,"DrivingPct300320Measured",2006
167,167,"Jerry Kelly",100,12.5,23,184,2.83,"DrivingPct300320Measured",2006
167,167,"Joey Sindelar",90,12.5,21,168,2.29,"DrivingPct300320Measured",2006
171,171,"Chris DiMarco",83,12.12,16,132,2.63,"DrivingPct300320Measured",2006
172,172,"Ian Poulter",53,11.9,10,84,2.8,"DrivingPct300320Measured",2006
173,173,"John Cook",67,11.11,14,126,2.14,"DrivingPct300320Measured",2006
174,174,"Scott Verplank",88,10.81,16,148,2.81,"DrivingPct300320Measured",2006
175,175,"Jeff Maggert",81,10.67,16,150,3.13,"DrivingPct300320Measured",2006
176,176,"Tommy Armour III",65,10.66,13,122,3,"DrivingPct300320Measured",2006
177,177,"Greg Chalmers",71,10.45,14,134,2.93,"DrivingPct300320Measured",2006
178,178,"Ben Curtis",86,10.42,15,144,3.2,"DrivingPct300320Measured",2006
179,179,"Heath Slocum",96,10.11,18,178,2.5,"DrivingPct300320Measured",2006
180,180,"Greg Kraft",79,9.59,14,146,2.93,"DrivingPct300320Measured",2006
181,181,"Stephen Leaney",84,9.52,16,168,3.31,"DrivingPct300320Measured",2006
182,182,"Mike Weir",88,9.42,13,138,3,"DrivingPct300320Measured",2006
183,183,"Todd Fischer",101,9.09,18,198,2.94,"DrivingPct300320Measured",2006
184,184,"Hidemichi Tanaka",74,8.9,13,146,2.77,"DrivingPct300320Measured",2006
185,185,"Ron Whittaker",81,8.86,14,158,2.21,"DrivingPct300320Measured",2006
186,186,"Fred Funk",106,8.79,16,182,2.19,"DrivingPct300320Measured",2006
187,187,"Corey Pavin",74,8.59,11,128,2.45,"DrivingPct300320Measured",2006
188,188,"Brian Gay",107,7.94,17,214,3.29,"DrivingPct300320Measured",2006
189,189,"Doug Barron",74,7.53,11,146,1.45,"DrivingPct300320Measured",2006
190,190,"Mark Brooks",90,6.47,11,170,2,"DrivingPct300320Measured",2006
191,191,"Steve Jones",83,6.41,10,156,1.3,"DrivingPct300320Measured",2006
192,192,"Paul Goydos",72,6.25,9,144,0.56,"DrivingPct300320Measured",2006
193,193,"Brad Faxon",78,5.26,8,152,1.25,"DrivingPct300320Measured",2006
194,194,"Mark OMeara",52,4.55,4,88,1.25,"DrivingPct300320Measured",2006
195,195,"Larry Mize",53,4.26,4,94,1,"DrivingPct300320Measured",2006
196,196,"Tim Clark",80,3.85,5,130,1.2,"DrivingPct300320Measured",2006
