"ConsecutivePar4Birdies_RANKTHISWEEK_2006","ConsecutivePar4Birdies_RANKLASTWEEK_2006","ConsecutivePar4Birdies_PLAYERNAME_2006","ConsecutivePar4Birdies_EVENTS_2006","ConsecutivePar4Birdies_NUMBEROFHOLES_2006","stat_name","year"
16,16,"Hank Kuehne",9,4,"ConsecutivePar4Birdies",2006
16,16,"Stephen Leaney",27,4,"ConsecutivePar4Birdies",2006
16,16,"Ian Leggatt",29,4,"ConsecutivePar4Birdies",2006
16,16,"JL Lewis",17,4,"ConsecutivePar4Birdies",2006
16,16,"Frank Lickliter II",29,4,"ConsecutivePar4Birdies",2006
16,16,"Will Ma Kenzie",29,4,"ConsecutivePar4Birdies",2006
16,16,"Jeff Maggert",26,4,"ConsecutivePar4Birdies",2006
16,16,"Shigeki Maruyama",30,4,"ConsecutivePar4Birdies",2006
16,16,"Scott McCarron",15,4,"ConsecutivePar4Birdies",2006
16,16,"Graeme McDowell",15,4,"ConsecutivePar4Birdies",2006
16,16,"David McKenzie",28,4,"ConsecutivePar4Birdies",2006
16,16,"Phil Mickelson",19,4,"ConsecutivePar4Birdies",2006
16,16,"Geoff Ogilvy",20,4,"ConsecutivePar4Birdies",2006
16,16,"Tom Pernice Jr",33,4,"ConsecutivePar4Birdies",2006
16,16,"Carl Pettersson",28,4,"ConsecutivePar4Birdies",2006
16,16,"Dicky Pride",9,4,"ConsecutivePar4Birdies",2006
16,16,"Ted Purdy",33,4,"ConsecutivePar4Birdies",2006
16,16,"Tag Ridings",33,4,"ConsecutivePar4Birdies",2006
16,16,"Justin Rose",28,4,"ConsecutivePar4Birdies",2006
16,16,"Rory Sabbatini",24,4,"ConsecutivePar4Birdies",2006
16,16,"Adam Scott",19,4,"ConsecutivePar4Birdies",2006
16,16,"John Senden",28,4,"ConsecutivePar4Birdies",2006
16,16,"Vijay Singh",27,4,"ConsecutivePar4Birdies",2006
16,16,"Heath Slocum",30,4,"ConsecutivePar4Birdies",2006
16,16,"Joey Snyder III",6,4,"ConsecutivePar4Birdies",2006
16,16,"Henrik Stenson",10,4,"ConsecutivePar4Birdies",2006
16,16,"Nicholas Thompson",32,4,"ConsecutivePar4Birdies",2006
16,16,"David Toms",22,4,"ConsecutivePar4Birdies",2006
16,16,"Bo Van Pelt",28,4,"ConsecutivePar4Birdies",2006
16,16,"Vance Veazey",20,4,"ConsecutivePar4Birdies",2006
16,16,"Scott Verplank",25,4,"ConsecutivePar4Birdies",2006
16,16,"Camilo Villegas",29,4,"ConsecutivePar4Birdies",2006
16,16,"Charles Warren",27,4,"ConsecutivePar4Birdies",2006
16,16,"Bubba Watson",27,4,"ConsecutivePar4Birdies",2006
16,16,"Mike Weir",24,4,"ConsecutivePar4Birdies",2006
16,16,"Mark Wilson",24,4,"ConsecutivePar4Birdies",2006
16,16,"Tiger Woods",15,4,"ConsecutivePar4Birdies",2006
93,93,"Michael Allen",25,3,"ConsecutivePar4Birdies",2006
93,93,"Robert Allenby",22,3,"ConsecutivePar4Birdies",2006
93,93,"Billy Andrade",24,3,"ConsecutivePar4Birdies",2006
93,93,"Stuart Appleby",23,3,"ConsecutivePar4Birdies",2006
93,93,"Paul Azinger",30,3,"ConsecutivePar4Birdies",2006
93,93,"Craig Barlow",22,3,"ConsecutivePar4Birdies",2006
93,93,"Cameron Beckman",16,3,"ConsecutivePar4Birdies",2006
93,93,"Rich Beem",27,3,"ConsecutivePar4Birdies",2006
93,93,"Notah Begay III",12,3,"ConsecutivePar4Birdies",2006
93,93,"Roy Biancalana",1,3,"ConsecutivePar4Birdies",2006
93,93,"Phil Blackmar",1,3,"ConsecutivePar4Birdies",2006
93,93,"Jason Bohn",29,3,"ConsecutivePar4Birdies",2006
93,93,"Steven Bowditch",22,3,"ConsecutivePar4Birdies",2006
93,93,"Michael Bradley",6,3,"ConsecutivePar4Birdies",2006
93,93,"Olin Browne",30,3,"ConsecutivePar4Birdies",2006
93,93,"Bart Bryant",26,3,"ConsecutivePar4Birdies",2006
93,93,"Bob Burns",9,3,"ConsecutivePar4Birdies",2006
93,93,"Chad Campbell",25,3,"ConsecutivePar4Birdies",2006
93,93,"Michael Campbell",10,3,"ConsecutivePar4Birdies",2006
93,93,"Alex Cejka",30,3,"ConsecutivePar4Birdies",2006
93,93,"Greg Chalmers",28,3,"ConsecutivePar4Birdies",2006
93,93,"KJ Choi",26,3,"ConsecutivePar4Birdies",2006
93,93,"Gavin Coles",5,3,"ConsecutivePar4Birdies",2006
93,93,"Michael Connell",22,3,"ConsecutivePar4Birdies",2006
93,93,"Chris Couch",27,3,"ConsecutivePar4Birdies",2006
93,93,"Fred Couples",17,3,"ConsecutivePar4Birdies",2006
93,93,"Kris Cox",28,3,"ConsecutivePar4Birdies",2006
93,93,"Ben Crane",26,3,"ConsecutivePar4Birdies",2006
93,93,"John Daly",21,3,"ConsecutivePar4Birdies",2006
93,93,"Brian Davis",28,3,"ConsecutivePar4Birdies",2006
93,93,"Marco Dawson",27,3,"ConsecutivePar4Birdies",2006
93,93,"Glen Day",12,3,"ConsecutivePar4Birdies",2006
93,93,"Jay Delsing",14,3,"ConsecutivePar4Birdies",2006
93,93,"Bubba Dickerson",32,3,"ConsecutivePar4Birdies",2006
93,93,"James Driscoll",29,3,"ConsecutivePar4Birdies",2006
93,93,"Joe Durant",28,3,"ConsecutivePar4Birdies",2006
93,93,"David Duval",24,3,"ConsecutivePar4Birdies",2006
93,93,"Joel Edwards",3,3,"ConsecutivePar4Birdies",2006
93,93,"Danny Ellis",23,3,"ConsecutivePar4Birdies",2006
93,93,"Ernie Els",18,3,"ConsecutivePar4Birdies",2006
93,93,"John Engler Jr",27,3,"ConsecutivePar4Birdies",2006
93,93,"Bob Estes",25,3,"ConsecutivePar4Birdies",2006
93,93,"Brad Faxon",26,3,"ConsecutivePar4Birdies",2006
93,93,"Carlos Franco",29,3,"ConsecutivePar4Birdies",2006
93,93,"Fred Funk",29,3,"ConsecutivePar4Birdies",2006
93,93,"Jim Furyk",24,3,"ConsecutivePar4Birdies",2006
93,93,"Robert Gamez",30,3,"ConsecutivePar4Birdies",2006
93,93,"Robert Garrigus",28,3,"ConsecutivePar4Birdies",2006
93,93,"Brent Geiberger",30,3,"ConsecutivePar4Birdies",2006
93,93,"Bill Glasson",17,3,"ConsecutivePar4Birdies",2006
93,93,"Lucas Glover",31,3,"ConsecutivePar4Birdies",2006
93,93,"Matt Gogel",14,3,"ConsecutivePar4Birdies",2006
93,93,"Mathew Goggin",26,3,"ConsecutivePar4Birdies",2006
93,93,"Retief Goosen",18,3,"ConsecutivePar4Birdies",2006
93,93,"Jason Gore",29,3,"ConsecutivePar4Birdies",2006
93,93,"Jim Gormley",1,3,"ConsecutivePar4Birdies",2006
93,93,"Jeff Gove",29,3,"ConsecutivePar4Birdies",2006
93,93,"Paul Goydos",24,3,"ConsecutivePar4Birdies",2006
93,93,"Nathan Green",30,3,"ConsecutivePar4Birdies",2006
93,93,"Mathias Gronberg",30,3,"ConsecutivePar4Birdies",2006
93,93,"Todd Hamilton",27,3,"ConsecutivePar4Birdies",2006
93,93,"Donnie Hammond",11,3,"ConsecutivePar4Birdies",2006
93,93,"Dudley Hart",29,3,"ConsecutivePar4Birdies",2006
93,93,"Tim Herron",27,3,"ConsecutivePar4Birdies",2006
93,93,"Ryan Hietala",23,3,"ConsecutivePar4Birdies",2006
93,93,"Tetsuji Hiratsuka",1,3,"ConsecutivePar4Birdies",2006
93,93,"Charley Hoffman",29,3,"ConsecutivePar4Birdies",2006
93,93,"JB Holmes",26,3,"ConsecutivePar4Birdies",2006
93,93,"David Howell",14,3,"ConsecutivePar4Birdies",2006
93,93,"Mike Hulbert",6,3,"ConsecutivePar4Birdies",2006
93,93,"Ryuji Imada",31,3,"ConsecutivePar4Birdies",2006
93,93,"Freddie Jacobson",18,3,"ConsecutivePar4Birdies",2006
93,93,"Miguel Angel Jimenez",8,3,"ConsecutivePar4Birdies",2006
93,93,"Brandt Jobe",28,3,"ConsecutivePar4Birdies",2006
93,93,"Steve Jones",27,3,"ConsecutivePar4Birdies",2006
93,93,"Robert Karlsson",5,3,"ConsecutivePar4Birdies",2006
93,93,"Jonathan Kaye",32,3,"ConsecutivePar4Birdies",2006
93,93,"Bernhard Langer",24,3,"ConsecutivePar4Birdies",2006
93,93,"Tom Lehman",20,3,"ConsecutivePar4Birdies",2006
93,93,"Justin Leonard",26,3,"ConsecutivePar4Birdies",2006
93,93,"Thomas Levet",18,3,"ConsecutivePar4Birdies",2006
93,93,"Peter Lonard",22,3,"ConsecutivePar4Birdies",2006
93,93,"Davis Love III",23,3,"ConsecutivePar4Birdies",2006
93,93,"Steve Lowery",31,3,"ConsecutivePar4Birdies",2006
93,93,"Andrew Magee",19,3,"ConsecutivePar4Birdies",2006
93,93,"Hunter Mahan",29,3,"ConsecutivePar4Birdies",2006
93,93,"Roger Maltbie",1,3,"ConsecutivePar4Birdies",2006
93,93,"Troy Matteson",32,3,"ConsecutivePar4Birdies",2006
93,93,"Len Mattiace",22,3,"ConsecutivePar4Birdies",2006
93,93,"Bob May",21,3,"ConsecutivePar4Birdies",2006
93,93,"Billy Mayfair",29,3,"ConsecutivePar4Birdies",2006
93,93,"Blaine McCallister",10,3,"ConsecutivePar4Birdies",2006
93,93,"Rocco Mediate",18,3,"ConsecutivePar4Birdies",2006
93,93,"Shaun Micheel",29,3,"ConsecutivePar4Birdies",2006
93,93,"Jon Mills",27,3,"ConsecutivePar4Birdies",2006
93,93,"Larry Mize",18,3,"ConsecutivePar4Birdies",2006
93,93,"Ryan Moore",22,3,"ConsecutivePar4Birdies",2006
93,93,"Madalitso Muthiya",3,3,"ConsecutivePar4Birdies",2006
93,93,"Sean OHair",30,3,"ConsecutivePar4Birdies",2006
93,93,"Mark OMeara",18,3,"ConsecutivePar4Birdies",2006
93,93,"Arron Oberholser",23,3,"ConsecutivePar4Birdies",2006
93,93,"Jose Maria Olazabal",18,3,"ConsecutivePar4Birdies",2006
93,93,"Jeff Overton",28,3,"ConsecutivePar4Birdies",2006
93,93,"Greg Owen",24,3,"ConsecutivePar4Birdies",2006
93,93,"Ryan Palmer",30,3,"ConsecutivePar4Birdies",2006
93,93,"Rod Pampling",24,3,"ConsecutivePar4Birdies",2006
93,93,"Jesper Parnevik",24,3,"ConsecutivePar4Birdies",2006
93,93,"Craig Parry",15,3,"ConsecutivePar4Birdies",2006
93,93,"Kenny Perry",22,3,"ConsecutivePar4Birdies",2006
93,93,"Tim Petrovic",30,3,"ConsecutivePar4Birdies",2006
93,93,"Scott Piercy",6,3,"ConsecutivePar4Birdies",2006
93,93,"Ian Poulter",15,3,"ConsecutivePar4Birdies",2006
93,93,"Nick Price",16,3,"ConsecutivePar4Birdies",2006
93,93,"Brett Quigley",33,3,"ConsecutivePar4Birdies",2006
93,93,"John Riegger",20,3,"ConsecutivePar4Birdies",2006
93,93,"Lee Rinker",2,3,"ConsecutivePar4Birdies",2006
93,93,"John Rollins",28,3,"ConsecutivePar4Birdies",2006
93,93,"Marco Ruiz",1,3,"ConsecutivePar4Birdies",2006
93,93,"Jason Schultz",28,3,"ConsecutivePar4Birdies",2006
93,93,"Patrick Sheehan",34,3,"ConsecutivePar4Birdies",2006
93,93,"Wes Short Jr",33,3,"ConsecutivePar4Birdies",2006
93,93,"Mike Small",9,3,"ConsecutivePar4Birdies",2006
93,93,"Chris Smith",21,3,"ConsecutivePar4Birdies",2006
93,93,"Jerry Smith",29,3,"ConsecutivePar4Birdies",2006
93,93,"Mike Sposa",25,3,"ConsecutivePar4Birdies",2006
93,93,"Kevin Stadler",6,3,"ConsecutivePar4Birdies",2006
93,93,"Paul Stankowski",22,3,"ConsecutivePar4Birdies",2006
93,93,"BJ Staten",18,3,"ConsecutivePar4Birdies",2006
93,93,"Darron Stiles",15,3,"ConsecutivePar4Birdies",2006
93,93,"Steve Stricker",17,3,"ConsecutivePar4Birdies",2006
93,93,"Kevin Sutherland",29,3,"ConsecutivePar4Birdies",2006
93,93,"Roger Tambellini",25,3,"ConsecutivePar4Birdies",2006
93,93,"Hideto Tanihara",2,3,"ConsecutivePar4Birdies",2006
93,93,"Phil Tataurangi",19,3,"ConsecutivePar4Birdies",2006
93,93,"DJ Trahan",33,3,"ConsecutivePar4Birdies",2006
93,93,"Kirk Triplett",18,3,"ConsecutivePar4Birdies",2006
93,93,"Bob Tway",25,3,"ConsecutivePar4Birdies",2006
93,93,"Omar Uresti",22,3,"ConsecutivePar4Birdies",2006
93,93,"Tjaart van der Walt",21,3,"ConsecutivePar4Birdies",2006
93,93,"Duffy Waldorf",28,3,"ConsecutivePar4Birdies",2006
93,93,"Nick Watney",29,3,"ConsecutivePar4Birdies",2006
93,93,"Brett Wetterich",25,3,"ConsecutivePar4Birdies",2006
93,93,"Ron Whittaker",28,3,"ConsecutivePar4Birdies",2006
93,93,"Jay Williamson",18,3,"ConsecutivePar4Birdies",2006
93,93,"Dean Wilson",34,3,"ConsecutivePar4Birdies",2006
238,238,"Jason Allred",2,2,"ConsecutivePar4Birdies",2006
238,238,"Alex Aragon",26,2,"ConsecutivePar4Birdies",2006
238,238,"Philip Archer",1,2,"ConsecutivePar4Birdies",2006
238,238,"Sam Arnold",1,2,"ConsecutivePar4Birdies",2006
238,238,"Rich Barcelo",1,2,"ConsecutivePar4Birdies",2006
238,238,"Ricky Barnes",2,2,"ConsecutivePar4Birdies",2006
238,238,"Frank Bensel",1,2,"ConsecutivePar4Birdies",2006
238,238,"David Berganio Jr",2,2,"ConsecutivePar4Birdies",2006
238,238,"John Bickerton",4,2,"ConsecutivePar4Birdies",2006
238,238,"Thomas Bjorn",7,2,"ConsecutivePar4Birdies",2006
238,238,"Guy Boros",5,2,"ConsecutivePar4Birdies",2006
238,238,"Paul Broadhurst",4,2,"ConsecutivePar4Birdies",2006
238,238,"Tom Byrum",11,2,"ConsecutivePar4Birdies",2006
238,238,"Angel Cabrera",12,2,"ConsecutivePar4Birdies",2006
238,238,"Jim Carter",3,2,"ConsecutivePar4Birdies",2006
238,238,"Paul Casey",8,2,"ConsecutivePar4Birdies",2006
238,238,"Victor Ciesielski",1,2,"ConsecutivePar4Birdies",2006
238,238,"Michael Clark II",4,2,"ConsecutivePar4Birdies",2006
238,238,"Ben Crenshaw",2,2,"ConsecutivePar4Birdies",2006
238,238,"Rett Crowder",1,2,"ConsecutivePar4Birdies",2006
238,238,"Patrick Damron",1,2,"ConsecutivePar4Birdies",2006
238,238,"Jason Day",7,2,"ConsecutivePar4Birdies",2006
238,238,"Paul Dietsche",1,2,"ConsecutivePar4Birdies",2006
238,238,"Stephen Dodd",3,2,"ConsecutivePar4Birdies",2006
238,238,"Jason Dufner",2,2,"ConsecutivePar4Birdies",2006
238,238,"Ken Duke",2,2,"ConsecutivePar4Birdies",2006
238,238,"Scott Dunlap",1,2,"ConsecutivePar4Birdies",2006
238,238,"Simon Dyson",2,2,"ConsecutivePar4Birdies",2006
238,238,"David Edwards",3,2,"ConsecutivePar4Birdies",2006
238,238,"Steve Elkington",17,2,"ConsecutivePar4Birdies",2006
238,238,"Matt Every",3,2,"ConsecutivePar4Birdies",2006
238,238,"Nick Faldo",6,2,"ConsecutivePar4Birdies",2006
238,238,"Gonzalo Fdez Castano",5,2,"ConsecutivePar4Birdies",2006
238,238,"Kenneth Ferrie",3,2,"ConsecutivePar4Birdies",2006
238,238,"Gavin Flint",1,2,"ConsecutivePar4Birdies",2006
238,238,"Martin Flores",1,2,"ConsecutivePar4Birdies",2006
238,238,"David Frost",7,2,"ConsecutivePar4Birdies",2006
238,238,"Jim Gallagher Jr",4,2,"ConsecutivePar4Birdies",2006
238,238,"Sergio Garcia",17,2,"ConsecutivePar4Birdies",2006
238,238,"Larry George",3,2,"ConsecutivePar4Birdies",2006
238,238,"Shaun Goodwin",1,2,"ConsecutivePar4Birdies",2006
238,238,"David Gossett",7,2,"ConsecutivePar4Birdies",2006
238,238,"Richard Green",4,2,"ConsecutivePar4Birdies",2006
238,238,"Jay Haas",7,2,"ConsecutivePar4Birdies",2006
238,238,"Josh Habig",1,2,"ConsecutivePar4Birdies",2006
238,238,"Gary Hallberg",4,2,"ConsecutivePar4Birdies",2006
238,238,"JP Hayes",19,2,"ConsecutivePar4Birdies",2006
238,238,"Ben Hayes",1,2,"ConsecutivePar4Birdies",2006
238,238,"David Hearn",1,2,"ConsecutivePar4Birdies",2006
238,238,"Scott Hend",6,2,"ConsecutivePar4Birdies",2006
238,238,"Brian Henninger",12,2,"ConsecutivePar4Birdies",2006
238,238,"Mark Hensby",16,2,"ConsecutivePar4Birdies",2006
238,238,"Gabriel Hjertstedt",16,2,"ConsecutivePar4Birdies",2006
238,238,"SK Ho",2,2,"ConsecutivePar4Birdies",2006
238,238,"PH Horgan III",1,2,"ConsecutivePar4Birdies",2006
238,238,"Charles Howell III",30,2,"ConsecutivePar4Birdies",2006
238,238,"Billy Hurley III",6,2,"ConsecutivePar4Birdies",2006
238,238,"Yasuharu Imano",2,2,"ConsecutivePar4Birdies",2006
238,238,"Peter Jacobsen",4,2,"ConsecutivePar4Birdies",2006
238,238,"Thongchai Jaidee",2,2,"ConsecutivePar4Birdies",2006
238,238,"Brendan Jones",9,2,"ConsecutivePar4Birdies",2006
238,238,"Shiv Kapur",3,2,"ConsecutivePar4Birdies",2006
238,238,"Shingo Katayama",6,2,"ConsecutivePar4Birdies",2006
238,238,"Anthony Kim",2,2,"ConsecutivePar4Birdies",2006
238,238,"Joel Kribel",2,2,"ConsecutivePar4Birdies",2006
238,238,"Matt Kuchar",8,2,"ConsecutivePar4Birdies",2006
238,238,"Neal Lancaster",19,2,"ConsecutivePar4Birdies",2006
238,238,"Nate Lashley",1,2,"ConsecutivePar4Birdies",2006
238,238,"James Lepp",3,2,"ConsecutivePar4Birdies",2006
238,238,"Spencer Levin",1,2,"ConsecutivePar4Birdies",2006
238,238,"Jamie Lovemark",1,2,"ConsecutivePar4Birdies",2006
238,238,"Mitch Lowe",1,2,"ConsecutivePar4Birdies",2006
238,238,"Korey Mahoney",2,2,"ConsecutivePar4Birdies",2006
238,238,"John Mallinger",3,2,"ConsecutivePar4Birdies",2006
238,238,"Curtis Malm",1,2,"ConsecutivePar4Birdies",2006
238,238,"Mike Martin",1,2,"ConsecutivePar4Birdies",2006
238,238,"Daisuke Maruyama",25,2,"ConsecutivePar4Birdies",2006
238,238,"Bruce McDonald",1,2,"ConsecutivePar4Birdies",2006
238,238,"Paul McGinley",9,2,"ConsecutivePar4Birdies",2006
238,238,"James McLean",4,2,"ConsecutivePar4Birdies",2006
238,238,"Spike McRoy",9,2,"ConsecutivePar4Birdies",2006
238,238,"Scott Miller",3,2,"ConsecutivePar4Birdies",2006
238,238,"Kiyoshi Miyazato",1,2,"ConsecutivePar4Birdies",2006
238,238,"Kevin Na",11,2,"ConsecutivePar4Birdies",2006
238,238,"Chris Nallen",1,2,"ConsecutivePar4Birdies",2006
238,238,"Mac OGrady",1,2,"ConsecutivePar4Birdies",2006
238,238,"Nick OHern",15,2,"ConsecutivePar4Birdies",2006
238,238,"David Ogrin",1,2,"ConsecutivePar4Birdies",2006
238,238,"Louis Oosthuizen",2,2,"ConsecutivePar4Birdies",2006
238,238,"John Panek",1,2,"ConsecutivePar4Birdies",2006
238,238,"Scott Parel",1,2,"ConsecutivePar4Birdies",2006
238,238,"Jin Park",1,2,"ConsecutivePar4Birdies",2006
238,238,"Chris Parra",1,2,"ConsecutivePar4Birdies",2006
238,238,"David Peoples",4,2,"ConsecutivePar4Birdies",2006
238,238,"Craig Perks",18,2,"ConsecutivePar4Birdies",2006
238,238,"Chris Perry",3,2,"ConsecutivePar4Birdies",2006
238,238,"Rod Perry",2,2,"ConsecutivePar4Birdies",2006
238,238,"Loren Roberts",4,2,"ConsecutivePar4Birdies",2006
238,238,"Andres Romero",2,2,"ConsecutivePar4Birdies",2006
238,238,"Jeff Roth",1,2,"ConsecutivePar4Birdies",2006
238,238,"Dave Rummells",1,2,"ConsecutivePar4Birdies",2006
238,238,"Charl Schwartzel",8,2,"ConsecutivePar4Birdies",2006
238,238,"Richard Scott",1,2,"ConsecutivePar4Birdies",2006
238,238,"Sonny Skinner",1,2,"ConsecutivePar4Birdies",2006
238,238,"Mike Springer",6,2,"ConsecutivePar4Birdies",2006
238,238,"Craig Stadler",4,2,"ConsecutivePar4Birdies",2006
238,238,"Brett Stegmaier",1,2,"ConsecutivePar4Birdies",2006
238,238,"Scott Sterling",1,2,"ConsecutivePar4Birdies",2006
238,238,"Boyd Summerhays",13,2,"ConsecutivePar4Birdies",2006
238,238,"Hidemichi Tanaka",31,2,"ConsecutivePar4Birdies",2006
238,238,"Roland Thatcher",1,2,"ConsecutivePar4Birdies",2006
238,238,"Kyle Thompson",1,2,"ConsecutivePar4Birdies",2006
238,238,"Marius Thorp",1,2,"ConsecutivePar4Birdies",2006
238,238,"Esteban Toledo",2,2,"ConsecutivePar4Birdies",2006
238,238,"Ted Tryba",1,2,"ConsecutivePar4Birdies",2006
238,238,"Jeremy Tucker",1,2,"ConsecutivePar4Birdies",2006
238,238,"Grant Waite",8,2,"ConsecutivePar4Birdies",2006
238,238,"Jimmy Walker",21,2,"ConsecutivePar4Birdies",2006
238,238,"Anthony Wall",3,2,"ConsecutivePar4Birdies",2006
238,238,"Ben Walter",1,2,"ConsecutivePar4Birdies",2006
238,238,"Tom Watson",2,2,"ConsecutivePar4Birdies",2006
238,238,"Mike Welch",1,2,"ConsecutivePar4Birdies",2006
238,238,"Lee Westwood",14,2,"ConsecutivePar4Birdies",2006
238,238,"Chris Wiemers",1,2,"ConsecutivePar4Birdies",2006
238,238,"Garrett Willis",10,2,"ConsecutivePar4Birdies",2006
238,238,"Willie Wood",11,2,"ConsecutivePar4Birdies",2006
238,238,"Azuma Yano",1,2,"ConsecutivePar4Birdies",2006
238,238,"Kaname Yokoo",2,2,"ConsecutivePar4Birdies",2006
238,238,"Don Yrene",2,2,"ConsecutivePar4Birdies",2006
238,238,"Lian Wei Zhang",2,2,"ConsecutivePar4Birdies",2006
369,369,"John Aber",1,1,"ConsecutivePar4Birdies",2006
369,369,"Warren Abery",1,1,"ConsecutivePar4Birdies",2006
369,369,"Adam Adams",1,1,"ConsecutivePar4Birdies",2006
369,369,"Lonny Alexander",1,1,"ConsecutivePar4Birdies",2006
369,369,"Fulton Allem",2,1,"ConsecutivePar4Birdies",2006
369,369,"Ryan Baca",1,1,"ConsecutivePar4Birdies",2006
369,369,"Cliff Bailey",1,1,"ConsecutivePar4Birdies",2006
369,369,"Scott Baines",1,1,"ConsecutivePar4Birdies",2006
369,369,"Chip Beck",1,1,"ConsecutivePar4Birdies",2006
369,369,"Benoit Beisser",1,1,"ConsecutivePar4Birdies",2006
369,369,"Jon Bevan",1,1,"ConsecutivePar4Birdies",2006
369,369,"Brett Bingham",1,1,"ConsecutivePar4Birdies",2006
369,369,"Gregory Bisconti",1,1,"ConsecutivePar4Birdies",2006
369,369,"Warren Bladon",1,1,"ConsecutivePar4Birdies",2006
369,369,"Adam Bland",1,1,"ConsecutivePar4Birdies",2006
369,369,"Robert Boisvert",1,1,"ConsecutivePar4Birdies",2006
369,369,"Gregory Bourdy",1,1,"ConsecutivePar4Birdies",2006
369,369,"Markus Brier",1,1,"ConsecutivePar4Birdies",2006
369,369,"Andrew Buckle",2,1,"ConsecutivePar4Birdies",2006
369,369,"JB Bump",1,1,"ConsecutivePar4Birdies",2006
369,369,"Bronson Burgoon",1,1,"ConsecutivePar4Birdies",2006
369,369,"James Burke",1,1,"ConsecutivePar4Birdies",2006
