"GIRPutting25_RANKTHISWEEK_2006","GIRPutting25_RANKLASTWEEK_2006","GIRPutting25_PLAYERNAME_2006","GIRPutting25_ROUNDS_2006","GIRPutting25_Pct_2006","GIRPutting25_ATTEMPTS_2006","GIRPutting25_PUTTSMADE_2006","stat_name","year"
1,1,"Craig Barlow",77,10.36,222,23,"GIRPutting25",2006
2,2,"David McKenzie",82,9.58,313,30,"GIRPutting25",2006
3,3,"Chris Riley",86,8.86,271,24,"GIRPutting25",2006
4,4,"Richard Johnson",94,8.56,374,32,"GIRPutting25",2006
5,5,"Vaughn Taylor",88,8.14,295,24,"GIRPutting25",2006
6,6,"David Toms",76,7.89,228,18,"GIRPutting25",2006
7,7,"David Howell",52,7.87,127,10,"GIRPutting25",2006
8,8,"Tom Pernice Jr",108,7.8,346,27,"GIRPutting25",2006
9,9,"Vijay Singh",103,7.79,308,24,"GIRPutting25",2006
10,10,"Jim Furyk",89,7.75,271,21,"GIRPutting25",2006
11,11,"Ernie Els",69,7.69,169,13,"GIRPutting25",2006
12,12,"Mathias Gronberg",92,7.67,300,23,"GIRPutting25",2006
13,13,"Ted Purdy",103,7.5,320,24,"GIRPutting25",2006
14,14,"Mark Wilson",79,7.41,297,22,"GIRPutting25",2006
15,15,"Bob Tway",81,7.32,287,21,"GIRPutting25",2006
16,16,"DA Points",82,7.27,275,20,"GIRPutting25",2006
17,17,"John Huston",74,7.23,235,17,"GIRPutting25",2006
18,18,"Brent Geiberger",99,7.06,425,30,"GIRPutting25",2006
19,19,"Marco Dawson",87,7.04,284,20,"GIRPutting25",2006
20,20,"David Duval",71,7.03,185,13,"GIRPutting25",2006
21,21,"Brad Faxon",78,7.02,285,20,"GIRPutting25",2006
22,22,"JJ Henry",96,7,343,24,"GIRPutting25",2006
23,23,"Brett Quigley",109,6.99,415,29,"GIRPutting25",2006
24,24,"Bo Van Pelt",102,6.97,373,26,"GIRPutting25",2006
25,25,"Aaron Baddeley",78,6.94,245,17,"GIRPutting25",2006
26,26,"Ben Curtis",86,6.93,303,21,"GIRPutting25",2006
26,26,"Brandt Jobe",91,6.93,303,21,"GIRPutting25",2006
28,28,"Dudley Hart",83,6.9,290,20,"GIRPutting25",2006
29,29,"Freddie Jacobson",56,6.86,204,14,"GIRPutting25",2006
30,30,"Carlos Franco",86,6.82,337,23,"GIRPutting25",2006
31,31,"Todd Fischer",101,6.77,310,21,"GIRPutting25",2006
32,32,"Robert Allenby",79,6.75,237,16,"GIRPutting25",2006
32,32,"Jose Maria Olazabal",62,6.75,163,11,"GIRPutting25",2006
34,34,"Adam Scott",70,6.74,193,13,"GIRPutting25",2006
35,35,"Jerry Smith",94,6.73,312,21,"GIRPutting25",2006
36,36,"Kent Jones",103,6.72,357,24,"GIRPutting25",2006
