"DrivingPct300320AllDrives_RANKTHISWEEK_2005","DrivingPct300320AllDrives_RANKLASTWEEK_2005","DrivingPct300320AllDrives_PLAYERNAME_2005","DrivingPct300320AllDrives_ROUNDS_2005","DrivingPct300320AllDrives_Pct_2005","DrivingPct300320AllDrives_TOTALDRIVESFOR300320_2005","DrivingPct300320AllDrives_TOTALDRIVESOVERALL_2005","DrivingPct300320AllDrives_RELATIVETOPAR_2005","stat_name","year"
1,1,"Hank Kuehne",84,32.05,332,1036,-0.051,"DrivingPct300320AllDrives",2005
2,2,"Vijay Singh",111,29.9,366,1224,-0.26,"DrivingPct300320AllDrives",2005
3,3,"John Daly",78,28.44,223,784,-0.063,"DrivingPct300320AllDrives",2005
4,4,"Tiger Woods",76,27.65,214,774,-0.252,"DrivingPct300320AllDrives",2005
5,5,"John Elliott",58,27.45,196,714,-0.031,"DrivingPct300320AllDrives",2005
6,6,"Davis Love III",80,27.4,214,781,-0.154,"DrivingPct300320AllDrives",2005
7,7,"Scott Gutschewski",86,27.31,272,996,-0.14,"DrivingPct300320AllDrives",2005
8,8,"Scott Hend",75,27.06,243,898,0.091,"DrivingPct300320AllDrives",2005
9,9,"Brenden Pappas",51,26.97,185,686,-0.108,"DrivingPct300320AllDrives",2005
10,10,"Sergio Garcia",73,26.91,197,732,-0.152,"DrivingPct300320AllDrives",2005
11,11,"Lucas Glover",88,26.83,293,1092,-0.044,"DrivingPct300320AllDrives",2005
12,12,"Chris Smith",93,26.77,317,1184,-0.12,"DrivingPct300320AllDrives",2005
13,13,"Brett Wetterich",76,26.33,247,938,-0.105,"DrivingPct300320AllDrives",2005
14,14,"Kevin Stadler",96,25.92,297,1146,-0.168,"DrivingPct300320AllDrives",2005
15,15,"Dennis Paulson",63,25.83,202,782,-0.079,"DrivingPct300320AllDrives",2005
16,16,"Tag Ridings",93,25.67,298,1161,-0.161,"DrivingPct300320AllDrives",2005
17,17,"Mathias Gronberg",60,25.64,200,780,-0.175,"DrivingPct300320AllDrives",2005
18,18,"Charles Warren",89,25.16,281,1117,-0.117,"DrivingPct300320AllDrives",2005
19,19,"Harrison Frazar",105,25.12,326,1298,-0.233,"DrivingPct300320AllDrives",2005
20,20,"Will Ma Kenzie",75,24.58,233,948,-0.047,"DrivingPct300320AllDrives",2005
21,21,"Brandt Jobe",96,24.38,276,1132,-0.109,"DrivingPct300320AllDrives",2005
22,22,"Brendan Jones",81,24.11,244,1012,-0.082,"DrivingPct300320AllDrives",2005
23,23,"Sean OHair",103,24.03,286,1190,-0.136,"DrivingPct300320AllDrives",2005
24,24,"Fred Couples",72,23.88,144,603,-0.076,"DrivingPct300320AllDrives",2005
25,25,"Phil Mickelson",81,23.78,166,698,-0.235,"DrivingPct300320AllDrives",2005
26,26,"Jason Allred",75,23.46,206,878,-0.029,"DrivingPct300320AllDrives",2005
27,27,"Steve Allan",102,22.82,280,1227,-0.121,"DrivingPct300320AllDrives",2005
28,28,"John Rollins",97,22.8,262,1149,-0.195,"DrivingPct300320AllDrives",2005
29,29,"DJ Trahan",81,22.71,223,982,-0.161,"DrivingPct300320AllDrives",2005
