"Total1Putts25_RANKTHISWEEK_2012","Total1Putts25_RANKLASTWEEK_2012","Total1Putts25_PLAYERNAME_2012","Total1Putts25_ROUNDS_2012","Total1Putts25_TOTAL_2012","Total1Putts25_TOTALFORALLDISTANCES_2012","Total1Putts25_PCTOFALL1PUTTS_2012","stat_name","year"
33,33,"Rickie Fowler",84,21,474,4.4,"Total1Putts25",2012
33,33,"Tim Herron",88,21,484,4.3,"Total1Putts25",2012
33,33,"Charles Howell III",98,21,503,4.2,"Total1Putts25",2012
33,33,"Chris Kirk",93,21,590,3.6,"Total1Putts25",2012
33,33,"Danny Lee",74,21,413,5.1,"Total1Putts25",2012
33,33,"Rod Pampling",88,21,459,4.6,"Total1Putts25",2012
33,33,"Johnson Wagner",88,21,511,4.1,"Total1Putts25",2012
33,33,"Charlie Wi",86,21,536,3.9,"Total1Putts25",2012
43,43,"Ricky Barnes",92,20,536,3.7,"Total1Putts25",2012
43,43,"Greg Chalmers",88,20,584,3.4,"Total1Putts25",2012
43,43,"Gary Christian",91,20,492,4.1,"Total1Putts25",2012
43,43,"Harris English",98,20,571,3.5,"Total1Putts25",2012
43,43,"Robert Garrigus",89,20,506,4,"Total1Putts25",2012
43,43,"Bobby Gates",87,20,504,4,"Total1Putts25",2012
43,43,"Brian Gay",91,20,589,3.4,"Total1Putts25",2012
43,43,"Zach Johnson",95,20,580,3.4,"Total1Putts25",2012
43,43,"Jerry Kelly",84,20,519,3.9,"Total1Putts25",2012
52,52,"Blake Adams",107,19,581,3.3,"Total1Putts25",2012
52,52,"Mark Anderson",75,19,433,4.4,"Total1Putts25",2012
52,52,"Roberto Castro",92,19,506,3.8,"Total1Putts25",2012
52,52,"Gavin Coles",72,19,433,4.4,"Total1Putts25",2012
52,52,"Erik Compton",81,19,461,4.1,"Total1Putts25",2012
52,52,"Brian Davis",91,19,600,3.2,"Total1Putts25",2012
52,52,"Billy Mayfair",90,19,531,3.6,"Total1Putts25",2012
52,52,"William McGirt",96,19,536,3.5,"Total1Putts25",2012
52,52,"George McNeill",85,19,510,3.7,"Total1Putts25",2012
52,52,"Pat Perez",81,19,506,3.8,"Total1Putts25",2012
62,62,"Robert Allenby",76,18,417,4.3,"Total1Putts25",2012
62,62,"Troy Kelly",68,18,352,5.1,"Total1Putts25",2012
62,62,"JJ Killeen",101,18,629,2.9,"Total1Putts25",2012
62,62,"Troy Matteson",100,18,576,3.1,"Total1Putts25",2012
62,62,"John Rollins",81,18,482,3.7,"Total1Putts25",2012
62,62,"Chris Stroud",86,18,526,3.4,"Total1Putts25",2012
62,62,"Brendon Todd",78,18,447,4,"Total1Putts25",2012
62,62,"Mark Wilson",84,18,466,3.9,"Total1Putts25",2012
70,70,"Kevin Kisner",69,17,387,4.4,"Total1Putts25",2012
70,70,"John Mallinger",74,17,428,4,"Total1Putts25",2012
70,70,"Louis Oosthuizen",65,17,324,5.2,"Total1Putts25",2012
70,70,"Ryan Palmer",81,17,529,3.2,"Total1Putts25",2012
70,70,"Scott Piercy",95,17,623,2.7,"Total1Putts25",2012
70,70,"Kyle Reifers",86,17,470,3.6,"Total1Putts25",2012
70,70,"Justin Rose",69,17,367,4.6,"Total1Putts25",2012
70,70,"Vijay Singh",99,17,549,3.1,"Total1Putts25",2012
70,70,"Henrik Stenson",51,17,285,6,"Total1Putts25",2012
79,79,"Chad Campbell",84,16,464,3.4,"Total1Putts25",2012
79,79,"Chris DiMarco",83,16,524,3.1,"Total1Putts25",2012
79,79,"Tom Gillis",75,16,510,3.1,"Total1Putts25",2012
79,79,"JJ Henry",93,16,432,3.7,"Total1Putts25",2012
79,79,"Jason Kokrak",79,16,469,3.4,"Total1Putts25",2012
79,79,"Matt Kuchar",86,16,504,3.2,"Total1Putts25",2012
79,79,"Bryce Molder",83,16,508,3.1,"Total1Putts25",2012
79,79,"Carl Pettersson",92,16,602,2.7,"Total1Putts25",2012
79,79,"Ted Potter Jr",77,16,440,3.6,"Total1Putts25",2012
79,79,"Adam Scott",59,16,267,6,"Total1Putts25",2012
79,79,"Daniel Summerhays",81,16,435,3.7,"Total1Putts25",2012
79,79,"Bubba Watson",68,16,329,4.9,"Total1Putts25",2012
91,91,"Cameron Beckman",81,15,466,3.2,"Total1Putts25",2012
91,91,"Jason Bohn",81,15,453,3.3,"Total1Putts25",2012
91,91,"Miguel Angel Carballo",73,15,374,4,"Total1Putts25",2012
91,91,"Tim Clark",60,15,348,4.3,"Total1Putts25",2012
91,91,"Jason Day",57,15,364,4.1,"Total1Putts25",2012
91,91,"Matt Every",80,15,461,3.3,"Total1Putts25",2012
91,91,"Sergio Garcia",57,15,314,4.8,"Total1Putts25",2012
91,91,"Nathan Green",73,15,400,3.8,"Total1Putts25",2012
91,91,"Billy Horschel",63,15,328,4.6,"Total1Putts25",2012
91,91,"Spencer Levin",81,15,487,3.1,"Total1Putts25",2012
91,91,"Bill Lunde",83,15,473,3.2,"Total1Putts25",2012
91,91,"Rocco Mediate",70,15,412,3.6,"Total1Putts25",2012
91,91,"Rory Sabbatini",84,15,539,2.8,"Total1Putts25",2012
91,91,"Cameron Tringale",88,15,528,2.8,"Total1Putts25",2012
105,105,"Ben Curtis",62,14,329,4.3,"Total1Putts25",2012
105,105,"Bill Haas",79,14,415,3.4,"Total1Putts25",2012
105,105,"Trevor Immelman",76,14,398,3.5,"Total1Putts25",2012
105,105,"Brandt Jobe",57,14,296,4.7,"Total1Putts25",2012
105,105,"Marc Leishman",84,14,531,2.6,"Total1Putts25",2012
105,105,"Hunter Mahan",88,14,408,3.4,"Total1Putts25",2012
105,105,"Graeme McDowell",55,14,265,5.3,"Total1Putts25",2012
105,105,"Ryan Moore",89,14,577,2.4,"Total1Putts25",2012
105,105,"Nick OHern",78,14,467,3,"Total1Putts25",2012
105,105,"Andres Romero",68,14,394,3.6,"Total1Putts25",2012
105,105,"Scott Stallings",78,14,438,3.2,"Total1Putts25",2012
105,105,"Tiger Woods",69,14,347,4,"Total1Putts25",2012
117,117,"Charlie Beljan",61,13,260,5,"Total1Putts25",2012
117,117,"Tommy Biershenk",74,13,421,3.1,"Total1Putts25",2012
117,117,"Stewart Cink",71,13,361,3.6,"Total1Putts25",2012
117,117,"Graham DeLaet",79,13,484,2.7,"Total1Putts25",2012
117,117,"Ryuji Imada",78,13,513,2.5,"Total1Putts25",2012
117,117,"Colt Knost",79,13,469,2.8,"Total1Putts25",2012
117,117,"Russell Knox",72,13,365,3.6,"Total1Putts25",2012
117,117,"Garth Mulroy",59,13,322,4,"Total1Putts25",2012
117,117,"Dicky Pride",62,13,343,3.8,"Total1Putts25",2012
117,117,"Steve Stricker",73,13,380,3.4,"Total1Putts25",2012
117,117,"DJ Trahan",73,13,398,3.3,"Total1Putts25",2012
128,128,"Scott Brown",65,12,328,3.7,"Total1Putts25",2012
128,128,"Bob Estes",78,12,486,2.5,"Total1Putts25",2012
128,128,"Charley Hoffman",88,12,515,2.3,"Total1Putts25",2012
128,128,"Dustin Johnson",70,12,391,3.1,"Total1Putts25",2012
128,128,"Martin Laird",77,12,386,3.1,"Total1Putts25",2012
128,128,"Justin Leonard",79,12,482,2.5,"Total1Putts25",2012
128,128,"Edward Loar",59,12,287,4.2,"Total1Putts25",2012
128,128,"David Mathis",83,12,518,2.3,"Total1Putts25",2012
128,128,"John Senden",81,12,431,2.8,"Total1Putts25",2012
128,128,"Kevin Stadler",85,12,461,2.6,"Total1Putts25",2012
128,128,"Jimmy Walker",101,12,630,1.9,"Total1Putts25",2012
128,128,"Boo Weekley",74,12,336,3.6,"Total1Putts25",2012
128,128,"Steve Wheatcroft",56,12,270,4.4,"Total1Putts25",2012
141,141,"Aaron Baddeley",73,11,444,2.5,"Total1Putts25",2012
141,141,"Sangmoon Bae",81,11,414,2.7,"Total1Putts25",2012
141,141,"Kris Blanks",65,11,383,2.9,"Total1Putts25",2012
141,141,"Chris Couch",61,11,393,2.8,"Total1Putts25",2012
141,141,"Marco Dawson",60,11,317,3.5,"Total1Putts25",2012
141,141,"Ernie Els",80,11,457,2.4,"Total1Putts25",2012
141,141,"Harrison Frazar",56,11,346,3.2,"Total1Putts25",2012
141,141,"Mathew Goggin",65,11,358,3.1,"Total1Putts25",2012
141,141,"Padraig Harrington",67,11,343,3.2,"Total1Putts25",2012
141,141,"Billy Hurley III",70,11,410,2.7,"Total1Putts25",2012
141,141,"Matt Jones",53,11,304,3.6,"Total1Putts25",2012
141,141,"Sung Kang",75,11,446,2.5,"Total1Putts25",2012
141,141,"Kevin Na",80,11,489,2.2,"Total1Putts25",2012
141,141,"Ian Poulter",57,11,283,3.9,"Total1Putts25",2012
141,141,"Heath Slocum",93,11,477,2.3,"Total1Putts25",2012
141,141,"Bo Van Pelt",84,11,491,2.2,"Total1Putts25",2012
141,141,"Lee Westwood",60,11,271,4.1,"Total1Putts25",2012
158,158,"Stuart Appleby",75,10,461,2.2,"Total1Putts25",2012
158,158,"Arjun Atwal",79,10,447,2.2,"Total1Putts25",2012
158,158,"Matt Bettencourt",80,10,434,2.3,"Total1Putts25",2012
158,158,"Luke Donald",63,10,353,2.8,"Total1Putts25",2012
158,158,"Freddie Jacobson",61,10,313,3.2,"Total1Putts25",2012
158,158,"Tom Pernice Jr",62,10,368,2.7,"Total1Putts25",2012
158,158,"Patrick Sheehan",58,10,303,3.3,"Total1Putts25",2012
158,158,"Vaughn Taylor",81,10,434,2.3,"Total1Putts25",2012
158,158,"David Toms",60,10,303,3.3,"Total1Putts25",2012
158,158,"Gary Woodland",70,10,345,2.9,"Total1Putts25",2012
168,168,"Scott Dunlap",57,9,288,3.1,"Total1Putts25",2012
168,168,"Jim Furyk",85,9,466,1.9,"Total1Putts25",2012
168,168,"Hunter Haas",69,9,377,2.4,"Total1Putts25",2012
168,168,"Robert Karlsson",54,9,321,2.8,"Total1Putts25",2012
168,168,"Richard Lee",71,9,383,2.3,"Total1Putts25",2012
168,168,"Geoff Ogilvy",73,9,413,2.2,"Total1Putts25",2012
168,168,"Alexandre Rocha",62,9,296,3,"Total1Putts25",2012
168,168,"Kyle Stanley",86,9,451,2,"Total1Putts25",2012
168,168,"Brendan Steele",77,9,404,2.2,"Total1Putts25",2012
177,177,"Stephen Ames",54,8,268,3,"Total1Putts25",2012
177,177,"John Daly",50,8,278,2.9,"Total1Putts25",2012
177,177,"Ryo Ishikawa",54,8,256,3.1,"Total1Putts25",2012
177,177,"Davis Love III",64,8,370,2.2,"Total1Putts25",2012
177,177,"Kevin Streelman",89,8,529,1.5,"Total1Putts25",2012
177,177,"Roland Thatcher",55,8,284,2.8,"Total1Putts25",2012
183,183,"Stephen Gangluff",57,7,290,2.4,"Total1Putts25",2012
183,183,"Chez Reavie",83,7,430,1.6,"Total1Putts25",2012
183,183,"Charl Schwartzel",56,7,287,2.4,"Total1Putts25",2012
183,183,"YE Yang",64,7,384,1.8,"Total1Putts25",2012
187,187,"Angel Cabrera",54,6,245,2.4,"Total1Putts25",2012
187,187,"Daniel Chopra",55,6,320,1.9,"Total1Putts25",2012
189,189,"KJ Choi",71,5,371,1.3,"Total1Putts25",2012
189,189,"Kyle Thompson",51,5,233,2.1,"Total1Putts25",2012
191,191,"Rory McIlroy",60,4,303,1.3,"Total1Putts25",2012
