"3PuttAvoidanceRound4_RANKTHISWEEK_2012","3PuttAvoidanceRound4_RANKLASTWEEK_2012","3PuttAvoidanceRound4_PLAYERNAME_2012","3PuttAvoidanceRound4__2012","3PuttAvoidanceRound4_Pct_2012","3PuttAvoidanceRound4_TOTAL3PUTTS_2012","3PuttAvoidanceRound4_TOTALHOLES_2012","stat_name","year"
1,1,"Ryo Ishikawa",NA,0.62,1,162,"3PuttAvoidanceRound4",2012
1,1,"Kevin Kisner",NA,0.62,1,162,"3PuttAvoidanceRound4",2012
3,3,"KJ Choi",NA,0.74,2,270,"3PuttAvoidanceRound4",2012
4,4,"Scott Brown",NA,0.79,1,126,"3PuttAvoidanceRound4",2012
5,5,"Ben Curtis",NA,0.93,2,216,"3PuttAvoidanceRound4",2012
6,6,"Kevin Stadler",NA,1.04,3,288,"3PuttAvoidanceRound4",2012
7,7,"Brandt Jobe",NA,1.11,2,180,"3PuttAvoidanceRound4",2012
8,8,"Jim Furyk",NA,1.17,4,342,"3PuttAvoidanceRound4",2012
9,9,"Hunter Mahan",NA,1.46,5,342,"3PuttAvoidanceRound4",2012
9,9,"Bo Van Pelt",NA,1.46,5,342,"3PuttAvoidanceRound4",2012
11,11,"John Huh",NA,1.52,6,396,"3PuttAvoidanceRound4",2012
11,11,"Danny Lee",NA,1.52,3,198,"3PuttAvoidanceRound4",2012
11,11,"David Mathis",NA,1.52,3,198,"3PuttAvoidanceRound4",2012
14,14,"Colt Knost",NA,1.67,3,180,"3PuttAvoidanceRound4",2012
15,15,"Brian Gay",NA,1.74,5,288,"3PuttAvoidanceRound4",2012
16,16,"Aaron Baddeley",NA,1.85,5,270,"3PuttAvoidanceRound4",2012
16,16,"John Daly",NA,1.85,3,162,"3PuttAvoidanceRound4",2012
16,16,"Ryuji Imada",NA,1.85,3,162,"3PuttAvoidanceRound4",2012
16,16,"Rory McIlroy",NA,1.85,4,216,"3PuttAvoidanceRound4",2012
16,16,"Bubba Watson",NA,1.85,5,270,"3PuttAvoidanceRound4",2012
16,16,"Mark Wilson",NA,1.85,5,270,"3PuttAvoidanceRound4",2012
