"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2007","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2007","BirdieorBetterPercentage125150ya_PLAYERNAME_2007","BirdieorBetterPercentage125150ya_ROUNDS_2007","BirdieorBetterPercentage125150ya_Pct_2007","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2007","BirdieorBetterPercentage125150ya_TOTALHOLES_2007","stat_name","year"
30,30,"Woody Austin",95,20.8,52,250,"BirdieorBetterPercentage125150ya",2007
31,31,"Craig Bowden",78,20.77,38,183,"BirdieorBetterPercentage125150ya",2007
32,32,"Adam Scott",69,20.71,35,169,"BirdieorBetterPercentage125150ya",2007
33,33,"Dean Wilson",92,20.69,42,203,"BirdieorBetterPercentage125150ya",2007
34,34,"Jose Maria Olazabal",52,20.62,20,97,"BirdieorBetterPercentage125150ya",2007
35,35,"Jonathan Byrd",73,20.6,41,199,"BirdieorBetterPercentage125150ya",2007
36,36,"Duffy Waldorf",69,20.57,43,209,"BirdieorBetterPercentage125150ya",2007
37,37,"Jeff Quinney",95,20.56,51,248,"BirdieorBetterPercentage125150ya",2007
38,38,"Kevin Na",84,20.48,51,249,"BirdieorBetterPercentage125150ya",2007
39,39,"Mathew Goggin",97,20.36,56,275,"BirdieorBetterPercentage125150ya",2007
40,40,"Brian Davis",101,20.33,49,241,"BirdieorBetterPercentage125150ya",2007
41,41,"Charlie Wi",90,20.32,51,251,"BirdieorBetterPercentage125150ya",2007
42,42,"Stephen Leaney",82,20.31,39,192,"BirdieorBetterPercentage125150ya",2007
43,43,"Jim Furyk",84,20.29,42,207,"BirdieorBetterPercentage125150ya",2007
44,44,"Jarrod Lyle",77,20.28,43,212,"BirdieorBetterPercentage125150ya",2007
45,45,"Heath Slocum",101,20.22,56,277,"BirdieorBetterPercentage125150ya",2007
46,46,"Kent Jones",97,20.21,58,287,"BirdieorBetterPercentage125150ya",2007
47,47,"Briny Baird",115,20.19,65,322,"BirdieorBetterPercentage125150ya",2007
48,48,"Alex Cejka",80,19.91,44,221,"BirdieorBetterPercentage125150ya",2007
49,49,"Mike Weir",82,19.79,38,192,"BirdieorBetterPercentage125150ya",2007
50,50,"Tim Petrovic",106,19.72,57,289,"BirdieorBetterPercentage125150ya",2007
51,51,"Brandt Snedeker",105,19.7,52,264,"BirdieorBetterPercentage125150ya",2007
52,52,"Marco Dawson",73,19.6,39,199,"BirdieorBetterPercentage125150ya",2007
53,53,"Pat Perez",84,19.47,37,190,"BirdieorBetterPercentage125150ya",2007
54,54,"Billy Mayfair",98,19.43,55,283,"BirdieorBetterPercentage125150ya",2007
55,55,"Tom Lehman",62,19.35,30,155,"BirdieorBetterPercentage125150ya",2007
56,56,"Jeff Maggert",79,19.28,43,223,"BirdieorBetterPercentage125150ya",2007
57,57,"Michael Sim",52,19.21,29,151,"BirdieorBetterPercentage125150ya",2007
58,58,"Jesper Parnevik",88,19.15,45,235,"BirdieorBetterPercentage125150ya",2007
59,59,"DJ Brigman",67,19.1,34,178,"BirdieorBetterPercentage125150ya",2007
60,60,"Frank Lickliter II",95,19.08,54,283,"BirdieorBetterPercentage125150ya",2007
61,61,"Boo Weekley",101,19.03,47,247,"BirdieorBetterPercentage125150ya",2007
62,62,"Justin Leonard",95,19.01,46,242,"BirdieorBetterPercentage125150ya",2007
63,63,"Bo Van Pelt",104,18.94,61,322,"BirdieorBetterPercentage125150ya",2007
64,64,"Lucas Glover",98,18.93,46,243,"BirdieorBetterPercentage125150ya",2007
64,64,"Steve Stricker",81,18.93,32,169,"BirdieorBetterPercentage125150ya",2007
66,66,"Jerry Kelly",101,18.81,38,202,"BirdieorBetterPercentage125150ya",2007
67,67,"Vijay Singh",102,18.8,44,234,"BirdieorBetterPercentage125150ya",2007
68,68,"Ryan Moore",92,18.78,46,245,"BirdieorBetterPercentage125150ya",2007
69,69,"Doug LaBelle II",104,18.75,54,288,"BirdieorBetterPercentage125150ya",2007
69,69,"Chris Stroud",66,18.75,39,208,"BirdieorBetterPercentage125150ya",2007
71,71,"Joey Sindelar",75,18.72,35,187,"BirdieorBetterPercentage125150ya",2007
72,72,"Matt Hendrix",63,18.69,37,198,"BirdieorBetterPercentage125150ya",2007
73,73,"Glen Day",85,18.66,39,209,"BirdieorBetterPercentage125150ya",2007
74,74,"Rich Beem",89,18.64,41,220,"BirdieorBetterPercentage125150ya",2007
74,74,"Robert Garrigus",95,18.64,52,279,"BirdieorBetterPercentage125150ya",2007
76,76,"Daisuke Maruyama",86,18.58,47,253,"BirdieorBetterPercentage125150ya",2007
77,77,"John Merrick",92,18.56,54,291,"BirdieorBetterPercentage125150ya",2007
78,78,"Will Ma Kenzie",100,18.52,50,270,"BirdieorBetterPercentage125150ya",2007
79,79,"Richard Johnson",93,18.49,49,265,"BirdieorBetterPercentage125150ya",2007
80,80,"Andrew Buckle",77,18.48,39,211,"BirdieorBetterPercentage125150ya",2007
81,81,"Ian Poulter",63,18.45,19,103,"BirdieorBetterPercentage125150ya",2007
82,82,"Cliff Kresge",107,18.27,55,301,"BirdieorBetterPercentage125150ya",2007
83,83,"Craig Barlow",52,18.26,21,115,"BirdieorBetterPercentage125150ya",2007
84,84,"Charles Warren",101,18.24,56,307,"BirdieorBetterPercentage125150ya",2007
85,85,"Nathan Green",103,18.22,45,247,"BirdieorBetterPercentage125150ya",2007
86,86,"Anders Hansen",55,18.18,18,99,"BirdieorBetterPercentage125150ya",2007
87,87,"Phil Mickelson",73,18.13,29,160,"BirdieorBetterPercentage125150ya",2007
88,88,"Cameron Beckman",96,18.12,50,276,"BirdieorBetterPercentage125150ya",2007
89,89,"Troy Matteson",87,18.11,44,243,"BirdieorBetterPercentage125150ya",2007
90,90,"Lee Janzen",66,18.08,32,177,"BirdieorBetterPercentage125150ya",2007
91,91,"Anthony Kim",93,18.07,45,249,"BirdieorBetterPercentage125150ya",2007
92,92,"Bart Bryant",87,18.02,40,222,"BirdieorBetterPercentage125150ya",2007
93,93,"Steve Elkington",87,17.97,39,217,"BirdieorBetterPercentage125150ya",2007
93,93,"Brian Gay",107,17.97,46,256,"BirdieorBetterPercentage125150ya",2007
95,95,"Jason Gore",86,17.92,43,240,"BirdieorBetterPercentage125150ya",2007
96,96,"Padraig Harrington",64,17.81,26,146,"BirdieorBetterPercentage125150ya",2007
97,97,"John Rollins",102,17.77,43,242,"BirdieorBetterPercentage125150ya",2007
98,98,"KJ Choi",87,17.73,36,203,"BirdieorBetterPercentage125150ya",2007
99,99,"Tom Johnson",74,17.7,37,209,"BirdieorBetterPercentage125150ya",2007
100,100,"Darron Stiles",65,17.68,29,164,"BirdieorBetterPercentage125150ya",2007
101,101,"JJ Henry",86,17.67,38,215,"BirdieorBetterPercentage125150ya",2007
102,102,"JP Hayes",89,17.58,48,273,"BirdieorBetterPercentage125150ya",2007
103,103,"Stewart Cink",91,17.57,39,222,"BirdieorBetterPercentage125150ya",2007
104,104,"Jose Coceres",50,17.56,23,131,"BirdieorBetterPercentage125150ya",2007
105,105,"Hunter Mahan",91,17.55,43,245,"BirdieorBetterPercentage125150ya",2007
105,105,"George McNeill",95,17.55,43,245,"BirdieorBetterPercentage125150ya",2007
105,105,"Johnson Wagner",97,17.55,43,245,"BirdieorBetterPercentage125150ya",2007
108,108,"Joe Ogilvie",102,17.5,49,280,"BirdieorBetterPercentage125150ya",2007
109,109,"Parker McLachlin",83,17.36,42,242,"BirdieorBetterPercentage125150ya",2007
110,110,"Ryan Armour",107,17.33,52,300,"BirdieorBetterPercentage125150ya",2007
111,111,"Chad Campbell",96,17.24,40,232,"BirdieorBetterPercentage125150ya",2007
112,112,"Tom Byrum",50,17.19,22,128,"BirdieorBetterPercentage125150ya",2007
113,113,"Shaun Micheel",91,17.17,34,198,"BirdieorBetterPercentage125150ya",2007
114,114,"Tag Ridings",52,17.02,24,141,"BirdieorBetterPercentage125150ya",2007
114,114,"Jaco Van Zyl",51,17.02,24,141,"BirdieorBetterPercentage125150ya",2007
116,116,"Aaron Baddeley",83,17.01,33,194,"BirdieorBetterPercentage125150ya",2007
117,117,"Tom Pernice Jr",104,17,42,247,"BirdieorBetterPercentage125150ya",2007
118,118,"Freddie Jacobson",70,16.9,36,213,"BirdieorBetterPercentage125150ya",2007
119,119,"Brian Bateman",55,16.89,25,148,"BirdieorBetterPercentage125150ya",2007
120,120,"Tommy Armour III",81,16.88,40,237,"BirdieorBetterPercentage125150ya",2007
121,121,"Tim Herron",98,16.85,45,267,"BirdieorBetterPercentage125150ya",2007
122,122,"Jason Dufner",100,16.84,49,291,"BirdieorBetterPercentage125150ya",2007
123,123,"Mark Wilson",87,16.83,35,208,"BirdieorBetterPercentage125150ya",2007
124,124,"Nick Watney",87,16.81,40,238,"BirdieorBetterPercentage125150ya",2007
125,125,"Eric Axley",107,16.79,46,274,"BirdieorBetterPercentage125150ya",2007
126,126,"Jeff Brehaut",59,16.67,26,156,"BirdieorBetterPercentage125150ya",2007
126,126,"Brett Quigley",79,16.67,33,198,"BirdieorBetterPercentage125150ya",2007
128,128,"Bill Haas",93,16.61,48,289,"BirdieorBetterPercentage125150ya",2007
129,129,"Jay Williamson",50,16.56,26,157,"BirdieorBetterPercentage125150ya",2007
130,130,"Charles Howell III",89,16.51,35,212,"BirdieorBetterPercentage125150ya",2007
131,131,"Kyle Reifers",71,16.5,33,200,"BirdieorBetterPercentage125150ya",2007
132,132,"Bryce Molder",56,16.45,25,152,"BirdieorBetterPercentage125150ya",2007
133,133,"Jeff Gove",103,16.29,50,307,"BirdieorBetterPercentage125150ya",2007
134,134,"Paul Stankowski",52,16.28,21,129,"BirdieorBetterPercentage125150ya",2007
135,135,"Joe Durant",88,16.27,34,209,"BirdieorBetterPercentage125150ya",2007
136,136,"Arron Oberholser",69,16.25,26,160,"BirdieorBetterPercentage125150ya",2007
137,137,"Bob Tway",103,16.19,40,247,"BirdieorBetterPercentage125150ya",2007
138,138,"Corey Pavin",81,16.09,28,174,"BirdieorBetterPercentage125150ya",2007
139,139,"Robert Gamez",88,16,40,250,"BirdieorBetterPercentage125150ya",2007
139,139,"Bubba Watson",80,16,28,175,"BirdieorBetterPercentage125150ya",2007
141,141,"Rod Pampling",92,15.9,38,239,"BirdieorBetterPercentage125150ya",2007
142,142,"Rocco Mediate",72,15.76,26,165,"BirdieorBetterPercentage125150ya",2007
143,143,"Chris Tidland",59,15.7,27,172,"BirdieorBetterPercentage125150ya",2007
144,144,"Tripp Isenhour",86,15.64,33,211,"BirdieorBetterPercentage125150ya",2007
145,145,"Daniel Chopra",106,15.63,50,320,"BirdieorBetterPercentage125150ya",2007
146,146,"Trevor Immelman",74,15.61,27,173,"BirdieorBetterPercentage125150ya",2007
146,146,"Peter Lonard",85,15.61,37,237,"BirdieorBetterPercentage125150ya",2007
146,146,"Jason Schultz",63,15.61,27,173,"BirdieorBetterPercentage125150ya",2007
149,149,"Ryan Palmer",91,15.52,45,290,"BirdieorBetterPercentage125150ya",2007
150,150,"Stuart Appleby",74,15.51,29,187,"BirdieorBetterPercentage125150ya",2007
151,151,"John Senden",97,15.45,38,246,"BirdieorBetterPercentage125150ya",2007
152,152,"Michael Boyd",61,15.44,23,149,"BirdieorBetterPercentage125150ya",2007
153,153,"Mark Hensby",81,15.38,36,234,"BirdieorBetterPercentage125150ya",2007
153,153,"Davis Love III",66,15.38,26,169,"BirdieorBetterPercentage125150ya",2007
155,155,"Chris DiMarco",79,15.3,28,183,"BirdieorBetterPercentage125150ya",2007
155,155,"Kenny Perry",83,15.3,41,268,"BirdieorBetterPercentage125150ya",2007
157,157,"Paul Gow",70,15.29,26,170,"BirdieorBetterPercentage125150ya",2007
158,158,"Mathias Gronberg",95,15.27,42,275,"BirdieorBetterPercentage125150ya",2007
159,159,"Brendon de Jonge",76,15.23,30,197,"BirdieorBetterPercentage125150ya",2007
159,159,"Harrison Frazar",88,15.23,39,256,"BirdieorBetterPercentage125150ya",2007
161,161,"Ben Curtis",80,15.1,29,192,"BirdieorBetterPercentage125150ya",2007
162,162,"Stephen Ames",81,15.06,25,166,"BirdieorBetterPercentage125150ya",2007
163,163,"Henrik Stenson",52,15,15,100,"BirdieorBetterPercentage125150ya",2007
164,164,"Kevin Stadler",95,14.88,32,215,"BirdieorBetterPercentage125150ya",2007
165,165,"Rich Barcelo",80,14.76,31,210,"BirdieorBetterPercentage125150ya",2007
166,166,"Ken Duke",112,14.71,40,272,"BirdieorBetterPercentage125150ya",2007
166,166,"Steve Lowery",74,14.71,30,204,"BirdieorBetterPercentage125150ya",2007
168,168,"Charley Hoffman",97,14.66,39,266,"BirdieorBetterPercentage125150ya",2007
168,168,"Steve Wheatcroft",73,14.66,28,191,"BirdieorBetterPercentage125150ya",2007
170,170,"Jason Bohn",57,14.47,22,152,"BirdieorBetterPercentage125150ya",2007
171,171,"Matt Kuchar",85,14.36,29,202,"BirdieorBetterPercentage125150ya",2007
172,172,"Michael Putnam",96,14.34,35,244,"BirdieorBetterPercentage125150ya",2007
173,173,"Fred Funk",65,14.29,21,147,"BirdieorBetterPercentage125150ya",2007
173,173,"DJ Trahan",99,14.29,41,287,"BirdieorBetterPercentage125150ya",2007
175,175,"Steve Marino",106,14.24,44,309,"BirdieorBetterPercentage125150ya",2007
176,176,"Mark Calcavecchia",93,14.22,31,218,"BirdieorBetterPercentage125150ya",2007
177,177,"Jeff Overton",60,14.2,23,162,"BirdieorBetterPercentage125150ya",2007
178,178,"Brett Wetterich",88,14.17,36,254,"BirdieorBetterPercentage125150ya",2007
179,179,"Greg Owen",81,14.16,32,226,"BirdieorBetterPercentage125150ya",2007
180,180,"Michael Allen",74,13.96,31,222,"BirdieorBetterPercentage125150ya",2007
181,181,"David Branshaw",83,13.93,34,244,"BirdieorBetterPercentage125150ya",2007
182,182,"Jim Rutledge",59,13.89,20,144,"BirdieorBetterPercentage125150ya",2007
183,183,"John Daly",59,13.79,20,145,"BirdieorBetterPercentage125150ya",2007
184,184,"Billy Andrade",88,13.56,32,236,"BirdieorBetterPercentage125150ya",2007
185,185,"Kevin Sutherland",85,13.24,27,204,"BirdieorBetterPercentage125150ya",2007
186,186,"Chris Couch",76,13.21,28,212,"BirdieorBetterPercentage125150ya",2007
187,187,"Todd Hamilton",76,13.17,22,167,"BirdieorBetterPercentage125150ya",2007
188,188,"Scott Gutschewski",67,13.16,25,190,"BirdieorBetterPercentage125150ya",2007
189,189,"Shigeki Maruyama",84,12.96,28,216,"BirdieorBetterPercentage125150ya",2007
190,190,"Ted Purdy",102,12.82,35,273,"BirdieorBetterPercentage125150ya",2007
191,191,"JB Holmes",71,12.79,22,172,"BirdieorBetterPercentage125150ya",2007
192,192,"Mark Brooks",53,12.69,17,134,"BirdieorBetterPercentage125150ya",2007
193,193,"Kirk Triplett",77,12.11,23,190,"BirdieorBetterPercentage125150ya",2007
194,194,"Jeff Sluman",60,11.38,14,123,"BirdieorBetterPercentage125150ya",2007
195,195,"Retief Goosen",50,10.58,11,104,"BirdieorBetterPercentage125150ya",2007
196,196,"Bubba Dickerson",51,7.59,11,145,"BirdieorBetterPercentage125150ya",2007
