"25FinalRoundPerformance_RANKTHISWEEK_2012","25FinalRoundPerformance_RANKLASTWEEK_2012","25FinalRoundPerformance_PLAYERNAME_2012","25FinalRoundPerformance_EVENTS_2012","25FinalRoundPerformance_PctTIMESIMPROVED_2012","25FinalRoundPerformance_OFTIMESIMPROVED_2012","stat_name","year"
27,27,"Kevin Na",25,80,8,"25FinalRoundPerformance",2012
27,27,"Bo Van Pelt",24,80,4,"25FinalRoundPerformance",2012
31,31,"Ian Poulter",15,77.8,7,"25FinalRoundPerformance",2012
31,31,"Kyle Stanley",27,77.8,7,"25FinalRoundPerformance",2012
31,31,"Boo Weekley",25,77.8,7,"25FinalRoundPerformance",2012
34,34,"George McNeill",25,76.9,10,"25FinalRoundPerformance",2012
35,35,"Robert Garrigus",26,75,6,"25FinalRoundPerformance",2012
35,35,"Russell Knox",23,75,6,"25FinalRoundPerformance",2012
35,35,"John Rollins",26,75,6,"25FinalRoundPerformance",2012
35,35,"Josh Teater",30,75,9,"25FinalRoundPerformance",2012
39,39,"KJ Choi",21,72.7,8,"25FinalRoundPerformance",2012
39,39,"William McGirt",30,72.7,8,"25FinalRoundPerformance",2012
39,39,"Carl Pettersson",26,72.7,8,"25FinalRoundPerformance",2012
39,39,"Charlie Wi",25,72.7,8,"25FinalRoundPerformance",2012
43,43,"Aaron Baddeley",22,71.4,5,"25FinalRoundPerformance",2012
43,43,"Angel Cabrera",20,71.4,5,"25FinalRoundPerformance",2012
43,43,"Roberto Castro",27,71.4,10,"25FinalRoundPerformance",2012
43,43,"John Daly",15,71.4,5,"25FinalRoundPerformance",2012
43,43,"Jason Day",17,71.4,5,"25FinalRoundPerformance",2012
43,43,"James Driscoll",27,71.4,5,"25FinalRoundPerformance",2012
43,43,"Colt Knost",29,71.4,5,"25FinalRoundPerformance",2012
43,43,"Ryan Moore",24,71.4,5,"25FinalRoundPerformance",2012
43,43,"Scott Piercy",28,71.4,5,"25FinalRoundPerformance",2012
43,43,"Rory Sabbatini",29,71.4,5,"25FinalRoundPerformance",2012
43,43,"Gary Woodland",22,71.4,5,"25FinalRoundPerformance",2012
54,54,"Ricky Barnes",28,66.7,10,"25FinalRoundPerformance",2012
54,54,"Jason Dufner",22,66.7,2,"25FinalRoundPerformance",2012
54,54,"Hunter Haas",24,66.7,6,"25FinalRoundPerformance",2012
54,54,"Charley Hoffman",27,66.7,6,"25FinalRoundPerformance",2012
54,54,"Robert Karlsson",17,66.7,6,"25FinalRoundPerformance",2012
54,54,"Seung Yul Noh",28,66.7,8,"25FinalRoundPerformance",2012
54,54,"DA Points",29,66.7,6,"25FinalRoundPerformance",2012
54,54,"Webb Simpson",22,66.7,2,"25FinalRoundPerformance",2012
54,54,"Brandt Snedeker",22,66.7,6,"25FinalRoundPerformance",2012
54,54,"Kyle Thompson",22,66.7,2,"25FinalRoundPerformance",2012
54,54,"Jimmy Walker",28,66.7,8,"25FinalRoundPerformance",2012
54,54,"Nick Watney",26,66.7,8,"25FinalRoundPerformance",2012
66,66,"David Hearn",28,64.3,9,"25FinalRoundPerformance",2012
66,66,"John Huh",28,64.3,9,"25FinalRoundPerformance",2012
68,68,"Martin Flores",30,63.6,7,"25FinalRoundPerformance",2012
68,68,"Rickie Fowler",23,63.6,7,"25FinalRoundPerformance",2012
68,68,"Zach Johnson",25,63.6,7,"25FinalRoundPerformance",2012
68,68,"Chez Reavie",26,63.6,7,"25FinalRoundPerformance",2012
72,72,"Matt Bettencourt",31,62.5,5,"25FinalRoundPerformance",2012
72,72,"Brian Davis",29,62.5,5,"25FinalRoundPerformance",2012
72,72,"Mathew Goggin",23,62.5,5,"25FinalRoundPerformance",2012
72,72,"Freddie Jacobson",17,62.5,5,"25FinalRoundPerformance",2012
72,72,"Martin Laird",22,62.5,5,"25FinalRoundPerformance",2012
72,72,"Danny Lee",26,62.5,5,"25FinalRoundPerformance",2012
72,72,"John Mallinger",25,62.5,5,"25FinalRoundPerformance",2012
72,72,"Vaughn Taylor",26,62.5,5,"25FinalRoundPerformance",2012
80,80,"Blake Adams",32,61.5,8,"25FinalRoundPerformance",2012
80,80,"Brendon de Jonge",31,61.5,8,"25FinalRoundPerformance",2012
82,82,"Stewart Cink",22,60,6,"25FinalRoundPerformance",2012
82,82,"Padraig Harrington",18,60,3,"25FinalRoundPerformance",2012
82,82,"Dustin Johnson",19,60,3,"25FinalRoundPerformance",2012
82,82,"Derek Lamely",25,60,3,"25FinalRoundPerformance",2012
82,82,"Davis Love III",20,60,3,"25FinalRoundPerformance",2012
82,82,"Garth Mulroy",20,60,6,"25FinalRoundPerformance",2012
82,82,"Heath Slocum",29,60,9,"25FinalRoundPerformance",2012
82,82,"Michael Thompson",25,60,6,"25FinalRoundPerformance",2012
82,82,"David Toms",19,60,3,"25FinalRoundPerformance",2012
91,91,"Gary Christian",28,58.3,7,"25FinalRoundPerformance",2012
91,91,"Brian Gay",28,58.3,7,"25FinalRoundPerformance",2012
91,91,"JB Holmes",25,58.3,7,"25FinalRoundPerformance",2012
91,91,"JJ Killeen",33,58.3,7,"25FinalRoundPerformance",2012
95,95,"Charlie Beljan",22,57.1,4,"25FinalRoundPerformance",2012
95,95,"Jonas Blixt",21,57.1,4,"25FinalRoundPerformance",2012
95,95,"Chris Couch",21,57.1,4,"25FinalRoundPerformance",2012
95,95,"Tommy Gainey",32,57.1,4,"25FinalRoundPerformance",2012
95,95,"Matt Kuchar",22,57.1,4,"25FinalRoundPerformance",2012
95,95,"Steve Stricker",19,57.1,4,"25FinalRoundPerformance",2012
95,95,"Chris Stroud",28,57.1,4,"25FinalRoundPerformance",2012
102,102,"Rod Pampling",26,56.3,9,"25FinalRoundPerformance",2012
103,103,"Chad Campbell",27,55.6,5,"25FinalRoundPerformance",2012
103,103,"Trevor Immelman",24,55.6,5,"25FinalRoundPerformance",2012
103,103,"Richard Lee",24,55.6,5,"25FinalRoundPerformance",2012
103,103,"Hunter Mahan",23,55.6,5,"25FinalRoundPerformance",2012
103,103,"Bryce Molder",25,55.6,5,"25FinalRoundPerformance",2012
103,103,"Andres Romero",22,55.6,5,"25FinalRoundPerformance",2012
103,103,"YE Yang",20,55.6,5,"25FinalRoundPerformance",2012
110,110,"Marc Leishman",23,54.5,6,"25FinalRoundPerformance",2012
110,110,"Bill Lunde",25,54.5,6,"25FinalRoundPerformance",2012
110,110,"John Merrick",26,54.5,6,"25FinalRoundPerformance",2012
113,113,"JJ Henry",28,53.8,7,"25FinalRoundPerformance",2012
113,113,"Chris Kirk",27,53.8,7,"25FinalRoundPerformance",2012
115,115,"Stuart Appleby",24,50,4,"25FinalRoundPerformance",2012
115,115,"Arjun Atwal",27,50,4,"25FinalRoundPerformance",2012
115,115,"Sangmoon Bae",25,50,5,"25FinalRoundPerformance",2012
115,115,"Michael Bradley",23,50,3,"25FinalRoundPerformance",2012
115,115,"Bud Cauley",28,50,7,"25FinalRoundPerformance",2012
115,115,"Greg Chalmers",25,50,5,"25FinalRoundPerformance",2012
115,115,"Daniel Chopra",21,50,1,"25FinalRoundPerformance",2012
115,115,"Gavin Coles",23,50,5,"25FinalRoundPerformance",2012
115,115,"Ben Curtis",19,50,2,"25FinalRoundPerformance",2012
115,115,"Graham DeLaet",23,50,5,"25FinalRoundPerformance",2012
115,115,"Chris DiMarco",29,50,4,"25FinalRoundPerformance",2012
115,115,"Ken Duke",30,50,5,"25FinalRoundPerformance",2012
115,115,"Harrison Frazar",20,50,2,"25FinalRoundPerformance",2012
115,115,"Tom Gillis",23,50,5,"25FinalRoundPerformance",2012
115,115,"Nathan Green",22,50,5,"25FinalRoundPerformance",2012
115,115,"Billy Horschel",17,50,4,"25FinalRoundPerformance",2012
115,115,"Charles Howell III",29,50,5,"25FinalRoundPerformance",2012
115,115,"Billy Hurley III",27,50,2,"25FinalRoundPerformance",2012
115,115,"Ryo Ishikawa",18,50,3,"25FinalRoundPerformance",2012
115,115,"Brandt Jobe",18,50,3,"25FinalRoundPerformance",2012
115,115,"Sung Kang",30,50,3,"25FinalRoundPerformance",2012
115,115,"Jeff Maggert",27,50,3,"25FinalRoundPerformance",2012
115,115,"Graeme McDowell",16,50,2,"25FinalRoundPerformance",2012
115,115,"Rory McIlroy",16,50,1,"25FinalRoundPerformance",2012
115,115,"Phil Mickelson",22,50,3,"25FinalRoundPerformance",2012
115,115,"Nick OHern",26,50,5,"25FinalRoundPerformance",2012
115,115,"Ryan Palmer",24,50,2,"25FinalRoundPerformance",2012
115,115,"Adam Scott",16,50,3,"25FinalRoundPerformance",2012
115,115,"Kevin Streelman",26,50,5,"25FinalRoundPerformance",2012
115,115,"Johnson Wagner",27,50,4,"25FinalRoundPerformance",2012
145,145,"Kevin Chappell",29,46.2,6,"25FinalRoundPerformance",2012
145,145,"Will Claxton",28,46.2,6,"25FinalRoundPerformance",2012
145,145,"Erik Compton",26,46.2,6,"25FinalRoundPerformance",2012
145,145,"Harris English",27,46.2,6,"25FinalRoundPerformance",2012
145,145,"Brian Harman",30,46.2,6,"25FinalRoundPerformance",2012
150,150,"Miguel Angel Carballo",25,45.5,5,"25FinalRoundPerformance",2012
150,150,"Tim Herron",27,45.5,5,"25FinalRoundPerformance",2012
150,150,"Sean OHair",24,45.5,5,"25FinalRoundPerformance",2012
150,150,"Greg Owen",27,45.5,5,"25FinalRoundPerformance",2012
150,150,"Pat Perez",23,45.5,5,"25FinalRoundPerformance",2012
150,150,"Brendan Steele",24,45.5,5,"25FinalRoundPerformance",2012
150,150,"Cameron Tringale",26,45.5,5,"25FinalRoundPerformance",2012
150,150,"Mark Wilson",25,45.5,5,"25FinalRoundPerformance",2012
158,158,"Jhonattan Vegas",25,44.4,4,"25FinalRoundPerformance",2012
158,158,"Camilo Villegas",25,44.4,4,"25FinalRoundPerformance",2012
160,160,"Jason Bohn",28,42.9,3,"25FinalRoundPerformance",2012
161,161,"Scott Dunlap",20,40,2,"25FinalRoundPerformance",2012
161,161,"Ernie Els",22,40,4,"25FinalRoundPerformance",2012
161,161,"Edward Loar",23,40,2,"25FinalRoundPerformance",2012
161,161,"Patrick Sheehan",21,40,2,"25FinalRoundPerformance",2012
161,161,"Roland Thatcher",21,40,2,"25FinalRoundPerformance",2012
161,161,"Brendon Todd",29,40,2,"25FinalRoundPerformance",2012
161,161,"Steve Wheatcroft",22,40,2,"25FinalRoundPerformance",2012
168,168,"Matt Every",25,37.5,3,"25FinalRoundPerformance",2012
168,168,"Charl Schwartzel",16,37.5,3,"25FinalRoundPerformance",2012
168,168,"DJ Trahan",27,37.5,3,"25FinalRoundPerformance",2012
171,171,"Cameron Beckman",26,36.4,4,"25FinalRoundPerformance",2012
171,171,"Rocco Mediate",23,36.4,4,"25FinalRoundPerformance",2012
173,173,"Stephen Ames",20,33.3,1,"25FinalRoundPerformance",2012
173,173,"Tim Clark",20,33.3,1,"25FinalRoundPerformance",2012
173,173,"Troy Kelly",23,33.3,3,"25FinalRoundPerformance",2012
173,173,"Tom Pernice Jr",23,33.3,2,"25FinalRoundPerformance",2012
173,173,"Kyle Reifers",27,33.3,4,"25FinalRoundPerformance",2012
173,173,"Alexandre Rocha",21,33.3,2,"25FinalRoundPerformance",2012
179,179,"Bobby Gates",29,30,3,"25FinalRoundPerformance",2012
179,179,"Billy Mayfair",28,30,3,"25FinalRoundPerformance",2012
181,181,"Marco Dawson",22,25,2,"25FinalRoundPerformance",2012
181,181,"Justin Leonard",26,25,2,"25FinalRoundPerformance",2012
183,183,"Jason Kokrak",27,22.2,2,"25FinalRoundPerformance",2012
184,184,"Matt Jones",19,20,1,"25FinalRoundPerformance",2012
184,184,"Ted Potter Jr",25,20,2,"25FinalRoundPerformance",2012
184,184,"Daniel Summerhays",26,20,1,"25FinalRoundPerformance",2012
187,187,"Jonathan Byrd",21,16.7,1,"25FinalRoundPerformance",2012
188,188,"Tommy Biershenk",27,14.3,1,"25FinalRoundPerformance",2012
188,188,"Ryuji Imada",28,14.3,1,"25FinalRoundPerformance",2012
190,190,"Stephen Gangluff",23,0,NA,"25FinalRoundPerformance",2012
190,190,"Tiger Woods",19,0,NA,"25FinalRoundPerformance",2012
