"Approachesfrom50125yards_RANKTHISWEEK_2008","Approachesfrom50125yards_RANKLASTWEEK_2008","Approachesfrom50125yards_PLAYERNAME_2008","Approachesfrom50125yards_ROUNDS_2008","Approachesfrom50125yards_AVG_2008","Approachesfrom50125yards_TOTALDISTANCEFEET_2008","Approachesfrom50125yards_OFATTEMPTS_2008","Approachesfrom50125yards_RELATIVETOPAR_2008","stat_name","year"
1,1,"Matt Kuchar",88,NA,2905.833,194,-46,"Approachesfrom50125yards",2008
2,2,"Scott Verplank",82,NA,3082.583,204,-45,"Approachesfrom50125yards",2008
3,3,"Brian Gay",102,NA,4109,263,-65,"Approachesfrom50125yards",2008
3,3,"Justin Leonard",101,NA,3669.75,236,-66,"Approachesfrom50125yards",2008
5,5,"Corey Pavin",69,NA,2469.5,156,-18,"Approachesfrom50125yards",2008
5,5,"Steve Stricker",75,NA,2616.917,165,-26,"Approachesfrom50125yards",2008
7,7,"Stephen Ames",83,NA,3095.583,194,-42,"Approachesfrom50125yards",2008
8,8,"Fred Couples",60,NA,2314.167,144,-15,"Approachesfrom50125yards",2008
8,8,"Mike Weir",88,NA,3288.667,205,-34,"Approachesfrom50125yards",2008
10,10,"Stuart Appleby",87,NA,2826,174,-32,"Approachesfrom50125yards",2008
11,11,"Jim Furyk",95,NA,3486.083,213,-52,"Approachesfrom50125yards",2008
12,12,"Alex Cejka",75,NA,2491.417,152,-18,"Approachesfrom50125yards",2008
13,13,"Nick OHern",82,NA,3852.083,234,-51,"Approachesfrom50125yards",2008
13,13,"Omar Uresti",74,NA,3325.833,202,-41,"Approachesfrom50125yards",2008
15,15,"Jeff Gove",50,NA,2317.917,140,-20,"Approachesfrom50125yards",2008
15,15,"Phil Mickelson",80,NA,2251.667,136,-29,"Approachesfrom50125yards",2008
17,17,"Shane Bertsch",96,NA,5010.583,300,-45,"Approachesfrom50125yards",2008
17,17,"Geoff Ogilvy",65,NA,2164.917,130,-26,"Approachesfrom50125yards",2008
17,17,"David Toms",70,NA,2877.25,173,-32,"Approachesfrom50125yards",2008
17,17,"Tim Wilkinson",95,NA,3598.333,216,-52,"Approachesfrom50125yards",2008
21,21,"Rocco Mediate",87,NA,2987.083,178,-16,"Approachesfrom50125yards",2008
21,21,"Adam Scott",51,NA,1457.5,87,-1,"Approachesfrom50125yards",2008
23,23,"Tim Clark",90,NA,3978.583,236,-60,"Approachesfrom50125yards",2008
23,23,"Vaughn Taylor",103,NA,4650.417,276,-45,"Approachesfrom50125yards",2008
25,25,"Joe Durant",92,NA,3536.917,209,-27,"Approachesfrom50125yards",2008
26,26,"Woody Austin",109,NA,4201.5,247,-50,"Approachesfrom50125yards",2008
26,26,"Ryan Palmer",69,NA,2930.667,172,-32,"Approachesfrom50125yards",2008
28,28,"Paul Goydos",78,NA,3457.833,202,-49,"Approachesfrom50125yards",2008
28,28,"Ryuji Imada",80,NA,2745.917,161,-35,"Approachesfrom50125yards",2008
28,28,"Jim McGovern",75,NA,2856.75,167,-6,"Approachesfrom50125yards",2008
28,28,"Jeff Quinney",87,NA,3586.917,210,-31,"Approachesfrom50125yards",2008
28,28,"John Senden",93,NA,3529.5,207,-28,"Approachesfrom50125yards",2008
33,33,"Justin Bolli",87,NA,3775.083,220,-17,"Approachesfrom50125yards",2008
33,33,"John Huston",56,NA,2597.5,151,-24,"Approachesfrom50125yards",2008
33,33,"Pat Perez",93,NA,3560.333,207,-22,"Approachesfrom50125yards",2008
33,33,"Camilo Villegas",79,NA,2163.083,126,-21,"Approachesfrom50125yards",2008
37,37,"Shigeki Maruyama",50,NA,1859.583,108,-27,"Approachesfrom50125yards",2008
37,37,"Tom Pernice Jr",104,NA,4530.583,263,-29,"Approachesfrom50125yards",2008
39,39,"Trevor Immelman",70,NA,2717.583,157,-10,"Approachesfrom50125yards",2008
39,39,"John Riegger",73,NA,3832.667,221,-28,"Approachesfrom50125yards",2008
39,39,"Rory Sabbatini",77,NA,3333.167,192,-30,"Approachesfrom50125yards",2008
42,42,"Eric Axley",113,NA,3948,227,-22,"Approachesfrom50125yards",2008
42,42,"Paul Casey",55,NA,1639.75,94,-14,"Approachesfrom50125yards",2008
42,42,"Ernie Els",51,NA,1413.417,81,-2,"Approachesfrom50125yards",2008
42,42,"Doug LaBelle II",65,NA,2539,146,-23,"Approachesfrom50125yards",2008
46,46,"Aaron Baddeley",76,NA,2293.75,131,-28,"Approachesfrom50125yards",2008
46,46,"Bart Bryant",81,NA,3330.083,190,-36,"Approachesfrom50125yards",2008
46,46,"Steve Flesch",95,NA,4482.083,256,-22,"Approachesfrom50125yards",2008
46,46,"Rod Pampling",83,NA,3134.833,179,-24,"Approachesfrom50125yards",2008
46,46,"Jin Park",85,NA,3919.417,224,0,"Approachesfrom50125yards",2008
51,51,"Freddie Jacobson",78,NA,3236.417,184,-34,"Approachesfrom50125yards",2008
52,52,"Briny Baird",113,NA,4450.833,252,-32,"Approachesfrom50125yards",2008
52,52,"Marco Dawson",64,NA,2807.083,159,-18,"Approachesfrom50125yards",2008
52,52,"David Duval",51,NA,1803.25,102,-1,"Approachesfrom50125yards",2008
52,52,"Retief Goosen",59,NA,1944.167,110,-16,"Approachesfrom50125yards",2008
52,52,"Vijay Singh",82,NA,2983.417,169,-28,"Approachesfrom50125yards",2008
57,57,"Chad Collins",72,NA,2592.417,146,-20,"Approachesfrom50125yards",2008
