"ConsecutiveBirdiesStreak_RANKTHISWEEK_2011","ConsecutiveBirdiesStreak_RANKLASTWEEK_2011","ConsecutiveBirdiesStreak_PLAYERNAME_2011","ConsecutiveBirdiesStreak_EVENTS_2011","ConsecutiveBirdiesStreak_NUMBEROFHOLES_2011","stat_name","year"
15,15,"Ryan Moore",22,5,"ConsecutiveBirdiesStreak",2011
15,15,"Geoff Ogilvy",21,5,"ConsecutiveBirdiesStreak",2011
15,15,"Jesper Parnevik",10,5,"ConsecutiveBirdiesStreak",2011
15,15,"Pat Perez",24,5,"ConsecutiveBirdiesStreak",2011
15,15,"Carl Pettersson",27,5,"ConsecutiveBirdiesStreak",2011
15,15,"Jeff Quinney",14,5,"ConsecutiveBirdiesStreak",2011
15,15,"Jim Renner",22,5,"ConsecutiveBirdiesStreak",2011
15,15,"Webb Simpson",26,5,"ConsecutiveBirdiesStreak",2011
15,15,"Brandt Snedeker",26,5,"ConsecutiveBirdiesStreak",2011
15,15,"Paul Stankowski",24,5,"ConsecutiveBirdiesStreak",2011
15,15,"Kyle Stanley",28,5,"ConsecutiveBirdiesStreak",2011
15,15,"Steve Stricker",19,5,"ConsecutiveBirdiesStreak",2011
15,15,"Vaughn Taylor",27,5,"ConsecutiveBirdiesStreak",2011
15,15,"Josh Teater",31,5,"ConsecutiveBirdiesStreak",2011
15,15,"Michael Thompson",25,5,"ConsecutiveBirdiesStreak",2011
15,15,"Scott Verplank",15,5,"ConsecutiveBirdiesStreak",2011
15,15,"Nick Watney",22,5,"ConsecutiveBirdiesStreak",2011
15,15,"Charlie Wi",25,5,"ConsecutiveBirdiesStreak",2011
15,15,"Mark Wilson",26,5,"ConsecutiveBirdiesStreak",2011
15,15,"Gary Woodland",25,5,"ConsecutiveBirdiesStreak",2011
71,71,"Blake Adams",34,4,"ConsecutiveBirdiesStreak",2011
71,71,"Stephen Ames",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Stuart Appleby",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Arjun Atwal",29,4,"ConsecutiveBirdiesStreak",2011
71,71,"Woody Austin",18,4,"ConsecutiveBirdiesStreak",2011
71,71,"Aaron Baddeley",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Cameron Beckman",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Rich Beem",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jason Bohn",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Steven Bowditch",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Michael Bradley",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Keegan Bradley",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Paul Casey",15,4,"ConsecutiveBirdiesStreak",2011
71,71,"Alex Cejka",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Greg Chalmers",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Kevin Chappell",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"KJ Choi",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Stewart Cink",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Michael Connell",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Ben Crane",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Ben Curtis",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Robert Damron",3,4,"ConsecutiveBirdiesStreak",2011
71,71,"Brian Davis",30,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jason Day",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Chris DiMarco",31,4,"ConsecutiveBirdiesStreak",2011
71,71,"James Driscoll",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jason Dufner",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Joe Durant",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Bob Estes",12,4,"ConsecutiveBirdiesStreak",2011
71,71,"Rickie Fowler",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Fred Funk",7,4,"ConsecutiveBirdiesStreak",2011
71,71,"Tommy Gainey",34,4,"ConsecutiveBirdiesStreak",2011
71,71,"Sergio Garcia",16,4,"ConsecutiveBirdiesStreak",2011
71,71,"Robert Garrigus",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Bobby Gates",29,4,"ConsecutiveBirdiesStreak",2011
71,71,"Tom Gillis",19,4,"ConsecutiveBirdiesStreak",2011
71,71,"Lucas Glover",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Andres Gonzales",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Retief Goosen",16,4,"ConsecutiveBirdiesStreak",2011
71,71,"Nathan Green",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Gregory Havret",3,4,"ConsecutiveBirdiesStreak",2011
71,71,"JP Hayes",19,4,"ConsecutiveBirdiesStreak",2011
71,71,"David Hearn",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jim Herman",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Tim Herron",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Charley Hoffman",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"Morgan Hoffmann",4,4,"ConsecutiveBirdiesStreak",2011
71,71,"Billy Horschel",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Charles Howell III",30,4,"ConsecutiveBirdiesStreak",2011
71,71,"Yuta Ikeda",9,4,"ConsecutiveBirdiesStreak",2011
71,71,"Ryuji Imada",29,4,"ConsecutiveBirdiesStreak",2011
71,71,"Richard Johnson",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Matt Jones",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Robert Karlsson",18,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jerry Kelly",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"KT Kim",9,4,"ConsecutiveBirdiesStreak",2011
71,71,"Bio Kim",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Chris Kirk",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Colt Knost",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"Matt Kuchar",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Martin Laird",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Tom Lewis",1,4,"ConsecutiveBirdiesStreak",2011
71,71,"WC Liang",2,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jamie Lovemark",9,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jeff Maggert",18,4,"ConsecutiveBirdiesStreak",2011
71,71,"Ben Martin",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Graeme McDowell",16,4,"ConsecutiveBirdiesStreak",2011
71,71,"William McGirt",32,4,"ConsecutiveBirdiesStreak",2011
71,71,"Rory McIlroy",10,4,"ConsecutiveBirdiesStreak",2011
71,71,"George McNeill",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Matt McQuillan",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Shaun Micheel",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"Larry Mize",1,4,"ConsecutiveBirdiesStreak",2011
71,71,"Francesco Molinari",11,4,"ConsecutiveBirdiesStreak",2011
71,71,"Kevin Na",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Joe Ogilvie",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Ryan Palmer",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Tom Pernice Jr",12,4,"ConsecutiveBirdiesStreak",2011
71,71,"Kenny Perry",13,4,"ConsecutiveBirdiesStreak",2011
71,71,"Martin Piller",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Ian Poulter",16,4,"ConsecutiveBirdiesStreak",2011
71,71,"Aron Price",18,4,"ConsecutiveBirdiesStreak",2011
71,71,"Dicky Pride",8,4,"ConsecutiveBirdiesStreak",2011
71,71,"Alex Prugh",29,4,"ConsecutiveBirdiesStreak",2011
71,71,"Michael Putnam",21,4,"ConsecutiveBirdiesStreak",2011
71,71,"Chez Reavie",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"John Rollins",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"Justin Rose",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Rory Sabbatini",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Charl Schwartzel",15,4,"ConsecutiveBirdiesStreak",2011
71,71,"Adam Scott",18,4,"ConsecutiveBirdiesStreak",2011
71,71,"John Senden",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Michael Sim",19,4,"ConsecutiveBirdiesStreak",2011
71,71,"Vijay Singh",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Heath Slocum",29,4,"ConsecutiveBirdiesStreak",2011
71,71,"Scott Stallings",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Brendan Steele",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"Henrik Stenson",15,4,"ConsecutiveBirdiesStreak",2011
71,71,"Kevin Streelman",26,4,"ConsecutiveBirdiesStreak",2011
71,71,"Chris Stroud",28,4,"ConsecutiveBirdiesStreak",2011
71,71,"Roland Thatcher",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Peter Tomasulo",12,4,"ConsecutiveBirdiesStreak",2011
71,71,"David Toms",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"DJ Trahan",30,4,"ConsecutiveBirdiesStreak",2011
71,71,"Cameron Tringale",32,4,"ConsecutiveBirdiesStreak",2011
71,71,"Marc Turnesa",20,4,"ConsecutiveBirdiesStreak",2011
71,71,"Kevin Tway",4,4,"ConsecutiveBirdiesStreak",2011
71,71,"Bo Van Pelt",27,4,"ConsecutiveBirdiesStreak",2011
71,71,"Camilo Villegas",25,4,"ConsecutiveBirdiesStreak",2011
71,71,"Jimmy Walker",24,4,"ConsecutiveBirdiesStreak",2011
71,71,"Bubba Watson",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Boo Weekley",23,4,"ConsecutiveBirdiesStreak",2011
71,71,"Dean Wilson",22,4,"ConsecutiveBirdiesStreak",2011
71,71,"Tiger Woods",9,4,"ConsecutiveBirdiesStreak",2011
185,185,"Thomas Aiken",4,3,"ConsecutiveBirdiesStreak",2011
185,185,"Michael Allen",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Sangmoon Bae",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"Briny Baird",19,3,"ConsecutiveBirdiesStreak",2011
185,185,"Craig Barlow",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Kurt Barnes",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Chris Baryla",20,3,"ConsecutiveBirdiesStreak",2011
185,185,"Notah Begay III",4,3,"ConsecutiveBirdiesStreak",2011
185,185,"Matt Bettencourt",30,3,"ConsecutiveBirdiesStreak",2011
185,185,"Thomas Bjorn",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Guy Boros",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Joseph Bramlett",25,3,"ConsecutiveBirdiesStreak",2011
185,185,"DJ Brigman",23,3,"ConsecutiveBirdiesStreak",2011
185,185,"Jonathan Byrd",26,3,"ConsecutiveBirdiesStreak",2011
185,185,"Tom Byrum",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Angel Cabrera",17,3,"ConsecutiveBirdiesStreak",2011
185,185,"Mark Calcavecchia",6,3,"ConsecutiveBirdiesStreak",2011
185,185,"Patrick Cantlay",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Alex Carpenter",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Tim Clark",4,3,"ConsecutiveBirdiesStreak",2011
185,185,"George Coetzee",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Chad Collins",16,3,"ConsecutiveBirdiesStreak",2011
185,185,"Erik Compton",6,3,"ConsecutiveBirdiesStreak",2011
185,185,"Fred Couples",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"John Daly",18,3,"ConsecutiveBirdiesStreak",2011
185,185,"Christopher DeForest",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"Graham DeLaet",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"Do Hoon Kim",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"David Duval",24,3,"ConsecutiveBirdiesStreak",2011
185,185,"Simon Dyson",3,3,"ConsecutiveBirdiesStreak",2011
185,185,"Johan Edfors",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"Matthew Edwards",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Steve Elkington",17,3,"ConsecutiveBirdiesStreak",2011
185,185,"Ernie Els",21,3,"ConsecutiveBirdiesStreak",2011
185,185,"Matt Every",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Todd Fischer",3,3,"ConsecutiveBirdiesStreak",2011
185,185,"Ross Fisher",8,3,"ConsecutiveBirdiesStreak",2011
185,185,"Steve Flesch",27,3,"ConsecutiveBirdiesStreak",2011
185,185,"Harrison Frazar",19,3,"ConsecutiveBirdiesStreak",2011
185,185,"Jim Furyk",26,3,"ConsecutiveBirdiesStreak",2011
185,185,"Scott Gordon",19,3,"ConsecutiveBirdiesStreak",2011
185,185,"Richard Green",4,3,"ConsecutiveBirdiesStreak",2011
185,185,"Christo Greyling",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Scott Gutschewski",23,3,"ConsecutiveBirdiesStreak",2011
185,185,"Adam Hadwin",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Todd Hamilton",11,3,"ConsecutiveBirdiesStreak",2011
185,185,"Anders Hansen",7,3,"ConsecutiveBirdiesStreak",2011
185,185,"Peter Hanson",12,3,"ConsecutiveBirdiesStreak",2011
185,185,"Padraig Harrington",18,3,"ConsecutiveBirdiesStreak",2011
185,185,"Scott Hend",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Justin Hicks",23,3,"ConsecutiveBirdiesStreak",2011
185,185,"Tetsuji Hiratsuka",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"John Huston",3,3,"ConsecutiveBirdiesStreak",2011
185,185,"Thongchai Jaidee",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Marty Jertson",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"Miguel Angel Jimenez",7,3,"ConsecutiveBirdiesStreak",2011
185,185,"Andrew Johnston",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Kent Jones",25,3,"ConsecutiveBirdiesStreak",2011
185,185,"Kevin Kisner",24,3,"ConsecutiveBirdiesStreak",2011
185,185,"Jeff Klauk",8,3,"ConsecutiveBirdiesStreak",2011
185,185,"Kenichi Kuboya",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Pablo Larrazabal",3,3,"ConsecutiveBirdiesStreak",2011
185,185,"Tom Lehman",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Michael Letzig",13,3,"ConsecutiveBirdiesStreak",2011
185,185,"Frank Lickliter II",12,3,"ConsecutiveBirdiesStreak",2011
185,185,"Davis Love III",22,3,"ConsecutiveBirdiesStreak",2011
185,185,"Will Ma Kenzie",14,3,"ConsecutiveBirdiesStreak",2011
185,185,"Matteo Manassero",8,3,"ConsecutiveBirdiesStreak",2011
185,185,"David Mathis",25,3,"ConsecutiveBirdiesStreak",2011
185,185,"Len Mattiace",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Billy Mayfair",29,3,"ConsecutiveBirdiesStreak",2011
185,185,"Parker McLachlin",3,3,"ConsecutiveBirdiesStreak",2011
185,185,"Rocco Mediate",23,3,"ConsecutiveBirdiesStreak",2011
185,185,"Troy Merritt",23,3,"ConsecutiveBirdiesStreak",2011
185,185,"Zack Miller",30,3,"ConsecutiveBirdiesStreak",2011
185,185,"Edoardo Molinari",12,3,"ConsecutiveBirdiesStreak",2011
185,185,"Seung Yul Noh",6,3,"ConsecutiveBirdiesStreak",2011
185,185,"Sean OHair",24,3,"ConsecutiveBirdiesStreak",2011
185,185,"Nate Olivo",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Louis Oosthuizen",15,3,"ConsecutiveBirdiesStreak",2011
185,185,"Hennie Otto",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Jeff Overton",26,3,"ConsecutiveBirdiesStreak",2011
185,185,"Rod Pampling",21,3,"ConsecutiveBirdiesStreak",2011
185,185,"Anthony Paolucci",2,3,"ConsecutiveBirdiesStreak",2011
185,185,"Carl Paulson",11,3,"ConsecutiveBirdiesStreak",2011
185,185,"Tim Petrovic",29,3,"ConsecutiveBirdiesStreak",2011
185,185,"DA Points",26,3,"ConsecutiveBirdiesStreak",2011
185,185,"Brett Quigley",10,3,"ConsecutiveBirdiesStreak",2011
185,185,"Fran Quinn",10,3,"ConsecutiveBirdiesStreak",2011
185,185,"Alvaro Quiros",8,3,"ConsecutiveBirdiesStreak",2011
185,185,"Jonathan Randolph",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Patrick Reed",3,3,"ConsecutiveBirdiesStreak",2011
185,185,"Tag Ridings",28,3,"ConsecutiveBirdiesStreak",2011
185,185,"John Riegger",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Chris Riley",25,3,"ConsecutiveBirdiesStreak",2011
185,185,"Alexandre Rocha",22,3,"ConsecutiveBirdiesStreak",2011
185,185,"Sam Saunders",8,3,"ConsecutiveBirdiesStreak",2011
185,185,"Richard Scott",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Nate Smith",24,3,"ConsecutiveBirdiesStreak",2011
185,185,"Craig Stadler",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Chris Starkjohann",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Will Strickler",19,3,"ConsecutiveBirdiesStreak",2011
185,185,"Daniel Summerhays",29,3,"ConsecutiveBirdiesStreak",2011
185,185,"Kevin Sutherland",11,3,"ConsecutiveBirdiesStreak",2011
185,185,"Kirk Triplett",8,3,"ConsecutiveBirdiesStreak",2011
185,185,"Ty Tryon",1,3,"ConsecutiveBirdiesStreak",2011
185,185,"Jerod Turner",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Peter Uihlein",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Omar Uresti",5,3,"ConsecutiveBirdiesStreak",2011
185,185,"Johnson Wagner",25,3,"ConsecutiveBirdiesStreak",2011
185,185,"Duffy Waldorf",14,3,"ConsecutiveBirdiesStreak",2011
185,185,"Charles Warren",10,3,"ConsecutiveBirdiesStreak",2011
185,185,"Lee Westwood",10,3,"ConsecutiveBirdiesStreak",2011
185,185,"Brett Wetterich",8,3,"ConsecutiveBirdiesStreak",2011
299,299,"Joe Affrunti",6,2,"ConsecutiveBirdiesStreak",2011
299,299,"Steve Allan",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Fulton Allem",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Benjamin Alvarado",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Fredrik Andersson Hed",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Mark Anderson",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Billy Andrade",3,2,"ConsecutiveBirdiesStreak",2011
299,299,"Alex Aragon",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Brian Bateman",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Bryan Bigley",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Craig Bowden",4,2,"ConsecutiveBirdiesStreak",2011
299,299,"Josh Broadaway",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Mark Brooks",5,2,"ConsecutiveBirdiesStreak",2011
299,299,"Bob Burns",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Michael Campbell",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Todd Camplin",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Alejandro Canizares",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Jim Carter",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Albin Choi",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Daniel Chopra",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Darren Clarke",3,2,"ConsecutiveBirdiesStreak",2011
299,299,"Will Claxton",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Ben Crenshaw",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Rhys Davies",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Marco Dawson",3,2,"ConsecutiveBirdiesStreak",2011
299,299,"Glen Day",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Bubba Dickerson",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"John Ellis",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Chris Epperson",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Matt Fast",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Brad Faxon",12,2,"ConsecutiveBirdiesStreak",2011
299,299,"Kenneth Ferrie",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Jon Fiedler",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Dan Forsman",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Carlos Franco",3,2,"ConsecutiveBirdiesStreak",2011
299,299,"Marcus Fraser",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Brad Fritsch",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Hiroyuki Fujita",7,2,"ConsecutiveBirdiesStreak",2011
299,299,"Stephen Gallacher",3,2,"ConsecutiveBirdiesStreak",2011
299,299,"Robert Gamez",9,2,"ConsecutiveBirdiesStreak",2011
299,299,"Mathew Goggin",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Lanto Griffin",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Jeff Hart",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Wes Heffernan",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Russell Henley",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Mark Hensby",6,2,"ConsecutiveBirdiesStreak",2011
299,299,"Matt Hill",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Tom Hoge",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Bobby Hudson",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Billy Hurley III",3,2,"ConsecutiveBirdiesStreak",2011
299,299,"David Hutsell",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Junggon Hwang",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Ryo Ishikawa",10,2,"ConsecutiveBirdiesStreak",2011
299,299,"Raphael Jacquelin",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Jin Jeong",4,2,"ConsecutiveBirdiesStreak",2011
299,299,"Steve Jones",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Erick Justesen",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Troy Kelly",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Skip Kendall",6,2,"ConsecutiveBirdiesStreak",2011
299,299,"Brad Kennedy",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Drew Kittleson",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Parker LaBarge",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Doug LaBelle II",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Hugo Leon",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"JL Lewis",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Olafur Loftsson",1,2,"ConsecutiveBirdiesStreak",2011
299,299,"Joost Luiten",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Sandy Lyle",2,2,"ConsecutiveBirdiesStreak",2011
299,299,"Hideki Matsuyama",2,2,"ConsecutiveBirdiesStreak",2011
