"Approachesfrom200yardsRgh_RANKTHISWEEK_2012","Approachesfrom200yardsRgh_RANKLASTWEEK_2012","Approachesfrom200yardsRgh_PLAYERNAME_2012","Approachesfrom200yardsRgh_ROUNDS_2012","Approachesfrom200yardsRgh_AVG_2012","Approachesfrom200yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrom200yardsRgh_OFATTEMPTS_2012","Approachesfrom200yardsRgh_RELATIVETOPAR_2012","stat_name","year"
1,1,"Graeme McDowell",55,NA,594.5,11,-4,"Approachesfrom200yardsRgh",2012
2,2,"Ryo Ishikawa",54,NA,1404.917,25,-2,"Approachesfrom200yardsRgh",2012
3,3,"Jonas Blixt",72,NA,2144.75,38,-2,"Approachesfrom200yardsRgh",2012
4,4,"Tim Clark",60,NA,1301,22,8,"Approachesfrom200yardsRgh",2012
5,5,"Troy Kelly",68,NA,1778.583,30,-3,"Approachesfrom200yardsRgh",2012
6,6,"Roland Thatcher",55,NA,1192.75,20,-1,"Approachesfrom200yardsRgh",2012
7,7,"Adam Scott",59,NA,1691.083,28,-2,"Approachesfrom200yardsRgh",2012
8,8,"Kyle Stanley",86,NA,2923.25,48,-15,"Approachesfrom200yardsRgh",2012
9,9,"Gavin Coles",72,NA,2703,44,9,"Approachesfrom200yardsRgh",2012
10,10,"Keegan Bradley",90,NA,1907.583,31,-6,"Approachesfrom200yardsRgh",2012
11,11,"Vijay Singh",99,NA,2959,48,-5,"Approachesfrom200yardsRgh",2012
12,12,"Luke Donald",63,NA,2174.417,35,-6,"Approachesfrom200yardsRgh",2012
13,13,"Robert Karlsson",54,NA,1557.417,25,-9,"Approachesfrom200yardsRgh",2012
14,14,"Brendon Todd",78,NA,2380,38,1,"Approachesfrom200yardsRgh",2012
15,15,"John Mallinger",74,NA,2014.333,32,3,"Approachesfrom200yardsRgh",2012
16,16,"Stephen Gangluff",57,NA,1892.833,30,5,"Approachesfrom200yardsRgh",2012
17,17,"Ken Duke",104,NA,3673.5,58,4,"Approachesfrom200yardsRgh",2012
18,18,"Jonathan Byrd",69,NA,2535.167,40,-7,"Approachesfrom200yardsRgh",2012
19,19,"Tom Pernice Jr",62,NA,2859.417,45,6,"Approachesfrom200yardsRgh",2012
20,20,"Robert Allenby",76,NA,1976.5,31,9,"Approachesfrom200yardsRgh",2012
21,21,"Graham DeLaet",79,NA,3127.417,49,-7,"Approachesfrom200yardsRgh",2012
22,22,"Chez Reavie",83,NA,2048.667,32,5,"Approachesfrom200yardsRgh",2012
23,23,"Matt Every",80,NA,3018.333,47,-3,"Approachesfrom200yardsRgh",2012
24,24,"John Merrick",83,NA,3549.5,55,3,"Approachesfrom200yardsRgh",2012
25,25,"Dustin Johnson",70,NA,1553.417,24,-8,"Approachesfrom200yardsRgh",2012
