"ConsecutivePar3Birdies_RANKTHISWEEK_2009","ConsecutivePar3Birdies_RANKLASTWEEK_2009","ConsecutivePar3Birdies_PLAYERNAME_2009","ConsecutivePar3Birdies_EVENTS_2009","ConsecutivePar3Birdies_NUMBEROFHOLES_2009","stat_name","year"
1,1,"Stuart Appleby",25,5,"ConsecutivePar3Birdies",2009
1,1,"Vijay Singh",21,5,"ConsecutivePar3Birdies",2009
1,1,"Camilo Villegas",21,5,"ConsecutivePar3Birdies",2009
1,1,"Gary Woodland",18,5,"ConsecutivePar3Birdies",2009
5,5,"Stephen Ames",23,4,"ConsecutivePar3Birdies",2009
5,5,"Briny Baird",28,4,"ConsecutivePar3Birdies",2009
5,5,"Brian Bateman",25,4,"ConsecutivePar3Birdies",2009
5,5,"Cameron Beckman",26,4,"ConsecutivePar3Birdies",2009
5,5,"Wil Collins",18,4,"ConsecutivePar3Birdies",2009
5,5,"Ken Duke",29,4,"ConsecutivePar3Birdies",2009
5,5,"Derek Fathauer",25,4,"ConsecutivePar3Birdies",2009
5,5,"Lucas Glover",26,4,"ConsecutivePar3Birdies",2009
5,5,"Marc Leishman",28,4,"ConsecutivePar3Birdies",2009
5,5,"Justin Leonard",26,4,"ConsecutivePar3Birdies",2009
5,5,"Michael Letzig",28,4,"ConsecutivePar3Birdies",2009
5,5,"Hunter Mahan",25,4,"ConsecutivePar3Birdies",2009
5,5,"Phil Mickelson",18,4,"ConsecutivePar3Birdies",2009
5,5,"Kevin Na",26,4,"ConsecutivePar3Birdies",2009
5,5,"Rod Pampling",23,4,"ConsecutivePar3Birdies",2009
5,5,"Corey Pavin",23,4,"ConsecutivePar3Birdies",2009
5,5,"Cameron Peck",1,4,"ConsecutivePar3Birdies",2009
5,5,"Tim Petrovic",31,4,"ConsecutivePar3Birdies",2009
5,5,"Scott Piercy",28,4,"ConsecutivePar3Birdies",2009
5,5,"Jeff Quinney",26,4,"ConsecutivePar3Birdies",2009
25,25,"Michael Allen",22,3,"ConsecutivePar3Birdies",2009
25,25,"Robert Allenby",21,3,"ConsecutivePar3Birdies",2009
25,25,"Aaron Baddeley",23,3,"ConsecutivePar3Birdies",2009
25,25,"David Berganio Jr",15,3,"ConsecutivePar3Birdies",2009
25,25,"Kris Blanks",20,3,"ConsecutivePar3Birdies",2009
25,25,"Jason Bohn",25,3,"ConsecutivePar3Birdies",2009
25,25,"Michael Bradley",17,3,"ConsecutivePar3Birdies",2009
25,25,"Mark Brooks",17,3,"ConsecutivePar3Birdies",2009
25,25,"Jonathan Byrd",25,3,"ConsecutivePar3Birdies",2009
25,25,"Chad Campbell",26,3,"ConsecutivePar3Birdies",2009
25,25,"Greg Chalmers",26,3,"ConsecutivePar3Birdies",2009
25,25,"Tim Clark",23,3,"ConsecutivePar3Birdies",2009
25,25,"Chris Couch",8,3,"ConsecutivePar3Birdies",2009
25,25,"Ben Crane",27,3,"ConsecutivePar3Birdies",2009
25,25,"Ben Curtis",18,3,"ConsecutivePar3Birdies",2009
25,25,"Brian Davis",32,3,"ConsecutivePar3Birdies",2009
25,25,"Brendon de Jonge",29,3,"ConsecutivePar3Birdies",2009
25,25,"Chris DiMarco",29,3,"ConsecutivePar3Birdies",2009
25,25,"Luke Donald",21,3,"ConsecutivePar3Birdies",2009
25,25,"Joe Durant",20,3,"ConsecutivePar3Birdies",2009
25,25,"Steve Elkington",23,3,"ConsecutivePar3Birdies",2009
25,25,"Carlos Franco",10,3,"ConsecutivePar3Birdies",2009
25,25,"Brian Gay",27,3,"ConsecutivePar3Birdies",2009
25,25,"Jason Gore",24,3,"ConsecutivePar3Birdies",2009
25,25,"David Gossett",5,3,"ConsecutivePar3Birdies",2009
25,25,"Nathan Green",30,3,"ConsecutivePar3Birdies",2009
25,25,"Todd Hamilton",29,3,"ConsecutivePar3Birdies",2009
25,25,"Soren Hansen",8,3,"ConsecutivePar3Birdies",2009
25,25,"Tim Herron",27,3,"ConsecutivePar3Birdies",2009
25,25,"Charley Hoffman",27,3,"ConsecutivePar3Birdies",2009
25,25,"Freddie Jacobson",25,3,"ConsecutivePar3Birdies",2009
25,25,"Lee Janzen",23,3,"ConsecutivePar3Birdies",2009
25,25,"Brandt Jobe",8,3,"ConsecutivePar3Birdies",2009
25,25,"Kent Jones",24,3,"ConsecutivePar3Birdies",2009
25,25,"Jerry Kelly",26,3,"ConsecutivePar3Birdies",2009
