"GIRPutting2025_RANKTHISWEEK_2005","GIRPutting2025_RANKLASTWEEK_2005","GIRPutting2025_PLAYERNAME_2005","GIRPutting2025_ROUNDS_2005","GIRPutting2025_Pct_2005","GIRPutting2025_ATTEMPTS_2005","GIRPutting2025_PUTTSMADE_2005","stat_name","year"
50,50,"DJ Trahan",81,14.43,97,14,"GIRPutting2025",2005
52,52,"Steve Lowery",100,14.42,104,15,"GIRPutting2025",2005
53,53,"Robert Allenby",95,14.29,112,16,"GIRPutting2025",2005
53,53,"Mark OMeara",66,14.29,70,10,"GIRPutting2025",2005
53,53,"Rory Sabbatini",81,14.29,84,12,"GIRPutting2025",2005
53,53,"Scott Verplank",87,14.29,70,10,"GIRPutting2025",2005
57,57,"Scott Gutschewski",86,14.15,106,15,"GIRPutting2025",2005
58,58,"Mathias Gronberg",60,14.13,92,13,"GIRPutting2025",2005
59,59,"Carlos Franco",78,13.95,86,12,"GIRPutting2025",2005
60,60,"Stewart Cink",98,13.93,122,17,"GIRPutting2025",2005
61,61,"Harrison Frazar",105,13.91,115,16,"GIRPutting2025",2005
62,62,"Dudley Hart",84,13.86,101,14,"GIRPutting2025",2005
62,62,"Tim Herron",100,13.86,101,14,"GIRPutting2025",2005
64,64,"Chris DiMarco",83,13.7,73,10,"GIRPutting2025",2005
65,65,"Tom Gillis",77,13.59,103,14,"GIRPutting2025",2005
66,66,"Larry Mize",54,13.56,59,8,"GIRPutting2025",2005
67,67,"Kevin Na",88,13.46,104,14,"GIRPutting2025",2005
67,67,"Jose Maria Olazabal",55,13.46,52,7,"GIRPutting2025",2005
69,69,"Zach Johnson",96,13.45,119,16,"GIRPutting2025",2005
70,70,"Brent Geiberger",61,13.43,67,9,"GIRPutting2025",2005
71,71,"Mark Calcavecchia",92,13.33,90,12,"GIRPutting2025",2005
71,71,"John Senden",101,13.33,120,16,"GIRPutting2025",2005
71,71,"Joey Snyder III",102,13.33,135,18,"GIRPutting2025",2005
74,74,"Omar Uresti",84,13.27,98,13,"GIRPutting2025",2005
75,75,"Justin Bolli",65,13.25,83,11,"GIRPutting2025",2005
76,76,"Lucas Glover",88,13.21,106,14,"GIRPutting2025",2005
76,76,"Todd Hamilton",94,13.21,106,14,"GIRPutting2025",2005
78,78,"Paul Gow",78,13.19,91,12,"GIRPutting2025",2005
79,79,"Hideto Tanihara",50,13.11,61,8,"GIRPutting2025",2005
80,80,"Hank Kuehne",84,13.1,84,11,"GIRPutting2025",2005
81,81,"Tjaart van der Walt",56,13.04,69,9,"GIRPutting2025",2005
82,82,"Carl Pettersson",109,12.88,132,17,"GIRPutting2025",2005
83,83,"Steve Allan",102,12.87,101,13,"GIRPutting2025",2005
84,84,"Arjun Atwal",65,12.82,78,10,"GIRPutting2025",2005
84,84,"Scott Hend",75,12.82,78,10,"GIRPutting2025",2005
84,84,"Heath Slocum",103,12.82,117,15,"GIRPutting2025",2005
87,87,"Kent Jones",99,12.73,110,14,"GIRPutting2025",2005
88,88,"JL Lewis",98,12.71,118,15,"GIRPutting2025",2005
89,89,"Jeff Sluman",94,12.69,134,17,"GIRPutting2025",2005
90,90,"Dean Wilson",86,12.64,87,11,"GIRPutting2025",2005
91,91,"Olin Browne",99,12.59,143,18,"GIRPutting2025",2005
92,92,"Jonathan Kaye",77,12.5,88,11,"GIRPutting2025",2005
92,92,"Tom Lehman",69,12.5,72,9,"GIRPutting2025",2005
94,94,"Sean OHair",103,12.38,105,13,"GIRPutting2025",2005
95,95,"Shaun Micheel",81,12.37,97,12,"GIRPutting2025",2005
96,96,"Duffy Waldorf",86,12.36,89,11,"GIRPutting2025",2005
97,97,"Ryan Palmer",101,12.28,114,14,"GIRPutting2025",2005
98,98,"Darron Stiles",78,12.24,98,12,"GIRPutting2025",2005
99,99,"Jerry Kelly",101,12.22,90,11,"GIRPutting2025",2005
100,100,"Hunter Haas",83,12.2,82,10,"GIRPutting2025",2005
101,101,"Brian Bateman",98,12.15,107,13,"GIRPutting2025",2005
101,101,"Charles Howell III",95,12.15,107,13,"GIRPutting2025",2005
103,103,"Matt Davidson",53,12.12,66,8,"GIRPutting2025",2005
103,103,"Brendan Jones",81,12.12,99,12,"GIRPutting2025",2005
105,105,"Tim Clark",92,12,75,9,"GIRPutting2025",2005
105,105,"Davis Love III",80,12,75,9,"GIRPutting2025",2005
105,105,"Dennis Paulson",63,12,75,9,"GIRPutting2025",2005
108,108,"Jim Furyk",94,11.97,117,14,"GIRPutting2025",2005
109,109,"Rich Beem",66,11.86,59,7,"GIRPutting2025",2005
109,109,"Chris Riley",67,11.86,59,7,"GIRPutting2025",2005
111,111,"Hidemichi Tanaka",106,11.84,152,18,"GIRPutting2025",2005
112,112,"Nick Watney",91,11.83,93,11,"GIRPutting2025",2005
113,113,"Brandt Jobe",96,11.82,110,13,"GIRPutting2025",2005
114,114,"Woody Austin",100,11.76,119,14,"GIRPutting2025",2005
114,114,"JJ Henry",102,11.76,153,18,"GIRPutting2025",2005
114,114,"Mario Tiziani",67,11.76,85,10,"GIRPutting2025",2005
117,117,"Tim Petrovic",97,11.7,94,11,"GIRPutting2025",2005
118,118,"Padraig Harrington",50,11.63,43,5,"GIRPutting2025",2005
118,118,"Franklin Langham",91,11.63,86,10,"GIRPutting2025",2005
120,120,"Vijay Singh",111,11.54,104,12,"GIRPutting2025",2005
120,120,"Mark Wilson",74,11.54,78,9,"GIRPutting2025",2005
122,122,"Michael Long",72,11.49,87,10,"GIRPutting2025",2005
122,122,"Brett Wetterich",76,11.49,87,10,"GIRPutting2025",2005
124,124,"Billy Andrade",83,11.43,105,12,"GIRPutting2025",2005
125,125,"JP Hayes",63,11.39,79,9,"GIRPutting2025",2005
125,125,"Bradley Hughes",52,11.39,79,9,"GIRPutting2025",2005
127,127,"Luke Donald",67,11.29,62,7,"GIRPutting2025",2005
128,128,"Kenny Perry",82,11.27,71,8,"GIRPutting2025",2005
129,129,"Skip Kendall",80,11.24,89,10,"GIRPutting2025",2005
129,129,"Rod Pampling",89,11.24,89,10,"GIRPutting2025",2005
131,131,"Bart Bryant",91,11.21,107,12,"GIRPutting2025",2005
131,131,"Roland Thatcher",75,11.21,107,12,"GIRPutting2025",2005
133,133,"Loren Roberts",54,10.94,64,7,"GIRPutting2025",2005
134,134,"Chris Anderson",66,10.84,83,9,"GIRPutting2025",2005
135,135,"Brett Quigley",96,10.78,102,11,"GIRPutting2025",2005
136,136,"Bo Van Pelt",112,10.74,121,13,"GIRPutting2025",2005
137,137,"Brian Gay",101,10.69,131,14,"GIRPutting2025",2005
138,138,"Joe Durant",81,10.64,94,10,"GIRPutting2025",2005
139,139,"Greg Owen",84,10.58,104,11,"GIRPutting2025",2005
140,140,"Tag Ridings",93,10.53,95,10,"GIRPutting2025",2005
141,141,"Paul Azinger",66,10.29,68,7,"GIRPutting2025",2005
141,141,"Mark Brooks",72,10.29,68,7,"GIRPutting2025",2005
143,143,"Jesper Parnevik",84,10.23,88,9,"GIRPutting2025",2005
144,144,"Jay Williamson",53,10.2,49,5,"GIRPutting2025",2005
145,145,"Tommy Armour III",103,10.16,128,13,"GIRPutting2025",2005
146,146,"David Hearn",68,10.13,79,8,"GIRPutting2025",2005
147,147,"Marco Dawson",82,10.09,109,11,"GIRPutting2025",2005
148,148,"Glen Hnatiuk",59,10,50,5,"GIRPutting2025",2005
148,148,"Billy Mayfair",114,10,140,14,"GIRPutting2025",2005
148,148,"Justin Rose",99,10,120,12,"GIRPutting2025",2005
151,151,"Doug Barron",70,9.89,91,9,"GIRPutting2025",2005
152,152,"DJ Brigman",76,9.88,81,8,"GIRPutting2025",2005
153,153,"Ben Curtis",65,9.86,71,7,"GIRPutting2025",2005
154,154,"Bernhard Langer",67,9.8,51,5,"GIRPutting2025",2005
154,154,"Geoff Ogilvy",97,9.8,102,10,"GIRPutting2025",2005
156,156,"Phillip Price",77,9.78,92,9,"GIRPutting2025",2005
156,156,"John Rollins",97,9.78,92,9,"GIRPutting2025",2005
158,158,"Adam Scott",72,9.72,72,7,"GIRPutting2025",2005
159,159,"Joe Ogilvie",103,9.68,93,9,"GIRPutting2025",2005
160,160,"Ryuji Imada",78,9.64,83,8,"GIRPutting2025",2005
161,161,"Paul Claxton",79,9.57,94,9,"GIRPutting2025",2005
161,161,"Shigeki Maruyama",99,9.57,115,11,"GIRPutting2025",2005
163,163,"Robert Damron",89,9.43,106,10,"GIRPutting2025",2005
164,164,"Mark Hensby",70,9.3,43,4,"GIRPutting2025",2005
165,165,"Charlie Wi",67,9.26,54,5,"GIRPutting2025",2005
166,166,"Kevin Sutherland",89,9.18,98,9,"GIRPutting2025",2005
167,167,"Cameron Beckman",96,9.17,120,11,"GIRPutting2025",2005
168,168,"James Driscoll",73,9.09,66,6,"GIRPutting2025",2005
168,168,"Ted Purdy",122,9.09,121,11,"GIRPutting2025",2005
168,168,"Joey Sindelar",104,9.09,121,11,"GIRPutting2025",2005
168,168,"Lee Westwood",50,9.09,33,3,"GIRPutting2025",2005
172,172,"Fred Funk",102,9.01,111,10,"GIRPutting2025",2005
173,173,"Steve Elkington",67,8.96,67,6,"GIRPutting2025",2005
174,174,"Steve Jones",56,8.93,56,5,"GIRPutting2025",2005
175,175,"Michael Allen",90,8.91,101,9,"GIRPutting2025",2005
176,176,"Jim Carter",62,8.82,68,6,"GIRPutting2025",2005
176,176,"Alex Cejka",84,8.82,102,9,"GIRPutting2025",2005
178,178,"Rob Rashell",65,8.77,57,5,"GIRPutting2025",2005
179,179,"Bob Heintz",67,8.64,81,7,"GIRPutting2025",2005
180,180,"Fred Couples",72,8.62,58,5,"GIRPutting2025",2005
181,181,"Rocco Mediate",73,8.54,82,7,"GIRPutting2025",2005
182,182,"Stephen Leaney",89,8.49,106,9,"GIRPutting2025",2005
183,183,"Justin Leonard",78,8.33,60,5,"GIRPutting2025",2005
184,184,"Jose Coceres",56,8.22,73,6,"GIRPutting2025",2005
185,185,"John Huston",90,8.14,86,7,"GIRPutting2025",2005
186,186,"John Daly",78,8.06,62,5,"GIRPutting2025",2005
187,187,"Jay Haas",54,8,50,4,"GIRPutting2025",2005
188,188,"Neal Lancaster",95,7.95,88,7,"GIRPutting2025",2005
189,189,"Kirk Triplett",55,7.94,63,5,"GIRPutting2025",2005
190,190,"Will Ma Kenzie",75,7.58,66,5,"GIRPutting2025",2005
191,191,"Robert Gamez",91,7.55,106,8,"GIRPutting2025",2005
192,192,"DA Points",94,7.38,122,9,"GIRPutting2025",2005
193,193,"Craig Perks",67,7.35,68,5,"GIRPutting2025",2005
194,194,"Sergio Garcia",73,7.23,83,6,"GIRPutting2025",2005
195,195,"Brian Davis",75,7.14,70,5,"GIRPutting2025",2005
196,196,"Charles Warren",89,6.6,106,7,"GIRPutting2025",2005
197,197,"Matt Kuchar",60,6.15,65,4,"GIRPutting2025",2005
198,198,"Briny Baird",98,6.02,133,8,"GIRPutting2025",2005
199,199,"Stephen Ames",82,5.26,76,4,"GIRPutting2025",2005
200,200,"Jason Bohn",91,3.19,94,3,"GIRPutting2025",2005
201,201,"Jeff Maggert",79,1.54,65,1,"GIRPutting2025",2005
202,202,"Bill Glasson",54,0,42,NA,"GIRPutting2025",2005
