"Par3ScoringAverage_RANKTHISWEEK_2006","Par3ScoringAverage_RANKLASTWEEK_2006","Par3ScoringAverage_PLAYERNAME_2006","Par3ScoringAverage_ROUNDS_2006","Par3ScoringAverage_AVG_2006","Par3ScoringAverage_TOTALSTROKES_2006","Par3ScoringAverage_TOTALHOLES_2006","stat_name","year"
31,31,"Michael Allen",84,3.04,1026,338,"Par3ScoringAverage",2006
31,31,"Briny Baird",81,3.04,951,313,"Par3ScoringAverage",2006
31,31,"Olin Browne",108,3.04,1263,416,"Par3ScoringAverage",2006
31,31,"JJ Henry",96,3.04,1151,378,"Par3ScoringAverage",2006
31,31,"Shigeki Maruyama",94,3.04,1131,372,"Par3ScoringAverage",2006
31,31,"Heath Slocum",96,3.04,1140,375,"Par3ScoringAverage",2006
31,31,"Jeff Sluman",101,3.04,1260,414,"Par3ScoringAverage",2006
31,31,"Kevin Sutherland",100,3.04,1191,392,"Par3ScoringAverage",2006
31,31,"David Toms",76,3.04,828,272,"Par3ScoringAverage",2006
31,31,"Dean Wilson",115,3.04,1379,454,"Par3ScoringAverage",2006
41,41,"Stephen Ames",63,3.05,759,249,"Par3ScoringAverage",2006
41,41,"John Cook",67,3.05,841,276,"Par3ScoringAverage",2006
41,41,"Marco Dawson",87,3.05,1076,353,"Par3ScoringAverage",2006
41,41,"Chris DiMarco",83,3.05,956,313,"Par3ScoringAverage",2006
41,41,"Steve Flesch",119,3.05,1422,466,"Par3ScoringAverage",2006
41,41,"Brent Geiberger",99,3.05,1197,393,"Par3ScoringAverage",2006
41,41,"Retief Goosen",68,3.05,738,242,"Par3ScoringAverage",2006
41,41,"Jeff Gove",91,3.05,1081,355,"Par3ScoringAverage",2006
41,41,"Bob May",65,3.05,778,255,"Par3ScoringAverage",2006
41,41,"Phil Mickelson",74,3.05,848,278,"Par3ScoringAverage",2006
41,41,"Larry Mize",53,3.05,637,209,"Par3ScoringAverage",2006
41,41,"Ted Purdy",103,3.05,1240,406,"Par3ScoringAverage",2006
41,41,"Vijay Singh",103,3.05,1225,401,"Par3ScoringAverage",2006
41,41,"Mike Weir",88,3.05,1057,346,"Par3ScoringAverage",2006
41,41,"Ron Whittaker",81,3.05,979,321,"Par3ScoringAverage",2006
41,41,"Mark Wilson",79,3.05,941,309,"Par3ScoringAverage",2006
57,57,"Robert Allenby",79,3.06,950,310,"Par3ScoringAverage",2006
57,57,"Billy Andrade",78,3.06,930,304,"Par3ScoringAverage",2006
57,57,"Jason Bohn",104,3.06,1289,421,"Par3ScoringAverage",2006
57,57,"Brian Davis",92,3.06,1115,364,"Par3ScoringAverage",2006
57,57,"Bubba Dickerson",98,3.06,1192,389,"Par3ScoringAverage",2006
57,57,"Sergio Garcia",59,3.06,662,216,"Par3ScoringAverage",2006
57,57,"Mathias Gronberg",92,3.06,1100,359,"Par3ScoringAverage",2006
57,57,"Bill Haas",99,3.06,1200,392,"Par3ScoringAverage",2006
57,57,"David Howell",52,3.06,551,180,"Par3ScoringAverage",2006
57,57,"Ryuji Imada",105,3.06,1270,415,"Par3ScoringAverage",2006
57,57,"Zach Johnson",98,3.06,1090,356,"Par3ScoringAverage",2006
57,57,"Skip Kendall",72,3.06,898,293,"Par3ScoringAverage",2006
57,57,"Peter Lonard",77,3.06,930,304,"Par3ScoringAverage",2006
57,57,"Joe Ogilvie",95,3.06,1119,366,"Par3ScoringAverage",2006
57,57,"Jesper Parnevik",84,3.06,1046,342,"Par3ScoringAverage",2006
57,57,"Kenny Perry",73,3.06,881,288,"Par3ScoringAverage",2006
73,73,"Aaron Baddeley",78,3.07,940,306,"Par3ScoringAverage",2006
73,73,"KJ Choi",93,3.07,1141,372,"Par3ScoringAverage",2006
73,73,"Joe Durant",101,3.07,1267,413,"Par3ScoringAverage",2006
73,73,"Danny Ellis",68,3.07,794,259,"Par3ScoringAverage",2006
73,73,"Fred Funk",106,3.07,1308,426,"Par3ScoringAverage",2006
73,73,"Paul Goydos",72,3.07,909,296,"Par3ScoringAverage",2006
73,73,"Dudley Hart",83,3.07,1036,338,"Par3ScoringAverage",2006
73,73,"Lee Janzen",79,3.07,1000,326,"Par3ScoringAverage",2006
73,73,"Jerry Kelly",100,3.07,1252,408,"Par3ScoringAverage",2006
73,73,"Tom Lehman",70,3.07,752,245,"Par3ScoringAverage",2006
73,73,"JL Lewis",57,3.07,706,230,"Par3ScoringAverage",2006
73,73,"Frank Lickliter II",99,3.07,1220,398,"Par3ScoringAverage",2006
73,73,"Jon Mills",68,3.07,817,266,"Par3ScoringAverage",2006
73,73,"Ryan Moore",68,3.07,805,262,"Par3ScoringAverage",2006
73,73,"Ryan Palmer",101,3.07,1236,402,"Par3ScoringAverage",2006
73,73,"Ian Poulter",53,3.07,639,208,"Par3ScoringAverage",2006
73,73,"John Senden",96,3.07,1154,376,"Par3ScoringAverage",2006
73,73,"Vaughn Taylor",88,3.07,1082,352,"Par3ScoringAverage",2006
73,73,"Omar Uresti",61,3.07,740,241,"Par3ScoringAverage",2006
73,73,"Bo Van Pelt",102,3.07,1266,413,"Par3ScoringAverage",2006
73,73,"Jimmy Walker",60,3.07,725,236,"Par3ScoringAverage",2006
94,94,"David Branshaw",98,3.08,1236,401,"Par3ScoringAverage",2006
94,94,"Mark Brooks",90,3.08,1114,362,"Par3ScoringAverage",2006
94,94,"Steve Elkington",52,3.08,643,209,"Par3ScoringAverage",2006
94,94,"Ernie Els",69,3.08,800,260,"Par3ScoringAverage",2006
94,94,"Bob Estes",85,3.08,1075,349,"Par3ScoringAverage",2006
94,94,"Lucas Glover",105,3.08,1249,405,"Par3ScoringAverage",2006
94,94,"Nathan Green",108,3.08,1300,422,"Par3ScoringAverage",2006
94,94,"Charley Hoffman",100,3.08,1223,397,"Par3ScoringAverage",2006
94,94,"Justin Leonard",83,3.08,976,317,"Par3ScoringAverage",2006
94,94,"Davis Love III",85,3.08,942,306,"Par3ScoringAverage",2006
94,94,"Steve Lowery",99,3.08,1220,396,"Par3ScoringAverage",2006
94,94,"Daisuke Maruyama",83,3.08,990,321,"Par3ScoringAverage",2006
94,94,"Rod Pampling",89,3.08,1049,341,"Par3ScoringAverage",2006
94,94,"Brett Wetterich",82,3.08,1039,337,"Par3ScoringAverage",2006
108,108,"Stuart Appleby",83,3.09,963,312,"Par3ScoringAverage",2006
108,108,"Woody Austin",107,3.09,1349,437,"Par3ScoringAverage",2006
108,108,"Paul Azinger",87,3.09,1091,353,"Par3ScoringAverage",2006
108,108,"Fred Couples",52,3.09,621,201,"Par3ScoringAverage",2006
108,108,"Kris Cox",83,3.09,1020,330,"Par3ScoringAverage",2006
108,108,"Ben Curtis",86,3.09,1073,347,"Par3ScoringAverage",2006
108,108,"David Duval",71,3.09,856,277,"Par3ScoringAverage",2006
108,108,"Brandt Jobe",91,3.09,1103,357,"Par3ScoringAverage",2006
108,108,"Steve Jones",83,3.09,1027,332,"Par3ScoringAverage",2006
108,108,"Greg Kraft",79,3.09,935,303,"Par3ScoringAverage",2006
108,108,"Jeff Maggert",81,3.09,1012,328,"Par3ScoringAverage",2006
108,108,"Geoff Ogilvy",76,3.09,852,276,"Par3ScoringAverage",2006
108,108,"Mike Sposa",68,3.09,813,263,"Par3ScoringAverage",2006
108,108,"DJ Trahan",92,3.09,1132,366,"Par3ScoringAverage",2006
108,108,"Bob Tway",81,3.09,974,315,"Par3ScoringAverage",2006
108,108,"Charles Warren",93,3.09,1134,367,"Par3ScoringAverage",2006
124,124,"Arjun Atwal",97,3.1,1203,388,"Par3ScoringAverage",2006
124,124,"Eric Axley",91,3.1,1124,363,"Par3ScoringAverage",2006
124,124,"Craig Barlow",77,3.1,911,294,"Par3ScoringAverage",2006
124,124,"Bart Bryant",87,3.1,1065,344,"Par3ScoringAverage",2006
124,124,"Greg Chalmers",71,3.1,841,271,"Par3ScoringAverage",2006
124,124,"Robert Gamez",94,3.1,1178,380,"Par3ScoringAverage",2006
124,124,"Robert Garrigus",85,3.1,1043,336,"Par3ScoringAverage",2006
124,124,"John Huston",74,3.1,914,295,"Par3ScoringAverage",2006
124,124,"Freddie Jacobson",56,3.1,698,225,"Par3ScoringAverage",2006
124,124,"David McKenzie",82,3.1,1009,326,"Par3ScoringAverage",2006
124,124,"Jeff Overton",95,3.1,1163,375,"Par3ScoringAverage",2006
124,124,"DA Points",82,3.1,1003,324,"Par3ScoringAverage",2006
124,124,"Tag Ridings",103,3.1,1273,410,"Par3ScoringAverage",2006
124,124,"Chris Riley",86,3.1,1040,335,"Par3ScoringAverage",2006
124,124,"Jason Schultz",77,3.1,944,305,"Par3ScoringAverage",2006
124,124,"Patrick Sheehan",104,3.1,1260,406,"Par3ScoringAverage",2006
124,124,"Joey Sindelar",90,3.1,1131,365,"Par3ScoringAverage",2006
124,124,"Chris Smith",67,3.1,845,273,"Par3ScoringAverage",2006
124,124,"Bubba Watson",83,3.1,1002,323,"Par3ScoringAverage",2006
143,143,"Henrik Bjornstad",97,3.11,1193,383,"Par3ScoringAverage",2006
143,143,"Jeff Brehaut",100,3.11,1221,392,"Par3ScoringAverage",2006
143,143,"Alex Cejka",93,3.11,1150,370,"Par3ScoringAverage",2006
143,143,"Daniel Chopra",110,3.11,1348,434,"Par3ScoringAverage",2006
143,143,"Carlos Franco",86,3.11,1085,349,"Par3ScoringAverage",2006
143,143,"Mathew Goggin",72,3.11,877,282,"Par3ScoringAverage",2006
143,143,"Tim Herron",82,3.11,1024,329,"Par3ScoringAverage",2006
143,143,"JB Holmes",81,3.11,962,309,"Par3ScoringAverage",2006
143,143,"Charles Howell III",96,3.11,1170,376,"Par3ScoringAverage",2006
143,143,"Jonathan Kaye",95,3.11,1154,371,"Par3ScoringAverage",2006
143,143,"Thomas Levet",53,3.11,635,204,"Par3ScoringAverage",2006
143,143,"Billy Mayfair",94,3.11,1178,379,"Par3ScoringAverage",2006
143,143,"Pat Perez",50,3.11,628,202,"Par3ScoringAverage",2006
143,143,"Tim Petrovic",95,3.11,1146,368,"Par3ScoringAverage",2006
143,143,"Carl Pettersson",95,3.11,1152,371,"Par3ScoringAverage",2006
143,143,"Nick Watney",97,3.11,1201,386,"Par3ScoringAverage",2006
159,159,"Brad Faxon",78,3.12,978,313,"Par3ScoringAverage",2006
159,159,"Todd Fischer",101,3.12,1265,406,"Par3ScoringAverage",2006
159,159,"Kent Jones",103,3.12,1292,414,"Par3ScoringAverage",2006
159,159,"Bernhard Langer",77,3.12,914,293,"Par3ScoringAverage",2006
159,159,"Troy Matteson",101,3.12,1281,410,"Par3ScoringAverage",2006
159,159,"John Rollins",93,3.12,1152,369,"Par3ScoringAverage",2006
159,159,"Wes Short Jr",96,3.12,1171,375,"Par3ScoringAverage",2006
159,159,"Paul Stankowski",70,3.12,889,285,"Par3ScoringAverage",2006
159,159,"Nicholas Thompson",96,3.12,1179,378,"Par3ScoringAverage",2006
168,168,"Rich Beem",85,3.13,1049,335,"Par3ScoringAverage",2006
168,168,"Shane Bertsch",104,3.13,1309,418,"Par3ScoringAverage",2006
168,168,"Mark Calcavecchia",94,3.13,1179,377,"Par3ScoringAverage",2006
168,168,"John Daly",51,3.13,613,196,"Par3ScoringAverage",2006
168,168,"Robert Damron",91,3.13,1158,370,"Par3ScoringAverage",2006
168,168,"Harrison Frazar",95,3.13,1153,368,"Par3ScoringAverage",2006
174,174,"Chris Couch",75,3.14,965,307,"Par3ScoringAverage",2006
174,174,"Scott Gutschewski",53,3.14,651,207,"Par3ScoringAverage",2006
174,174,"Ian Leggatt",80,3.14,969,309,"Par3ScoringAverage",2006
174,174,"Greg Owen",79,3.14,980,312,"Par3ScoringAverage",2006
178,178,"Doug Barron",74,3.15,931,296,"Par3ScoringAverage",2006
178,178,"Brian Bateman",69,3.15,835,265,"Par3ScoringAverage",2006
178,178,"John Engler Jr",69,3.15,853,271,"Par3ScoringAverage",2006
178,178,"Jason Gore",86,3.15,1058,336,"Par3ScoringAverage",2006
178,178,"Roger Tambellini",64,3.15,780,248,"Par3ScoringAverage",2006
183,183,"Mark OMeara",52,3.16,651,206,"Par3ScoringAverage",2006
183,183,"Hidemichi Tanaka",74,3.16,933,295,"Par3ScoringAverage",2006
183,183,"Tjaart van der Walt",60,3.16,729,231,"Par3ScoringAverage",2006
186,186,"JP Hayes",55,3.17,707,223,"Par3ScoringAverage",2006
186,186,"Will Ma Kenzie",91,3.17,1140,360,"Par3ScoringAverage",2006
186,186,"Len Mattiace",59,3.17,766,242,"Par3ScoringAverage",2006
186,186,"Camilo Villegas",95,3.17,1195,377,"Par3ScoringAverage",2006
190,190,"Michael Connell",51,3.18,620,195,"Par3ScoringAverage",2006
190,190,"James Driscoll",80,3.18,1029,324,"Par3ScoringAverage",2006
192,192,"Alex Aragon",63,3.19,788,247,"Par3ScoringAverage",2006
192,192,"Matt Hansen",68,3.19,859,269,"Par3ScoringAverage",2006
192,192,"Vance Veazey",59,3.19,756,237,"Par3ScoringAverage",2006
195,195,"Todd Hamilton",72,3.21,933,291,"Par3ScoringAverage",2006
196,196,"Ryan Hietala",61,3.26,779,239,"Par3ScoringAverage",2006
