"Back9Par5ScoringAverage_RANKTHISWEEK_2016","Back9Par5ScoringAverage_RANKLASTWEEK_2016","Back9Par5ScoringAverage_PLAYERNAME_2016","Back9Par5ScoringAverage_ROUNDS_2016","Back9Par5ScoringAverage_AVG_2016","Back9Par5ScoringAverage_TOTALSTROKES_2016","Back9Par5ScoringAverage_TOTALHOLES_2016","stat_name","year"
46,97,"Ollie Schniederjans",23,4.64,204,44,"Back9Par5ScoringAverage",2016
46,48,"Hudson Swafford",52,4.64,413,89,"Back9Par5ScoringAverage",2016
46,48,"Justin Thomas",53,4.64,404,87,"Back9Par5ScoringAverage",2016
46,48,"Bubba Watson",30,4.64,255,55,"Back9Par5ScoringAverage",2016
55,59,"Ernie Els",34,4.65,279,60,"Back9Par5ScoringAverage",2016
55,59,"Andrew Landry",24,4.65,214,46,"Back9Par5ScoringAverage",2016
55,59,"Patrick Rodgers",49,4.65,414,89,"Back9Par5ScoringAverage",2016
55,66,"Henrik Stenson",30,4.65,279,60,"Back9Par5ScoringAverage",2016
59,66,"Derek Fathauer",58,4.66,461,99,"Back9Par5ScoringAverage",2016
59,59,"Emiliano Grillo",47,4.66,373,80,"Back9Par5ScoringAverage",2016
59,42,"Spencer Levin",62,4.66,503,108,"Back9Par5ScoringAverage",2016
59,59,"Hunter Mahan",43,4.66,405,87,"Back9Par5ScoringAverage",2016
59,74,"Phil Mickelson",37,4.66,303,65,"Back9Par5ScoringAverage",2016
59,48,"Shawn Stefani",45,4.66,359,77,"Back9Par5ScoringAverage",2016
59,36,"Daniel Summerhays",55,4.66,461,99,"Back9Par5ScoringAverage",2016
66,83,"Jonas Blixt",46,4.67,402,86,"Back9Par5ScoringAverage",2016
66,48,"Derek Ernst",36,4.67,308,66,"Back9Par5ScoringAverage",2016
66,66,"Fabian Gomez",49,4.67,369,79,"Back9Par5ScoringAverage",2016
66,42,"Jason Gore",51,4.67,420,90,"Back9Par5ScoringAverage",2016
66,74,"Charley Hoffman",49,4.67,402,86,"Back9Par5ScoringAverage",2016
66,74,"Smylie Kaufman",57,4.67,453,97,"Back9Par5ScoringAverage",2016
66,66,"Sean OHair",45,4.67,364,78,"Back9Par5ScoringAverage",2016
66,74,"Cameron Percy",22,4.67,196,42,"Back9Par5ScoringAverage",2016
66,74,"Scott Piercy",45,4.67,364,78,"Back9Par5ScoringAverage",2016
66,66,"Ian Poulter",37,4.67,313,67,"Back9Par5ScoringAverage",2016
66,83,"Chris Stroud",52,4.67,444,95,"Back9Par5ScoringAverage",2016
66,74,"DJ Trahan",23,4.67,201,43,"Back9Par5ScoringAverage",2016
66,66,"Johnson Wagner",44,4.67,341,73,"Back9Par5ScoringAverage",2016
79,66,"Scott Brown",59,4.68,487,104,"Back9Par5ScoringAverage",2016
79,89,"Bronson Burgoon",53,4.68,426,91,"Back9Par5ScoringAverage",2016
79,74,"David Hearn",55,4.68,454,97,"Back9Par5ScoringAverage",2016
79,59,"Morgan Hoffmann",43,4.68,342,73,"Back9Par5ScoringAverage",2016
79,97,"Mark Hubbard",73,4.68,608,130,"Back9Par5ScoringAverage",2016
79,83,"Russell Knox",48,4.68,360,77,"Back9Par5ScoringAverage",2016
79,48,"David Lingmerth",54,4.68,412,88,"Back9Par5ScoringAverage",2016
79,83,"Wes Roach",33,4.68,281,60,"Back9Par5ScoringAverage",2016
87,89,"Chris Kirk",51,4.69,380,81,"Back9Par5ScoringAverage",2016
87,83,"Kyle Stanley",57,4.69,460,98,"Back9Par5ScoringAverage",2016
87,74,"Brett Stegmaier",57,4.69,469,100,"Back9Par5ScoringAverage",2016
87,106,"Dawie van der Walt",48,4.69,394,84,"Back9Par5ScoringAverage",2016
91,97,"KJ Choi",47,4.7,395,84,"Back9Par5ScoringAverage",2016
91,106,"Chad Collins",45,4.7,395,84,"Back9Par5ScoringAverage",2016
91,106,"Jamie Donaldson",28,4.7,216,46,"Back9Par5ScoringAverage",2016
91,97,"Justin Hicks",26,4.7,207,44,"Back9Par5ScoringAverage",2016
91,97,"Billy Horschel",45,4.7,357,76,"Back9Par5ScoringAverage",2016
91,83,"Kevin Kisner",49,4.7,362,77,"Back9Par5ScoringAverage",2016
91,106,"Scott Langley",41,4.7,376,80,"Back9Par5ScoringAverage",2016
91,89,"Jamie Lovemark",57,4.7,475,101,"Back9Par5ScoringAverage",2016
91,97,"Pat Perez",28,4.7,235,50,"Back9Par5ScoringAverage",2016
91,97,"Robert Streb",51,4.7,409,87,"Back9Par5ScoringAverage",2016
91,97,"Andy Sullivan",25,4.7,188,40,"Back9Par5ScoringAverage",2016
102,66,"Stuart Appleby",39,4.71,306,65,"Back9Par5ScoringAverage",2016
102,106,"Luke Guthrie",31,4.71,292,62,"Back9Par5ScoringAverage",2016
102,89,"Sung Kang",51,4.71,419,89,"Back9Par5ScoringAverage",2016
102,106,"Brooks Koepka",39,4.71,306,65,"Back9Par5ScoringAverage",2016
102,89,"Kelly Kraft",35,4.71,311,66,"Back9Par5ScoringAverage",2016
102,106,"Marc Leishman",41,4.71,320,68,"Back9Par5ScoringAverage",2016
102,106,"Kevin Na",52,4.71,429,91,"Back9Par5ScoringAverage",2016
102,89,"Rob Oppenheim",37,4.71,330,70,"Back9Par5ScoringAverage",2016
102,89,"Jeff Overton",51,4.71,400,85,"Back9Par5ScoringAverage",2016
102,118,"Patrick Reed",53,4.71,457,97,"Back9Par5ScoringAverage",2016
102,106,"Andres Romero",22,4.71,198,42,"Back9Par5ScoringAverage",2016
102,106,"Brandt Snedeker",47,4.71,377,80,"Back9Par5ScoringAverage",2016
102,74,"Vaughn Taylor",30,4.71,264,56,"Back9Par5ScoringAverage",2016
102,89,"David Toms",38,4.71,344,73,"Back9Par5ScoringAverage",2016
116,118,"Aaron Baddeley",51,4.72,444,94,"Back9Par5ScoringAverage",2016
116,124,"Kevin Chappell",49,4.72,434,92,"Back9Par5ScoringAverage",2016
116,138,"Padraig Harrington",38,4.72,326,69,"Back9Par5ScoringAverage",2016
116,97,"Matt Jones",45,4.72,382,81,"Back9Par5ScoringAverage",2016
116,118,"Bryce Molder",50,4.72,448,95,"Back9Par5ScoringAverage",2016
116,138,"Scott Stallings",46,4.72,392,83,"Back9Par5ScoringAverage",2016
116,118,"Mark Wilson",42,4.72,326,69,"Back9Par5ScoringAverage",2016
123,124,"Blayne Barber",44,4.73,369,78,"Back9Par5ScoringAverage",2016
123,124,"Shane Bertsch",30,4.73,246,52,"Back9Par5ScoringAverage",2016
123,156,"Robert Garrigus",34,4.73,293,62,"Back9Par5ScoringAverage",2016
123,132,"Chesson Hadley",51,4.73,454,96,"Back9Par5ScoringAverage",2016
123,124,"DH Lee",35,4.73,303,64,"Back9Par5ScoringAverage",2016
123,132,"Steve Marino",40,4.73,331,70,"Back9Par5ScoringAverage",2016
123,106,"Martin Piller",37,4.73,336,71,"Back9Par5ScoringAverage",2016
123,145,"Steve Wheatcroft",53,4.73,435,92,"Back9Par5ScoringAverage",2016
131,132,"Sergio Garcia",28,4.74,218,46,"Back9Par5ScoringAverage",2016
131,124,"Brian Harman",60,4.74,507,107,"Back9Par5ScoringAverage",2016
131,118,"Tom Hoge",47,4.74,389,82,"Back9Par5ScoringAverage",2016
131,118,"Shane Lowry",35,4.74,289,61,"Back9Par5ScoringAverage",2016
135,138,"Jason Bohn",37,4.75,309,65,"Back9Par5ScoringAverage",2016
135,124,"Andres Gonzales",46,4.75,394,83,"Back9Par5ScoringAverage",2016
135,132,"Anirban Lahiri",44,4.75,380,80,"Back9Par5ScoringAverage",2016
135,132,"Greg Owen",56,4.75,470,99,"Back9Par5ScoringAverage",2016
135,106,"Webb Simpson",34,4.75,285,60,"Back9Par5ScoringAverage",2016
140,132,"Adam Hadwin",53,4.76,447,94,"Back9Par5ScoringAverage",2016
140,124,"Davis Love III",40,4.76,319,67,"Back9Par5ScoringAverage",2016
140,145,"Henrik Norlander",41,4.76,362,76,"Back9Par5ScoringAverage",2016
140,138,"Carlos Ortiz",47,4.76,405,85,"Back9Par5ScoringAverage",2016
140,145,"Dicky Pride",33,4.76,295,62,"Back9Par5ScoringAverage",2016
140,124,"Vijay Singh",42,4.76,333,70,"Back9Par5ScoringAverage",2016
140,152,"Cameron Tringale",47,4.76,438,92,"Back9Par5ScoringAverage",2016
140,138,"Tyrone Van Aswegen",67,4.76,557,117,"Back9Par5ScoringAverage",2016
140,145,"Bernd Wiesberger",23,4.76,181,38,"Back9Par5ScoringAverage",2016
140,145,"Tim Wilkinson",40,4.76,333,70,"Back9Par5ScoringAverage",2016
150,145,"Ricky Barnes",57,4.77,467,98,"Back9Par5ScoringAverage",2016
150,165,"Erik Compton",45,4.77,372,78,"Back9Par5ScoringAverage",2016
150,165,"JJ Henry",44,4.77,396,83,"Back9Par5ScoringAverage",2016
150,152,"Jerry Kelly",44,4.77,358,75,"Back9Par5ScoringAverage",2016
150,152,"Justin Leonard",28,4.77,229,48,"Back9Par5ScoringAverage",2016
150,152,"Steve Stricker",25,4.77,224,47,"Back9Par5ScoringAverage",2016
150,138,"Will Wilcox",47,4.77,386,81,"Back9Par5ScoringAverage",2016
157,145,"Thomas Aiken",42,4.78,363,76,"Back9Par5ScoringAverage",2016
157,156,"Keegan Bradley",40,4.78,344,72,"Back9Par5ScoringAverage",2016
157,160,"Ben Crane",48,4.78,406,85,"Back9Par5ScoringAverage",2016
157,156,"Freddie Jacobson",54,4.78,468,98,"Back9Par5ScoringAverage",2016
157,160,"Danny Lee",53,4.78,454,95,"Back9Par5ScoringAverage",2016
157,138,"Geoff Ogilvy",37,4.78,320,67,"Back9Par5ScoringAverage",2016
163,156,"Tyler Aldridge",53,4.79,450,94,"Back9Par5ScoringAverage",2016
163,160,"Brice Garnett",29,4.79,254,53,"Back9Par5ScoringAverage",2016
163,186,"Retief Goosen",37,4.79,335,70,"Back9Par5ScoringAverage",2016
166,176,"Daniel Berger",52,4.8,442,92,"Back9Par5ScoringAverage",2016
166,165,"Miguel Angel Carballo",24,4.8,211,44,"Back9Par5ScoringAverage",2016
166,165,"Graham DeLaet",50,4.8,422,88,"Back9Par5ScoringAverage",2016
166,160,"Will Ma Kenzie",54,4.8,451,94,"Back9Par5ScoringAverage",2016
166,176,"DA Points",32,4.8,288,60,"Back9Par5ScoringAverage",2016
171,186,"James Hahn",45,4.81,409,85,"Back9Par5ScoringAverage",2016
171,171,"Michael Kim",62,4.81,520,108,"Back9Par5ScoringAverage",2016
171,171,"Louis Oosthuizen",25,4.81,173,36,"Back9Par5ScoringAverage",2016
171,171,"Kevin Streelman",46,4.81,423,88,"Back9Par5ScoringAverage",2016
171,160,"Nick Taylor",57,4.81,519,108,"Back9Par5ScoringAverage",2016
171,165,"Camilo Villegas",50,4.81,404,84,"Back9Par5ScoringAverage",2016
177,176,"Jon Curran",55,4.82,472,98,"Back9Par5ScoringAverage",2016
177,176,"Rhein Gibson",36,4.82,328,68,"Back9Par5ScoringAverage",2016
177,176,"Carl Pettersson",31,4.82,275,57,"Back9Par5ScoringAverage",2016
177,176,"Scott Pinckney",53,4.82,458,95,"Back9Par5ScoringAverage",2016
177,171,"Brendon Todd",43,4.82,371,77,"Back9Par5ScoringAverage",2016
182,193,"Robert Allenby",35,4.83,285,59,"Back9Par5ScoringAverage",2016
182,176,"Zac Blair",56,4.83,464,96,"Back9Par5ScoringAverage",2016
182,171,"Matt Every",34,4.83,319,66,"Back9Par5ScoringAverage",2016
182,184,"Troy Merritt",41,4.83,391,81,"Back9Par5ScoringAverage",2016
186,190,"Angel Cabrera",42,4.84,387,80,"Back9Par5ScoringAverage",2016
186,186,"Jason Dufner",53,4.84,397,82,"Back9Par5ScoringAverage",2016
186,186,"Branden Grace",31,4.84,242,50,"Back9Par5ScoringAverage",2016
186,193,"George McNeill",33,4.84,271,56,"Back9Par5ScoringAverage",2016
186,190,"Sam Saunders",40,4.84,329,68,"Back9Par5ScoringAverage",2016
191,165,"Hiroshi Iwata",51,4.85,441,91,"Back9Par5ScoringAverage",2016
191,176,"Cameron Smith",45,4.85,427,88,"Back9Par5ScoringAverage",2016
193,190,"Russell Henley",42,4.86,360,74,"Back9Par5ScoringAverage",2016
194,195,"Martin Laird",46,4.88,420,86,"Back9Par5ScoringAverage",2016
194,195,"Lucas Lee",22,4.88,205,42,"Back9Par5ScoringAverage",2016
196,197,"Billy Hurley III",22,4.89,215,44,"Back9Par5ScoringAverage",2016
196,198,"Ryan Moore",40,4.89,347,71,"Back9Par5ScoringAverage",2016
198,198,"Whee Kim",54,4.9,470,96,"Back9Par5ScoringAverage",2016
198,198,"Rory Sabbatini",40,4.9,348,71,"Back9Par5ScoringAverage",2016
198,198,"Darron Stiles",28,4.9,245,50,"Back9Par5ScoringAverage",2016
201,198,"Luke Donald",49,4.91,427,87,"Back9Par5ScoringAverage",2016
201,203,"Brian Stuard",24,4.91,226,46,"Back9Par5ScoringAverage",2016
203,204,"Abraham Ancer",26,4.94,247,50,"Back9Par5ScoringAverage",2016
204,205,"Steven Bowditch",40,4.95,386,78,"Back9Par5ScoringAverage",2016
205,206,"Charlie Beljan",26,4.98,244,49,"Back9Par5ScoringAverage",2016
205,206,"Ken Duke",26,4.98,234,47,"Back9Par5ScoringAverage",2016
207,208,"Brian Gay",22,5.02,206,41,"Back9Par5ScoringAverage",2016
