"GIRPuttingAvg3035_RANKTHISWEEK_2012","GIRPuttingAvg3035_RANKLASTWEEK_2012","GIRPuttingAvg3035_PLAYERNAME_2012","GIRPuttingAvg3035_ROUNDS_2012","GIRPuttingAvg3035_PctMADE_2012","GIRPuttingAvg3035_ATTEMPTS_2012","GIRPuttingAvg3035_PUTTSMADE_2012","stat_name","year"
58,58,"Tommy Gainey",98,0.77,78,6,"GIRPuttingAvg3035",2012
58,58,"Seung Yul Noh",105,0.77,91,7,"GIRPuttingAvg3035",2012
58,58,"Steve Stricker",73,0.77,52,4,"GIRPuttingAvg3035",2012
58,58,"Bubba Watson",68,0.77,52,4,"GIRPuttingAvg3035",2012
58,58,"Boo Weekley",74,0.77,39,3,"GIRPuttingAvg3035",2012
65,65,"Spencer Levin",81,0.75,53,4,"GIRPuttingAvg3035",2012
65,65,"Webb Simpson",77,0.75,40,3,"GIRPuttingAvg3035",2012
67,67,"Harrison Frazar",56,0.74,27,2,"GIRPuttingAvg3035",2012
67,67,"Robert Garrigus",89,0.74,68,5,"GIRPuttingAvg3035",2012
67,67,"David Hearn",95,0.74,81,6,"GIRPuttingAvg3035",2012
67,67,"Brendan Steele",77,0.74,54,4,"GIRPuttingAvg3035",2012
71,71,"Tommy Biershenk",74,0.73,55,4,"GIRPuttingAvg3035",2012
71,71,"Ryan Palmer",81,0.73,55,4,"GIRPuttingAvg3035",2012
73,73,"Chris DiMarco",83,0.72,69,5,"GIRPuttingAvg3035",2012
74,74,"Matt Kuchar",86,0.71,56,4,"GIRPuttingAvg3035",2012
74,74,"Josh Teater",97,0.71,70,5,"GIRPuttingAvg3035",2012
74,74,"David Toms",60,0.71,42,3,"GIRPuttingAvg3035",2012
77,77,"Miguel Angel Carballo",73,0.7,43,3,"GIRPuttingAvg3035",2012
77,77,"Pat Perez",81,0.7,71,5,"GIRPuttingAvg3035",2012
77,77,"Nick Watney",97,0.7,57,4,"GIRPuttingAvg3035",2012
80,80,"Chris Kirk",93,0.69,58,4,"GIRPuttingAvg3035",2012
81,81,"Louis Oosthuizen",65,0.68,59,4,"GIRPuttingAvg3035",2012
81,81,"Kyle Reifers",86,0.68,73,5,"GIRPuttingAvg3035",2012
81,81,"John Rollins",81,0.68,59,4,"GIRPuttingAvg3035",2012
81,81,"DJ Trahan",73,0.68,59,4,"GIRPuttingAvg3035",2012
81,81,"Camilo Villegas",79,0.68,73,5,"GIRPuttingAvg3035",2012
86,86,"Stephen Gangluff",57,0.67,45,3,"GIRPuttingAvg3035",2012
86,86,"Hunter Mahan",88,0.67,60,4,"GIRPuttingAvg3035",2012
86,86,"David Mathis",83,0.67,60,4,"GIRPuttingAvg3035",2012
86,86,"Mark Wilson",84,0.67,60,4,"GIRPuttingAvg3035",2012
90,90,"Ken Duke",104,0.66,76,5,"GIRPuttingAvg3035",2012
90,90,"Tim Herron",88,0.66,91,6,"GIRPuttingAvg3035",2012
92,92,"Mark Anderson",75,0.65,62,4,"GIRPuttingAvg3035",2012
92,92,"Michael Bradley",63,0.65,62,4,"GIRPuttingAvg3035",2012
92,92,"KJ Choi",71,0.65,46,3,"GIRPuttingAvg3035",2012
95,95,"Brian Davis",91,0.64,78,5,"GIRPuttingAvg3035",2012
96,96,"Erik Compton",81,0.63,63,4,"GIRPuttingAvg3035",2012
96,96,"Rickie Fowler",84,0.63,64,4,"GIRPuttingAvg3035",2012
96,96,"Patrick Sheehan",58,0.63,32,2,"GIRPuttingAvg3035",2012
99,99,"Rod Pampling",88,0.62,65,4,"GIRPuttingAvg3035",2012
100,100,"Sangmoon Bae",81,0.61,49,3,"GIRPuttingAvg3035",2012
100,100,"Kris Blanks",65,0.61,49,3,"GIRPuttingAvg3035",2012
100,100,"Chris Couch",61,0.61,33,2,"GIRPuttingAvg3035",2012
100,100,"Jeff Maggert",83,0.61,66,4,"GIRPuttingAvg3035",2012
100,100,"Troy Matteson",100,0.61,82,5,"GIRPuttingAvg3035",2012
100,100,"Geoff Ogilvy",73,0.61,33,2,"GIRPuttingAvg3035",2012
106,106,"Greg Chalmers",88,0.6,67,4,"GIRPuttingAvg3035",2012
106,106,"Gavin Coles",72,0.6,67,4,"GIRPuttingAvg3035",2012
108,108,"Trevor Immelman",76,0.57,53,3,"GIRPuttingAvg3035",2012
108,108,"Carl Pettersson",92,0.57,70,4,"GIRPuttingAvg3035",2012
110,110,"Ricky Barnes",92,0.56,71,4,"GIRPuttingAvg3035",2012
110,110,"Brian Gay",91,0.56,54,3,"GIRPuttingAvg3035",2012
112,112,"Billy Mayfair",90,0.55,55,3,"GIRPuttingAvg3035",2012
112,112,"John Merrick",83,0.55,73,4,"GIRPuttingAvg3035",2012
114,114,"Gary Christian",91,0.54,74,4,"GIRPuttingAvg3035",2012
114,114,"Harris English",98,0.54,92,5,"GIRPuttingAvg3035",2012
114,114,"JB Holmes",90,0.54,56,3,"GIRPuttingAvg3035",2012
114,114,"Jeff Overton",101,0.54,93,5,"GIRPuttingAvg3035",2012
118,118,"Rory Sabbatini",84,0.52,58,3,"GIRPuttingAvg3035",2012
119,119,"Matt Jones",53,0.51,39,2,"GIRPuttingAvg3035",2012
120,120,"Matt Bettencourt",80,0.5,40,2,"GIRPuttingAvg3035",2012
120,120,"Bo Van Pelt",84,0.5,60,3,"GIRPuttingAvg3035",2012
122,122,"Ernie Els",80,0.49,61,3,"GIRPuttingAvg3035",2012
122,122,"Kyle Stanley",86,0.49,61,3,"GIRPuttingAvg3035",2012
124,124,"Zach Johnson",95,0.48,63,3,"GIRPuttingAvg3035",2012
124,124,"Andres Romero",68,0.48,42,2,"GIRPuttingAvg3035",2012
126,126,"Luke Donald",63,0.47,43,2,"GIRPuttingAvg3035",2012
126,126,"Charley Hoffman",88,0.47,64,3,"GIRPuttingAvg3035",2012
128,128,"Robert Allenby",76,0.46,65,3,"GIRPuttingAvg3035",2012
128,128,"Cameron Beckman",81,0.46,65,3,"GIRPuttingAvg3035",2012
130,130,"James Driscoll",83,0.45,66,3,"GIRPuttingAvg3035",2012
130,130,"Garth Mulroy",59,0.45,44,2,"GIRPuttingAvg3035",2012
132,132,"Scott Dunlap",57,0.44,45,2,"GIRPuttingAvg3035",2012
132,132,"Davis Love III",64,0.44,45,2,"GIRPuttingAvg3035",2012
132,132,"Ryan Moore",89,0.44,68,3,"GIRPuttingAvg3035",2012
135,135,"JJ Killeen",101,0.43,69,3,"GIRPuttingAvg3035",2012
135,135,"Kevin Kisner",69,0.43,47,2,"GIRPuttingAvg3035",2012
135,135,"Scott Piercy",95,0.43,69,3,"GIRPuttingAvg3035",2012
135,135,"Cameron Tringale",88,0.43,69,3,"GIRPuttingAvg3035",2012
139,139,"Bryce Molder",83,0.42,72,3,"GIRPuttingAvg3035",2012
140,140,"Jason Bohn",81,0.41,49,2,"GIRPuttingAvg3035",2012
140,140,"Jim Furyk",85,0.41,74,3,"GIRPuttingAvg3035",2012
140,140,"Billy Horschel",63,0.41,49,2,"GIRPuttingAvg3035",2012
140,140,"Alexandre Rocha",62,0.41,49,2,"GIRPuttingAvg3035",2012
144,144,"Stewart Cink",71,0.38,52,2,"GIRPuttingAvg3035",2012
144,144,"Justin Leonard",79,0.38,52,2,"GIRPuttingAvg3035",2012
144,144,"Bill Lunde",83,0.38,53,2,"GIRPuttingAvg3035",2012
147,147,"Freddie Jacobson",61,0.37,27,1,"GIRPuttingAvg3035",2012
148,148,"Jonas Blixt",72,0.36,56,2,"GIRPuttingAvg3035",2012
148,148,"Jhonattan Vegas",77,0.36,56,2,"GIRPuttingAvg3035",2012
150,150,"William McGirt",96,0.35,86,3,"GIRPuttingAvg3035",2012
151,151,"Marc Leishman",84,0.34,58,2,"GIRPuttingAvg3035",2012
152,152,"Roberto Castro",92,0.33,61,2,"GIRPuttingAvg3035",2012
152,152,"Daniel Chopra",55,0.33,30,1,"GIRPuttingAvg3035",2012
152,152,"Will Claxton",99,0.33,90,3,"GIRPuttingAvg3035",2012
152,152,"Ryuji Imada",78,0.33,61,2,"GIRPuttingAvg3035",2012
152,152,"YE Yang",64,0.33,30,1,"GIRPuttingAvg3035",2012
157,157,"Martin Flores",95,0.32,62,2,"GIRPuttingAvg3035",2012
158,158,"Chez Reavie",83,0.31,65,2,"GIRPuttingAvg3035",2012
159,159,"Chad Campbell",84,0.3,67,2,"GIRPuttingAvg3035",2012
159,159,"Hunter Haas",69,0.3,33,1,"GIRPuttingAvg3035",2012
159,159,"Edward Loar",59,0.3,33,1,"GIRPuttingAvg3035",2012
159,159,"Jimmy Walker",101,0.3,67,2,"GIRPuttingAvg3035",2012
163,163,"Ryo Ishikawa",54,0.29,34,1,"GIRPuttingAvg3035",2012
163,163,"Heath Slocum",93,0.29,70,2,"GIRPuttingAvg3035",2012
165,165,"Charles Howell III",98,0.27,73,2,"GIRPuttingAvg3035",2012
166,166,"Dustin Johnson",70,0.26,39,1,"GIRPuttingAvg3035",2012
166,166,"Kevin Na",80,0.26,39,1,"GIRPuttingAvg3035",2012
168,168,"Blake Adams",107,0.24,83,2,"GIRPuttingAvg3035",2012
168,168,"Justin Rose",69,0.24,41,1,"GIRPuttingAvg3035",2012
170,170,"John Senden",81,0.23,43,1,"GIRPuttingAvg3035",2012
171,171,"Vaughn Taylor",81,0.22,45,1,"GIRPuttingAvg3035",2012
172,172,"Arjun Atwal",79,0.21,48,1,"GIRPuttingAvg3035",2012
172,172,"Jonathan Byrd",69,0.21,48,1,"GIRPuttingAvg3035",2012
172,172,"Nathan Green",73,0.21,47,1,"GIRPuttingAvg3035",2012
172,172,"Richard Lee",71,0.21,48,1,"GIRPuttingAvg3035",2012
172,172,"Tom Pernice Jr",62,0.21,48,1,"GIRPuttingAvg3035",2012
177,177,"Scott Brown",65,0.2,50,1,"GIRPuttingAvg3035",2012
177,177,"Roland Thatcher",55,0.2,49,1,"GIRPuttingAvg3035",2012
179,179,"Bob Estes",78,0.19,53,1,"GIRPuttingAvg3035",2012
179,179,"Mathew Goggin",65,0.19,54,1,"GIRPuttingAvg3035",2012
179,179,"Scott Stallings",78,0.19,53,1,"GIRPuttingAvg3035",2012
182,182,"Gary Woodland",70,0.18,57,1,"GIRPuttingAvg3035",2012
183,183,"Matt Every",80,0.17,58,1,"GIRPuttingAvg3035",2012
184,184,"Kevin Streelman",89,0.14,70,1,"GIRPuttingAvg3035",2012
185,185,"Stuart Appleby",75,0,57,NA,"GIRPuttingAvg3035",2012
185,185,"Angel Cabrera",54,0,29,NA,"GIRPuttingAvg3035",2012
185,185,"Sergio Garcia",57,0,35,NA,"GIRPuttingAvg3035",2012
185,185,"Sung Kang",75,0,47,NA,"GIRPuttingAvg3035",2012
185,185,"Rory McIlroy",60,0,37,NA,"GIRPuttingAvg3035",2012
185,185,"Nick OHern",78,0,62,NA,"GIRPuttingAvg3035",2012
185,185,"Dicky Pride",62,0,38,NA,"GIRPuttingAvg3035",2012
