"Top10FinalRoundPerformance_RANKTHISWEEK_2006","Top10FinalRoundPerformance_RANKLASTWEEK_2006","Top10FinalRoundPerformance_PLAYERNAME_2006","Top10FinalRoundPerformance_EVENTS_2006","Top10FinalRoundPerformance_PctTIMESIMPROVED_2006","Top10FinalRoundPerformance_OFTIMESIMPROVED_2006","stat_name","year"
31,NA,"Chad Campbell",25,80,4,"Top10FinalRoundPerformance",2006
31,NA,"Stewart Cink",26,80,4,"Top10FinalRoundPerformance",2006
31,NA,"JJ Henry",28,80,4,"Top10FinalRoundPerformance",2006
31,NA,"David Toms",22,80,4,"Top10FinalRoundPerformance",2006
35,NA,"Stuart Appleby",23,75,3,"Top10FinalRoundPerformance",2006
35,NA,"Davis Love III",23,75,3,"Top10FinalRoundPerformance",2006
35,NA,"Steve Lowery",31,75,3,"Top10FinalRoundPerformance",2006
35,NA,"Ryan Moore",22,75,3,"Top10FinalRoundPerformance",2006
35,NA,"Scott Verplank",25,75,3,"Top10FinalRoundPerformance",2006
40,NA,"Eric Axley",29,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"John Cook",22,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Ben Curtis",26,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Bob Estes",25,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Mathew Goggin",26,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Retief Goosen",18,66.7,4,"Top10FinalRoundPerformance",2006
40,NA,"Jason Gore",29,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Paul Goydos",24,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Nathan Green",30,66.7,4,"Top10FinalRoundPerformance",2006
40,NA,"Padraig Harrington",15,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Charles Howell III",30,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Freddie Jacobson",18,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Jerry Kelly",31,66.7,4,"Top10FinalRoundPerformance",2006
40,NA,"Sean OHair",30,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Carl Pettersson",28,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"John Rollins",28,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"John Senden",28,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Heath Slocum",30,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Steve Stricker",17,66.7,2,"Top10FinalRoundPerformance",2006
40,NA,"Bubba Watson",27,66.7,2,"Top10FinalRoundPerformance",2006
60,NA,"Jonathan Byrd",20,60,3,"Top10FinalRoundPerformance",2006
60,NA,"Trevor Immelman",24,60,6,"Top10FinalRoundPerformance",2006
60,NA,"Frank Lickliter II",29,60,3,"Top10FinalRoundPerformance",2006
60,NA,"Tom Pernice Jr",33,60,3,"Top10FinalRoundPerformance",2006
60,NA,"Justin Rose",28,60,3,"Top10FinalRoundPerformance",2006
60,NA,"Camilo Villegas",29,60,3,"Top10FinalRoundPerformance",2006
66,NA,"Brett Quigley",33,57.1,4,"Top10FinalRoundPerformance",2006
67,NA,"Phil Mickelson",19,55.6,5,"Top10FinalRoundPerformance",2006
68,NA,"Lucas Glover",31,54.5,6,"Top10FinalRoundPerformance",2006
69,NA,"Briny Baird",25,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Doug Barron",28,50,1,"Top10FinalRoundPerformance",2006
69,NA,"David Branshaw",29,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Bart Bryant",26,50,1,"Top10FinalRoundPerformance",2006
69,NA,"KJ Choi",26,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Kris Cox",28,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Chris DiMarco",26,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Steve Flesch",33,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Scott Gutschewski",19,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Zach Johnson",27,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Richard Johnson",29,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Stephen Leaney",27,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Jeff Maggert",26,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Hunter Mahan",29,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Arron Oberholser",23,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Rod Pampling",24,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Jesper Parnevik",24,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Corey Pavin",23,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Rory Sabbatini",24,50,3,"Top10FinalRoundPerformance",2006
69,NA,"Joey Sindelar",29,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Jeff Sluman",29,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Jerry Smith",29,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Duffy Waldorf",28,50,1,"Top10FinalRoundPerformance",2006
69,NA,"Nick Watney",29,50,2,"Top10FinalRoundPerformance",2006
69,NA,"Dean Wilson",34,50,4,"Top10FinalRoundPerformance",2006
94,NA,"Daniel Chopra",33,44.4,4,"Top10FinalRoundPerformance",2006
95,NA,"Mike Weir",24,42.9,3,"Top10FinalRoundPerformance",2006
96,NA,"Vijay Singh",27,41.7,5,"Top10FinalRoundPerformance",2006
97,NA,"Tim Clark",22,40,2,"Top10FinalRoundPerformance",2006
97,NA,"Troy Matteson",32,40,2,"Top10FinalRoundPerformance",2006
97,NA,"Geoff Ogilvy",20,40,2,"Top10FinalRoundPerformance",2006
100,NA,"Robert Allenby",22,33.3,2,"Top10FinalRoundPerformance",2006
100,NA,"Billy Andrade",24,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Woody Austin",31,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Aaron Baddeley",25,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Mark Calcavecchia",27,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Alex Cejka",30,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Chris Couch",27,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Ernie Els",18,33.3,2,"Top10FinalRoundPerformance",2006
100,NA,"JB Holmes",26,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Brandt Jobe",28,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Shigeki Maruyama",30,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Greg Owen",24,33.3,1,"Top10FinalRoundPerformance",2006
100,NA,"Ryan Palmer",30,33.3,1,"Top10FinalRoundPerformance",2006
113,NA,"Sergio Garcia",17,28.6,2,"Top10FinalRoundPerformance",2006
114,NA,"Stephen Ames",21,25,1,"Top10FinalRoundPerformance",2006
114,NA,"Jason Bohn",29,25,1,"Top10FinalRoundPerformance",2006
114,NA,"Mathias Gronberg",30,25,1,"Top10FinalRoundPerformance",2006
114,NA,"Tim Herron",27,25,1,"Top10FinalRoundPerformance",2006
114,NA,"Shaun Micheel",29,25,1,"Top10FinalRoundPerformance",2006
114,NA,"Chris Riley",27,25,1,"Top10FinalRoundPerformance",2006
120,NA,"Charley Hoffman",29,20,1,"Top10FinalRoundPerformance",2006
120,NA,"Peter Lonard",22,20,1,"Top10FinalRoundPerformance",2006
120,NA,"Ian Poulter",15,20,1,"Top10FinalRoundPerformance",2006
120,NA,"Bo Van Pelt",28,20,1,"Top10FinalRoundPerformance",2006
124,NA,"Rich Beem",27,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Shane Bertsch",34,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Henrik Bjornstad",31,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Mark Brooks",36,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Olin Browne",30,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Robert Damron",31,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Brian Davis",28,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Brad Faxon",26,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Todd Fischer",35,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Carlos Franco",29,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Harrison Frazar",29,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Robert Gamez",30,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Brian Gay",31,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Brent Geiberger",30,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Jeff Gove",29,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Bill Haas",30,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Matt Hansen",25,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"David Howell",14,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Steve Jones",27,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Jonathan Kaye",32,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Skip Kendall",22,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Greg Kraft",26,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Ian Leggatt",29,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Justin Leonard",26,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Daisuke Maruyama",25,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Len Mattiace",22,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Larry Mize",18,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Joe Ogilvie",29,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Pat Perez",19,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"DA Points",28,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Ted Purdy",33,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Patrick Sheehan",34,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Wes Short Jr",33,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Chris Smith",21,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Kevin Sutherland",29,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Nicholas Thompson",32,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Charles Warren",27,0,NA,"Top10FinalRoundPerformance",2006
124,NA,"Mark Wilson",24,0,NA,"Top10FinalRoundPerformance",2006
