"3PuttAvoidance2025_RANKTHISWEEK_2011","3PuttAvoidance2025_RANKLASTWEEK_2011","3PuttAvoidance2025_PLAYERNAME_2011","3PuttAvoidance2025_ROUNDS_2011","3PuttAvoidance2025_Pct_2011","3PuttAvoidance2025_TOTAL3PUTTS_2011","3PuttAvoidance2025_ATTEMPTS_2011","3PuttAvoidance2025_2PUTTORBETTERPct_2011","stat_name","year"
1,1,"Stephen Ames",69,0,NA,108,100,"3PuttAvoidance2025",2011
1,1,"Greg Chalmers",88,0,NA,96,100,"3PuttAvoidance2025",2011
1,1,"Steve Elkington",50,0,NA,65,100,"3PuttAvoidance2025",2011
1,1,"Ryuji Imada",83,0,NA,90,100,"3PuttAvoidance2025",2011
1,1,"Trevor Immelman",84,0,NA,122,100,"3PuttAvoidance2025",2011
1,1,"Freddie Jacobson",92,0,NA,90,100,"3PuttAvoidance2025",2011
1,1,"Kevin Kisner",70,0,NA,83,100,"3PuttAvoidance2025",2011
1,1,"Colt Knost",80,0,NA,101,100,"3PuttAvoidance2025",2011
1,1,"Matt Kuchar",94,0,NA,92,100,"3PuttAvoidance2025",2011
1,1,"Ryan Moore",79,0,NA,100,100,"3PuttAvoidance2025",2011
1,1,"Joe Ogilvie",75,0,NA,77,100,"3PuttAvoidance2025",2011
1,1,"Carl Pettersson",95,0,NA,130,100,"3PuttAvoidance2025",2011
1,1,"Michael Putnam",67,0,NA,86,100,"3PuttAvoidance2025",2011
1,1,"John Rollins",85,0,NA,129,100,"3PuttAvoidance2025",2011
1,1,"Charl Schwartzel",58,0,NA,57,100,"3PuttAvoidance2025",2011
1,1,"Steve Stricker",70,0,NA,70,100,"3PuttAvoidance2025",2011
1,1,"Mark Wilson",89,0,NA,106,100,"3PuttAvoidance2025",2011
18,18,"Tommy Gainey",104,0.68,1,148,99.3,"3PuttAvoidance2025",2011
19,19,"John Senden",94,0.71,1,140,99.2,"3PuttAvoidance2025",2011
20,20,"Brendon de Jonge",105,0.74,1,135,99.2,"3PuttAvoidance2025",2011
21,21,"Jeff Overton",92,0.76,1,131,99.2,"3PuttAvoidance2025",2011
22,22,"Heath Slocum",89,0.85,1,117,99.1,"3PuttAvoidance2025",2011
23,23,"Tim Petrovic",88,0.88,1,113,99.1,"3PuttAvoidance2025",2011
24,24,"Pat Perez",76,0.89,1,112,99.1,"3PuttAvoidance2025",2011
25,25,"Michael Thompson",79,0.91,1,110,99,"3PuttAvoidance2025",2011
26,26,"Tim Herron",85,0.93,1,107,99,"3PuttAvoidance2025",2011
26,26,"Bryce Molder",82,0.93,1,108,99,"3PuttAvoidance2025",2011
28,28,"Kent Jones",76,0.95,1,105,99,"3PuttAvoidance2025",2011
29,29,"Jason Dufner",78,1.02,1,98,98.9,"3PuttAvoidance2025",2011
30,30,"Chris Riley",76,1.03,1,97,98.9,"3PuttAvoidance2025",2011
31,31,"Ben Curtis",66,1.06,1,94,98.9,"3PuttAvoidance2025",2011
32,32,"Kevin Na",84,1.1,1,91,98.9,"3PuttAvoidance2025",2011
33,33,"Billy Horschel",75,1.12,1,89,98.8,"3PuttAvoidance2025",2011
34,34,"Justin Rose",79,1.15,1,87,98.8,"3PuttAvoidance2025",2011
35,35,"David Toms",78,1.16,1,86,98.8,"3PuttAvoidance2025",2011
36,36,"Sean OHair",71,1.18,1,85,98.8,"3PuttAvoidance2025",2011
37,37,"Blake Adams",116,1.19,2,168,98.8,"3PuttAvoidance2025",2011
37,37,"Davis Love III",70,1.19,1,84,98.8,"3PuttAvoidance2025",2011
39,39,"Rod Pampling",72,1.2,1,83,98.8,"3PuttAvoidance2025",2011
40,40,"Luke Donald",73,1.22,1,82,98.7,"3PuttAvoidance2025",2011
40,40,"George McNeill",69,1.22,1,82,98.7,"3PuttAvoidance2025",2011
42,42,"Derek Lamely",65,1.25,1,80,98.7,"3PuttAvoidance2025",2011
43,43,"Aron Price",58,1.3,1,77,98.7,"3PuttAvoidance2025",2011
44,44,"Briny Baird",60,1.32,1,76,98.6,"3PuttAvoidance2025",2011
45,45,"Geoff Ogilvy",69,1.33,1,75,98.6,"3PuttAvoidance2025",2011
46,46,"Kris Blanks",92,1.39,2,144,98.6,"3PuttAvoidance2025",2011
46,46,"Martin Piller",63,1.39,1,72,98.6,"3PuttAvoidance2025",2011
48,48,"Sung Kang",63,1.41,1,71,98.5,"3PuttAvoidance2025",2011
49,49,"Retief Goosen",50,1.43,1,70,98.5,"3PuttAvoidance2025",2011
49,49,"Robert Karlsson",61,1.43,1,70,98.5,"3PuttAvoidance2025",2011
51,51,"Padraig Harrington",60,1.45,1,69,98.5,"3PuttAvoidance2025",2011
52,52,"Rocco Mediate",53,1.47,1,68,98.5,"3PuttAvoidance2025",2011
53,53,"Webb Simpson",98,1.52,2,132,98.4,"3PuttAvoidance2025",2011
54,54,"Spencer Levin",113,1.53,2,131,98.4,"3PuttAvoidance2025",2011
54,54,"Vaughn Taylor",89,1.53,2,131,98.4,"3PuttAvoidance2025",2011
56,56,"Marc Turnesa",54,1.54,1,65,98.4,"3PuttAvoidance2025",2011
57,57,"Brandt Jobe",100,1.55,2,129,98.4,"3PuttAvoidance2025",2011
58,58,"Anthony Kim",72,1.56,1,64,98.4,"3PuttAvoidance2025",2011
58,58,"Chez Reavie",92,1.56,2,128,98.4,"3PuttAvoidance2025",2011
60,60,"Johnson Wagner",81,1.57,2,127,98.4,"3PuttAvoidance2025",2011
61,61,"David Hearn",88,1.6,2,125,98.4,"3PuttAvoidance2025",2011
62,62,"Will Strickler",51,1.67,1,60,98.3,"3PuttAvoidance2025",2011
63,63,"Ian Poulter",52,1.69,1,59,98.3,"3PuttAvoidance2025",2011
64,64,"Bill Lunde",92,1.71,2,117,98.2,"3PuttAvoidance2025",2011
64,64,"Kevin Streelman",90,1.71,2,117,98.2,"3PuttAvoidance2025",2011
66,66,"Keegan Bradley",91,1.75,2,114,98.2,"3PuttAvoidance2025",2011
66,66,"Brian Gay",90,1.75,2,114,98.2,"3PuttAvoidance2025",2011
66,66,"Scott Stallings",84,1.75,2,114,98.2,"3PuttAvoidance2025",2011
69,69,"JJ Henry",96,1.77,2,113,98.2,"3PuttAvoidance2025",2011
69,69,"Chris Kirk",87,1.77,2,113,98.2,"3PuttAvoidance2025",2011
71,71,"Kevin Stadler",88,1.82,2,110,98.1,"3PuttAvoidance2025",2011
72,72,"Bo Van Pelt",92,1.85,2,108,98.1,"3PuttAvoidance2025",2011
73,73,"Cameron Tringale",110,1.88,3,160,98.1,"3PuttAvoidance2025",2011
74,74,"Chris Couch",73,1.89,2,106,98.1,"3PuttAvoidance2025",2011
75,75,"Nathan Green",81,1.94,2,103,98,"3PuttAvoidance2025",2011
76,76,"Steven Bowditch",86,1.98,2,101,98,"3PuttAvoidance2025",2011
76,76,"Shaun Micheel",77,1.98,2,101,98,"3PuttAvoidance2025",2011
78,78,"Zach Johnson",79,2.02,2,99,97.9,"3PuttAvoidance2025",2011
78,78,"Jerry Kelly",85,2.02,2,99,97.9,"3PuttAvoidance2025",2011
80,80,"Aaron Baddeley",77,2.04,2,98,97.9,"3PuttAvoidance2025",2011
80,80,"Graeme McDowell",50,2.04,1,49,97.9,"3PuttAvoidance2025",2011
82,82,"Dean Wilson",62,2.06,2,97,97.9,"3PuttAvoidance2025",2011
83,83,"Paul Stankowski",78,2.08,2,96,97.9,"3PuttAvoidance2025",2011
84,84,"Zack Miller",86,2.11,2,95,97.8,"3PuttAvoidance2025",2011
84,84,"DA Points",89,2.11,2,95,97.8,"3PuttAvoidance2025",2011
86,86,"Joseph Bramlett",73,2.15,2,93,97.8,"3PuttAvoidance2025",2011
86,86,"Richard Johnson",64,2.15,2,93,97.8,"3PuttAvoidance2025",2011
86,86,"Daniel Summerhays",75,2.15,2,93,97.8,"3PuttAvoidance2025",2011
89,89,"Fabian Gomez",84,2.22,2,90,97.7,"3PuttAvoidance2025",2011
89,89,"Jim Herman",69,2.22,2,90,97.7,"3PuttAvoidance2025",2011
91,91,"Angel Cabrera",50,2.27,1,44,97.7,"3PuttAvoidance2025",2011
