"BestRoundsin60sStreak_RANKTHISWEEK_2016","BestRoundsin60sStreak_RANKLASTWEEK_2016","BestRoundsin60sStreak_PLAYERNAME_2016","BestRoundsin60sStreak__2016","BestRoundsin60sStreak_CAREERBESTSTREAK_2016","BestRoundsin60sStreak_BESTYTDSTREAK_2016","BestRoundsin60sStreak_CURRENTSTREAK_2016","stat_name","year"
114,114,"David Duval",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Matt Every",NA,8,2,NA,"BestRoundsin60sStreak",2016
114,114,"Brice Garnett",NA,8,8,NA,"BestRoundsin60sStreak",2016
114,114,"Bob Gilder",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Bill Glasson",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Hubert Green",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Ken Green",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Donnie Hammond",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Dudley Hart",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Mark Hayes",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Jim Herman",NA,8,5,NA,"BestRoundsin60sStreak",2016
114,114,"Charley Hoffman",NA,8,2,NA,"BestRoundsin60sStreak",2016
114,114,"Mike Hulbert",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Hale Irwin",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Dustin Johnson",NA,8,4,NA,"BestRoundsin60sStreak",2016
114,114,"Steve Jones",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Matt Jones",NA,8,2,NA,"BestRoundsin60sStreak",2016
114,114,"Tom Kite",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Greg Kraft",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Martin Laird",NA,8,2,NA,"BestRoundsin60sStreak",2016
114,114,"Danny Lee",NA,8,3,NA,"BestRoundsin60sStreak",2016
114,114,"Ian Leggatt",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Marc Leishman",NA,8,6,NA,"BestRoundsin60sStreak",2016
114,114,"Spencer Levin",NA,8,4,NA,"BestRoundsin60sStreak",2016
114,114,"David Lingmerth",NA,8,6,NA,"BestRoundsin60sStreak",2016
114,114,"Steve Lowery",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Bill Lunde",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"George McNeill",NA,8,1,NA,"BestRoundsin60sStreak",2016
114,114,"Larry Mize",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Bryce Molder",NA,8,2,NA,"BestRoundsin60sStreak",2016
114,114,"Ryan Moore",NA,8,5,NA,"BestRoundsin60sStreak",2016
114,114,"Arron Oberholser",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Jeff Overton",NA,8,2,NA,"BestRoundsin60sStreak",2016
114,114,"Greg Owen",NA,8,5,NA,"BestRoundsin60sStreak",2016
114,114,"Ryan Palmer",NA,8,8,NA,"BestRoundsin60sStreak",2016
114,114,"Craig Parry",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"DA Points",NA,8,1,NA,"BestRoundsin60sStreak",2016
114,114,"Nick Price",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"John Rollins",NA,8,1,NA,"BestRoundsin60sStreak",2016
114,114,"Rory Sabbatini",NA,8,3,NA,"BestRoundsin60sStreak",2016
114,114,"Adam Scott",NA,8,8,NA,"BestRoundsin60sStreak",2016
114,114,"Vijay Singh",NA,8,3,NA,"BestRoundsin60sStreak",2016
114,114,"Craig Stadler",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Kevin Stadler",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Shawn Stefani",NA,8,3,NA,"BestRoundsin60sStreak",2016
114,114,"Curtis Strange",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Robert Streb",NA,8,3,NA,"BestRoundsin60sStreak",2016
114,114,"Josh Teater",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Jim Thorpe",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Cameron Tringale",NA,8,8,NA,"BestRoundsin60sStreak",2016
114,114,"Bobby Wadkins",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Jimmy Walker",NA,8,5,NA,"BestRoundsin60sStreak",2016
114,114,"Bubba Watson",NA,8,6,NA,"BestRoundsin60sStreak",2016
114,114,"DA Weibring",NA,8,NA,NA,"BestRoundsin60sStreak",2016
114,114,"Charlie Wi",NA,8,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Michael Allen",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Stephen Ames",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Byeong Hun An",NA,7,3,NA,"BestRoundsin60sStreak",2016
185,185,"Ricky Barnes",NA,7,3,NA,"BestRoundsin60sStreak",2016
185,185,"Scott Brown",NA,7,5,NA,"BestRoundsin60sStreak",2016
185,185,"Tom Byrum",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Greg Chalmers",NA,7,1,NA,"BestRoundsin60sStreak",2016
185,185,"Daniel Chopra",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Rod Curl",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Robert Damron",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Glen Day",NA,7,1,NA,"BestRoundsin60sStreak",2016
185,185,"Luke Donald",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"James Driscoll",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Joel Edwards",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Steve Elkington",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Harris English",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Dan Forsman",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Jim Gallagher Jr",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Robert Garrigus",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Brent Geiberger",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Kelly Gibson",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Matt Gogel",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Chesson Hadley",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Adam Hadwin",NA,7,6,NA,"BestRoundsin60sStreak",2016
185,185,"Gary Hallberg",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Tim Herron",NA,7,1,NA,"BestRoundsin60sStreak",2016
185,185,"Lon Hinkle",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Morgan Hoffmann",NA,7,3,NA,"BestRoundsin60sStreak",2016
185,185,"JB Holmes",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Peter Jacobsen",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Richard Johnson",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Kent Jones",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Jonathan Kaye",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Si Woo Kim",NA,7,7,NA,"BestRoundsin60sStreak",2016
185,185,"Kevin Kisner",NA,7,6,NA,"BestRoundsin60sStreak",2016
185,185,"Kenny Knox",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Russell Knox",NA,7,7,NA,"BestRoundsin60sStreak",2016
185,185,"Gary Koch",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Brooks Koepka",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Neal Lancaster",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Wayne Levi",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"JL Lewis",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Frank Lickliter II",NA,7,1,NA,"BestRoundsin60sStreak",2016
185,185,"Sandy Lyle",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Andrew Magee",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Jeff Maggert",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"John Mahaffey",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Hunter Mahan",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Roger Maltbie",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"David Mathis",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Bob May",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Scott McCarron",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"William McGirt",NA,7,7,NA,"BestRoundsin60sStreak",2016
185,185,"Garth Mulroy",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Larry Nelson",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Seung Yul Noh",NA,7,7,NA,"BestRoundsin60sStreak",2016
185,185,"Sean OHair",NA,7,6,NA,"BestRoundsin60sStreak",2016
185,185,"Geoff Ogilvy",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Rod Pampling",NA,7,3,NA,"BestRoundsin60sStreak",2016
185,185,"Pat Perez",NA,7,1,NA,"BestRoundsin60sStreak",2016
185,185,"Don Pooley",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Ted Potter Jr",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Chez Reavie",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Patrick Reed",NA,7,7,NA,"BestRoundsin60sStreak",2016
185,185,"Jack Renner",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Clarence Rose",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Wes Short Jr",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Tony Sills",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Scott Simpson",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Jordan Spieth",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Mike Springer",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Scott Stallings",NA,7,3,NA,"BestRoundsin60sStreak",2016
185,185,"Paul Stankowski",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Kyle Stanley",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Henrik Stenson",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Chris Stroud",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Lance Ten Broeck",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Justin Thomas",NA,7,6,NA,"BestRoundsin60sStreak",2016
185,185,"Michael Thompson",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"DJ Trahan",NA,7,3,NA,"BestRoundsin60sStreak",2016
185,185,"Lee Trevino",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Marc Turnesa",NA,7,1,NA,"BestRoundsin60sStreak",2016
185,185,"Howard Twitty",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Bo Van Pelt",NA,7,2,NA,"BestRoundsin60sStreak",2016
185,185,"Lanny Wadkins",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Duffy Waldorf",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Tom Watson",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Mark Wiebe",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Will Wilcox",NA,7,4,NA,"BestRoundsin60sStreak",2016
185,185,"Gary Woodland",NA,7,7,NA,"BestRoundsin60sStreak",2016
185,185,"Fuzzy Zoeller",NA,7,NA,NA,"BestRoundsin60sStreak",2016
185,185,"Richard Zokol",NA,7,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Blake Adams",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"Fulton Allem",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Ryan Armour",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Sangmoon Bae",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Blayne Barber",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"Dave Barr",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Chip Beck",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Charlie Beljan",NA,6,1,NA,"BestRoundsin60sStreak",2016
277,277,"Daniel Berger",NA,6,6,NA,"BestRoundsin60sStreak",2016
277,277,"Ronnie Black",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Phil Blackmar",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Jay Don Blake",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Kris Blanks",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Mark Brooks",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Olin Browne",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"George Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Bob Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Curt Byrum",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Paul Casey",NA,6,5,NA,"BestRoundsin60sStreak",2016
277,277,"Alex Cejka",NA,6,3,NA,"BestRoundsin60sStreak",2016
277,277,"Will Claxton",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Keith Clearwater",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Jim Colbert",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Erik Compton",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"Jon Curran",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"John Daly",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Marco Dawson",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Graham DeLaet",NA,6,6,NA,"BestRoundsin60sStreak",2016
277,277,"Jay Delsing",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Danny Edwards",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Dave Eichelberger",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Brad Elder",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Rick Fehr",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Tony Finau",NA,6,6,NA,"BestRoundsin60sStreak",2016
277,277,"Ed Fiori",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Bruce Fleisher",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Martin Flores",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"Robin Freeman",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Brad Fritsch",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Tommy Gainey",NA,6,1,NA,"BestRoundsin60sStreak",2016
277,277,"Mathew Goggin",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Mathias Gronberg",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"James Hahn",NA,6,3,NA,"BestRoundsin60sStreak",2016
277,277,"Dan Halldorson",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Brian Harman",NA,6,6,NA,"BestRoundsin60sStreak",2016
277,277,"Morris Hatalsky",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Mike Heinen",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Nolan Henke",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Russell Henley",NA,6,5,NA,"BestRoundsin60sStreak",2016
277,277,"Mark Hensby",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"Max Homa",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"John Huh",NA,6,6,NA,"BestRoundsin60sStreak",2016
277,277,"Ryuji Imada",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Trevor Immelman",NA,6,1,NA,"BestRoundsin60sStreak",2016
277,277,"Joe Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"John Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Ryo Ishikawa",NA,6,2,NA,"BestRoundsin60sStreak",2016
277,277,"Barry Jaeckel",NA,6,NA,NA,"BestRoundsin60sStreak",2016
277,277,"Lee Janzen",NA,6,NA,NA,"BestRoundsin60sStreak",2016
