"Par5ScoringAverage_RANKTHISWEEK_2008","Par5ScoringAverage_RANKLASTWEEK_2008","Par5ScoringAverage_PLAYERNAME_2008","Par5ScoringAverage_ROUNDS_2008","Par5ScoringAverage_AVG_2008","Par5ScoringAverage_TOTALSTROKES_2008","Par5ScoringAverage_TOTALHOLES_2008","stat_name","year"
1,1,"Vijay Singh",82,4.52,1027,227,"Par5ScoringAverage",2008
2,2,"Camilo Villegas",79,4.54,1017,224,"Par5ScoringAverage",2008
3,3,"Anthony Kim",81,4.55,1032,227,"Par5ScoringAverage",2008
4,4,"Brenden Pappas",66,4.56,954,209,"Par5ScoringAverage",2008
5,5,"Sergio Garcia",72,4.57,878,192,"Par5ScoringAverage",2008
5,5,"Kevin Sutherland",98,4.57,1343,294,"Par5ScoringAverage",2008
7,7,"Martin Laird",98,4.58,1402,306,"Par5ScoringAverage",2008
8,8,"Robert Garrigus",90,4.59,1321,288,"Par5ScoringAverage",2008
8,8,"Phil Mickelson",80,4.59,1092,238,"Par5ScoringAverage",2008
8,8,"Adam Scott",51,4.59,675,147,"Par5ScoringAverage",2008
11,11,"Fred Couples",60,4.6,952,207,"Par5ScoringAverage",2008
11,11,"Lucas Glover",91,4.6,1228,267,"Par5ScoringAverage",2008
11,11,"Mathew Goggin",91,4.6,1325,288,"Par5ScoringAverage",2008
11,11,"JB Holmes",86,4.6,1220,265,"Par5ScoringAverage",2008
11,11,"Charles Howell III",101,4.6,1515,329,"Par5ScoringAverage",2008
11,11,"Nick Watney",96,4.6,1476,321,"Par5ScoringAverage",2008
11,11,"Bubba Watson",97,4.6,1357,295,"Par5ScoringAverage",2008
18,18,"Aaron Baddeley",76,4.61,1056,229,"Par5ScoringAverage",2008
18,18,"Stewart Cink",87,4.61,1232,267,"Par5ScoringAverage",2008
20,20,"Brian Davis",108,4.62,1562,338,"Par5ScoringAverage",2008
20,20,"Brian Gay",102,4.62,1377,298,"Par5ScoringAverage",2008
20,20,"Bill Haas",99,4.62,1445,313,"Par5ScoringAverage",2008
23,23,"Tommy Armour III",77,4.63,1074,232,"Par5ScoringAverage",2008
23,23,"Jim Furyk",95,4.63,1330,287,"Par5ScoringAverage",2008
23,23,"Steve Marino",119,4.63,1635,353,"Par5ScoringAverage",2008
23,23,"John Merrick",98,4.63,1398,302,"Par5ScoringAverage",2008
23,23,"Kenny Perry",97,4.63,1332,288,"Par5ScoringAverage",2008
23,23,"Tag Ridings",88,4.63,1314,284,"Par5ScoringAverage",2008
23,23,"Steve Stricker",75,4.63,973,210,"Par5ScoringAverage",2008
23,23,"Bob Tway",70,4.63,1024,221,"Par5ScoringAverage",2008
31,31,"Stephen Ames",83,4.64,1132,244,"Par5ScoringAverage",2008
31,31,"Woody Austin",109,4.64,1554,335,"Par5ScoringAverage",2008
31,31,"Chad Campbell",94,4.64,1275,275,"Par5ScoringAverage",2008
31,31,"Ben Crane",86,4.64,1220,263,"Par5ScoringAverage",2008
31,31,"Carlos Franco",73,4.64,1136,245,"Par5ScoringAverage",2008
31,31,"Justin Leonard",101,4.64,1309,282,"Par5ScoringAverage",2008
31,31,"George McNeill",97,4.64,1406,303,"Par5ScoringAverage",2008
31,31,"Kevin Na",97,4.64,1475,318,"Par5ScoringAverage",2008
31,31,"Joe Ogilvie",100,4.64,1456,314,"Par5ScoringAverage",2008
31,31,"Ryan Palmer",69,4.64,997,215,"Par5ScoringAverage",2008
41,41,"Todd Demsey",80,4.65,1181,254,"Par5ScoringAverage",2008
41,41,"Jason Gore",94,4.65,1437,309,"Par5ScoringAverage",2008
41,41,"Ryuji Imada",80,4.65,1208,260,"Par5ScoringAverage",2008
41,41,"John Riegger",73,4.65,1083,233,"Par5ScoringAverage",2008
41,41,"Mike Weir",88,4.65,1264,272,"Par5ScoringAverage",2008
46,46,"Stuart Appleby",87,4.66,1155,248,"Par5ScoringAverage",2008
46,46,"Angel Cabrera",55,4.66,717,154,"Par5ScoringAverage",2008
46,46,"Jason Day",81,4.66,1226,263,"Par5ScoringAverage",2008
46,46,"Frank Lickliter II",107,4.66,1562,335,"Par5ScoringAverage",2008
46,46,"Sean OHair",81,4.66,1062,228,"Par5ScoringAverage",2008
46,46,"Jesper Parnevik",88,4.66,1271,273,"Par5ScoringAverage",2008
46,46,"Pat Perez",93,4.66,1309,281,"Par5ScoringAverage",2008
46,46,"Chris Riley",51,4.66,779,167,"Par5ScoringAverage",2008
46,46,"Kevin Streelman",114,4.66,1623,348,"Par5ScoringAverage",2008
46,46,"Boo Weekley",86,4.66,1207,259,"Par5ScoringAverage",2008
56,56,"Steve Flesch",95,4.67,1444,309,"Par5ScoringAverage",2008
56,56,"Nathan Green",95,4.67,1434,307,"Par5ScoringAverage",2008
56,56,"Peter Lonard",92,4.67,1274,273,"Par5ScoringAverage",2008
56,56,"Parker McLachlin",88,4.67,1302,279,"Par5ScoringAverage",2008
56,56,"Tom Pernice Jr",104,4.67,1442,309,"Par5ScoringAverage",2008
56,56,"Kevin Stadler",90,4.67,1365,292,"Par5ScoringAverage",2008
56,56,"Mark Wilson",107,4.67,1528,327,"Par5ScoringAverage",2008
63,63,"Robert Allenby",108,4.68,1577,337,"Par5ScoringAverage",2008
63,63,"Padraig Harrington",52,4.68,697,149,"Par5ScoringAverage",2008
63,63,"Charley Hoffman",94,4.68,1385,296,"Par5ScoringAverage",2008
63,63,"Hunter Mahan",87,4.68,1193,255,"Par5ScoringAverage",2008
63,63,"Shigeki Maruyama",50,4.68,734,157,"Par5ScoringAverage",2008
63,63,"Billy Mayfair",103,4.68,1394,298,"Par5ScoringAverage",2008
63,63,"Andres Romero",69,4.68,921,197,"Par5ScoringAverage",2008
63,63,"Rory Sabbatini",77,4.68,1057,226,"Par5ScoringAverage",2008
63,63,"David Toms",70,4.68,918,196,"Par5ScoringAverage",2008
63,63,"Marc Turnesa",87,4.68,1310,280,"Par5ScoringAverage",2008
63,63,"Bo Van Pelt",101,4.68,1483,317,"Par5ScoringAverage",2008
74,74,"Cameron Beckman",87,4.69,1332,284,"Par5ScoringAverage",2008
74,74,"Jonathan Byrd",88,4.69,1280,273,"Par5ScoringAverage",2008
74,74,"James Driscoll",85,4.69,1317,281,"Par5ScoringAverage",2008
74,74,"Ken Duke",116,4.69,1699,362,"Par5ScoringAverage",2008
74,74,"Matt Jones",95,4.69,1434,306,"Par5ScoringAverage",2008
74,74,"Rod Pampling",83,4.69,1178,251,"Par5ScoringAverage",2008
74,74,"Carl Pettersson",110,4.69,1571,335,"Par5ScoringAverage",2008
74,74,"Tom Scherrer",56,4.69,909,194,"Par5ScoringAverage",2008
74,74,"Scott Sterling",89,4.69,1351,288,"Par5ScoringAverage",2008
74,74,"Nicholas Thompson",113,4.69,1665,355,"Par5ScoringAverage",2008
74,74,"DJ Trahan",94,4.69,1350,288,"Par5ScoringAverage",2008
74,74,"Omar Uresti",74,4.69,1145,244,"Par5ScoringAverage",2008
74,74,"Charlie Wi",97,4.69,1350,288,"Par5ScoringAverage",2008
