"LatePar5ScoringAverage_RANKTHISWEEK_2009","LatePar5ScoringAverage_RANKLASTWEEK_2009","LatePar5ScoringAverage_PLAYERNAME_2009","LatePar5ScoringAverage_ROUNDS_2009","LatePar5ScoringAverage_AVG_2009","LatePar5ScoringAverage_TOTALSTROKES_2009","LatePar5ScoringAverage_TOTALHOLES_2009","stat_name","year"
57,57,"Peter Tomasulo",61,4.63,463,100,"LatePar5ScoringAverage",2009
57,57,"Nick Watney",86,4.63,732,158,"LatePar5ScoringAverage",2009
57,57,"Mark Wilson",99,4.63,703,152,"LatePar5ScoringAverage",2009
68,68,"Michael Allen",73,4.64,594,128,"LatePar5ScoringAverage",2009
68,68,"Alex Cejka",82,4.64,631,136,"LatePar5ScoringAverage",2009
68,68,"Ryan Moore",89,4.64,715,154,"LatePar5ScoringAverage",2009
68,68,"Carl Pettersson",86,4.64,608,131,"LatePar5ScoringAverage",2009
68,68,"Ian Poulter",59,4.64,524,113,"LatePar5ScoringAverage",2009
68,68,"Brett Quigley",92,4.64,659,142,"LatePar5ScoringAverage",2009
68,68,"Kevin Sutherland",96,4.64,585,126,"LatePar5ScoringAverage",2009
68,68,"Scott Verplank",88,4.64,650,140,"LatePar5ScoringAverage",2009
68,68,"Charlie Wi",92,4.64,692,149,"LatePar5ScoringAverage",2009
77,77,"Rich Beem",77,4.65,525,113,"LatePar5ScoringAverage",2009
77,77,"KJ Choi",65,4.65,530,114,"LatePar5ScoringAverage",2009
77,77,"Bob Estes",78,4.65,553,119,"LatePar5ScoringAverage",2009
77,77,"Nathan Green",104,4.65,683,147,"LatePar5ScoringAverage",2009
77,77,"John Mallinger",90,4.65,553,119,"LatePar5ScoringAverage",2009
77,77,"Rod Pampling",72,4.65,586,126,"LatePar5ScoringAverage",2009
77,77,"Justin Rose",71,4.65,470,101,"LatePar5ScoringAverage",2009
77,77,"Dean Wilson",81,4.65,507,109,"LatePar5ScoringAverage",2009
85,85,"Aaron Baddeley",66,4.66,438,94,"LatePar5ScoringAverage",2009
85,85,"Steve Flesch",77,4.66,527,113,"LatePar5ScoringAverage",2009
85,85,"Jim Furyk",86,4.66,676,145,"LatePar5ScoringAverage",2009
85,85,"Bill Haas",91,4.66,689,148,"LatePar5ScoringAverage",2009
85,85,"Rocco Mediate",79,4.66,480,103,"LatePar5ScoringAverage",2009
85,85,"Kenny Perry",92,4.66,731,157,"LatePar5ScoringAverage",2009
85,85,"Tim Petrovic",97,4.66,779,167,"LatePar5ScoringAverage",2009
85,85,"Vijay Singh",71,4.66,475,102,"LatePar5ScoringAverage",2009
85,85,"Kevin Streelman",97,4.66,634,136,"LatePar5ScoringAverage",2009
94,94,"Angel Cabrera",55,4.67,341,73,"LatePar5ScoringAverage",2009
94,94,"Glen Day",79,4.67,575,123,"LatePar5ScoringAverage",2009
94,94,"Todd Hamilton",83,4.67,589,126,"LatePar5ScoringAverage",2009
94,94,"Charley Hoffman",97,4.67,757,162,"LatePar5ScoringAverage",2009
94,94,"Jeff Overton",92,4.67,710,152,"LatePar5ScoringAverage",2009
94,94,"Nicholas Thompson",96,4.67,626,134,"LatePar5ScoringAverage",2009
94,94,"YE Yang",83,4.67,631,135,"LatePar5ScoringAverage",2009
101,101,"Tommy Armour III",58,4.68,426,91,"LatePar5ScoringAverage",2009
101,101,"Robert Garrigus",83,4.68,632,135,"LatePar5ScoringAverage",2009
101,101,"Mathew Goggin",76,4.68,534,114,"LatePar5ScoringAverage",2009
101,101,"Jarrod Lyle",65,4.68,454,97,"LatePar5ScoringAverage",2009
101,101,"Greg Owen",97,4.68,697,149,"LatePar5ScoringAverage",2009
101,101,"Rick Price",54,4.68,407,87,"LatePar5ScoringAverage",2009
101,101,"Ted Purdy",101,4.68,688,147,"LatePar5ScoringAverage",2009
101,101,"John Rollins",92,4.68,726,155,"LatePar5ScoringAverage",2009
101,101,"Gary Woodland",53,4.68,337,72,"LatePar5ScoringAverage",2009
110,110,"Brad Adamonis",70,4.69,450,96,"LatePar5ScoringAverage",2009
110,110,"Woody Austin",84,4.69,591,126,"LatePar5ScoringAverage",2009
110,110,"Brian Bateman",55,4.69,389,83,"LatePar5ScoringAverage",2009
110,110,"Bart Bryant",58,4.69,403,86,"LatePar5ScoringAverage",2009
110,110,"Ben Curtis",63,4.69,455,97,"LatePar5ScoringAverage",2009
110,110,"Cliff Kresge",78,4.69,582,124,"LatePar5ScoringAverage",2009
110,110,"Matt Kuchar",82,4.69,759,162,"LatePar5ScoringAverage",2009
110,110,"Steve Lowery",83,4.69,464,99,"LatePar5ScoringAverage",2009
110,110,"Webb Simpson",94,4.69,690,147,"LatePar5ScoringAverage",2009
119,119,"Chad Campbell",90,4.7,559,119,"LatePar5ScoringAverage",2009
119,119,"Stewart Cink",79,4.7,470,100,"LatePar5ScoringAverage",2009
119,119,"Tim Clark",81,4.7,588,125,"LatePar5ScoringAverage",2009
119,119,"Brendon de Jonge",90,4.7,639,136,"LatePar5ScoringAverage",2009
119,119,"David Duval",56,4.7,418,89,"LatePar5ScoringAverage",2009
119,119,"JJ Henry",97,4.7,635,135,"LatePar5ScoringAverage",2009
119,119,"DA Points",99,4.7,742,158,"LatePar5ScoringAverage",2009
119,119,"Jay Williamson",69,4.7,418,89,"LatePar5ScoringAverage",2009
127,127,"Cameron Beckman",87,4.71,546,116,"LatePar5ScoringAverage",2009
127,127,"Mark Calcavecchia",72,4.71,447,95,"LatePar5ScoringAverage",2009
127,127,"JB Holmes",74,4.71,532,113,"LatePar5ScoringAverage",2009
127,127,"Kent Jones",73,4.71,504,107,"LatePar5ScoringAverage",2009
127,127,"Michael Letzig",96,4.71,692,147,"LatePar5ScoringAverage",2009
127,127,"John Merrick",91,4.71,734,156,"LatePar5ScoringAverage",2009
127,127,"Chez Reavie",81,4.71,490,104,"LatePar5ScoringAverage",2009
127,127,"Andres Romero",58,4.71,363,77,"LatePar5ScoringAverage",2009
127,127,"Heath Slocum",95,4.71,560,119,"LatePar5ScoringAverage",2009
127,127,"Johnson Wagner",81,4.71,584,124,"LatePar5ScoringAverage",2009
127,127,"Matt Weibring",65,4.71,452,96,"LatePar5ScoringAverage",2009
138,138,"Robert Allenby",71,4.72,486,103,"LatePar5ScoringAverage",2009
138,138,"Ken Duke",87,4.72,595,126,"LatePar5ScoringAverage",2009
138,138,"Paul Goydos",79,4.72,552,117,"LatePar5ScoringAverage",2009
138,138,"Jeff Klauk",97,4.72,736,156,"LatePar5ScoringAverage",2009
138,138,"Colt Knost",71,4.72,543,115,"LatePar5ScoringAverage",2009
138,138,"Spencer Levin",75,4.72,472,100,"LatePar5ScoringAverage",2009
138,138,"Billy Mayfair",83,4.72,557,118,"LatePar5ScoringAverage",2009
138,138,"Scott McCarron",91,4.72,571,121,"LatePar5ScoringAverage",2009
138,138,"Casey Wittenberg",71,4.72,538,114,"LatePar5ScoringAverage",2009
147,147,"Chris DiMarco",97,4.73,606,128,"LatePar5ScoringAverage",2009
147,147,"Tim Herron",87,4.73,615,130,"LatePar5ScoringAverage",2009
147,147,"Ryuji Imada",85,4.73,586,124,"LatePar5ScoringAverage",2009
147,147,"Will Ma Kenzie",69,4.73,539,114,"LatePar5ScoringAverage",2009
147,147,"Troy Matteson",95,4.73,714,151,"LatePar5ScoringAverage",2009
147,147,"Joe Ogilvie",85,4.73,658,139,"LatePar5ScoringAverage",2009
147,147,"Ryan Palmer",78,4.73,567,120,"LatePar5ScoringAverage",2009
147,147,"Jeff Quinney",78,4.73,520,110,"LatePar5ScoringAverage",2009
147,147,"Brian Vranesh",51,4.73,317,67,"LatePar5ScoringAverage",2009
156,156,"Ricky Barnes",67,4.74,436,92,"LatePar5ScoringAverage",2009
156,156,"Greg Kraft",51,4.74,332,70,"LatePar5ScoringAverage",2009
156,156,"Parker McLachlin",71,4.74,460,97,"LatePar5ScoringAverage",2009
156,156,"Kevin Stadler",65,4.74,531,112,"LatePar5ScoringAverage",2009
156,156,"Darron Stiles",52,4.74,398,84,"LatePar5ScoringAverage",2009
161,161,"Lee Janzen",74,4.75,546,115,"LatePar5ScoringAverage",2009
161,161,"Jeff Maggert",79,4.75,561,118,"LatePar5ScoringAverage",2009
161,161,"Aron Price",89,4.75,537,113,"LatePar5ScoringAverage",2009
161,161,"Brandt Snedeker",81,4.75,570,120,"LatePar5ScoringAverage",2009
165,165,"Peter Lonard",86,4.76,514,108,"LatePar5ScoringAverage",2009
165,165,"James Nitties",86,4.76,699,147,"LatePar5ScoringAverage",2009
165,165,"Corey Pavin",73,4.76,486,102,"LatePar5ScoringAverage",2009
168,168,"Bob Heintz",59,4.77,415,87,"LatePar5ScoringAverage",2009
168,168,"Marc Leishman",91,4.77,649,136,"LatePar5ScoringAverage",2009
168,168,"Scott Sterling",51,4.77,353,74,"LatePar5ScoringAverage",2009
171,171,"Stuart Appleby",79,4.78,573,120,"LatePar5ScoringAverage",2009
171,171,"Jason Bohn",88,4.78,602,126,"LatePar5ScoringAverage",2009
171,171,"David Mathis",82,4.78,555,116,"LatePar5ScoringAverage",2009
171,171,"Leif Olson",51,4.78,378,79,"LatePar5ScoringAverage",2009
171,171,"Marc Turnesa",77,4.78,521,109,"LatePar5ScoringAverage",2009
176,176,"Mark Brooks",55,4.8,312,65,"LatePar5ScoringAverage",2009
176,176,"Bill Lunde",83,4.8,514,107,"LatePar5ScoringAverage",2009
178,178,"Richard Johnson",85,4.82,554,115,"LatePar5ScoringAverage",2009
179,179,"Derek Fathauer",63,4.83,464,96,"LatePar5ScoringAverage",2009
179,179,"Nick OHern",90,4.83,599,124,"LatePar5ScoringAverage",2009
181,181,"Joe Durant",62,4.84,455,94,"LatePar5ScoringAverage",2009
182,182,"Eric Axley",71,4.85,500,103,"LatePar5ScoringAverage",2009
183,183,"Brendon Todd",53,4.95,401,81,"LatePar5ScoringAverage",2009
184,184,"Brad Faxon",59,4.96,412,83,"LatePar5ScoringAverage",2009
