"GIRPercentage100125yards_RANKTHISWEEK_2005","GIRPercentage100125yards_RANKLASTWEEK_2005","GIRPercentage100125yards_PLAYERNAME_2005","GIRPercentage100125yards_ROUNDS_2005","GIRPercentage100125yards_Pct_2005","GIRPercentage100125yards_GREENSHIT_2005","GIRPercentage100125yards_TOTALHOLES_2005","GIRPercentage100125yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Tom Lehman",69,83.72,72,86,-0.22,"GIRPercentage100125yards",2005
2,2,"Charles Howell III",95,82.86,145,175,-0.32,"GIRPercentage100125yards",2005
3,3,"Luke Donald",67,82.61,57,69,-0.35,"GIRPercentage100125yards",2005
4,4,"John Cook",72,82.52,85,103,-0.21,"GIRPercentage100125yards",2005
5,5,"Chad Campbell",95,82.1,133,162,-0.23,"GIRPercentage100125yards",2005
6,6,"JL Lewis",98,81.71,143,175,-0.24,"GIRPercentage100125yards",2005
7,7,"Skip Kendall",80,81.06,107,132,-0.29,"GIRPercentage100125yards",2005
8,8,"Joe Durant",81,80.92,123,152,-0.27,"GIRPercentage100125yards",2005
9,9,"KJ Choi",78,80.88,110,136,-0.25,"GIRPercentage100125yards",2005
10,10,"Craig Barlow",81,80.65,125,155,-0.2,"GIRPercentage100125yards",2005
11,11,"Peter Lonard",85,80.5,128,159,-0.2,"GIRPercentage100125yards",2005
12,12,"Frank Lickliter II",100,80.47,136,169,-0.25,"GIRPercentage100125yards",2005
13,13,"Tom Gillis",77,80.42,115,143,-0.26,"GIRPercentage100125yards",2005
14,14,"Robert Allenby",95,80.12,129,161,-0.19,"GIRPercentage100125yards",2005
15,15,"Adam Scott",72,80,84,105,-0.13,"GIRPercentage100125yards",2005
15,15,"Scott Verplank",87,80,92,115,-0.32,"GIRPercentage100125yards",2005
17,17,"Davis Love III",80,79.85,107,134,-0.27,"GIRPercentage100125yards",2005
18,18,"Tiger Woods",76,79.46,89,112,-0.37,"GIRPercentage100125yards",2005
19,19,"Briny Baird",98,79.43,166,209,-0.28,"GIRPercentage100125yards",2005
20,20,"Scott Gutschewski",86,79.39,131,165,-0.27,"GIRPercentage100125yards",2005
21,21,"Carl Pettersson",109,79.29,157,198,-0.28,"GIRPercentage100125yards",2005
22,22,"Hidemichi Tanaka",106,79.28,176,222,-0.23,"GIRPercentage100125yards",2005
23,23,"Tommy Armour III",103,79.21,160,202,-0.21,"GIRPercentage100125yards",2005
24,24,"Olin Browne",99,78.97,154,195,-0.29,"GIRPercentage100125yards",2005
25,25,"Jim Carter",62,78.95,90,114,-0.21,"GIRPercentage100125yards",2005
26,26,"Chris DiMarco",83,78.81,93,118,-0.37,"GIRPercentage100125yards",2005
