"3PuttAvoidance1520_RANKTHISWEEK_2007","3PuttAvoidance1520_RANKLASTWEEK_2007","3PuttAvoidance1520_PLAYERNAME_2007","3PuttAvoidance1520_ROUNDS_2007","3PuttAvoidance1520_Pct_2007","3PuttAvoidance1520_TOTAL3PUTTS_2007","3PuttAvoidance1520_ATTEMPTS_2007","3PuttAvoidance1520_2PUTTORBETTERPct_2007","stat_name","year"
1,1,"Jason Bohn",57,0,NA,106,100,"3PuttAvoidance1520",2007
1,1,"Michael Boyd",61,0,NA,108,100,"3PuttAvoidance1520",2007
1,1,"Mark Brooks",53,0,NA,101,100,"3PuttAvoidance1520",2007
1,1,"Tom Byrum",50,0,NA,96,100,"3PuttAvoidance1520",2007
1,1,"Ernie Els",59,0,NA,91,100,"3PuttAvoidance1520",2007
1,1,"Bob Estes",88,0,NA,152,100,"3PuttAvoidance1520",2007
1,1,"Sergio Garcia",68,0,NA,112,100,"3PuttAvoidance1520",2007
1,1,"Nathan Green",103,0,NA,146,100,"3PuttAvoidance1520",2007
1,1,"Freddie Jacobson",70,0,NA,152,100,"3PuttAvoidance1520",2007
1,1,"Zach Johnson",76,0,NA,130,100,"3PuttAvoidance1520",2007
1,1,"George McNeill",95,0,NA,162,100,"3PuttAvoidance1520",2007
1,1,"Nick OHern",72,0,NA,95,100,"3PuttAvoidance1520",2007
1,1,"Geoff Ogilvy",84,0,NA,115,100,"3PuttAvoidance1520",2007
1,1,"Heath Slocum",101,0,NA,188,100,"3PuttAvoidance1520",2007
1,1,"Steve Stricker",81,0,NA,111,100,"3PuttAvoidance1520",2007
1,1,"Chris Tidland",59,0,NA,97,100,"3PuttAvoidance1520",2007
1,1,"Dean Wilson",92,0,NA,125,100,"3PuttAvoidance1520",2007
18,18,"Ryan Palmer",91,0.55,1,183,99.4,"3PuttAvoidance1520",2007
19,19,"Charlie Wi",90,0.56,1,179,99.4,"3PuttAvoidance1520",2007
20,20,"Bob Tway",103,0.57,1,175,99.4,"3PuttAvoidance1520",2007
21,21,"Johnson Wagner",97,0.59,1,169,99.4,"3PuttAvoidance1520",2007
22,22,"Doug LaBelle II",104,0.61,1,165,99.3,"3PuttAvoidance1520",2007
23,23,"Joey Sindelar",75,0.62,1,162,99.3,"3PuttAvoidance1520",2007
23,23,"DJ Trahan",99,0.62,1,162,99.3,"3PuttAvoidance1520",2007
23,23,"Boo Weekley",101,0.62,1,161,99.3,"3PuttAvoidance1520",2007
26,26,"Glen Day",85,0.66,1,151,99.3,"3PuttAvoidance1520",2007
26,26,"Tripp Isenhour",86,0.66,1,151,99.3,"3PuttAvoidance1520",2007
28,28,"Corey Pavin",81,0.68,1,146,99.3,"3PuttAvoidance1520",2007
29,29,"JJ Henry",86,0.69,1,144,99.3,"3PuttAvoidance1520",2007
30,30,"David Toms",80,0.7,1,142,99.3,"3PuttAvoidance1520",2007
31,31,"Tommy Armour III",81,0.72,1,139,99.2,"3PuttAvoidance1520",2007
31,31,"Hunter Mahan",91,0.72,1,138,99.2,"3PuttAvoidance1520",2007
33,33,"Jim Furyk",84,0.74,1,136,99.2,"3PuttAvoidance1520",2007
34,34,"Craig Bowden",78,0.77,1,130,99.2,"3PuttAvoidance1520",2007
