"3PuttAvoidance2025_RANKTHISWEEK_2008","3PuttAvoidance2025_RANKLASTWEEK_2008","3PuttAvoidance2025_PLAYERNAME_2008","3PuttAvoidance2025_ROUNDS_2008","3PuttAvoidance2025_Pct_2008","3PuttAvoidance2025_TOTAL3PUTTS_2008","3PuttAvoidance2025_ATTEMPTS_2008","3PuttAvoidance2025_2PUTTORBETTERPct_2008","stat_name","year"
1,1,"Paul Casey",55,0,NA,48,100,"3PuttAvoidance2025",2008
1,1,"Daniel Chopra",84,0,NA,104,100,"3PuttAvoidance2025",2008
1,1,"Chad Collins",72,0,NA,103,100,"3PuttAvoidance2025",2008
1,1,"Glen Day",64,0,NA,75,100,"3PuttAvoidance2025",2008
1,1,"Padraig Harrington",52,0,NA,42,100,"3PuttAvoidance2025",2008
1,1,"John Huston",56,0,NA,74,100,"3PuttAvoidance2025",2008
1,1,"Ryuji Imada",80,0,NA,82,100,"3PuttAvoidance2025",2008
1,1,"Trevor Immelman",70,0,NA,84,100,"3PuttAvoidance2025",2008
1,1,"Doug LaBelle II",65,0,NA,89,100,"3PuttAvoidance2025",2008
1,1,"Brett Quigley",80,0,NA,96,100,"3PuttAvoidance2025",2008
1,1,"Vijay Singh",82,0,NA,97,100,"3PuttAvoidance2025",2008
1,1,"Bob Sowards",61,0,NA,87,100,"3PuttAvoidance2025",2008
13,13,"Ken Duke",116,0.64,1,156,99.3,"3PuttAvoidance2025",2008
14,14,"George McNeill",97,0.69,1,145,99.3,"3PuttAvoidance2025",2008
15,15,"Vaughn Taylor",103,0.74,1,135,99.2,"3PuttAvoidance2025",2008
16,16,"YE Yang",89,0.8,1,125,99.2,"3PuttAvoidance2025",2008
17,17,"Jeff Overton",103,0.83,1,120,99.1,"3PuttAvoidance2025",2008
18,18,"Ryan Armour",87,0.85,1,117,99.1,"3PuttAvoidance2025",2008
19,19,"Jerry Kelly",89,0.91,1,110,99,"3PuttAvoidance2025",2008
20,20,"Nick Watney",96,0.93,1,108,99,"3PuttAvoidance2025",2008
21,21,"Mike Weir",88,0.95,1,105,99,"3PuttAvoidance2025",2008
22,22,"Stephen Ames",83,0.96,1,104,99,"3PuttAvoidance2025",2008
23,23,"Jason Day",81,1.01,1,99,98.9,"3PuttAvoidance2025",2008
23,23,"Matt Kuchar",88,1.01,1,99,98.9,"3PuttAvoidance2025",2008
23,23,"Omar Uresti",74,1.01,1,99,98.9,"3PuttAvoidance2025",2008
26,26,"Brandt Snedeker",85,1.02,1,98,98.9,"3PuttAvoidance2025",2008
27,27,"Richard Johnson",77,1.03,1,97,98.9,"3PuttAvoidance2025",2008
