"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2010","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2010","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2010","TenthTeeLatePar4ScoringAverage_ROUNDS_2010","TenthTeeLatePar4ScoringAverage_AVG_2010","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2010","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2010","stat_name","year"
48,48,"James Driscoll",78,4.01,582,145,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Matt Every",60,4.01,598,149,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Brian Gay",101,4.01,870,217,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Freddie Jacobson",83,4.01,646,161,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Marc Leishman",87,4.01,357,89,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Spencer Levin",110,4.01,761,190,"TenthTeeLatePar4ScoringAverage",2010
48,48,"John Merrick",109,4.01,827,206,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Sean OHair",84,4.01,557,139,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Alex Prugh",88,4.01,546,136,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Justin Rose",78,4.01,389,97,"TenthTeeLatePar4ScoringAverage",2010
48,48,"Adam Scott",70,4.01,381,95,"TenthTeeLatePar4ScoringAverage",2010
48,48,"YE Yang",72,4.01,569,142,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Greg Chalmers",93,4.02,711,177,"TenthTeeLatePar4ScoringAverage",2010
60,60,"KJ Choi",82,4.02,470,117,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Rickie Fowler",98,4.02,478,119,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Ryuji Imada",90,4.02,852,212,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Matt Kuchar",97,4.02,382,95,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Jeff Maggert",76,4.02,531,132,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Rory McIlroy",54,4.02,338,84,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Kevin Stadler",86,4.02,893,222,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Kevin Sutherland",86,4.02,559,139,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Vaughn Taylor",87,4.02,889,221,"TenthTeeLatePar4ScoringAverage",2010
60,60,"Charlie Wi",95,4.02,490,122,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Chris DiMarco",88,4.03,758,188,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Jason Dufner",87,4.03,609,151,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Richard Johnson",90,4.03,874,217,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Jerry Kelly",99,4.03,645,160,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Will Ma Kenzie",72,4.03,467,116,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Troy Matteson",84,4.03,750,186,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Rory Sabbatini",79,4.03,516,128,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Omar Uresti",74,4.03,798,198,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Vance Veazey",58,4.03,347,86,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Boo Weekley",88,4.03,729,181,"TenthTeeLatePar4ScoringAverage",2010
71,71,"Brett Wetterich",54,4.03,556,138,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Stuart Appleby",101,4.04,888,220,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Stewart Cink",84,4.04,392,97,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Tim Clark",88,4.04,569,141,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Chad Collins",87,4.04,638,158,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Tom Gillis",97,4.04,969,240,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Nathan Green",86,4.04,639,158,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Garth Mulroy",53,4.04,384,95,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Kevin Na",94,4.04,602,149,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Jeff Overton",89,4.04,614,152,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Tim Petrovic",105,4.04,860,213,"TenthTeeLatePar4ScoringAverage",2010
82,82,"John Senden",103,4.04,942,233,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Chris Tidland",77,4.04,521,129,"TenthTeeLatePar4ScoringAverage",2010
82,82,"Johnson Wagner",85,4.04,832,206,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Graham DeLaet",88,4.05,604,149,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Matt Jones",89,4.05,770,190,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Hunter Mahan",85,4.05,421,104,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Rocco Mediate",71,4.05,449,111,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Tom Pernice Jr",74,4.05,701,173,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Chris Riley",73,4.05,530,131,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Paul Stankowski",62,4.05,401,99,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Kevin Streelman",90,4.05,769,190,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Steve Stricker",73,4.05,81,20,"TenthTeeLatePar4ScoringAverage",2010
95,95,"DJ Trahan",92,4.05,915,226,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Scott Verplank",74,4.05,567,140,"TenthTeeLatePar4ScoringAverage",2010
95,95,"Jimmy Walker",82,4.05,716,177,"TenthTeeLatePar4ScoringAverage",2010
107,107,"John Daly",63,4.06,442,109,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Luke Donald",71,4.06,382,94,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Bob Estes",79,4.06,711,175,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Steve Flesch",78,4.06,637,157,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Martin Laird",91,4.06,722,178,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Justin Leonard",89,4.06,621,153,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Scott McCarron",90,4.06,808,199,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Aron Price",70,4.06,572,141,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Michael Sim",64,4.06,638,157,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Roger Tambellini",77,4.06,890,219,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Cameron Tringale",55,4.06,515,127,"TenthTeeLatePar4ScoringAverage",2010
107,107,"Mark Wilson",87,4.06,666,164,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Stephen Ames",75,4.07,586,144,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Aaron Baddeley",94,4.07,774,190,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Kris Blanks",91,4.07,986,242,"TenthTeeLatePar4ScoringAverage",2010
119,119,"David Duval",71,4.07,403,99,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Zach Johnson",93,4.07,436,107,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Michael Letzig",84,4.07,789,194,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Davis Love III",79,4.07,387,95,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Ryan Moore",80,4.07,488,120,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Scott Piercy",88,4.07,863,212,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Ian Poulter",55,4.07,183,45,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Webb Simpson",98,4.07,623,153,"TenthTeeLatePar4ScoringAverage",2010
119,119,"Garrett Willis",82,4.07,561,138,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Rich Barcelo",70,4.08,803,197,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Henrik Bjornstad",72,4.08,486,119,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Lucas Glover",75,4.08,388,95,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Padraig Harrington",57,4.08,212,52,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Skip Kendall",58,4.08,477,117,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Vijay Singh",75,4.08,367,90,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Nicholas Thompson",88,4.08,686,168,"TenthTeeLatePar4ScoringAverage",2010
131,131,"Steve Wheatcroft",74,4.08,531,130,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Justin Bolli",55,4.09,786,192,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Brent Delahoussaye",57,4.09,519,127,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Robert Garrigus",71,4.09,528,129,"TenthTeeLatePar4ScoringAverage",2010
139,139,"JJ Henry",92,4.09,925,226,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Steve Marino",81,4.09,483,118,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Troy Merritt",86,4.09,617,151,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Joe Ogilvie",99,4.09,790,193,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Rod Pampling",77,4.09,564,138,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Brenden Pappas",66,4.09,790,193,"TenthTeeLatePar4ScoringAverage",2010
139,139,"Josh Teater",101,4.09,936,229,"TenthTeeLatePar4ScoringAverage",2010
139,139,"David Toms",86,4.09,524,128,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Michael Bradley",77,4.1,632,154,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Brian Davis",101,4.1,643,157,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Jim Furyk",76,4.1,41,10,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Derek Lamely",81,4.1,705,172,"TenthTeeLatePar4ScoringAverage",2010
150,150,"James Nitties",92,4.1,779,190,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Greg Owen",69,4.1,684,167,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Jeev Milkha Singh",59,4.1,406,99,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Brian Stuard",81,4.1,652,159,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Camilo Villegas",78,4.1,258,63,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Jay Williamson",76,4.1,492,120,"TenthTeeLatePar4ScoringAverage",2010
150,150,"Chris Wilson",65,4.1,860,210,"TenthTeeLatePar4ScoringAverage",2010
161,161,"Briny Baird",87,4.11,711,173,"TenthTeeLatePar4ScoringAverage",2010
161,161,"Paul Goydos",78,4.11,604,147,"TenthTeeLatePar4ScoringAverage",2010
161,161,"Tim Herron",79,4.11,846,206,"TenthTeeLatePar4ScoringAverage",2010
161,161,"Bill Lunde",79,4.11,658,160,"TenthTeeLatePar4ScoringAverage",2010
161,161,"John Mallinger",78,4.11,686,167,"TenthTeeLatePar4ScoringAverage",2010
161,161,"Cameron Percy",73,4.11,646,157,"TenthTeeLatePar4ScoringAverage",2010
161,161,"Roland Thatcher",72,4.11,933,227,"TenthTeeLatePar4ScoringAverage",2010
168,168,"Woody Austin",93,4.12,651,158,"TenthTeeLatePar4ScoringAverage",2010
168,168,"Angel Cabrera",64,4.12,317,77,"TenthTeeLatePar4ScoringAverage",2010
168,168,"Sergio Garcia",58,4.12,177,43,"TenthTeeLatePar4ScoringAverage",2010
168,168,"Cliff Kresge",50,4.12,597,145,"TenthTeeLatePar4ScoringAverage",2010
168,168,"David Lutterus",69,4.12,704,171,"TenthTeeLatePar4ScoringAverage",2010
168,168,"Jarrod Lyle",54,4.12,280,68,"TenthTeeLatePar4ScoringAverage",2010
168,168,"Charles Warren",64,4.12,499,121,"TenthTeeLatePar4ScoringAverage",2010
175,175,"Cameron Beckman",68,4.13,776,188,"TenthTeeLatePar4ScoringAverage",2010
176,176,"Daniel Chopra",74,4.14,667,161,"TenthTeeLatePar4ScoringAverage",2010
177,177,"Mathias Gronberg",61,4.15,515,124,"TenthTeeLatePar4ScoringAverage",2010
177,177,"Lee Janzen",77,4.15,751,181,"TenthTeeLatePar4ScoringAverage",2010
177,177,"Kevin Johnson",62,4.15,760,183,"TenthTeeLatePar4ScoringAverage",2010
177,177,"Bubba Watson",77,4.15,457,110,"TenthTeeLatePar4ScoringAverage",2010
181,181,"Martin Flores",75,4.16,757,182,"TenthTeeLatePar4ScoringAverage",2010
181,181,"Trevor Immelman",55,4.16,408,98,"TenthTeeLatePar4ScoringAverage",2010
181,181,"Jerod Turner",54,4.16,632,152,"TenthTeeLatePar4ScoringAverage",2010
184,184,"Mathew Goggin",85,4.17,759,182,"TenthTeeLatePar4ScoringAverage",2010
185,185,"Matt Bettencourt",91,4.18,806,193,"TenthTeeLatePar4ScoringAverage",2010
185,185,"Craig Bowden",56,4.18,443,106,"TenthTeeLatePar4ScoringAverage",2010
185,185,"Ted Purdy",86,4.18,714,171,"TenthTeeLatePar4ScoringAverage",2010
188,188,"Mike Weir",59,4.19,306,73,"TenthTeeLatePar4ScoringAverage",2010
189,189,"Mark Calcavecchia",50,4.21,569,135,"TenthTeeLatePar4ScoringAverage",2010
190,190,"Steve Lowery",67,4.22,494,117,"TenthTeeLatePar4ScoringAverage",2010
191,191,"Greg Kraft",52,4.24,576,136,"TenthTeeLatePar4ScoringAverage",2010
192,192,"Brad Faxon",58,4.28,539,126,"TenthTeeLatePar4ScoringAverage",2010
