"PuttsMadePerEventOver10_RANKTHISWEEK_2014","PuttsMadePerEventOver10_RANKLASTWEEK_2014","PuttsMadePerEventOver10_PLAYERNAME_2014","PuttsMadePerEventOver10_ROUNDS_2014","PuttsMadePerEventOver10_PUTTSMADE_2014","stat_name","year"
25,25,"Keegan Bradley",89,6,"PuttsMadePerEventOver10",2014
25,25,"Freddie Jacobson",91,6,"PuttsMadePerEventOver10",2014
25,25,"Chris Stroud",88,6,"PuttsMadePerEventOver10",2014
28,28,"KJ Choi",80,5.9,"PuttsMadePerEventOver10",2014
28,28,"Hunter Mahan",88,5.9,"PuttsMadePerEventOver10",2014
28,28,"Henrik Stenson",56,5.9,"PuttsMadePerEventOver10",2014
28,28,"Michael Thompson",74,5.9,"PuttsMadePerEventOver10",2014
32,32,"Brian Harman",111,5.8,"PuttsMadePerEventOver10",2014
32,32,"David Hearn",97,5.8,"PuttsMadePerEventOver10",2014
32,32,"George McNeill",79,5.8,"PuttsMadePerEventOver10",2014
32,32,"Justin Rose",70,5.8,"PuttsMadePerEventOver10",2014
32,32,"Gary Woodland",93,5.8,"PuttsMadePerEventOver10",2014
37,37,"Ernie Els",85,5.7,"PuttsMadePerEventOver10",2014
37,37,"Luke Guthrie",85,5.7,"PuttsMadePerEventOver10",2014
37,37,"Jason Kokrak",65,5.7,"PuttsMadePerEventOver10",2014
37,37,"Kevin Streelman",79,5.7,"PuttsMadePerEventOver10",2014
37,37,"Bubba Watson",76,5.7,"PuttsMadePerEventOver10",2014
42,42,"Aaron Baddeley",74,5.6,"PuttsMadePerEventOver10",2014
42,42,"Ricky Barnes",92,5.6,"PuttsMadePerEventOver10",2014
42,42,"Stewart Cink",91,5.6,"PuttsMadePerEventOver10",2014
42,42,"Ben Curtis",77,5.6,"PuttsMadePerEventOver10",2014
42,42,"Jim Furyk",84,5.6,"PuttsMadePerEventOver10",2014
42,42,"Martin Kaymer",65,5.6,"PuttsMadePerEventOver10",2014
42,42,"Jerry Kelly",80,5.6,"PuttsMadePerEventOver10",2014
42,42,"Hideki Matsuyama",82,5.6,"PuttsMadePerEventOver10",2014
42,42,"Kevin Na",94,5.6,"PuttsMadePerEventOver10",2014
42,42,"Robert Streb",75,5.6,"PuttsMadePerEventOver10",2014
52,52,"Jason Dufner",57,5.5,"PuttsMadePerEventOver10",2014
52,52,"Charley Hoffman",93,5.5,"PuttsMadePerEventOver10",2014
52,52,"Troy Merritt",62,5.5,"PuttsMadePerEventOver10",2014
52,52,"Phil Mickelson",71,5.5,"PuttsMadePerEventOver10",2014
52,52,"Andres Romero",81,5.5,"PuttsMadePerEventOver10",2014
52,52,"Shawn Stefani",60,5.5,"PuttsMadePerEventOver10",2014
58,58,"Justin Hicks",103,5.4,"PuttsMadePerEventOver10",2014
58,58,"Brooks Koepka",56,5.4,"PuttsMadePerEventOver10",2014
58,58,"Marc Leishman",81,5.4,"PuttsMadePerEventOver10",2014
58,58,"Camilo Villegas",95,5.4,"PuttsMadePerEventOver10",2014
62,62,"Sangmoon Bae",76,5.3,"PuttsMadePerEventOver10",2014
62,62,"Greg Chalmers",85,5.3,"PuttsMadePerEventOver10",2014
62,62,"Morgan Hoffmann",103,5.3,"PuttsMadePerEventOver10",2014
62,62,"Charles Howell III",106,5.3,"PuttsMadePerEventOver10",2014
62,62,"Matt Jones",83,5.3,"PuttsMadePerEventOver10",2014
62,62,"Scott Langley",95,5.3,"PuttsMadePerEventOver10",2014
62,62,"John Merrick",87,5.3,"PuttsMadePerEventOver10",2014
62,62,"David Toms",64,5.3,"PuttsMadePerEventOver10",2014
70,70,"Ben Crane",81,5.2,"PuttsMadePerEventOver10",2014
70,70,"Gonzalo Fdez Castano",83,5.2,"PuttsMadePerEventOver10",2014
70,70,"Retief Goosen",94,5.2,"PuttsMadePerEventOver10",2014
70,70,"Russell Henley",92,5.2,"PuttsMadePerEventOver10",2014
70,70,"Ryo Ishikawa",75,5.2,"PuttsMadePerEventOver10",2014
70,70,"Seung Yul Noh",92,5.2,"PuttsMadePerEventOver10",2014
70,70,"Patrick Reed",92,5.2,"PuttsMadePerEventOver10",2014
70,70,"Heath Slocum",71,5.2,"PuttsMadePerEventOver10",2014
70,70,"Brian Stuard",91,5.2,"PuttsMadePerEventOver10",2014
70,70,"Cameron Tringale",111,5.2,"PuttsMadePerEventOver10",2014
80,80,"Kevin Chappell",100,5.1,"PuttsMadePerEventOver10",2014
80,80,"Jason Day",54,5.1,"PuttsMadePerEventOver10",2014
80,80,"Brendon de Jonge",109,5.1,"PuttsMadePerEventOver10",2014
80,80,"Rickie Fowler",91,5.1,"PuttsMadePerEventOver10",2014
80,80,"Danny Lee",84,5.1,"PuttsMadePerEventOver10",2014
80,80,"Andrew Loupe",65,5.1,"PuttsMadePerEventOver10",2014
80,80,"Jeff Overton",80,5.1,"PuttsMadePerEventOver10",2014
80,80,"Pat Perez",84,5.1,"PuttsMadePerEventOver10",2014
80,80,"Brendan Steele",89,5.1,"PuttsMadePerEventOver10",2014
89,89,"Brian Davis",93,5,"PuttsMadePerEventOver10",2014
89,89,"Harris English",95,5,"PuttsMadePerEventOver10",2014
89,89,"JB Holmes",86,5,"PuttsMadePerEventOver10",2014
89,89,"William McGirt",96,5,"PuttsMadePerEventOver10",2014
89,89,"Geoff Ogilvy",84,5,"PuttsMadePerEventOver10",2014
94,94,"Stuart Appleby",92,4.9,"PuttsMadePerEventOver10",2014
94,94,"Ken Duke",80,4.9,"PuttsMadePerEventOver10",2014
94,94,"Robert Garrigus",80,4.9,"PuttsMadePerEventOver10",2014
94,94,"Justin Leonard",75,4.9,"PuttsMadePerEventOver10",2014
94,94,"Bo Van Pelt",83,4.9,"PuttsMadePerEventOver10",2014
94,94,"Nick Watney",80,4.9,"PuttsMadePerEventOver10",2014
100,100,"Scott Brown",100,4.8,"PuttsMadePerEventOver10",2014
100,100,"Angel Cabrera",69,4.8,"PuttsMadePerEventOver10",2014
100,100,"Billy Horschel",92,4.8,"PuttsMadePerEventOver10",2014
100,100,"Russell Knox",92,4.8,"PuttsMadePerEventOver10",2014
100,100,"Davis Love III",74,4.8,"PuttsMadePerEventOver10",2014
100,100,"Ian Poulter",57,4.8,"PuttsMadePerEventOver10",2014
100,100,"Tim Wilkinson",86,4.8,"PuttsMadePerEventOver10",2014
107,107,"Chad Campbell",57,4.7,"PuttsMadePerEventOver10",2014
107,107,"Erik Compton",88,4.7,"PuttsMadePerEventOver10",2014
107,107,"Martin Flores",85,4.7,"PuttsMadePerEventOver10",2014
107,107,"Billy Hurley III",86,4.7,"PuttsMadePerEventOver10",2014
107,107,"Kevin Kisner",85,4.7,"PuttsMadePerEventOver10",2014
107,107,"Will Ma Kenzie",82,4.7,"PuttsMadePerEventOver10",2014
107,107,"Carl Pettersson",91,4.7,"PuttsMadePerEventOver10",2014
107,107,"Rory Sabbatini",82,4.7,"PuttsMadePerEventOver10",2014
115,115,"Ben Martin",80,4.6,"PuttsMadePerEventOver10",2014
115,115,"Tyrone Van Aswegen",79,4.6,"PuttsMadePerEventOver10",2014
117,117,"Charlie Beljan",76,4.5,"PuttsMadePerEventOver10",2014
117,117,"Jonas Blixt",64,4.5,"PuttsMadePerEventOver10",2014
117,117,"Brian Gay",81,4.5,"PuttsMadePerEventOver10",2014
117,117,"Andrew Svoboda",77,4.5,"PuttsMadePerEventOver10",2014
121,121,"Robert Allenby",83,4.4,"PuttsMadePerEventOver10",2014
121,121,"Jonathan Byrd",76,4.4,"PuttsMadePerEventOver10",2014
121,121,"Tim Clark",75,4.4,"PuttsMadePerEventOver10",2014
124,124,"Jason Bohn",81,4.3,"PuttsMadePerEventOver10",2014
124,124,"Brice Garnett",92,4.3,"PuttsMadePerEventOver10",2014
124,124,"John Huh",87,4.3,"PuttsMadePerEventOver10",2014
124,124,"David Lingmerth",80,4.3,"PuttsMadePerEventOver10",2014
124,124,"Wes Roach",67,4.3,"PuttsMadePerEventOver10",2014
124,124,"Vijay Singh",83,4.3,"PuttsMadePerEventOver10",2014
130,130,"Chad Collins",78,4.2,"PuttsMadePerEventOver10",2014
130,130,"James Hahn",82,4.2,"PuttsMadePerEventOver10",2014
130,130,"DH Lee",54,4.2,"PuttsMadePerEventOver10",2014
130,130,"Louis Oosthuizen",50,4.2,"PuttsMadePerEventOver10",2014
130,130,"Ted Potter Jr",68,4.2,"PuttsMadePerEventOver10",2014
130,130,"Michael Putnam",106,4.2,"PuttsMadePerEventOver10",2014
130,130,"John Rollins",84,4.2,"PuttsMadePerEventOver10",2014
130,130,"Kevin Stadler",90,4.2,"PuttsMadePerEventOver10",2014
130,130,"Josh Teater",90,4.2,"PuttsMadePerEventOver10",2014
139,139,"Steven Bowditch",93,4.1,"PuttsMadePerEventOver10",2014
139,139,"Bud Cauley",56,4.1,"PuttsMadePerEventOver10",2014
139,139,"JJ Henry",91,4.1,"PuttsMadePerEventOver10",2014
139,139,"Martin Laird",66,4.1,"PuttsMadePerEventOver10",2014
139,139,"Scott Stallings",77,4.1,"PuttsMadePerEventOver10",2014
144,144,"James Driscoll",71,4,"PuttsMadePerEventOver10",2014
144,144,"Tommy Gainey",73,4,"PuttsMadePerEventOver10",2014
144,144,"DA Points",75,4,"PuttsMadePerEventOver10",2014
144,144,"Johnson Wagner",69,4,"PuttsMadePerEventOver10",2014
148,148,"Woody Austin",63,3.9,"PuttsMadePerEventOver10",2014
148,148,"Chesson Hadley",84,3.9,"PuttsMadePerEventOver10",2014
148,148,"Bryce Molder",77,3.9,"PuttsMadePerEventOver10",2014
148,148,"Jhonattan Vegas",77,3.9,"PuttsMadePerEventOver10",2014
148,148,"YE Yang",79,3.9,"PuttsMadePerEventOver10",2014
153,153,"Briny Baird",50,3.8,"PuttsMadePerEventOver10",2014
153,153,"Trevor Immelman",84,3.8,"PuttsMadePerEventOver10",2014
153,153,"Richard Lee",80,3.8,"PuttsMadePerEventOver10",2014
153,153,"Jeff Maggert",54,3.8,"PuttsMadePerEventOver10",2014
153,153,"Sean OHair",77,3.8,"PuttsMadePerEventOver10",2014
153,153,"Kyle Stanley",87,3.8,"PuttsMadePerEventOver10",2014
153,153,"Boo Weekley",73,3.8,"PuttsMadePerEventOver10",2014
153,153,"Mike Weir",69,3.8,"PuttsMadePerEventOver10",2014
153,153,"Charlie Wi",72,3.8,"PuttsMadePerEventOver10",2014
162,162,"Roberto Castro",76,3.7,"PuttsMadePerEventOver10",2014
162,162,"Spencer Levin",59,3.7,"PuttsMadePerEventOver10",2014
162,162,"Nicholas Thompson",85,3.7,"PuttsMadePerEventOver10",2014
162,162,"Will Wilcox",51,3.7,"PuttsMadePerEventOver10",2014
166,166,"Brad Fritsch",50,3.6,"PuttsMadePerEventOver10",2014
166,166,"Hudson Swafford",75,3.6,"PuttsMadePerEventOver10",2014
166,166,"Kevin Tway",64,3.6,"PuttsMadePerEventOver10",2014
166,166,"Mark Wilson",69,3.6,"PuttsMadePerEventOver10",2014
170,170,"Derek Ernst",80,3.4,"PuttsMadePerEventOver10",2014
170,170,"Lucas Glover",68,3.4,"PuttsMadePerEventOver10",2014
170,170,"Jim Herman",62,3.4,"PuttsMadePerEventOver10",2014
170,170,"Jamie Lovemark",64,3.4,"PuttsMadePerEventOver10",2014
174,174,"Bronson La Cassie",51,2.9,"PuttsMadePerEventOver10",2014
174,174,"Jim Renner",61,2.9,"PuttsMadePerEventOver10",2014
176,176,"John Peterson",62,2.7,"PuttsMadePerEventOver10",2014
177,177,"Troy Matteson",62,2.6,"PuttsMadePerEventOver10",2014
