"DrivingPct260280Measured_RANKTHISWEEK_2008","DrivingPct260280Measured_RANKLASTWEEK_2008","DrivingPct260280Measured_PLAYERNAME_2008","DrivingPct260280Measured_ROUNDS_2008","DrivingPct260280Measured_Pct_2008","DrivingPct260280Measured_TOTALDRIVESFOR260280_2008","DrivingPct260280Measured_TOTALDRVSOVERALL_2008","DrivingPct260280Measured_RELATIVETOPAR_2008","stat_name","year"
1,1,"Craig Kanada",65,50,59,118,0.02,"DrivingPct260280Measured",2008
2,2,"Olin Browne",77,48,72,150,0.01,"DrivingPct260280Measured",2008
3,3,"Paul Goydos",78,45.83,66,144,0.05,"DrivingPct260280Measured",2008
4,4,"Nick OHern",82,45.14,65,144,-0.15,"DrivingPct260280Measured",2008
5,5,"Heath Slocum",104,44.44,80,180,-0.11,"DrivingPct260280Measured",2008
6,6,"Bart Bryant",81,44.37,63,142,0.13,"DrivingPct260280Measured",2008
7,7,"Tim Clark",90,44.16,68,154,-0.01,"DrivingPct260280Measured",2008
8,8,"Tim Wilkinson",95,43.68,76,174,-0.05,"DrivingPct260280Measured",2008
9,9,"Greg Kraft",63,42.45,45,106,-0.18,"DrivingPct260280Measured",2008
10,10,"Brian Gay",102,41.67,75,180,-0.2,"DrivingPct260280Measured",2008
11,11,"Gavin Coles",54,41.3,38,92,0.08,"DrivingPct260280Measured",2008
12,12,"Zach Johnson",85,40.97,59,144,-0.12,"DrivingPct260280Measured",2008
13,13,"Stephen Leaney",53,40.82,40,98,-0.03,"DrivingPct260280Measured",2008
14,14,"Matt Kuchar",88,40.79,62,152,0.08,"DrivingPct260280Measured",2008
15,15,"Ron Whittaker",54,40.63,39,96,-0.03,"DrivingPct260280Measured",2008
16,16,"Chez Reavie",102,40.43,76,188,-0.12,"DrivingPct260280Measured",2008
17,17,"Tom Lehman",51,40.24,33,82,0.09,"DrivingPct260280Measured",2008
18,18,"John Mallinger",95,40.23,70,174,-0.09,"DrivingPct260280Measured",2008
19,19,"Dudley Hart",74,40,56,140,-0.04,"DrivingPct260280Measured",2008
20,20,"Scott Verplank",82,39.86,55,138,-0.11,"DrivingPct260280Measured",2008
21,21,"Paul Claxton",63,39.47,45,114,-0.04,"DrivingPct260280Measured",2008
22,22,"Omar Uresti",74,39.29,55,140,0.04,"DrivingPct260280Measured",2008
23,23,"Dean Wilson",109,38.89,77,198,-0.09,"DrivingPct260280Measured",2008
24,24,"Chris DiMarco",87,37.95,63,166,-0.13,"DrivingPct260280Measured",2008
25,25,"Glen Day",64,37.93,44,116,0,"DrivingPct260280Measured",2008
26,26,"Shigeki Maruyama",50,37.78,34,90,-0.26,"DrivingPct260280Measured",2008
27,27,"Jin Park",85,37.66,58,154,-0.03,"DrivingPct260280Measured",2008
28,28,"Chad Collins",72,37.12,49,132,0,"DrivingPct260280Measured",2008
29,29,"Kevin Na",97,37.11,72,194,0,"DrivingPct260280Measured",2008
30,30,"Lee Janzen",89,37.04,60,162,0.18,"DrivingPct260280Measured",2008
31,31,"Alejandro Canizares",52,36.36,32,88,0.13,"DrivingPct260280Measured",2008
32,32,"Brian Davis",108,36.11,78,216,-0.19,"DrivingPct260280Measured",2008
32,32,"Ernie Els",51,36.11,26,72,0.12,"DrivingPct260280Measured",2008
34,34,"Ben Curtis",80,35.94,46,128,-0.15,"DrivingPct260280Measured",2008
35,35,"Brandt Snedeker",85,35.71,50,140,-0.1,"DrivingPct260280Measured",2008
36,36,"Kent Jones",68,35.48,44,124,-0.02,"DrivingPct260280Measured",2008
37,37,"Billy Andrade",71,35.07,47,134,0.26,"DrivingPct260280Measured",2008
38,38,"Robert Gamez",79,35.06,54,154,0,"DrivingPct260280Measured",2008
39,39,"Shane Bertsch",96,34.9,67,192,0.04,"DrivingPct260280Measured",2008
