"PercentageofYardagecoveredbyTeeShotsPar5s_RANKTHISWEEK_2009","PercentageofYardagecoveredbyTeeShotsPar5s_RANKLASTWEEK_2009","PercentageofYardagecoveredbyTeeShotsPar5s_PLAYERNAME_2009","PercentageofYardagecoveredbyTeeShotsPar5s_ROUNDS_2009","PercentageofYardagecoveredbyTeeShotsPar5s_AVGPct_2009","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALSHOTDISTANCE_2009","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALDISTANCE_2009","stat_name","year"
43,43,"Jonathan Byrd",89,52.89,77153.1,145868,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
44,44,"Kenny Perry",92,52.87,64923,122787,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
44,44,"Vijay Singh",71,52.87,43714.4,82677,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
46,46,"Michael Letzig",96,52.85,78666.3,148859,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
47,47,"Retief Goosen",74,52.8,51634.3,97790,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
48,48,"Peter Tomasulo",61,52.77,42678.3,80875,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
49,49,"Leif Olson",51,52.76,38234.8,72469,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
50,50,"JJ Henry",97,52.73,70741.9,134151,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
51,51,"Matt Bettencourt",98,52.72,79644.1,151071,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
52,52,"John Senden",100,52.67,82733.6,157089,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
53,53,"Bo Van Pelt",100,52.64,74075.6,140708,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
54,54,"Ernie Els",70,52.61,48462,92112,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
54,54,"Charles Howell III",99,52.61,74621.3,141844,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
54,54,"Ryan Moore",89,52.61,68227.8,129687,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
57,57,"Tim Herron",87,52.6,68150,129573,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
58,58,"Ted Purdy",101,52.59,79118.9,150447,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
59,59,"Geoff Ogilvy",78,52.58,53463.3,101681,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
60,60,"Aaron Baddeley",66,52.57,52804.1,100449,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
61,61,"John Rollins",92,52.56,76220.5,145027,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
62,62,"Jimmy Walker",74,52.53,57520.3,109501,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
63,63,"Bill Lunde",83,52.47,63500.1,121030,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
63,63,"Rory Sabbatini",81,52.47,60535,115378,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
65,65,"Ricky Barnes",67,52.38,41752.7,79710,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
66,66,"Robert Allenby",71,52.37,47603.3,90901,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
67,67,"Greg Owen",97,52.31,70593.7,134945,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
68,68,"YE Yang",83,52.29,63045.4,120575,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
69,69,"Padraig Harrington",66,52.28,43778.1,83740,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
69,69,"Pat Perez",74,52.28,55704.7,106547,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
71,71,"Kevin Sutherland",96,52.2,69679.9,133496,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
72,72,"David Duval",56,52.16,40999.2,78604,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
73,73,"Chad Campbell",90,52.07,62788.8,120587,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
74,74,"Johnson Wagner",81,52.02,65095.8,125126,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
75,75,"Will Ma Kenzie",69,52,55941.7,107570,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
76,76,"James Nitties",86,51.94,65142.1,125425,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
77,77,"Jason Gore",74,51.93,55141.9,106177,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
78,78,"Michael Allen",73,51.91,50786.8,97838,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
79,79,"Brendon de Jonge",90,51.9,72447.3,139602,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
80,80,"Rod Pampling",72,51.89,59630.6,114910,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
81,81,"Brad Adamonis",70,51.77,52872.6,102127,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
81,81,"Steve Lowery",83,51.77,69089.2,133462,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
83,83,"Chris Stroud",88,51.74,65119.3,125863,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
84,84,"Joe Ogilvie",85,51.71,69593.9,134583,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
85,85,"Carl Pettersson",86,51.7,64012.9,123816,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
86,86,"Kevin Stadler",65,51.64,48129.1,93203,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
87,87,"Webb Simpson",94,51.59,76975.5,149213,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
88,88,"Brett Quigley",92,51.55,65717.5,127493,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
89,89,"Kris Blanks",60,51.54,40632.3,78842,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
90,90,"Stephen Ames",77,51.51,51809.2,100585,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
91,91,"Brian Vranesh",51,51.49,36904.8,71669,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
92,92,"Matt Weibring",65,51.46,45992.1,89371,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
93,93,"Stuart Appleby",79,51.44,58392.3,113520,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
94,94,"Jason Dufner",90,51.42,69159.2,134491,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
95,95,"Tommy Armour III",58,51.39,46284.6,90067,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
95,95,"Jarrod Lyle",65,51.39,43841.1,85313,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
95,95,"Heath Slocum",95,51.39,71983.2,140069,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
98,98,"Mark Calcavecchia",72,51.36,55937.9,108914,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
99,99,"Justin Rose",71,51.35,49514.9,96427,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
100,100,"Jeff Maggert",79,51.34,61884.2,120532,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
101,101,"Cameron Beckman",87,51.33,64855,126353,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
101,101,"Freddie Jacobson",83,51.33,61953.4,120708,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
103,103,"Brian Bateman",55,51.31,42055.9,81960,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
104,104,"Todd Hamilton",83,51.26,55498.9,108262,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
105,105,"Ian Poulter",59,51.25,38315.7,74768,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
106,106,"Steve Stricker",81,51.19,56051.7,109500,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
107,107,"Scott Sterling",51,51.15,34681.2,67802,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
108,108,"David Toms",98,51.12,66187.3,129478,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
109,109,"Lee Janzen",74,51.1,52417.7,102588,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
110,110,"Billy Mayfair",83,51.06,62907.5,123215,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
111,111,"Jay Williamson",69,50.97,49566,97244,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
112,112,"Vaughn Taylor",88,50.95,66077.5,129697,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
113,113,"Derek Fathauer",63,50.94,43845,86075,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
113,113,"Zach Johnson",94,50.94,66490.3,130526,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
115,115,"Woody Austin",84,50.88,67035.3,131757,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
115,115,"Scott McCarron",91,50.88,70018.9,137618,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
117,117,"Steve Elkington",70,50.86,57788,113630,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
117,117,"Steve Flesch",77,50.86,55704.9,109524,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
119,119,"Rich Beem",77,50.85,49604.9,97545,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
120,120,"Matt Kuchar",82,50.84,64654.4,127180,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
121,121,"Cliff Kresge",78,50.83,55001.5,108208,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
121,121,"Parker McLachlin",71,50.83,62351.4,122666,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
121,121,"Kirk Triplett",60,50.83,49015.2,96422,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
124,124,"Greg Chalmers",85,50.82,58711.9,115520,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
125,125,"Patrick Sheehan",51,50.79,34075.6,67091,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
126,126,"Ben Crane",93,50.78,70122.2,138098,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
127,127,"DA Points",99,50.76,74695.6,147160,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
128,128,"Bryce Molder",69,50.75,41331.6,81447,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
129,129,"Bob Estes",78,50.73,58391.1,115094,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
130,130,"Mark Wilson",99,50.72,74995.1,147861,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
131,131,"Ken Duke",87,50.7,65897.8,129985,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
131,131,"Charlie Wi",92,50.7,68316.7,134742,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
133,133,"Tim Petrovic",97,50.66,74485.2,147039,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
134,134,"Joe Durant",62,50.65,42619.5,84137,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
135,135,"Darron Stiles",52,50.64,37233.5,73519,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
136,136,"Nathan Green",104,50.63,77211.8,152509,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
137,137,"Jerry Kelly",90,50.61,62471.5,123439,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
138,138,"Justin Leonard",95,50.59,62876.9,124288,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
139,139,"Jason Bohn",88,50.58,72055.7,142468,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
140,140,"Kevin Na",91,50.57,69108.1,136663,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
141,141,"John Mallinger",90,50.56,62121.6,122861,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
142,142,"Brian Davis",103,50.53,75425.7,149275,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
143,143,"Ben Curtis",63,50.52,44525.8,88139,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
144,144,"Eric Axley",71,50.51,52397.8,103728,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
144,144,"Briny Baird",89,50.51,61171.6,121113,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
144,144,"Tom Pernice Jr",82,50.51,68196.5,135029,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
147,147,"Casey Wittenberg",71,50.5,46806.4,92683,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
148,148,"Scott Verplank",88,50.48,62726.3,124255,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
149,149,"Tim Clark",81,50.46,47204.5,93557,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
150,150,"Alex Cejka",82,50.44,61289.5,121500,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
151,151,"Ryuji Imada",85,50.42,59986.2,118963,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
152,152,"Mike Weir",85,50.4,54782.7,108701,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
153,153,"Bob Heintz",59,50.36,42931.6,85243,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
153,153,"Rocco Mediate",79,50.36,56201.2,111599,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
155,155,"KJ Choi",65,50.32,47772.1,94936,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
156,156,"Rick Price",54,50.3,37576.7,74703,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
157,157,"Jim Furyk",86,50.2,56915.2,113386,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
158,158,"Kent Jones",73,50.16,52913.5,105484,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
158,158,"Jeff Klauk",97,50.16,76308.5,152133,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
158,158,"David Mathis",82,50.16,58322.2,116267,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
161,161,"Aron Price",89,50.13,66120,131889,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
162,162,"Chez Reavie",81,50.03,59151,118241,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
162,162,"Brandt Snedeker",81,50.03,54166,108271,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
164,164,"Marc Turnesa",77,49.98,58067.1,116175,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
165,165,"Luke Donald",79,49.96,51920,103916,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
166,166,"Colt Knost",71,49.92,47729.2,95610,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
167,167,"Chris DiMarco",97,49.85,70052.5,140524,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
168,168,"Peter Lonard",86,49.79,64674,129899,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
169,169,"Spencer Levin",75,49.7,56752.9,114199,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
170,170,"Brendon Todd",53,49.55,38709,78119,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
171,171,"Paul Goydos",79,49.53,52584.1,106169,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
172,172,"Greg Kraft",51,49.48,34991.3,70714,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
173,173,"Chris Riley",77,49.42,54140.9,109555,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
174,174,"Glen Day",79,49.34,53175.8,107783,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
175,175,"Tom Lehman",55,49.24,29081.7,59058,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
176,176,"Bart Bryant",58,49.23,40150.9,81551,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
177,177,"Richard Johnson",85,49.16,61588.7,125275,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
178,178,"Nick OHern",90,49.15,68671.8,139722,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
179,179,"Jeff Quinney",78,49.11,61949.4,126149,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
180,180,"Dean Wilson",81,48.84,60980.3,124861,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
181,181,"Brad Faxon",59,48.75,42442.7,87057,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
182,182,"Mark Brooks",55,48.49,33436,68960,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
183,183,"Brian Gay",96,48.28,63743.8,132040,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
184,184,"Corey Pavin",73,46.59,41749.2,89608,"PercentageofYardagecoveredbyTeeShotsPar5s",2009
