"Approachesfrom125150yards_RANKTHISWEEK_2006","Approachesfrom125150yards_RANKLASTWEEK_2006","Approachesfrom125150yards_PLAYERNAME_2006","Approachesfrom125150yards_ROUNDS_2006","Approachesfrom125150yards_AVG_2006","Approachesfrom125150yards_TOTALDISTANCEFEET_2006","Approachesfrom125150yards_OFATTEMPTS_2006","Approachesfrom125150yards_RELATIVETOPAR_2006","stat_name","year"
1,1,"Rory Sabbatini",84,NA,2595.5,129,-11,"Approachesfrom125150yards",2006
2,2,"David Branshaw",98,NA,3504.167,174,-35,"Approachesfrom125150yards",2006
2,2,"Tim Clark",80,NA,2260,112,1,"Approachesfrom125150yards",2006
4,4,"Brian Gay",107,NA,4025,198,-41,"Approachesfrom125150yards",2006
5,5,"Stuart Appleby",83,NA,2412.917,117,-17,"Approachesfrom125150yards",2006
6,6,"Stewart Cink",93,NA,3209.083,154,-23,"Approachesfrom125150yards",2006
7,7,"Michael Allen",84,NA,3188.5,151,-18,"Approachesfrom125150yards",2006
7,7,"Skip Kendall",72,NA,2679,127,-16,"Approachesfrom125150yards",2006
9,9,"Stephen Leaney",84,NA,3405.083,161,-25,"Approachesfrom125150yards",2006
10,10,"Kris Cox",83,NA,3373.917,159,-2,"Approachesfrom125150yards",2006
11,11,"Robert Allenby",79,NA,3464,161,-20,"Approachesfrom125150yards",2006
11,11,"Ted Purdy",103,NA,3311.833,154,-13,"Approachesfrom125150yards",2006
11,11,"Justin Rose",98,NA,3993.25,186,-30,"Approachesfrom125150yards",2006
11,11,"Mike Weir",88,NA,2777.583,129,-17,"Approachesfrom125150yards",2006
15,15,"Phil Mickelson",74,NA,1945.917,90,-12,"Approachesfrom125150yards",2006
16,16,"Jerry Kelly",100,NA,3905.417,180,-34,"Approachesfrom125150yards",2006
16,16,"Arron Oberholser",82,NA,3269,151,-18,"Approachesfrom125150yards",2006
16,16,"Scott Verplank",88,NA,3014.667,139,-9,"Approachesfrom125150yards",2006
16,16,"Brett Wetterich",82,NA,3355.917,155,-19,"Approachesfrom125150yards",2006
20,20,"Ryuji Imada",105,NA,3764,173,-15,"Approachesfrom125150yards",2006
21,21,"Retief Goosen",68,NA,2250.917,103,-12,"Approachesfrom125150yards",2006
21,21,"Zach Johnson",98,NA,4196,192,-27,"Approachesfrom125150yards",2006
23,23,"Olin Browne",108,NA,4451.583,203,-29,"Approachesfrom125150yards",2006
23,23,"Jerry Smith",94,NA,4500.25,205,-17,"Approachesfrom125150yards",2006
23,23,"Camilo Villegas",95,NA,4058.25,185,-29,"Approachesfrom125150yards",2006
26,26,"Jose Maria Olazabal",62,NA,1938.333,88,-12,"Approachesfrom125150yards",2006
27,27,"Mark Wilson",79,NA,4349.167,197,-34,"Approachesfrom125150yards",2006
28,28,"Mark Brooks",90,NA,3496.583,158,-11,"Approachesfrom125150yards",2006
28,28,"Steve Flesch",119,NA,5899.083,266,-35,"Approachesfrom125150yards",2006
30,30,"John Cook",67,NA,2822.083,127,-16,"Approachesfrom125150yards",2006
30,30,"Davis Love III",85,NA,2398.667,108,-11,"Approachesfrom125150yards",2006
30,30,"Bob May",65,NA,2488.5,112,-9,"Approachesfrom125150yards",2006
30,30,"Adam Scott",70,NA,2558.167,115,-8,"Approachesfrom125150yards",2006
34,34,"Woody Austin",107,NA,4694.667,210,-13,"Approachesfrom125150yards",2006
34,34,"JP Hayes",55,NA,2795,125,-3,"Approachesfrom125150yards",2006
34,34,"Greg Kraft",79,NA,2899.75,130,-20,"Approachesfrom125150yards",2006
37,37,"Shane Bertsch",104,NA,4365.583,195,-2,"Approachesfrom125150yards",2006
37,37,"Bart Bryant",87,NA,3679.917,164,-12,"Approachesfrom125150yards",2006
37,37,"Jim Furyk",89,NA,3497.083,156,-27,"Approachesfrom125150yards",2006
37,37,"Robert Garrigus",85,NA,4035.25,180,-11,"Approachesfrom125150yards",2006
37,37,"David Howell",52,NA,1522,68,-10,"Approachesfrom125150yards",2006
37,37,"Dean Wilson",115,NA,4686.167,209,-34,"Approachesfrom125150yards",2006
43,43,"Alex Cejka",93,NA,4134.5,184,-10,"Approachesfrom125150yards",2006
43,43,"Ernie Els",69,NA,2111.25,94,-10,"Approachesfrom125150yards",2006
43,43,"Harrison Frazar",95,NA,3684.333,164,-30,"Approachesfrom125150yards",2006
43,43,"Tom Lehman",70,NA,2158.667,96,-9,"Approachesfrom125150yards",2006
43,43,"JL Lewis",57,NA,2337.167,104,-6,"Approachesfrom125150yards",2006
43,43,"Shigeki Maruyama",94,NA,3485.5,155,-18,"Approachesfrom125150yards",2006
43,43,"Paul Stankowski",70,NA,3600.917,160,-9,"Approachesfrom125150yards",2006
50,50,"Joe Durant",101,NA,5598.583,248,-21,"Approachesfrom125150yards",2006
50,50,"Fred Funk",106,NA,4773.667,211,-23,"Approachesfrom125150yards",2006
50,50,"Lee Janzen",79,NA,3436.417,152,-4,"Approachesfrom125150yards",2006
50,50,"Bernhard Langer",77,NA,2895.5,128,-14,"Approachesfrom125150yards",2006
50,50,"David McKenzie",82,NA,3254.25,144,-8,"Approachesfrom125150yards",2006
50,50,"Shaun Micheel",96,NA,3522.5,156,-23,"Approachesfrom125150yards",2006
50,50,"David Toms",76,NA,3345.083,148,-18,"Approachesfrom125150yards",2006
57,57,"Stephen Ames",63,NA,2106.333,93,-4,"Approachesfrom125150yards",2006
57,57,"Chad Campbell",91,NA,3849.667,170,-12,"Approachesfrom125150yards",2006
57,57,"Nathan Green",108,NA,4605.833,203,-10,"Approachesfrom125150yards",2006
57,57,"Tim Herron",82,NA,2404.917,106,-9,"Approachesfrom125150yards",2006
57,57,"Jeff Sluman",101,NA,3739.25,165,-10,"Approachesfrom125150yards",2006
62,62,"Arjun Atwal",97,NA,4236.75,186,-7,"Approachesfrom125150yards",2006
62,62,"Kent Jones",103,NA,4256.083,187,-21,"Approachesfrom125150yards",2006
62,62,"Corey Pavin",74,NA,2657.833,117,-14,"Approachesfrom125150yards",2006
65,65,"Briny Baird",81,NA,4066.583,178,-8,"Approachesfrom125150yards",2006
65,65,"Lucas Glover",105,NA,3972.667,174,-21,"Approachesfrom125150yards",2006
65,65,"Steve Jones",83,NA,3902.667,171,-17,"Approachesfrom125150yards",2006
65,65,"Ryan Palmer",101,NA,4243.333,186,-10,"Approachesfrom125150yards",2006
69,69,"Doug Barron",74,NA,3304.333,144,-7,"Approachesfrom125150yards",2006
69,69,"KJ Choi",93,NA,3368.5,147,-12,"Approachesfrom125150yards",2006
