"3PuttAvoidanceRound2_RANKTHISWEEK_2007","3PuttAvoidanceRound2_RANKLASTWEEK_2007","3PuttAvoidanceRound2_PLAYERNAME_2007","3PuttAvoidanceRound2__2007","3PuttAvoidanceRound2_Pct_2007","3PuttAvoidanceRound2_TOTAL3PUTTS_2007","3PuttAvoidanceRound2_TOTALHOLES_2007","stat_name","year"
153,153,"Jarrod Lyle",NA,4.17,18,432,"3PuttAvoidanceRound2",2007
153,153,"Jeff Sluman",NA,4.17,15,360,"3PuttAvoidanceRound2",2007
157,157,"Stuart Appleby",NA,4.29,17,396,"3PuttAvoidanceRound2",2007
158,158,"Briny Baird",NA,4.3,24,558,"3PuttAvoidanceRound2",2007
159,159,"Chris Couch",NA,4.32,21,486,"3PuttAvoidanceRound2",2007
159,159,"Peter Lonard",NA,4.32,21,486,"3PuttAvoidanceRound2",2007
159,159,"Sean OHair",NA,4.32,21,486,"3PuttAvoidanceRound2",2007
162,162,"Parker McLachlin",NA,4.37,22,504,"3PuttAvoidanceRound2",2007
162,162,"Ryan Moore",NA,4.37,22,504,"3PuttAvoidanceRound2",2007
164,164,"Tom Johnson",NA,4.4,19,432,"3PuttAvoidanceRound2",2007
165,165,"John Merrick",NA,4.41,23,522,"3PuttAvoidanceRound2",2007
166,166,"Kent Jones",NA,4.44,24,540,"3PuttAvoidanceRound2",2007
166,166,"Kirk Triplett",NA,4.44,20,450,"3PuttAvoidanceRound2",2007
168,168,"Andrew Buckle",NA,4.49,21,468,"3PuttAvoidanceRound2",2007
169,169,"Michael Boyd",NA,4.5,17,378,"3PuttAvoidanceRound2",2007
169,169,"Jaco Van Zyl",NA,4.5,17,378,"3PuttAvoidanceRound2",2007
171,171,"Brian Bateman",NA,4.63,15,324,"3PuttAvoidanceRound2",2007
171,171,"Kevin Stadler",NA,4.63,25,540,"3PuttAvoidanceRound2",2007
173,173,"Jason Gore",NA,4.67,21,450,"3PuttAvoidanceRound2",2007
173,173,"JJ Henry",NA,4.67,21,450,"3PuttAvoidanceRound2",2007
173,173,"Dicky Pride",NA,4.67,21,450,"3PuttAvoidanceRound2",2007
176,176,"Charles Warren",NA,4.79,25,522,"3PuttAvoidanceRound2",2007
177,177,"DJ Brigman",NA,4.8,19,396,"3PuttAvoidanceRound2",2007
178,178,"Steve Flesch",NA,4.81,26,540,"3PuttAvoidanceRound2",2007
179,179,"JB Holmes",NA,4.83,20,414,"3PuttAvoidanceRound2",2007
180,180,"Nick Watney",NA,4.91,23,468,"3PuttAvoidanceRound2",2007
181,181,"Robert Allenby",NA,4.94,24,486,"3PuttAvoidanceRound2",2007
182,182,"John Daly",NA,4.97,17,342,"3PuttAvoidanceRound2",2007
182,182,"Fred Funk",NA,4.97,17,342,"3PuttAvoidanceRound2",2007
184,184,"Mathew Goggin",NA,4.98,26,522,"3PuttAvoidanceRound2",2007
184,184,"Boo Weekley",NA,4.98,26,522,"3PuttAvoidanceRound2",2007
186,186,"Jim Rutledge",NA,5.07,21,414,"3PuttAvoidanceRound2",2007
187,187,"John Senden",NA,5.14,25,486,"3PuttAvoidanceRound2",2007
188,188,"Craig Barlow",NA,5.19,14,270,"3PuttAvoidanceRound2",2007
189,189,"Rich Beem",NA,5.33,24,450,"3PuttAvoidanceRound2",2007
190,190,"Woody Austin",NA,5.35,26,486,"3PuttAvoidanceRound2",2007
190,190,"Brett Wetterich",NA,5.35,26,486,"3PuttAvoidanceRound2",2007
192,192,"Tom Byrum",NA,5.56,19,342,"3PuttAvoidanceRound2",2007
192,192,"Kyle Reifers",NA,5.56,26,468,"3PuttAvoidanceRound2",2007
194,194,"Greg Owen",NA,5.75,29,504,"3PuttAvoidanceRound2",2007
195,195,"Darron Stiles",NA,5.79,25,432,"3PuttAvoidanceRound2",2007
196,196,"Joe Durant",NA,5.97,29,486,"3PuttAvoidanceRound2",2007
