"Par4ScoringAverage_RANKTHISWEEK_2009","Par4ScoringAverage_RANKLASTWEEK_2009","Par4ScoringAverage_PLAYERNAME_2009","Par4ScoringAverage_ROUNDS_2009","Par4ScoringAverage_AVG_2009","Par4ScoringAverage_TOTALSTROKES_2009","Par4ScoringAverage_TOTALHOLES_2009","stat_name","year"
1,1,"Tiger Woods",64,3.97,2683,676,"Par4ScoringAverage",2009
2,2,"Tim Clark",81,3.98,3398,854,"Par4ScoringAverage",2009
2,2,"Jim Furyk",86,3.98,3573,898,"Par4ScoringAverage",2009
2,2,"Justin Leonard",95,3.98,3986,1002,"Par4ScoringAverage",2009
2,2,"David Toms",98,3.98,4285,1076,"Par4ScoringAverage",2009
6,6,"Greg Chalmers",85,3.99,3698,926,"Par4ScoringAverage",2009
6,6,"Zach Johnson",94,3.99,4056,1016,"Par4ScoringAverage",2009
6,6,"Steve Stricker",81,3.99,3400,852,"Par4ScoringAverage",2009
9,9,"Jason Bohn",88,4,3786,946,"Par4ScoringAverage",2009
9,9,"Ben Crane",93,4,4022,1005,"Par4ScoringAverage",2009
9,9,"Greg Owen",97,4,4241,1060,"Par4ScoringAverage",2009
9,9,"Chris Riley",77,4,3380,844,"Par4ScoringAverage",2009
9,9,"Brandt Snedeker",81,4,3524,880,"Par4ScoringAverage",2009
9,9,"Scott Verplank",88,4,3923,980,"Par4ScoringAverage",2009
9,9,"Charlie Wi",92,4,3968,992,"Par4ScoringAverage",2009
9,9,"Mark Wilson",99,4,4301,1074,"Par4ScoringAverage",2009
17,17,"Stephen Ames",77,4.01,3226,804,"Par4ScoringAverage",2009
17,17,"Jonathan Byrd",89,4.01,3757,938,"Par4ScoringAverage",2009
17,17,"Chad Campbell",90,4.01,3942,982,"Par4ScoringAverage",2009
17,17,"Jason Dufner",90,4.01,3880,968,"Par4ScoringAverage",2009
17,17,"Joe Durant",62,4.01,2614,652,"Par4ScoringAverage",2009
17,17,"Bob Estes",78,4.01,3379,843,"Par4ScoringAverage",2009
17,17,"Bob Heintz",59,4.01,2568,640,"Par4ScoringAverage",2009
17,17,"Charley Hoffman",97,4.01,4165,1038,"Par4ScoringAverage",2009
17,17,"Jerry Kelly",90,4.01,3960,987,"Par4ScoringAverage",2009
17,17,"Matt Kuchar",82,4.01,3511,876,"Par4ScoringAverage",2009
17,17,"Hunter Mahan",94,4.01,4048,1010,"Par4ScoringAverage",2009
17,17,"Troy Matteson",95,4.01,4102,1024,"Par4ScoringAverage",2009
17,17,"Kenny Perry",92,4.01,3995,996,"Par4ScoringAverage",2009
17,17,"Ian Poulter",59,4.01,2431,606,"Par4ScoringAverage",2009
17,17,"Heath Slocum",95,4.01,4178,1042,"Par4ScoringAverage",2009
17,17,"Bo Van Pelt",100,4.01,4310,1076,"Par4ScoringAverage",2009
33,33,"Michael Allen",73,4.02,3143,782,"Par4ScoringAverage",2009
33,33,"Woody Austin",84,4.02,3625,902,"Par4ScoringAverage",2009
33,33,"Glen Day",79,4.02,3414,850,"Par4ScoringAverage",2009
33,33,"Jason Day",61,4.02,2631,654,"Par4ScoringAverage",2009
33,33,"Lucas Glover",93,4.02,4107,1022,"Par4ScoringAverage",2009
33,33,"Bill Haas",91,4.02,3944,982,"Par4ScoringAverage",2009
33,33,"Dustin Johnson",85,4.02,3635,904,"Par4ScoringAverage",2009
33,33,"Jeff Klauk",97,4.02,4162,1036,"Par4ScoringAverage",2009
33,33,"Marc Leishman",91,4.02,4016,1000,"Par4ScoringAverage",2009
33,33,"Steve Marino",98,4.02,4349,1082,"Par4ScoringAverage",2009
33,33,"Scott McCarron",91,4.02,3942,980,"Par4ScoringAverage",2009
33,33,"John Merrick",91,4.02,3976,988,"Par4ScoringAverage",2009
33,33,"Bryce Molder",69,4.02,3115,774,"Par4ScoringAverage",2009
33,33,"Kevin Na",91,4.02,3915,974,"Par4ScoringAverage",2009
33,33,"Sean OHair",80,4.02,3368,838,"Par4ScoringAverage",2009
33,33,"Nick OHern",90,4.02,3980,990,"Par4ScoringAverage",2009
33,33,"John Senden",100,4.02,4369,1086,"Par4ScoringAverage",2009
33,33,"Webb Simpson",94,4.02,4075,1014,"Par4ScoringAverage",2009
33,33,"Kevin Stadler",65,4.02,2824,702,"Par4ScoringAverage",2009
33,33,"Kevin Streelman",97,4.02,4286,1066,"Par4ScoringAverage",2009
53,53,"Tommy Armour III",58,4.03,2498,620,"Par4ScoringAverage",2009
53,53,"Briny Baird",89,4.03,3911,970,"Par4ScoringAverage",2009
53,53,"Rich Beem",77,4.03,3329,826,"Par4ScoringAverage",2009
53,53,"Chris DiMarco",97,4.03,4297,1066,"Par4ScoringAverage",2009
53,53,"Luke Donald",79,4.03,3334,828,"Par4ScoringAverage",2009
53,53,"Steve Elkington",70,4.03,2961,734,"Par4ScoringAverage",2009
53,53,"Harrison Frazar",93,4.03,4114,1022,"Par4ScoringAverage",2009
53,53,"Brian Gay",96,4.03,4292,1066,"Par4ScoringAverage",2009
53,53,"Charles Howell III",99,4.03,4329,1074,"Par4ScoringAverage",2009
53,53,"Anthony Kim",76,4.03,3289,816,"Par4ScoringAverage",2009
53,53,"Michael Letzig",96,4.03,4150,1031,"Par4ScoringAverage",2009
53,53,"Spencer Levin",75,4.03,3256,808,"Par4ScoringAverage",2009
53,53,"Bill Lunde",83,4.03,3660,908,"Par4ScoringAverage",2009
53,53,"George McNeill",82,4.03,3625,900,"Par4ScoringAverage",2009
53,53,"Ryan Moore",89,4.03,3868,960,"Par4ScoringAverage",2009
53,53,"Joe Ogilvie",85,4.03,3670,910,"Par4ScoringAverage",2009
53,53,"Corey Pavin",73,4.03,3158,784,"Par4ScoringAverage",2009
53,53,"Tim Petrovic",97,4.03,4193,1040,"Par4ScoringAverage",2009
53,53,"Ted Purdy",101,4.03,4437,1102,"Par4ScoringAverage",2009
53,53,"Justin Rose",71,4.03,3097,768,"Par4ScoringAverage",2009
53,53,"Rory Sabbatini",81,4.03,3486,866,"Par4ScoringAverage",2009
53,53,"Scott Sterling",51,4.03,2207,548,"Par4ScoringAverage",2009
53,53,"Kevin Sutherland",96,4.03,4069,1010,"Par4ScoringAverage",2009
53,53,"DJ Trahan",96,4.03,4187,1038,"Par4ScoringAverage",2009
53,53,"Matt Weibring",65,4.03,2861,710,"Par4ScoringAverage",2009
78,78,"Fred Couples",54,4.04,2349,582,"Par4ScoringAverage",2009
78,78,"Brian Davis",103,4.04,4550,1126,"Par4ScoringAverage",2009
78,78,"Sergio Garcia",59,4.04,2601,644,"Par4ScoringAverage",2009
78,78,"Robert Garrigus",83,4.04,3616,896,"Par4ScoringAverage",2009
78,78,"JJ Henry",97,4.04,4336,1074,"Par4ScoringAverage",2009
78,78,"Tim Herron",87,4.04,3838,950,"Par4ScoringAverage",2009
78,78,"Kent Jones",73,4.04,3180,788,"Par4ScoringAverage",2009
78,78,"John Mallinger",90,4.04,3874,960,"Par4ScoringAverage",2009
78,78,"James Nitties",86,4.04,3838,950,"Par4ScoringAverage",2009
78,78,"Rod Pampling",72,4.04,3096,766,"Par4ScoringAverage",2009
78,78,"John Rollins",92,4.04,3956,980,"Par4ScoringAverage",2009
78,78,"Andres Romero",58,4.04,2510,622,"Par4ScoringAverage",2009
78,78,"Vaughn Taylor",88,4.04,3907,966,"Par4ScoringAverage",2009
78,78,"Nicholas Thompson",96,4.04,4131,1022,"Par4ScoringAverage",2009
78,78,"Camilo Villegas",76,4.04,3171,785,"Par4ScoringAverage",2009
78,78,"Nick Watney",86,4.04,3702,916,"Par4ScoringAverage",2009
