"Front9LowestRound_RANKTHISWEEK_2006","Front9LowestRound_RANKLASTWEEK_2006","Front9LowestRound_PLAYERNAME_2006","Front9LowestRound__2006","Front9LowestRound_LOWRND_2006","stat_name","year"
1,1,"Corey Pavin",NA,26,"Front9LowestRound",2006
2,2,"Zach Johnson",NA,28,"Front9LowestRound",2006
2,2,"Kent Jones",NA,28,"Front9LowestRound",2006
4,4,"Woody Austin",NA,29,"Front9LowestRound",2006
4,4,"Cameron Beckman",NA,29,"Front9LowestRound",2006
4,4,"Stewart Cink",NA,29,"Front9LowestRound",2006
4,4,"John Cook",NA,29,"Front9LowestRound",2006
4,4,"Joe Durant",NA,29,"Front9LowestRound",2006
4,4,"Sergio Garcia",NA,29,"Front9LowestRound",2006
4,4,"JJ Henry",NA,29,"Front9LowestRound",2006
4,4,"Jon Mills",NA,29,"Front9LowestRound",2006
4,4,"Justin Rose",NA,29,"Front9LowestRound",2006
4,4,"Adam Scott",NA,29,"Front9LowestRound",2006
4,4,"Chris Smith",NA,29,"Front9LowestRound",2006
4,4,"Tiger Woods",NA,29,"Front9LowestRound",2006
16,16,"Michael Allen",NA,30,"Front9LowestRound",2006
16,16,"Stephen Ames",NA,30,"Front9LowestRound",2006
16,16,"Tommy Armour III",NA,30,"Front9LowestRound",2006
16,16,"Arjun Atwal",NA,30,"Front9LowestRound",2006
16,16,"Eric Axley",NA,30,"Front9LowestRound",2006
16,16,"Aaron Baddeley",NA,30,"Front9LowestRound",2006
16,16,"Briny Baird",NA,30,"Front9LowestRound",2006
16,16,"Rich Beem",NA,30,"Front9LowestRound",2006
16,16,"Henrik Bjornstad",NA,30,"Front9LowestRound",2006
16,16,"Angel Cabrera",NA,30,"Front9LowestRound",2006
16,16,"Mark Calcavecchia",NA,30,"Front9LowestRound",2006
16,16,"Alex Cejka",NA,30,"Front9LowestRound",2006
16,16,"Tim Clark",NA,30,"Front9LowestRound",2006
16,16,"Chris Couch",NA,30,"Front9LowestRound",2006
16,16,"Jason Day",NA,30,"Front9LowestRound",2006
16,16,"Bubba Dickerson",NA,30,"Front9LowestRound",2006
16,16,"Luke Donald",NA,30,"Front9LowestRound",2006
16,16,"David Duval",NA,30,"Front9LowestRound",2006
16,16,"Steve Flesch",NA,30,"Front9LowestRound",2006
16,16,"Carlos Franco",NA,30,"Front9LowestRound",2006
16,16,"Robert Gamez",NA,30,"Front9LowestRound",2006
16,16,"Brian Gay",NA,30,"Front9LowestRound",2006
16,16,"Lucas Glover",NA,30,"Front9LowestRound",2006
16,16,"Jeff Gove",NA,30,"Front9LowestRound",2006
16,16,"Paul Goydos",NA,30,"Front9LowestRound",2006
16,16,"Nathan Green",NA,30,"Front9LowestRound",2006
16,16,"Scott Gutschewski",NA,30,"Front9LowestRound",2006
16,16,"Bill Haas",NA,30,"Front9LowestRound",2006
16,16,"Padraig Harrington",NA,30,"Front9LowestRound",2006
16,16,"Charley Hoffman",NA,30,"Front9LowestRound",2006
16,16,"Trevor Immelman",NA,30,"Front9LowestRound",2006
16,16,"Freddie Jacobson",NA,30,"Front9LowestRound",2006
16,16,"Brandt Jobe",NA,30,"Front9LowestRound",2006
16,16,"Richard Johnson",NA,30,"Front9LowestRound",2006
16,16,"Jerry Kelly",NA,30,"Front9LowestRound",2006
16,16,"Davis Love III",NA,30,"Front9LowestRound",2006
16,16,"Shaun Micheel",NA,30,"Front9LowestRound",2006
16,16,"Arron Oberholser",NA,30,"Front9LowestRound",2006
16,16,"Rod Pampling",NA,30,"Front9LowestRound",2006
16,16,"Jesper Parnevik",NA,30,"Front9LowestRound",2006
