"Approachesfrom100yards_RANKTHISWEEK_2009","Approachesfrom100yards_RANKLASTWEEK_2009","Approachesfrom100yards_PLAYERNAME_2009","Approachesfrom100yards_ROUNDS_2009","Approachesfrom100yards_AVG_2009","Approachesfrom100yards_TOTALDISTANCEFEET_2009","Approachesfrom100yards_OFATTEMPTS_2009","Approachesfrom100yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Jason Bohn",88,NA,30143.083,1043,-0.08,"Approachesfrom100yards",2009
2,2,"Tim Clark",81,NA,21679.667,744,-0.15,"Approachesfrom100yards",2009
3,3,"Fred Couples",54,NA,13522.167,458,-0.1,"Approachesfrom100yards",2009
3,3,"Tom Lehman",55,NA,13599.667,461,-0.05,"Approachesfrom100yards",2009
5,5,"Robert Allenby",71,NA,21701.333,732,-0.06,"Approachesfrom100yards",2009
6,6,"Bryce Molder",69,NA,20423,680,-0.1,"Approachesfrom100yards",2009
6,6,"Jay Williamson",69,NA,21682.167,722,-0.04,"Approachesfrom100yards",2009
8,8,"Kevin Stadler",65,NA,19417.833,646,-0.07,"Approachesfrom100yards",2009
9,9,"Tiger Woods",64,NA,18204.083,604,-0.19,"Approachesfrom100yards",2009
10,10,"Robert Garrigus",83,NA,25168,830,-0.08,"Approachesfrom100yards",2009
10,10,"Scott Sterling",51,NA,15130.833,499,-0.1,"Approachesfrom100yards",2009
12,12,"Patrick Sheehan",51,NA,15457.5,508,-0.11,"Approachesfrom100yards",2009
13,13,"Kris Blanks",60,NA,17912.333,588,-0.07,"Approachesfrom100yards",2009
13,13,"Jim Furyk",86,NA,25678.583,843,-0.13,"Approachesfrom100yards",2009
15,15,"Chad Campbell",90,NA,25975.75,846,-0.09,"Approachesfrom100yards",2009
16,16,"Zach Johnson",94,NA,31067.25,1010,-0.13,"Approachesfrom100yards",2009
17,17,"Dustin Johnson",85,NA,21361.5,693,-0.12,"Approachesfrom100yards",2009
18,18,"Ricky Barnes",67,NA,18327.833,593,-0.02,"Approachesfrom100yards",2009
19,19,"Joe Durant",62,NA,18820.5,607,-0.06,"Approachesfrom100yards",2009
20,20,"Ernie Els",70,NA,20314.25,653,-0.11,"Approachesfrom100yards",2009
21,21,"Lee Janzen",74,NA,23396,750,-0.09,"Approachesfrom100yards",2009
21,21,"Hunter Mahan",94,NA,29040,931,-0.12,"Approachesfrom100yards",2009
21,21,"Mike Weir",85,NA,24741.333,794,-0.13,"Approachesfrom100yards",2009
24,24,"Cameron Beckman",87,NA,27961,894,-0.06,"Approachesfrom100yards",2009
25,25,"Tag Ridings",50,NA,14322.917,457,-0.12,"Approachesfrom100yards",2009
25,25,"DJ Trahan",96,NA,30703.583,981,-0.12,"Approachesfrom100yards",2009
27,27,"Lucas Glover",93,NA,31165.5,992,-0.09,"Approachesfrom100yards",2009
27,27,"Nick OHern",90,NA,34818.167,1107,-0.05,"Approachesfrom100yards",2009
27,27,"Matt Weibring",65,NA,21175.167,674,-0.11,"Approachesfrom100yards",2009
27,27,"Dean Wilson",81,NA,27009.667,859,-0.08,"Approachesfrom100yards",2009
31,31,"Alex Cejka",82,NA,28215.5,895,-0.05,"Approachesfrom100yards",2009
31,31,"Chris Stroud",88,NA,28509.583,905,-0.07,"Approachesfrom100yards",2009
31,31,"David Toms",98,NA,33036.333,1050,-0.08,"Approachesfrom100yards",2009
34,34,"Angel Cabrera",55,NA,12716,403,-0.07,"Approachesfrom100yards",2009
34,34,"Heath Slocum",95,NA,34892.667,1104,-0.04,"Approachesfrom100yards",2009
34,34,"Steve Stricker",81,NA,23626.833,749,-0.11,"Approachesfrom100yards",2009
37,37,"Tommy Armour III",58,NA,20297.833,641,-0.04,"Approachesfrom100yards",2009
37,37,"Kevin Na",91,NA,30832.583,973,-0.1,"Approachesfrom100yards",2009
37,37,"Jeff Quinney",78,NA,27712,876,-0.06,"Approachesfrom100yards",2009
40,40,"Sergio Garcia",59,NA,16456.25,518,-0.05,"Approachesfrom100yards",2009
40,40,"Brian Gay",96,NA,33468.333,1053,-0.08,"Approachesfrom100yards",2009
40,40,"Gary Woodland",53,NA,12524.25,394,0,"Approachesfrom100yards",2009
43,43,"Stephen Ames",77,NA,22479.667,707,-0.1,"Approachesfrom100yards",2009
