"ConsecutiveSandSaves_RANKTHISWEEK_2015","ConsecutiveSandSaves_RANKLASTWEEK_2015","ConsecutiveSandSaves_PLAYERNAME_2015","ConsecutiveSandSaves_EVENTS_2015","ConsecutiveSandSaves_STREAK_2015","ConsecutiveSandSaves_CURRENTSTREAK_2015","ConsecutiveSandSaves_ROUND_2015","ConsecutiveSandSaves_HOLE_2015","ConsecutiveSandSaves_YEARTOURN_2015","stat_name","year"
16,16,"Justin Thomas",30,9,NA,3,14,2015230,"ConsecutiveSandSaves",2015
16,16,"Marc Warren",9,9,NA,4,11,2015190,"ConsecutiveSandSaves",2015
16,16,"Will Wilcox",17,9,NA,4,10,2015330,"ConsecutiveSandSaves",2015
28,28,"Kevin Chappell",26,8,NA,2,3,2015300,"ConsecutiveSandSaves",2015
28,28,"Jon Curran",28,8,NA,1,11,2015140,"ConsecutiveSandSaves",2015
28,28,"Brendon de Jonge",31,8,1,1,13,2015230,"ConsecutiveSandSaves",2015
28,28,"Jamie Donaldson",16,8,NA,2,5,2015340,"ConsecutiveSandSaves",2015
28,28,"Ernie Els",18,8,1,2,17,2015210,"ConsecutiveSandSaves",2015
28,28,"Rickie Fowler",21,8,NA,3,7,2015130,"ConsecutiveSandSaves",2015
28,28,"Brice Garnett",29,8,1,2,9,2015110,"ConsecutiveSandSaves",2015
28,28,"Andres Gonzales",28,8,1,4,18,2015290,"ConsecutiveSandSaves",2015
28,28,"Morgan Hoffmann",26,8,NA,3,12,2015210,"ConsecutiveSandSaves",2015
28,28,"Mark Hubbard",25,8,NA,3,18,2015070,"ConsecutiveSandSaves",2015
28,28,"Ryo Ishikawa",28,8,1,4,1,2015040,"ConsecutiveSandSaves",2015
28,28,"Chris Kirk",21,8,NA,1,18,2015030,"ConsecutiveSandSaves",2015
28,28,"Matt Kuchar",25,8,3,4,15,2015390,"ConsecutiveSandSaves",2015
28,28,"David Lingmerth",28,8,1,2,11,2015020,"ConsecutiveSandSaves",2015
28,28,"Jamie Lovemark",2,8,1,4,18,2015170,"ConsecutiveSandSaves",2015
28,28,"Bill Lunde",18,8,NA,1,8,2015350,"ConsecutiveSandSaves",2015
28,28,"Kevin Na",27,8,NA,2,11,2015350,"ConsecutiveSandSaves",2015
28,28,"SJ Park",27,8,NA,2,4,2015230,"ConsecutiveSandSaves",2015
28,28,"Scott Pinckney",27,8,NA,1,13,2015120,"ConsecutiveSandSaves",2015
28,28,"Alex Prugh",27,8,NA,1,4,2015310,"ConsecutiveSandSaves",2015
28,28,"Andrew Putnam",23,8,2,4,15,2015220,"ConsecutiveSandSaves",2015
28,28,"Rory Sabbatini",25,8,NA,3,18,2015460,"ConsecutiveSandSaves",2015
28,28,"Webb Simpson",22,8,NA,3,7,2015280,"ConsecutiveSandSaves",2015
28,28,"David Toms",21,8,1,2,5,2015120,"ConsecutiveSandSaves",2015
28,28,"Cameron Wilson",3,8,8,1,10,2015150,"ConsecutiveSandSaves",2015
53,53,"Stuart Appleby",7,7,NA,1,3,2015020,"ConsecutiveSandSaves",2015
53,53,"Arjun Atwal",7,7,NA,1,6,2015180,"ConsecutiveSandSaves",2015
53,53,"Eric Axley",21,7,1,1,18,2015030,"ConsecutiveSandSaves",2015
53,53,"Daniel Berger",31,7,5,3,17,2015170,"ConsecutiveSandSaves",2015
53,53,"Angel Cabrera",19,7,NA,2,7,2015210,"ConsecutiveSandSaves",2015
53,53,"Stewart Cink",23,7,NA,1,4,2015230,"ConsecutiveSandSaves",2015
53,53,"George Coetzee",7,7,5,4,18,2015060,"ConsecutiveSandSaves",2015
53,53,"Andrew Dodt",1,7,7,2,4,2015430,"ConsecutiveSandSaves",2015
53,53,"Jason Dufner",21,7,NA,2,2,2015120,"ConsecutiveSandSaves",2015
53,53,"Derek Fathauer",27,7,1,3,18,2015150,"ConsecutiveSandSaves",2015
53,53,"Jim Furyk",19,7,NA,1,4,2015240,"ConsecutiveSandSaves",2015
53,53,"Lucas Glover",26,7,1,3,13,2015330,"ConsecutiveSandSaves",2015
53,53,"Chesson Hadley",30,7,5,4,18,2015400,"ConsecutiveSandSaves",2015
53,53,"Adam Hadwin",30,7,NA,3,4,2015400,"ConsecutiveSandSaves",2015
53,53,"Padraig Harrington",21,7,NA,3,12,2015210,"ConsecutiveSandSaves",2015
53,53,"Russell Henley",24,7,NA,1,18,2015250,"ConsecutiveSandSaves",2015
53,53,"Max Homa",27,7,1,2,17,2015110,"ConsecutiveSandSaves",2015
53,53,"Ryuji Imada",4,7,NA,2,14,2015110,"ConsecutiveSandSaves",2015
53,53,"Matt Jones",25,7,1,4,9,2015040,"ConsecutiveSandSaves",2015
53,53,"Kevin Kisner",30,7,NA,2,15,2015160,"ConsecutiveSandSaves",2015
53,53,"Brooks Koepka",23,7,NA,1,5,2015340,"ConsecutiveSandSaves",2015
53,53,"Danny Lee",36,7,NA,4,10,2015050,"ConsecutiveSandSaves",2015
53,53,"Hunter Mahan",24,7,NA,2,15,2015430,"ConsecutiveSandSaves",2015
53,53,"Francesco Molinari",16,7,NA,2,6,2015170,"ConsecutiveSandSaves",2015
53,53,"Seung Yul Noh",21,7,NA,1,4,2015360,"ConsecutiveSandSaves",2015
53,53,"Sean OHair",26,7,7,3,5,2015470,"ConsecutiveSandSaves",2015
53,53,"Louis Oosthuizen",20,7,1,2,2,2015340,"ConsecutiveSandSaves",2015
53,53,"Carlos Ortiz",30,7,NA,2,12,2015220,"ConsecutiveSandSaves",2015
53,53,"Ryan Palmer",22,7,NA,2,7,2015060,"ConsecutiveSandSaves",2015
53,53,"Cameron Percy",23,7,7,2,8,2015400,"ConsecutiveSandSaves",2015
53,53,"John Peterson",25,7,NA,4,6,2015070,"ConsecutiveSandSaves",2015
53,53,"Kyle Reifers",31,7,NA,2,18,2015450,"ConsecutiveSandSaves",2015
53,53,"Heath Slocum",22,7,2,2,7,2015040,"ConsecutiveSandSaves",2015
53,53,"Jordan Spieth",25,7,2,3,14,2015190,"ConsecutiveSandSaves",2015
53,53,"Brendan Steele",24,7,NA,2,17,2015020,"ConsecutiveSandSaves",2015
53,53,"Steve Stricker",9,7,NA,4,5,2015320,"ConsecutiveSandSaves",2015
53,53,"Chris Stroud",28,7,NA,3,2,2015180,"ConsecutiveSandSaves",2015
53,53,"Brian Stuard",31,7,NA,2,10,2015400,"ConsecutiveSandSaves",2015
53,53,"Guan Tian Liang",1,7,NA,1,3,2015040,"ConsecutiveSandSaves",2015
53,53,"Bo Van Pelt",28,7,NA,1,18,2015300,"ConsecutiveSandSaves",2015
53,53,"Jhonattan Vegas",27,7,NA,1,14,2015300,"ConsecutiveSandSaves",2015
53,53,"Jimmy Walker",24,7,3,4,7,2015010,"ConsecutiveSandSaves",2015
53,53,"Steve Wheatcroft",28,7,NA,1,15,2015290,"ConsecutiveSandSaves",2015
53,53,"Cory Whitsett",2,7,NA,2,1,2015050,"ConsecutiveSandSaves",2015
97,97,"Kiradech Aphibarnrat",4,6,NA,2,12,2015210,"ConsecutiveSandSaves",2015
97,97,"Ryan Armour",17,6,NA,2,3,2015050,"ConsecutiveSandSaves",2015
97,97,"Sangmoon Bae",30,6,NA,2,4,2015240,"ConsecutiveSandSaves",2015
97,97,"Ricky Barnes",27,6,NA,3,15,2015290,"ConsecutiveSandSaves",2015
97,97,"Jonas Blixt",26,6,NA,4,15,2015040,"ConsecutiveSandSaves",2015
97,97,"Jason Bohn",27,6,NA,1,15,2015470,"ConsecutiveSandSaves",2015
97,97,"Scott Brown",30,6,NA,2,1,2015370,"ConsecutiveSandSaves",2015
97,97,"Paul Casey",24,6,NA,2,4,2015430,"ConsecutiveSandSaves",2015
97,97,"Erik Compton",28,6,1,1,2,2015260,"ConsecutiveSandSaves",2015
97,97,"Austin Cook",7,6,6,4,11,2015400,"ConsecutiveSandSaves",2015
97,97,"John Daly",10,6,NA,1,15,2015120,"ConsecutiveSandSaves",2015
97,97,"Jason Day",20,6,3,1,4,2015400,"ConsecutiveSandSaves",2015
97,97,"Graham DeLaet",22,6,NA,2,14,2015310,"ConsecutiveSandSaves",2015
97,97,"Tony Finau",31,6,1,1,8,2015310,"ConsecutiveSandSaves",2015
97,97,"Martin Flores",30,6,NA,1,7,2015310,"ConsecutiveSandSaves",2015
97,97,"Sergio Garcia",15,6,1,2,15,2015040,"ConsecutiveSandSaves",2015
97,97,"Tom Gillis",16,6,3,4,8,2015010,"ConsecutiveSandSaves",2015
97,97,"Jason Gore",26,6,NA,1,11,2015180,"ConsecutiveSandSaves",2015
97,97,"James Hahn",28,6,NA,1,12,2015300,"ConsecutiveSandSaves",2015
97,97,"Charley Hoffman",28,6,NA,4,2,2015220,"ConsecutiveSandSaves",2015
97,97,"John Huh",31,6,NA,2,11,2015320,"ConsecutiveSandSaves",2015
97,97,"Jason Kokrak",28,6,NA,3,17,2015150,"ConsecutiveSandSaves",2015
97,97,"Anirban Lahiri",12,6,NA,1,15,2015430,"ConsecutiveSandSaves",2015
97,97,"Scott Langley",28,6,NA,4,13,2015320,"ConsecutiveSandSaves",2015
97,97,"Marc Leishman",23,6,NA,1,11,2015430,"ConsecutiveSandSaves",2015
97,97,"Spencer Levin",31,6,1,2,6,2015120,"ConsecutiveSandSaves",2015
97,97,"Joost Luiten",13,6,NA,1,5,2015060,"ConsecutiveSandSaves",2015
97,97,"Rory McIlroy",12,6,1,4,16,2015280,"ConsecutiveSandSaves",2015
97,97,"Troy Merritt",29,6,1,1,15,2015110,"ConsecutiveSandSaves",2015
97,97,"Bryce Molder",26,6,NA,4,9,2015410,"ConsecutiveSandSaves",2015
97,97,"Carl Pettersson",32,6,3,1,9,2015370,"ConsecutiveSandSaves",2015
97,97,"Ian Poulter",19,6,NA,2,2,2015170,"ConsecutiveSandSaves",2015
97,97,"Michael Putnam",28,6,2,1,15,2015130,"ConsecutiveSandSaves",2015
97,97,"Patrick Rodgers",17,6,1,4,12,2015350,"ConsecutiveSandSaves",2015
97,97,"Justin Rose",20,6,5,2,11,2015280,"ConsecutiveSandSaves",2015
97,97,"Sam Saunders",28,6,1,1,4,2015180,"ConsecutiveSandSaves",2015
97,97,"John Senden",24,6,NA,1,6,2015280,"ConsecutiveSandSaves",2015
97,97,"Vijay Singh",23,6,NA,1,14,2015200,"ConsecutiveSandSaves",2015
97,97,"Shawn Stefani",26,6,NA,2,10,2015110,"ConsecutiveSandSaves",2015
97,97,"Henrik Stenson",16,6,NA,1,1,2015480,"ConsecutiveSandSaves",2015
97,97,"Andy Sullivan",6,6,NA,1,16,2015320,"ConsecutiveSandSaves",2015
97,97,"Hudson Swafford",30,6,NA,2,5,2015370,"ConsecutiveSandSaves",2015
97,97,"Vaughn Taylor",12,6,NA,3,17,2015370,"ConsecutiveSandSaves",2015
97,97,"Nick Taylor",28,6,NA,1,11,2015200,"ConsecutiveSandSaves",2015
97,97,"Josh Teater",11,6,NA,2,17,2015030,"ConsecutiveSandSaves",2015
97,97,"Michael Thompson",27,6,6,1,17,2015410,"ConsecutiveSandSaves",2015
97,97,"Cameron Tringale",28,6,2,2,13,2015250,"ConsecutiveSandSaves",2015
97,97,"Tyrone Van Aswegen",20,6,NA,1,5,2015030,"ConsecutiveSandSaves",2015
97,97,"Nick Watney",28,6,6,4,3,2015470,"ConsecutiveSandSaves",2015
97,97,"Lee Westwood",15,6,NA,1,15,2015430,"ConsecutiveSandSaves",2015
97,97,"Tim Wilkinson",28,6,3,2,2,2015230,"ConsecutiveSandSaves",2015
97,97,"Mark Wilson",28,6,2,4,12,2015130,"ConsecutiveSandSaves",2015
149,149,"Thomas Aiken",4,5,1,4,17,2015190,"ConsecutiveSandSaves",2015
149,149,"Robert Allenby",25,5,NA,2,11,2015160,"ConsecutiveSandSaves",2015
149,149,"Benjamin Alvarado",8,5,1,1,18,2015180,"ConsecutiveSandSaves",2015
149,149,"Stephen Ames",1,5,5,2,2,2015180,"ConsecutiveSandSaves",2015
149,149,"Byeong Hun An",5,5,NA,2,7,2015430,"ConsecutiveSandSaves",2015
149,149,"Mark Anderson",7,5,NA,2,15,2015030,"ConsecutiveSandSaves",2015
149,149,"Cameron Beckman",8,5,1,1,14,2015220,"ConsecutiveSandSaves",2015
149,149,"Keegan Bradley",24,5,NA,4,2,2015130,"ConsecutiveSandSaves",2015
149,149,"Chad Campbell",30,5,1,1,4,2015380,"ConsecutiveSandSaves",2015
149,149,"Alex Cejka",30,5,1,2,13,2015050,"ConsecutiveSandSaves",2015
149,149,"Ben Crane",22,5,NA,2,6,2015120,"ConsecutiveSandSaves",2015
149,149,"Glen Day",8,5,1,1,16,2015050,"ConsecutiveSandSaves",2015
149,149,"Chris DiMarco",4,5,1,1,5,2015030,"ConsecutiveSandSaves",2015
149,149,"Ken Duke",30,5,NA,4,3,2015160,"ConsecutiveSandSaves",2015
149,149,"Harris English",29,5,2,1,11,2015480,"ConsecutiveSandSaves",2015
149,149,"Derek Ernst",26,5,NA,1,2,2015370,"ConsecutiveSandSaves",2015
149,149,"Gonzalo Fdez Castano",28,5,3,3,2,2015310,"ConsecutiveSandSaves",2015
149,149,"Fabian Gomez",26,5,NA,1,9,2015400,"ConsecutiveSandSaves",2015
149,149,"Retief Goosen",25,5,NA,2,5,2015370,"ConsecutiveSandSaves",2015
149,149,"Paul Goydos",1,5,NA,1,1,2015110,"ConsecutiveSandSaves",2015
149,149,"Luke Guthrie",27,5,NA,1,15,2015300,"ConsecutiveSandSaves",2015
149,149,"Bill Haas",25,5,2,2,16,2015450,"ConsecutiveSandSaves",2015
149,149,"David Hearn",30,5,NA,1,7,2015150,"ConsecutiveSandSaves",2015
149,149,"JJ Henry",30,5,NA,1,7,2015400,"ConsecutiveSandSaves",2015
149,149,"Jim Herman",27,5,NA,1,11,2015460,"ConsecutiveSandSaves",2015
149,149,"JB Holmes",25,5,1,3,5,2015190,"ConsecutiveSandSaves",2015
149,149,"Billy Horschel",28,5,1,1,12,2015210,"ConsecutiveSandSaves",2015
149,149,"Billy Hurley III",28,5,NA,3,11,2015380,"ConsecutiveSandSaves",2015
149,149,"Freddie Jacobson",14,5,NA,2,16,2015230,"ConsecutiveSandSaves",2015
149,149,"Jerry Kelly",24,5,NA,2,15,2015370,"ConsecutiveSandSaves",2015
149,149,"Antonio Lascuna",2,5,1,1,11,2015040,"ConsecutiveSandSaves",2015
149,149,"Davis Love III",18,5,NA,1,15,2015220,"ConsecutiveSandSaves",2015
149,149,"Shane Lowry",13,5,1,4,14,2015060,"ConsecutiveSandSaves",2015
149,149,"Will Ma Kenzie",16,5,3,2,4,2015040,"ConsecutiveSandSaves",2015
149,149,"Ben Martin",27,5,NA,3,2,2015210,"ConsecutiveSandSaves",2015
149,149,"Hideki Matsuyama",25,5,NA,2,9,2015290,"ConsecutiveSandSaves",2015
149,149,"William McGirt",30,5,NA,1,13,2015130,"ConsecutiveSandSaves",2015
149,149,"John Merrick",27,5,NA,4,4,2015290,"ConsecutiveSandSaves",2015
149,149,"Phil Mickelson",19,5,NA,2,4,2015290,"ConsecutiveSandSaves",2015
149,149,"Jeff Overton",30,5,NA,2,3,2015180,"ConsecutiveSandSaves",2015
149,149,"Greg Owen",19,5,NA,3,4,2015330,"ConsecutiveSandSaves",2015
149,149,"Scott Piercy",28,5,1,3,11,2015120,"ConsecutiveSandSaves",2015
149,149,"DA Points",26,5,NA,1,12,2015220,"ConsecutiveSandSaves",2015
149,149,"Jonathan Randolph",25,5,NA,2,6,2015200,"ConsecutiveSandSaves",2015
149,149,"Jim Renner",27,5,NA,1,12,2015170,"ConsecutiveSandSaves",2015
149,149,"Marcel Siem",8,5,NA,3,16,2015190,"ConsecutiveSandSaves",2015
149,149,"Roger Sloan",20,5,1,1,2,2015260,"ConsecutiveSandSaves",2015
149,149,"Chris Smith",9,5,NA,1,1,2015180,"ConsecutiveSandSaves",2015
149,149,"Brandt Snedeker",27,5,1,4,12,2015190,"ConsecutiveSandSaves",2015
149,149,"Richard Sterne",18,5,NA,1,1,2015010,"ConsecutiveSandSaves",2015
149,149,"Robert Streb",30,5,NA,2,5,2015300,"ConsecutiveSandSaves",2015
149,149,"Kevin Streelman",27,5,NA,2,17,2015240,"ConsecutiveSandSaves",2015
149,149,"Daniel Summerhays",29,5,1,2,15,2015290,"ConsecutiveSandSaves",2015
149,149,"Nicholas Thompson",31,5,1,1,2,2015120,"ConsecutiveSandSaves",2015
149,149,"Scott Verplank",13,5,2,2,12,2015310,"ConsecutiveSandSaves",2015
149,149,"Johnson Wagner",23,5,NA,3,14,2015230,"ConsecutiveSandSaves",2015
149,149,"Bubba Watson",19,5,1,3,14,2015130,"ConsecutiveSandSaves",2015
206,206,"Steven Alker",22,4,NA,2,12,2015310,"ConsecutiveSandSaves",2015
206,206,"Blayne Barber",26,4,1,4,16,2015230,"ConsecutiveSandSaves",2015
206,206,"Charlie Beljan",27,4,1,2,17,2015040,"ConsecutiveSandSaves",2015
206,206,"Josh Broadaway",1,4,4,1,5,2015380,"ConsecutiveSandSaves",2015
206,206,"Mark Brooks",3,4,NA,2,14,2015180,"ConsecutiveSandSaves",2015
206,206,"Rafa Cabrera Bello",4,4,3,1,4,2015180,"ConsecutiveSandSaves",2015
206,206,"Greg Chalmers",17,4,1,1,7,2015330,"ConsecutiveSandSaves",2015
206,206,"Danny Chia",1,4,2,2,4,2015040,"ConsecutiveSandSaves",2015
206,206,"Austin Connelly",2,4,1,1,7,2015400,"ConsecutiveSandSaves",2015
206,206,"Nick Cullen",1,4,NA,3,13,2015430,"ConsecutiveSandSaves",2015
206,206,"Ben Curtis",14,4,2,2,12,2015180,"ConsecutiveSandSaves",2015
206,206,"Victor Dubuisson",10,4,NA,4,2,2015230,"ConsecutiveSandSaves",2015
206,206,"Darren Fichardt",1,4,1,1,10,2015060,"ConsecutiveSandSaves",2015
206,206,"Ross Fisher",3,4,NA,3,16,2015190,"ConsecutiveSandSaves",2015
206,206,"Oscar Fraustro",21,4,NA,3,14,2015050,"ConsecutiveSandSaves",2015
206,206,"Harrison Frazar",7,4,NA,3,18,2015300,"ConsecutiveSandSaves",2015
206,206,"Hiroyuki Fujita",3,4,NA,1,11,2015190,"ConsecutiveSandSaves",2015
206,206,"Fred Funk",2,4,1,1,2,2015070,"ConsecutiveSandSaves",2015
206,206,"Robert Garrigus",25,4,2,1,14,2015220,"ConsecutiveSandSaves",2015
206,206,"Cody Gribble",4,4,NA,4,14,2015230,"ConsecutiveSandSaves",2015
206,206,"Brandon Hagy",8,4,1,1,7,2015310,"ConsecutiveSandSaves",2015
206,206,"Dudley Hart",8,4,1,2,15,2015020,"ConsecutiveSandSaves",2015
206,206,"Charles Howell III",30,4,NA,2,5,2015320,"ConsecutiveSandSaves",2015
206,206,"Trevor Immelman",19,4,4,2,11,2015370,"ConsecutiveSandSaves",2015
206,206,"Dustin Johnson",21,4,1,3,4,2015320,"ConsecutiveSandSaves",2015
206,206,"Martin Kaymer",13,4,NA,3,13,2015170,"ConsecutiveSandSaves",2015
206,206,"Hyung Sung Kim",2,4,NA,4,1,2015060,"ConsecutiveSandSaves",2015
206,206,"Jake Knapp",2,4,NA,1,6,2015140,"ConsecutiveSandSaves",2015
206,206,"Russell Knox",28,4,NA,4,16,2015300,"ConsecutiveSandSaves",2015
206,206,"Martin Laird",24,4,1,4,15,2015250,"ConsecutiveSandSaves",2015
206,206,"Pablo Larrazabal",4,4,NA,4,2,2015060,"ConsecutiveSandSaves",2015
206,206,"Justin Leonard",22,4,NA,4,10,2015030,"ConsecutiveSandSaves",2015
206,206,"WC Liang",5,4,NA,2,7,2015110,"ConsecutiveSandSaves",2015
206,206,"David Lipsky",5,4,NA,1,5,2015430,"ConsecutiveSandSaves",2015
206,206,"Troy Matteson",9,4,1,2,3,2015330,"ConsecutiveSandSaves",2015
206,206,"Len Mattiace",6,4,NA,1,5,2015150,"ConsecutiveSandSaves",2015
206,206,"Billy Mayfair",6,4,1,1,2,2015150,"ConsecutiveSandSaves",2015
206,206,"Scott McCarron",7,4,4,1,12,2015180,"ConsecutiveSandSaves",2015
206,206,"Lee McCoy",3,4,1,2,15,2015350,"ConsecutiveSandSaves",2015
206,206,"Graeme McDowell",15,4,NA,2,13,2015400,"ConsecutiveSandSaves",2015
206,206,"Colin Montgomerie",2,4,NA,4,5,2015340,"ConsecutiveSandSaves",2015
206,206,"Koumei Oda",4,4,NA,3,14,2015430,"ConsecutiveSandSaves",2015
206,206,"Anthony Paolucci",1,4,4,1,11,2015180,"ConsecutiveSandSaves",2015
206,206,"Taylor Pendrith",1,4,4,1,4,2015400,"ConsecutiveSandSaves",2015
206,206,"Kenny Perry",9,4,NA,1,17,2015250,"ConsecutiveSandSaves",2015
206,206,"Garrett Rank",1,4,NA,2,12,2015400,"ConsecutiveSandSaves",2015
206,206,"Chez Reavie",19,4,NA,1,1,2015220,"ConsecutiveSandSaves",2015
206,206,"Andres Romero",24,4,1,1,10,2015140,"ConsecutiveSandSaves",2015
206,206,"Charl Schwartzel",19,4,NA,3,9,2015230,"ConsecutiveSandSaves",2015
206,206,"Adam Scott",15,4,NA,1,12,2015060,"ConsecutiveSandSaves",2015
206,206,"Byron Smith",21,4,NA,2,9,2015370,"ConsecutiveSandSaves",2015
206,206,"Scott Stallings",19,4,NA,4,11,2015260,"ConsecutiveSandSaves",2015
206,206,"Paul Stankowski",2,4,NA,1,9,2015180,"ConsecutiveSandSaves",2015
206,206,"Kyle Stanley",12,4,1,1,17,2015370,"ConsecutiveSandSaves",2015
206,206,"Zack Sucher",18,4,NA,2,18,2015330,"ConsecutiveSandSaves",2015
206,206,"Andrew Svoboda",30,4,NA,3,9,2015020,"ConsecutiveSandSaves",2015
206,206,"Peter Uihlein",4,4,2,2,14,2015050,"ConsecutiveSandSaves",2015
206,206,"Danie van Tonder",1,4,NA,4,2,2015190,"ConsecutiveSandSaves",2015
206,206,"Camilo Villegas",27,4,NA,2,7,2015430,"ConsecutiveSandSaves",2015
206,206,"Tom Watson",3,4,NA,2,9,2015250,"ConsecutiveSandSaves",2015
206,206,"Boo Weekley",24,4,2,4,4,2015290,"ConsecutiveSandSaves",2015
206,206,"Mike Weir",18,4,NA,1,16,2015350,"ConsecutiveSandSaves",2015
206,206,"Bernd Wiesberger",11,4,NA,2,11,2015280,"ConsecutiveSandSaves",2015
206,206,"Danny Willett",10,4,NA,2,7,2015340,"ConsecutiveSandSaves",2015
206,206,"Oliver Wilson",2,4,1,1,4,2015430,"ConsecutiveSandSaves",2015
206,206,"Gary Woodland",24,4,NA,4,14,2015190,"ConsecutiveSandSaves",2015
272,272,"Blake Adams",13,3,1,1,12,2015260,"ConsecutiveSandSaves",2015
272,272,"Woody Austin",11,3,2,1,10,2015170,"ConsecutiveSandSaves",2015
272,272,"Seukhyun Baek",2,3,1,1,12,2015040,"ConsecutiveSandSaves",2015
272,272,"Matt Bettencourt",8,3,1,1,17,2015370,"ConsecutiveSandSaves",2015
272,272,"Thomas Bjorn",7,3,NA,1,6,2015170,"ConsecutiveSandSaves",2015
272,272,"Brian Campbell",2,3,1,1,13,2015340,"ConsecutiveSandSaves",2015
272,272,"Albin Choi",1,3,NA,1,12,2015400,"ConsecutiveSandSaves",2015
272,272,"Kelvin Day",2,3,NA,2,13,2015230,"ConsecutiveSandSaves",2015
272,272,"Bryson DeChambeau",3,3,3,2,9,2015340,"ConsecutiveSandSaves",2015
272,272,"James Driscoll",1,3,3,3,5,2015180,"ConsecutiveSandSaves",2015
272,272,"David Duval",6,3,NA,2,13,2015330,"ConsecutiveSandSaves",2015
272,272,"Steve Flesch",7,3,NA,1,7,2015300,"ConsecutiveSandSaves",2015
272,272,"Brad Fritsch",3,3,NA,3,4,2015340,"ConsecutiveSandSaves",2015
272,272,"Stephen Gallacher",11,3,NA,3,14,2015430,"ConsecutiveSandSaves",2015
272,272,"Oliver Goss",1,3,3,3,5,2015150,"ConsecutiveSandSaves",2015
272,272,"Branden Grace",13,3,3,3,4,2015440,"ConsecutiveSandSaves",2015
272,272,"Nathan Green",1,3,1,1,2,2015150,"ConsecutiveSandSaves",2015
272,272,"Emiliano Grillo",5,3,1,4,16,2015380,"ConsecutiveSandSaves",2015
272,272,"Cole Hammer",1,3,NA,1,15,2015340,"ConsecutiveSandSaves",2015
272,272,"Justin Hicks",14,3,3,1,5,2015220,"ConsecutiveSandSaves",2015
272,272,"Tom Hoge",26,3,NA,4,2,2015400,"ConsecutiveSandSaves",2015
272,272,"Wes Homan",4,3,NA,2,5,2015020,"ConsecutiveSandSaves",2015
272,272,"Sam Horsfield",1,3,3,1,16,2015340,"ConsecutiveSandSaves",2015
272,272,"Mikko Ilonen",8,3,NA,3,4,2015430,"ConsecutiveSandSaves",2015
272,272,"Thongchai Jaidee",10,3,NA,1,10,2015190,"ConsecutiveSandSaves",2015
272,272,"Lee Janzen",4,3,1,3,17,2015180,"ConsecutiveSandSaves",2015
272,272,"Brandt Jobe",6,3,NA,2,5,2015330,"ConsecutiveSandSaves",2015
272,272,"Richard Johnson",1,3,3,2,18,2015150,"ConsecutiveSandSaves",2015
272,272,"Rikard Karlberg",2,3,NA,2,9,2015040,"ConsecutiveSandSaves",2015
272,272,"Troy Kelly",9,3,NA,1,13,2015120,"ConsecutiveSandSaves",2015
