"FirstTeeLateRound3ScoringAverage_RANKTHISWEEK_2010","FirstTeeLateRound3ScoringAverage_RANKLASTWEEK_2010","FirstTeeLateRound3ScoringAverage_PLAYERNAME_2010","FirstTeeLateRound3ScoringAverage__2010","FirstTeeLateRound3ScoringAverage_AVG_2010","FirstTeeLateRound3ScoringAverage_TOTALSTROKES_2010","FirstTeeLateRound3ScoringAverage_TOTALROUNDS_2010","stat_name","year"
95,95,"Tom Pernice Jr",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2010
96,96,"Rod Pampling",NA,70.33,211,3,"FirstTeeLateRound3ScoringAverage",2010
97,97,"Bo Van Pelt",NA,70.36,985,14,"FirstTeeLateRound3ScoringAverage",2010
98,98,"Stephen Ames",NA,70.38,563,8,"FirstTeeLateRound3ScoringAverage",2010
98,98,"Kris Blanks",NA,70.38,563,8,"FirstTeeLateRound3ScoringAverage",2010
98,98,"Paul Casey",NA,70.38,563,8,"FirstTeeLateRound3ScoringAverage",2010
101,101,"James Nitties",NA,70.43,493,7,"FirstTeeLateRound3ScoringAverage",2010
101,101,"Josh Teater",NA,70.43,493,7,"FirstTeeLateRound3ScoringAverage",2010
103,103,"Charley Hoffman",NA,70.45,775,11,"FirstTeeLateRound3ScoringAverage",2010
103,103,"Phil Mickelson",NA,70.45,775,11,"FirstTeeLateRound3ScoringAverage",2010
105,105,"Dustin Johnson",NA,70.46,916,13,"FirstTeeLateRound3ScoringAverage",2010
106,106,"KJ Choi",NA,70.5,846,12,"FirstTeeLateRound3ScoringAverage",2010
106,106,"Graham DeLaet",NA,70.5,564,8,"FirstTeeLateRound3ScoringAverage",2010
106,106,"Steve Marino",NA,70.5,564,8,"FirstTeeLateRound3ScoringAverage",2010
106,106,"Alex Prugh",NA,70.5,564,8,"FirstTeeLateRound3ScoringAverage",2010
106,106,"Chris Stroud",NA,70.5,564,8,"FirstTeeLateRound3ScoringAverage",2010
111,111,"Hunter Mahan",NA,70.56,635,9,"FirstTeeLateRound3ScoringAverage",2010
112,112,"DJ Trahan",NA,70.63,565,8,"FirstTeeLateRound3ScoringAverage",2010
113,113,"Stewart Cink",NA,70.67,424,6,"FirstTeeLateRound3ScoringAverage",2010
113,113,"Michael Letzig",NA,70.67,424,6,"FirstTeeLateRound3ScoringAverage",2010
113,113,"Ted Purdy",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2010
113,113,"Omar Uresti",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2010
117,117,"Padraig Harrington",NA,70.71,495,7,"FirstTeeLateRound3ScoringAverage",2010
118,118,"Sean OHair",NA,70.73,778,11,"FirstTeeLateRound3ScoringAverage",2010
119,119,"Ben Crane",NA,70.75,566,8,"FirstTeeLateRound3ScoringAverage",2010
119,119,"Retief Goosen",NA,70.75,566,8,"FirstTeeLateRound3ScoringAverage",2010
119,119,"Rory McIlroy",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2010
119,119,"Bryce Molder",NA,70.75,566,8,"FirstTeeLateRound3ScoringAverage",2010
119,119,"Camilo Villegas",NA,70.75,566,8,"FirstTeeLateRound3ScoringAverage",2010
124,124,"James Driscoll",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2010
124,124,"Trevor Immelman",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2010
126,126,"Nathan Green",NA,70.89,638,9,"FirstTeeLateRound3ScoringAverage",2010
127,127,"Adam Scott",NA,70.9,709,10,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Henrik Bjornstad",NA,71,213,3,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Sergio Garcia",NA,71,284,4,"FirstTeeLateRound3ScoringAverage",2010
128,128,"JJ Henry",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Kevin Johnson",NA,71,71,1,"FirstTeeLateRound3ScoringAverage",2010
128,128,"John Merrick",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Brenden Pappas",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Chris Riley",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Johnson Wagner",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2010
128,128,"Jay Williamson",NA,71,355,5,"FirstTeeLateRound3ScoringAverage",2010
137,137,"Shaun Micheel",NA,71.13,569,8,"FirstTeeLateRound3ScoringAverage",2010
138,138,"Jeff Quinney",NA,71.14,498,7,"FirstTeeLateRound3ScoringAverage",2010
139,139,"Jerry Kelly",NA,71.18,783,11,"FirstTeeLateRound3ScoringAverage",2010
140,140,"Rocco Mediate",NA,71.2,356,5,"FirstTeeLateRound3ScoringAverage",2010
141,141,"Matt Bettencourt",NA,71.29,499,7,"FirstTeeLateRound3ScoringAverage",2010
141,141,"Brian Gay",NA,71.29,499,7,"FirstTeeLateRound3ScoringAverage",2010
141,141,"Pat Perez",NA,71.29,499,7,"FirstTeeLateRound3ScoringAverage",2010
144,144,"Lucas Glover",NA,71.33,642,9,"FirstTeeLateRound3ScoringAverage",2010
144,144,"JB Holmes",NA,71.33,642,9,"FirstTeeLateRound3ScoringAverage",2010
144,144,"Derek Lamely",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2010
144,144,"Jeev Milkha Singh",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2010
148,148,"Steve Elkington",NA,71.38,571,8,"FirstTeeLateRound3ScoringAverage",2010
149,149,"Ryuji Imada",NA,71.43,500,7,"FirstTeeLateRound3ScoringAverage",2010
150,150,"Craig Bowden",NA,71.5,143,2,"FirstTeeLateRound3ScoringAverage",2010
151,151,"Marc Leishman",NA,71.56,644,9,"FirstTeeLateRound3ScoringAverage",2010
152,152,"Steve Wheatcroft",NA,71.6,358,5,"FirstTeeLateRound3ScoringAverage",2010
153,153,"George McNeill",NA,71.63,573,8,"FirstTeeLateRound3ScoringAverage",2010
154,154,"Ricky Barnes",NA,71.67,645,9,"FirstTeeLateRound3ScoringAverage",2010
154,154,"Paul Goydos",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2010
154,154,"Mathias Gronberg",NA,71.67,215,3,"FirstTeeLateRound3ScoringAverage",2010
154,154,"JP Hayes",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2010
154,154,"Bill Lunde",NA,71.67,215,3,"FirstTeeLateRound3ScoringAverage",2010
154,154,"Garth Mulroy",NA,71.67,215,3,"FirstTeeLateRound3ScoringAverage",2010
154,154,"Chris Tidland",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2010
161,161,"Nicholas Thompson",NA,71.75,287,4,"FirstTeeLateRound3ScoringAverage",2010
162,162,"Cliff Kresge",NA,71.8,359,5,"FirstTeeLateRound3ScoringAverage",2010
163,163,"Chad Campbell",NA,71.83,431,6,"FirstTeeLateRound3ScoringAverage",2010
163,163,"Daniel Chopra",NA,71.83,431,6,"FirstTeeLateRound3ScoringAverage",2010
165,165,"Vijay Singh",NA,71.88,575,8,"FirstTeeLateRound3ScoringAverage",2010
166,166,"Alex Cejka",NA,72,432,6,"FirstTeeLateRound3ScoringAverage",2010
166,166,"Joe Ogilvie",NA,72,504,7,"FirstTeeLateRound3ScoringAverage",2010
168,168,"Kevin Stadler",NA,72.2,361,5,"FirstTeeLateRound3ScoringAverage",2010
169,169,"Jason Dufner",NA,72.43,507,7,"FirstTeeLateRound3ScoringAverage",2010
170,170,"John Daly",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2010
170,170,"Ian Poulter",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2010
170,170,"Rory Sabbatini",NA,72.5,435,6,"FirstTeeLateRound3ScoringAverage",2010
170,170,"Roland Thatcher",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2010
170,170,"Garrett Willis",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2010
175,175,"Matt Every",NA,72.6,363,5,"FirstTeeLateRound3ScoringAverage",2010
175,175,"YE Yang",NA,72.6,363,5,"FirstTeeLateRound3ScoringAverage",2010
177,177,"Steve Lowery",NA,72.67,218,3,"FirstTeeLateRound3ScoringAverage",2010
178,178,"Brad Faxon",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2010
178,178,"Jeff Gove",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2010
178,178,"Greg Owen",NA,73,292,4,"FirstTeeLateRound3ScoringAverage",2010
178,178,"Mike Weir",NA,73,511,7,"FirstTeeLateRound3ScoringAverage",2010
178,178,"Chris Wilson",NA,73,219,3,"FirstTeeLateRound3ScoringAverage",2010
183,183,"Jarrod Lyle",NA,73.5,294,4,"FirstTeeLateRound3ScoringAverage",2010
184,184,"Rich Barcelo",NA,74,222,3,"FirstTeeLateRound3ScoringAverage",2010
184,184,"Vance Veazey",NA,74,74,1,"FirstTeeLateRound3ScoringAverage",2010
186,186,"Mathew Goggin",NA,74.33,223,3,"FirstTeeLateRound3ScoringAverage",2010
187,187,"Brent Delahoussaye",NA,76,76,1,"FirstTeeLateRound3ScoringAverage",2010
188,188,"Mark Calcavecchia",NA,77,77,1,"FirstTeeLateRound3ScoringAverage",2010
