"ConsecutivePar5Birdies_RANKTHISWEEK_2008","ConsecutivePar5Birdies_RANKLASTWEEK_2008","ConsecutivePar5Birdies_PLAYERNAME_2008","ConsecutivePar5Birdies_EVENTS_2008","ConsecutivePar5Birdies_NUMBEROFHOLES_2008","stat_name","year"
1,1,"Tag Ridings",29,12,"ConsecutivePar5Birdies",2008
2,2,"Joe Durant",28,11,"ConsecutivePar5Birdies",2008
2,2,"Tommy Gainey",24,11,"ConsecutivePar5Birdies",2008
2,2,"Bill Haas",31,11,"ConsecutivePar5Birdies",2008
2,2,"Chris Stroud",29,11,"ConsecutivePar5Birdies",2008
6,6,"Robert Garrigus",29,10,"ConsecutivePar5Birdies",2008
6,6,"Nathan Green",30,10,"ConsecutivePar5Birdies",2008
6,6,"Dustin Johnson",30,10,"ConsecutivePar5Birdies",2008
6,6,"Parker McLachlin",27,10,"ConsecutivePar5Birdies",2008
10,10,"Chad Campbell",28,9,"ConsecutivePar5Birdies",2008
10,10,"Brian Davis",34,9,"ConsecutivePar5Birdies",2008
10,10,"Chris DiMarco",29,9,"ConsecutivePar5Birdies",2008
10,10,"Robert Gamez",26,9,"ConsecutivePar5Birdies",2008
10,10,"Mathew Goggin",27,9,"ConsecutivePar5Birdies",2008
10,10,"Padraig Harrington",15,9,"ConsecutivePar5Birdies",2008
10,10,"Charles Howell III",31,9,"ConsecutivePar5Birdies",2008
10,10,"Jeff Overton",32,9,"ConsecutivePar5Birdies",2008
10,10,"Vaughn Taylor",32,9,"ConsecutivePar5Birdies",2008
10,10,"Charles Warren",29,9,"ConsecutivePar5Birdies",2008
10,10,"Mike Weir",26,9,"ConsecutivePar5Birdies",2008
10,10,"Lee Westwood",10,9,"ConsecutivePar5Birdies",2008
22,22,"Eric Axley",35,8,"ConsecutivePar5Birdies",2008
22,22,"Fred Couples",18,8,"ConsecutivePar5Birdies",2008
22,22,"John Daly",17,8,"ConsecutivePar5Birdies",2008
22,22,"Jason Day",28,8,"ConsecutivePar5Birdies",2008
22,22,"James Driscoll",28,8,"ConsecutivePar5Birdies",2008
22,22,"Nick Flanagan",29,8,"ConsecutivePar5Birdies",2008
22,22,"Jim Furyk",26,8,"ConsecutivePar5Birdies",2008
22,22,"Ryuji Imada",25,8,"ConsecutivePar5Birdies",2008
22,22,"Neal Lancaster",9,8,"ConsecutivePar5Birdies",2008
22,22,"Davis Love III",23,8,"ConsecutivePar5Birdies",2008
22,22,"Sean OHair",25,8,"ConsecutivePar5Birdies",2008
22,22,"Joe Ogilvie",29,8,"ConsecutivePar5Birdies",2008
22,22,"Pat Perez",27,8,"ConsecutivePar5Birdies",2008
22,22,"Kenny Perry",26,8,"ConsecutivePar5Birdies",2008
22,22,"Vijay Singh",23,8,"ConsecutivePar5Birdies",2008
22,22,"Tim Wilkinson",29,8,"ConsecutivePar5Birdies",2008
22,22,"YE Yang",29,8,"ConsecutivePar5Birdies",2008
39,39,"Woody Austin",30,7,"ConsecutivePar5Birdies",2008
39,39,"Brian Bateman",18,7,"ConsecutivePar5Birdies",2008
39,39,"Jonathan Byrd",27,7,"ConsecutivePar5Birdies",2008
39,39,"Stewart Cink",23,7,"ConsecutivePar5Birdies",2008
39,39,"Ken Duke",33,7,"ConsecutivePar5Birdies",2008
39,39,"David Duval",20,7,"ConsecutivePar5Birdies",2008
39,39,"Steve Flesch",29,7,"ConsecutivePar5Birdies",2008
39,39,"Lucas Glover",26,7,"ConsecutivePar5Birdies",2008
39,39,"JB Holmes",26,7,"ConsecutivePar5Birdies",2008
39,39,"Zach Johnson",25,7,"ConsecutivePar5Birdies",2008
39,39,"Jerry Kelly",31,7,"ConsecutivePar5Birdies",2008
39,39,"Tom Lehman",17,7,"ConsecutivePar5Birdies",2008
39,39,"Troy Matteson",30,7,"ConsecutivePar5Birdies",2008
39,39,"George McNeill",29,7,"ConsecutivePar5Birdies",2008
39,39,"Ryan Moore",24,7,"ConsecutivePar5Birdies",2008
39,39,"Rory Sabbatini",23,7,"ConsecutivePar5Birdies",2008
39,39,"Steve Stricker",22,7,"ConsecutivePar5Birdies",2008
39,39,"Kyle Thompson",26,7,"ConsecutivePar5Birdies",2008
39,39,"Nicholas Thompson",36,7,"ConsecutivePar5Birdies",2008
39,39,"Bob Tway",20,7,"ConsecutivePar5Birdies",2008
39,39,"Jimmy Walker",24,7,"ConsecutivePar5Birdies",2008
39,39,"Nick Watney",27,7,"ConsecutivePar5Birdies",2008
39,39,"Brett Wetterich",11,7,"ConsecutivePar5Birdies",2008
39,39,"Jay Williamson",33,7,"ConsecutivePar5Birdies",2008
63,63,"Brad Adamonis",29,6,"ConsecutivePar5Birdies",2008
63,63,"Stephen Ames",24,6,"ConsecutivePar5Birdies",2008
63,63,"Stuart Appleby",23,6,"ConsecutivePar5Birdies",2008
63,63,"Briny Baird",30,6,"ConsecutivePar5Birdies",2008
63,63,"Tom Byrum",12,6,"ConsecutivePar5Birdies",2008
63,63,"Angel Cabrera",17,6,"ConsecutivePar5Birdies",2008
63,63,"Mark Calcavecchia",25,6,"ConsecutivePar5Birdies",2008
63,63,"Ben Crane",25,6,"ConsecutivePar5Birdies",2008
63,63,"Ben Curtis",22,6,"ConsecutivePar5Birdies",2008
63,63,"Brad Elder",23,6,"ConsecutivePar5Birdies",2008
63,63,"Bob Estes",28,6,"ConsecutivePar5Birdies",2008
63,63,"Ross Fisher",6,6,"ConsecutivePar5Birdies",2008
63,63,"Carlos Franco",25,6,"ConsecutivePar5Birdies",2008
63,63,"Fred Funk",14,6,"ConsecutivePar5Birdies",2008
63,63,"Sergio Garcia",19,6,"ConsecutivePar5Birdies",2008
63,63,"Retief Goosen",18,6,"ConsecutivePar5Birdies",2008
63,63,"Jeff Gove",18,6,"ConsecutivePar5Birdies",2008
63,63,"Paul Goydos",25,6,"ConsecutivePar5Birdies",2008
63,63,"Mathias Gronberg",30,6,"ConsecutivePar5Birdies",2008
63,63,"Bob Heintz",17,6,"ConsecutivePar5Birdies",2008
63,63,"JJ Henry",34,6,"ConsecutivePar5Birdies",2008
63,63,"Charley Hoffman",29,6,"ConsecutivePar5Birdies",2008
63,63,"Anthony Kim",22,6,"ConsecutivePar5Birdies",2008
63,63,"Cliff Kresge",28,6,"ConsecutivePar5Birdies",2008
63,63,"Matt Kuchar",27,6,"ConsecutivePar5Birdies",2008
63,63,"Martin Laird",29,6,"ConsecutivePar5Birdies",2008
63,63,"Justin Leonard",25,6,"ConsecutivePar5Birdies",2008
63,63,"Michael Letzig",29,6,"ConsecutivePar5Birdies",2008
63,63,"Frank Lickliter II",32,6,"ConsecutivePar5Birdies",2008
