"GreensorFringeinRegulation_RANKTHISWEEK_2012","GreensorFringeinRegulation_RANKLASTWEEK_2012","GreensorFringeinRegulation_PLAYERNAME_2012","GreensorFringeinRegulation_ROUNDS_2012","GreensorFringeinRegulation_Pct_2012","GreensorFringeinRegulation_TOTALHIT_2012","GreensorFringeinRegulation_TOTALATTEMPTS_2012","GreensorFringeinRegulation_RTPSCORE_2012","stat_name","year"
88,88,"Gary Woodland",70,70.65,674,954,-162,"GreensorFringeinRegulation",2012
89,89,"Jhonattan Vegas",77,70.61,877,1242,-205,"GreensorFringeinRegulation",2012
90,90,"Scott Stallings",78,70.59,864,1224,-206,"GreensorFringeinRegulation",2012
91,91,"Brendan Steele",77,70.49,812,1152,-155,"GreensorFringeinRegulation",2012
92,92,"Bill Haas",79,70.4,773,1098,-192,"GreensorFringeinRegulation",2012
93,93,"Kris Blanks",65,70.37,760,1080,-162,"GreensorFringeinRegulation",2012
93,93,"Matt Kuchar",86,70.37,836,1188,-226,"GreensorFringeinRegulation",2012
93,93,"Jeff Maggert",83,70.37,988,1404,-226,"GreensorFringeinRegulation",2012
96,96,"Robert Allenby",76,70.29,835,1188,-168,"GreensorFringeinRegulation",2012
97,97,"Zach Johnson",95,70.27,936,1332,-270,"GreensorFringeinRegulation",2012
97,97,"Bryce Molder",83,70.27,898,1278,-221,"GreensorFringeinRegulation",2012
99,99,"Bobby Gates",87,70.25,961,1368,-209,"GreensorFringeinRegulation",2012
100,100,"Ken Duke",104,70.12,1136,1620,-299,"GreensorFringeinRegulation",2012
101,101,"Michael Bradley",63,70.1,694,990,-140,"GreensorFringeinRegulation",2012
102,102,"Danny Lee",74,70.06,744,1062,-181,"GreensorFringeinRegulation",2012
103,103,"John Rollins",81,70.03,895,1278,-219,"GreensorFringeinRegulation",2012
104,104,"Henrik Stenson",51,69.97,529,756,-124,"GreensorFringeinRegulation",2012
105,105,"Michael Thompson",80,69.91,818,1170,-194,"GreensorFringeinRegulation",2012
106,106,"John Mallinger",74,69.84,792,1134,-176,"GreensorFringeinRegulation",2012
107,107,"Jonathan Byrd",69,69.74,703,1008,-178,"GreensorFringeinRegulation",2012
108,108,"DJ Trahan",73,69.71,778,1116,-157,"GreensorFringeinRegulation",2012
109,109,"Stuart Appleby",75,69.66,815,1170,-173,"GreensorFringeinRegulation",2012
110,110,"Stewart Cink",71,69.65,677,972,-157,"GreensorFringeinRegulation",2012
111,111,"Jerry Kelly",84,69.63,915,1314,-208,"GreensorFringeinRegulation",2012
112,112,"Rickie Fowler",84,69.61,827,1188,-216,"GreensorFringeinRegulation",2012
113,113,"Brandt Jobe",57,69.51,563,810,-125,"GreensorFringeinRegulation",2012
113,113,"Robert Karlsson",54,69.51,513,738,-124,"GreensorFringeinRegulation",2012
115,115,"Cameron Beckman",81,69.48,863,1242,-185,"GreensorFringeinRegulation",2012
115,115,"Ryan Palmer",81,69.48,888,1278,-248,"GreensorFringeinRegulation",2012
117,117,"John Daly",50,69.44,475,684,-134,"GreensorFringeinRegulation",2012
118,118,"JB Holmes",90,69.3,973,1404,-260,"GreensorFringeinRegulation",2012
118,118,"Trevor Immelman",76,69.3,711,1026,-148,"GreensorFringeinRegulation",2012
120,120,"Troy Matteson",100,69.21,1034,1494,-241,"GreensorFringeinRegulation",2012
121,121,"Chris Couch",61,69.14,672,972,-172,"GreensorFringeinRegulation",2012
122,122,"Mark Wilson",84,69.12,846,1224,-178,"GreensorFringeinRegulation",2012
123,123,"Angel Cabrera",54,69.07,460,666,-118,"GreensorFringeinRegulation",2012
124,124,"Carl Pettersson",92,69.03,994,1440,-281,"GreensorFringeinRegulation",2012
125,125,"Phil Mickelson",79,68.98,745,1080,-228,"GreensorFringeinRegulation",2012
126,126,"Martin Flores",95,68.97,1018,1476,-268,"GreensorFringeinRegulation",2012
127,127,"Rod Pampling",88,68.92,856,1242,-191,"GreensorFringeinRegulation",2012
128,128,"Miguel Angel Carballo",73,68.91,707,1026,-145,"GreensorFringeinRegulation",2012
129,129,"Arjun Atwal",79,68.86,818,1188,-176,"GreensorFringeinRegulation",2012
129,129,"Ian Poulter",57,68.86,471,684,-123,"GreensorFringeinRegulation",2012
131,131,"Ted Potter Jr",77,68.85,756,1098,-153,"GreensorFringeinRegulation",2012
132,132,"Gavin Coles",72,68.81,706,1026,-162,"GreensorFringeinRegulation",2012
132,132,"Brian Harman",101,68.81,1090,1584,-286,"GreensorFringeinRegulation",2012
132,132,"Chris Stroud",86,68.81,929,1350,-217,"GreensorFringeinRegulation",2012
135,135,"Ben Crane",73,68.64,766,1116,-237,"GreensorFringeinRegulation",2012
135,135,"Brian Davis",91,68.64,976,1422,-263,"GreensorFringeinRegulation",2012
137,137,"Hunter Haas",69,68.59,642,936,-142,"GreensorFringeinRegulation",2012
138,138,"Tom Gillis",75,68.52,851,1242,-223,"GreensorFringeinRegulation",2012
138,138,"Troy Kelly",68,68.52,629,918,-136,"GreensorFringeinRegulation",2012
138,138,"Rory Sabbatini",84,68.52,888,1296,-229,"GreensorFringeinRegulation",2012
141,141,"Freddie Jacobson",61,68.43,542,792,-126,"GreensorFringeinRegulation",2012
141,141,"Matt Jones",53,68.43,542,792,-120,"GreensorFringeinRegulation",2012
143,143,"Brandt Snedeker",81,68.38,800,1170,-230,"GreensorFringeinRegulation",2012
143,143,"Jimmy Walker",101,68.38,1120,1638,-310,"GreensorFringeinRegulation",2012
145,145,"Jason Day",57,68.32,578,846,-165,"GreensorFringeinRegulation",2012
146,146,"Billy Mayfair",90,68.3,959,1404,-201,"GreensorFringeinRegulation",2012
147,147,"Geoff Ogilvy",73,68.28,676,990,-175,"GreensorFringeinRegulation",2012
148,148,"Dicky Pride",62,68.25,602,882,-149,"GreensorFringeinRegulation",2012
149,149,"Jonas Blixt",72,68.23,786,1152,-245,"GreensorFringeinRegulation",2012
150,150,"Rocco Mediate",70,68.2,712,1044,-169,"GreensorFringeinRegulation",2012
151,151,"Padraig Harrington",67,68.15,552,810,-151,"GreensorFringeinRegulation",2012
152,152,"Stephen Ames",54,68.09,478,702,-89,"GreensorFringeinRegulation",2012
153,153,"Harrison Frazar",56,68.06,588,864,-145,"GreensorFringeinRegulation",2012
154,154,"George McNeill",85,67.92,868,1278,-201,"GreensorFringeinRegulation",2012
155,155,"Marc Leishman",84,67.84,928,1368,-213,"GreensorFringeinRegulation",2012
156,156,"Kevin Na",80,67.78,793,1170,-217,"GreensorFringeinRegulation",2012
157,157,"Brian Gay",91,67.74,951,1404,-240,"GreensorFringeinRegulation",2012
158,158,"Tommy Gainey",98,67.72,1097,1620,-274,"GreensorFringeinRegulation",2012
159,159,"Kevin Kisner",69,67.71,646,954,-162,"GreensorFringeinRegulation",2012
160,160,"Nick OHern",78,67.65,828,1224,-166,"GreensorFringeinRegulation",2012
161,161,"David Mathis",83,67.55,839,1242,-205,"GreensorFringeinRegulation",2012
162,162,"Kevin Chappell",91,67.36,873,1296,-198,"GreensorFringeinRegulation",2012
162,162,"Erik Compton",81,67.36,776,1152,-192,"GreensorFringeinRegulation",2012
164,164,"Mark Anderson",75,67.3,739,1098,-173,"GreensorFringeinRegulation",2012
165,165,"Marco Dawson",60,67.15,556,828,-139,"GreensorFringeinRegulation",2012
166,166,"Bob Estes",78,67.09,785,1170,-199,"GreensorFringeinRegulation",2012
167,167,"Edward Loar",59,67.05,519,774,-124,"GreensorFringeinRegulation",2012
168,168,"Patrick Sheehan",58,66.92,530,792,-103,"GreensorFringeinRegulation",2012
169,169,"James Driscoll",83,66.88,842,1259,-229,"GreensorFringeinRegulation",2012
170,170,"Colt Knost",79,66.83,806,1206,-173,"GreensorFringeinRegulation",2012
170,170,"Justin Leonard",79,66.83,818,1224,-168,"GreensorFringeinRegulation",2012
172,172,"Andres Romero",68,66.67,648,972,-155,"GreensorFringeinRegulation",2012
173,173,"Tommy Biershenk",74,66.57,695,1044,-170,"GreensorFringeinRegulation",2012
174,174,"Chris DiMarco",83,66.2,858,1296,-196,"GreensorFringeinRegulation",2012
175,175,"Tom Pernice Jr",62,65.81,616,936,-136,"GreensorFringeinRegulation",2012
176,176,"Charlie Wi",86,65.45,860,1314,-221,"GreensorFringeinRegulation",2012
177,177,"Derek Lamely",64,65.28,658,1008,-154,"GreensorFringeinRegulation",2012
178,178,"Spencer Levin",81,65.24,775,1188,-204,"GreensorFringeinRegulation",2012
179,179,"JJ Killeen",101,65.15,985,1512,-211,"GreensorFringeinRegulation",2012
180,180,"Stephen Gangluff",57,64.86,502,774,-94,"GreensorFringeinRegulation",2012
181,181,"Ryuji Imada",78,64.57,802,1242,-183,"GreensorFringeinRegulation",2012
182,182,"Daniel Chopra",55,64.47,499,774,-136,"GreensorFringeinRegulation",2012
183,183,"Brendon Todd",78,64.46,731,1134,-167,"GreensorFringeinRegulation",2012
184,184,"Aaron Baddeley",73,64.24,636,990,-179,"GreensorFringeinRegulation",2012
185,185,"Greg Chalmers",88,64.15,866,1350,-238,"GreensorFringeinRegulation",2012
186,186,"Ryo Ishikawa",54,63.96,426,666,-93,"GreensorFringeinRegulation",2012
187,187,"YE Yang",64,63.89,552,864,-146,"GreensorFringeinRegulation",2012
188,188,"Sangmoon Bae",81,63.84,655,1026,-180,"GreensorFringeinRegulation",2012
189,189,"Matt Bettencourt",80,63.7,688,1080,-166,"GreensorFringeinRegulation",2012
190,190,"Billy Hurley III",70,63.65,653,1026,-137,"GreensorFringeinRegulation",2012
191,191,"Sung Kang",75,61.38,685,1116,-138,"GreensorFringeinRegulation",2012
