"EarlyRound1ScoringAverage_RANKTHISWEEK_2014","EarlyRound1ScoringAverage_RANKLASTWEEK_2014","EarlyRound1ScoringAverage_PLAYERNAME_2014","EarlyRound1ScoringAverage__2014","EarlyRound1ScoringAverage_AVG_2014","EarlyRound1ScoringAverage_TOTALSTROKES_2014","EarlyRound1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
39,39,"Brendan Steele",NA,70.17,842,12,"EarlyRound1ScoringAverage",2014
40,40,"Tyrone Van Aswegen",NA,70.18,772,11,"EarlyRound1ScoringAverage",2014
41,41,"Brian Harman",NA,70.19,1123,16,"EarlyRound1ScoringAverage",2014
41,41,"Jimmy Walker",NA,70.19,1123,16,"EarlyRound1ScoringAverage",2014
43,43,"Matt Kuchar",NA,70.2,702,10,"EarlyRound1ScoringAverage",2014
44,44,"Robert Streb",NA,70.22,632,9,"EarlyRound1ScoringAverage",2014
45,45,"Jordan Spieth",NA,70.33,1055,15,"EarlyRound1ScoringAverage",2014
46,46,"Greg Chalmers",NA,70.36,985,14,"EarlyRound1ScoringAverage",2014
46,46,"Harris English",NA,70.36,985,14,"EarlyRound1ScoringAverage",2014
46,46,"Webb Simpson",NA,70.36,774,11,"EarlyRound1ScoringAverage",2014
46,46,"Camilo Villegas",NA,70.36,774,11,"EarlyRound1ScoringAverage",2014
46,46,"Charlie Wi",NA,70.36,774,11,"EarlyRound1ScoringAverage",2014
51,51,"Paul Casey",NA,70.38,563,8,"EarlyRound1ScoringAverage",2014
52,52,"Danny Lee",NA,70.4,704,10,"EarlyRound1ScoringAverage",2014
52,52,"Troy Merritt",NA,70.4,704,10,"EarlyRound1ScoringAverage",2014
54,54,"Aaron Baddeley",NA,70.42,845,12,"EarlyRound1ScoringAverage",2014
54,54,"Gary Woodland",NA,70.42,845,12,"EarlyRound1ScoringAverage",2014
56,56,"Gonzalo Fdez Castano",NA,70.44,634,9,"EarlyRound1ScoringAverage",2014
56,56,"Kevin Na",NA,70.44,1127,16,"EarlyRound1ScoringAverage",2014
58,58,"Kevin Stadler",NA,70.46,916,13,"EarlyRound1ScoringAverage",2014
59,59,"Kevin Chappell",NA,70.47,1057,15,"EarlyRound1ScoringAverage",2014
59,59,"Morgan Hoffmann",NA,70.47,1057,15,"EarlyRound1ScoringAverage",2014
61,61,"Brian Gay",NA,70.5,846,12,"EarlyRound1ScoringAverage",2014
61,61,"Justin Rose",NA,70.5,564,8,"EarlyRound1ScoringAverage",2014
63,63,"William McGirt",NA,70.53,1058,15,"EarlyRound1ScoringAverage",2014
64,64,"Ricky Barnes",NA,70.57,988,14,"EarlyRound1ScoringAverage",2014
65,65,"Matt Jones",NA,70.6,1059,15,"EarlyRound1ScoringAverage",2014
66,66,"Jim Herman",NA,70.63,565,8,"EarlyRound1ScoringAverage",2014
66,66,"Hideki Matsuyama",NA,70.63,1130,16,"EarlyRound1ScoringAverage",2014
68,68,"Justin Hicks",NA,70.64,989,14,"EarlyRound1ScoringAverage",2014
69,69,"Stuart Appleby",NA,70.65,1201,17,"EarlyRound1ScoringAverage",2014
70,70,"Billy Hurley III",NA,70.67,848,12,"EarlyRound1ScoringAverage",2014
70,70,"Chris Stroud",NA,70.67,848,12,"EarlyRound1ScoringAverage",2014
72,72,"James Driscoll",NA,70.69,919,13,"EarlyRound1ScoringAverage",2014
72,72,"Patrick Reed",NA,70.69,1131,16,"EarlyRound1ScoringAverage",2014
72,72,"John Senden",NA,70.69,1131,16,"EarlyRound1ScoringAverage",2014
75,75,"Ryo Ishikawa",NA,70.7,707,10,"EarlyRound1ScoringAverage",2014
76,76,"Brendon Todd",NA,70.75,849,12,"EarlyRound1ScoringAverage",2014
77,77,"Sean OHair",NA,70.77,920,13,"EarlyRound1ScoringAverage",2014
78,78,"Lee Westwood",NA,70.78,637,9,"EarlyRound1ScoringAverage",2014
79,79,"Ernie Els",NA,70.82,779,11,"EarlyRound1ScoringAverage",2014
79,79,"Justin Leonard",NA,70.82,779,11,"EarlyRound1ScoringAverage",2014
79,79,"Charl Schwartzel",NA,70.82,779,11,"EarlyRound1ScoringAverage",2014
82,82,"Bill Haas",NA,70.83,850,12,"EarlyRound1ScoringAverage",2014
82,82,"Vijay Singh",NA,70.83,850,12,"EarlyRound1ScoringAverage",2014
84,84,"Charlie Beljan",NA,70.86,992,14,"EarlyRound1ScoringAverage",2014
84,84,"Will Ma Kenzie",NA,70.86,992,14,"EarlyRound1ScoringAverage",2014
86,86,"Luke Donald",NA,70.88,567,8,"EarlyRound1ScoringAverage",2014
86,86,"Brad Fritsch",NA,70.88,567,8,"EarlyRound1ScoringAverage",2014
88,88,"Graeme McDowell",NA,70.89,638,9,"EarlyRound1ScoringAverage",2014
88,88,"Nick Watney",NA,70.89,638,9,"EarlyRound1ScoringAverage",2014
90,90,"Ian Poulter",NA,70.9,709,10,"EarlyRound1ScoringAverage",2014
91,91,"Ryan Palmer",NA,70.91,780,11,"EarlyRound1ScoringAverage",2014
91,91,"Jhonattan Vegas",NA,70.91,780,11,"EarlyRound1ScoringAverage",2014
93,93,"Ken Duke",NA,70.92,922,13,"EarlyRound1ScoringAverage",2014
93,93,"Martin Flores",NA,70.92,922,13,"EarlyRound1ScoringAverage",2014
93,93,"Brandt Snedeker",NA,70.92,922,13,"EarlyRound1ScoringAverage",2014
96,96,"Jason Dufner",NA,71,426,6,"EarlyRound1ScoringAverage",2014
96,96,"Tommy Gainey",NA,71,994,14,"EarlyRound1ScoringAverage",2014
96,96,"Luke Guthrie",NA,71,710,10,"EarlyRound1ScoringAverage",2014
96,96,"Jason Kokrak",NA,71,639,9,"EarlyRound1ScoringAverage",2014
96,96,"Phil Mickelson",NA,71,852,12,"EarlyRound1ScoringAverage",2014
96,96,"Carl Pettersson",NA,71,1278,18,"EarlyRound1ScoringAverage",2014
96,96,"Ted Potter Jr",NA,71,923,13,"EarlyRound1ScoringAverage",2014
96,96,"Cameron Tringale",NA,71,1065,15,"EarlyRound1ScoringAverage",2014
104,104,"Brian Stuard",NA,71.07,1066,15,"EarlyRound1ScoringAverage",2014
105,105,"Tim Clark",NA,71.08,853,12,"EarlyRound1ScoringAverage",2014
105,105,"Rickie Fowler",NA,71.08,853,12,"EarlyRound1ScoringAverage",2014
107,107,"JB Holmes",NA,71.1,711,10,"EarlyRound1ScoringAverage",2014
107,107,"Andrew Loupe",NA,71.1,711,10,"EarlyRound1ScoringAverage",2014
107,107,"Davis Love III",NA,71.1,711,10,"EarlyRound1ScoringAverage",2014
110,110,"Scott Stallings",NA,71.12,1209,17,"EarlyRound1ScoringAverage",2014
111,111,"George McNeill",NA,71.14,996,14,"EarlyRound1ScoringAverage",2014
112,112,"Jason Bohn",NA,71.17,854,12,"EarlyRound1ScoringAverage",2014
113,113,"Russell Henley",NA,71.21,1353,19,"EarlyRound1ScoringAverage",2014
113,113,"Josh Teater",NA,71.21,997,14,"EarlyRound1ScoringAverage",2014
115,115,"Robert Allenby",NA,71.22,1282,18,"EarlyRound1ScoringAverage",2014
115,115,"Chad Campbell",NA,71.22,641,9,"EarlyRound1ScoringAverage",2014
115,115,"Brendon de Jonge",NA,71.22,1282,18,"EarlyRound1ScoringAverage",2014
118,118,"Robert Garrigus",NA,71.27,1069,15,"EarlyRound1ScoringAverage",2014
118,118,"James Hahn",NA,71.27,1069,15,"EarlyRound1ScoringAverage",2014
118,118,"Marc Leishman",NA,71.27,784,11,"EarlyRound1ScoringAverage",2014
121,121,"Graham DeLaet",NA,71.3,713,10,"EarlyRound1ScoringAverage",2014
121,121,"Martin Kaymer",NA,71.3,713,10,"EarlyRound1ScoringAverage",2014
121,121,"Spencer Levin",NA,71.3,713,10,"EarlyRound1ScoringAverage",2014
121,121,"David Lingmerth",NA,71.3,713,10,"EarlyRound1ScoringAverage",2014
121,121,"Kevin Tway",NA,71.3,713,10,"EarlyRound1ScoringAverage",2014
126,126,"Chad Collins",NA,71.31,927,13,"EarlyRound1ScoringAverage",2014
127,127,"Will Wilcox",NA,71.33,428,6,"EarlyRound1ScoringAverage",2014
128,128,"David Hearn",NA,71.38,928,13,"EarlyRound1ScoringAverage",2014
128,128,"Shawn Stefani",NA,71.38,571,8,"EarlyRound1ScoringAverage",2014
130,130,"Andres Romero",NA,71.4,1071,15,"EarlyRound1ScoringAverage",2014
131,131,"Billy Horschel",NA,71.5,858,12,"EarlyRound1ScoringAverage",2014
131,131,"Henrik Stenson",NA,71.5,429,6,"EarlyRound1ScoringAverage",2014
133,133,"John Huh",NA,71.53,1216,17,"EarlyRound1ScoringAverage",2014
134,134,"Ben Crane",NA,71.54,930,13,"EarlyRound1ScoringAverage",2014
134,134,"Trevor Immelman",NA,71.54,930,13,"EarlyRound1ScoringAverage",2014
136,136,"Steven Bowditch",NA,71.56,1145,16,"EarlyRound1ScoringAverage",2014
136,136,"Kevin Streelman",NA,71.56,644,9,"EarlyRound1ScoringAverage",2014
138,138,"Richard Lee",NA,71.58,859,12,"EarlyRound1ScoringAverage",2014
138,138,"Daniel Summerhays",NA,71.58,859,12,"EarlyRound1ScoringAverage",2014
140,140,"Jeff Maggert",NA,71.6,716,10,"EarlyRound1ScoringAverage",2014
140,140,"David Toms",NA,71.6,716,10,"EarlyRound1ScoringAverage",2014
142,142,"Kevin Kisner",NA,71.62,931,13,"EarlyRound1ScoringAverage",2014
143,143,"Louis Oosthuizen",NA,71.63,573,8,"EarlyRound1ScoringAverage",2014
144,144,"Wes Roach",NA,71.64,788,11,"EarlyRound1ScoringAverage",2014
145,145,"Woody Austin",NA,71.67,860,12,"EarlyRound1ScoringAverage",2014
145,145,"KJ Choi",NA,71.67,860,12,"EarlyRound1ScoringAverage",2014
147,147,"John Peterson",NA,71.7,717,10,"EarlyRound1ScoringAverage",2014
148,148,"Bo Van Pelt",NA,71.73,789,11,"EarlyRound1ScoringAverage",2014
149,149,"Derek Ernst",NA,71.87,1078,15,"EarlyRound1ScoringAverage",2014
149,149,"Nicholas Thompson",NA,71.87,1078,15,"EarlyRound1ScoringAverage",2014
151,151,"Jamie Lovemark",NA,71.89,647,9,"EarlyRound1ScoringAverage",2014
152,152,"Matt Every",NA,71.93,1079,15,"EarlyRound1ScoringAverage",2014
152,152,"Lucas Glover",NA,71.93,1007,14,"EarlyRound1ScoringAverage",2014
152,152,"John Rollins",NA,71.93,1007,14,"EarlyRound1ScoringAverage",2014
155,155,"Ben Martin",NA,72,720,10,"EarlyRound1ScoringAverage",2014
155,155,"Bubba Watson",NA,72,432,6,"EarlyRound1ScoringAverage",2014
157,157,"Roberto Castro",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2014
157,157,"Brian Davis",NA,72.07,1081,15,"EarlyRound1ScoringAverage",2014
157,157,"Kyle Stanley",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2014
157,157,"Johnson Wagner",NA,72.07,1081,15,"EarlyRound1ScoringAverage",2014
161,161,"Jerry Kelly",NA,72.1,721,10,"EarlyRound1ScoringAverage",2014
162,162,"Bryce Molder",NA,72.14,1010,14,"EarlyRound1ScoringAverage",2014
163,163,"DH Lee",NA,72.2,722,10,"EarlyRound1ScoringAverage",2014
163,163,"John Merrick",NA,72.2,722,10,"EarlyRound1ScoringAverage",2014
165,165,"Mark Wilson",NA,72.25,1156,16,"EarlyRound1ScoringAverage",2014
166,166,"Jonas Blixt",NA,72.3,723,10,"EarlyRound1ScoringAverage",2014
167,167,"Bronson La Cassie",NA,72.38,579,8,"EarlyRound1ScoringAverage",2014
168,168,"Troy Matteson",NA,72.42,869,12,"EarlyRound1ScoringAverage",2014
169,169,"Chesson Hadley",NA,72.43,1014,14,"EarlyRound1ScoringAverage",2014
170,170,"Geoff Ogilvy",NA,72.5,1015,14,"EarlyRound1ScoringAverage",2014
171,171,"YE Yang",NA,72.54,943,13,"EarlyRound1ScoringAverage",2014
172,172,"Boo Weekley",NA,72.58,871,12,"EarlyRound1ScoringAverage",2014
173,173,"Angel Cabrera",NA,72.62,944,13,"EarlyRound1ScoringAverage",2014
174,174,"Jim Renner",NA,72.64,799,11,"EarlyRound1ScoringAverage",2014
175,175,"Briny Baird",NA,72.73,800,11,"EarlyRound1ScoringAverage",2014
176,176,"DA Points",NA,72.8,728,10,"EarlyRound1ScoringAverage",2014
177,177,"Mike Weir",NA,72.93,1021,14,"EarlyRound1ScoringAverage",2014
