"ConsecutiveFairwaysHit_RANKTHISWEEK_2008","ConsecutiveFairwaysHit_RANKLASTWEEK_2008","ConsecutiveFairwaysHit_PLAYERNAME_2008","ConsecutiveFairwaysHit_EVENTS_2008","ConsecutiveFairwaysHit_BESTSTREAK_2008","ConsecutiveFairwaysHit_CURRENTSTREAK_2008","stat_name","year"
51,51,"Jon Mills",32,20,7,"ConsecutiveFairwaysHit",2008
51,51,"Rod Pampling",28,20,1,"ConsecutiveFairwaysHit",2008
51,51,"Kevin Stadler",30,20,3,"ConsecutiveFairwaysHit",2008
51,51,"DJ Trahan",27,20,NA,"ConsecutiveFairwaysHit",2008
67,67,"Michael Allen",28,19,1,"ConsecutiveFairwaysHit",2008
67,67,"Tommy Armour III",25,19,3,"ConsecutiveFairwaysHit",2008
67,67,"Andrew Buckle",15,19,3,"ConsecutiveFairwaysHit",2008
67,67,"Chad Campbell",28,19,1,"ConsecutiveFairwaysHit",2008
67,67,"Jose Coceres",13,19,6,"ConsecutiveFairwaysHit",2008
67,67,"Robert Damron",8,19,NA,"ConsecutiveFairwaysHit",2008
67,67,"Fred Funk",14,19,3,"ConsecutiveFairwaysHit",2008
67,67,"Sergio Garcia",19,19,NA,"ConsecutiveFairwaysHit",2008
67,67,"Paul Goydos",25,19,2,"ConsecutiveFairwaysHit",2008
67,67,"Rick Leibovich",3,19,NA,"ConsecutiveFairwaysHit",2008
67,67,"Peter Lonard",30,19,4,"ConsecutiveFairwaysHit",2008
67,67,"John Mallinger",29,19,8,"ConsecutiveFairwaysHit",2008
67,67,"Rocco Mediate",27,19,11,"ConsecutiveFairwaysHit",2008
67,67,"John Merrick",28,19,5,"ConsecutiveFairwaysHit",2008
67,67,"Nick OHern",26,19,4,"ConsecutiveFairwaysHit",2008
67,67,"Kenny Perry",26,19,NA,"ConsecutiveFairwaysHit",2008
67,67,"Justin Rose",15,19,NA,"ConsecutiveFairwaysHit",2008
67,67,"Rory Sabbatini",23,19,NA,"ConsecutiveFairwaysHit",2008
85,85,"Jason Bohn",15,18,NA,"ConsecutiveFairwaysHit",2008
85,85,"James Driscoll",28,18,NA,"ConsecutiveFairwaysHit",2008
85,85,"Nick Flanagan",29,18,2,"ConsecutiveFairwaysHit",2008
85,85,"Jeff Gove",18,18,2,"ConsecutiveFairwaysHit",2008
85,85,"JJ Henry",34,18,8,"ConsecutiveFairwaysHit",2008
85,85,"Craig Kanada",23,18,NA,"ConsecutiveFairwaysHit",2008
85,85,"Matt Kuchar",27,18,1,"ConsecutiveFairwaysHit",2008
85,85,"Greg Norman",4,18,1,"ConsecutiveFairwaysHit",2008
85,85,"Joe Ogilvie",29,18,13,"ConsecutiveFairwaysHit",2008
85,85,"Ryan Palmer",22,18,1,"ConsecutiveFairwaysHit",2008
85,85,"Jin Park",30,18,NA,"ConsecutiveFairwaysHit",2008
85,85,"Tim Petrovic",32,18,10,"ConsecutiveFairwaysHit",2008
85,85,"Kirk Triplett",9,18,2,"ConsecutiveFairwaysHit",2008
85,85,"Marc Turnesa",29,18,NA,"ConsecutiveFairwaysHit",2008
85,85,"YE Yang",29,18,NA,"ConsecutiveFairwaysHit",2008
100,100,"Robert Allenby",28,17,1,"ConsecutiveFairwaysHit",2008
100,100,"Woody Austin",30,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Jonathan Byrd",27,17,2,"ConsecutiveFairwaysHit",2008
100,100,"Mark Calcavecchia",25,17,6,"ConsecutiveFairwaysHit",2008
100,100,"Stewart Cink",23,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Paul Claxton",23,17,2,"ConsecutiveFairwaysHit",2008
100,100,"Chris DiMarco",29,17,5,"ConsecutiveFairwaysHit",2008
100,100,"Bob Estes",28,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Tommy Gainey",24,17,6,"ConsecutiveFairwaysHit",2008
100,100,"John Huston",18,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Doug LaBelle II",22,17,3,"ConsecutiveFairwaysHit",2008
100,100,"Len Mattiace",11,17,3,"ConsecutiveFairwaysHit",2008
100,100,"Corey Pavin",20,17,10,"ConsecutiveFairwaysHit",2008
100,100,"Tom Pernice Jr",30,17,3,"ConsecutiveFairwaysHit",2008
100,100,"Dustin Risdon",1,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Andres Romero",20,17,1,"ConsecutiveFairwaysHit",2008
100,100,"Patrick Sheehan",35,17,7,"ConsecutiveFairwaysHit",2008
100,100,"Henrik Stenson",9,17,3,"ConsecutiveFairwaysHit",2008
100,100,"Chris Stroud",29,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Kyle Thompson",26,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Bob Tway",20,17,NA,"ConsecutiveFairwaysHit",2008
100,100,"Tim Wilkinson",29,17,NA,"ConsecutiveFairwaysHit",2008
122,122,"Cameron Beckman",29,16,7,"ConsecutiveFairwaysHit",2008
122,122,"Notah Begay III",9,16,NA,"ConsecutiveFairwaysHit",2008
122,122,"Alejandro Canizares",16,16,1,"ConsecutiveFairwaysHit",2008
122,122,"Jason Dufner",16,16,2,"ConsecutiveFairwaysHit",2008
122,122,"Sean English",1,16,16,"ConsecutiveFairwaysHit",2008
122,122,"Nathan Green",30,16,2,"ConsecutiveFairwaysHit",2008
122,122,"Dudley Hart",22,16,3,"ConsecutiveFairwaysHit",2008
122,122,"Mark Hensby",26,16,1,"ConsecutiveFairwaysHit",2008
122,122,"Kent Jones",23,16,2,"ConsecutiveFairwaysHit",2008
122,122,"Skip Kendall",6,16,NA,"ConsecutiveFairwaysHit",2008
122,122,"Tag Ridings",29,16,NA,"ConsecutiveFairwaysHit",2008
122,122,"Nicholas Thompson",36,16,2,"ConsecutiveFairwaysHit",2008
122,122,"Esteban Toledo",3,16,NA,"ConsecutiveFairwaysHit",2008
135,135,"Brian Bateman",18,15,NA,"ConsecutiveFairwaysHit",2008
135,135,"Tom Byrum",12,15,6,"ConsecutiveFairwaysHit",2008
135,135,"Ken Duke",33,15,1,"ConsecutiveFairwaysHit",2008
135,135,"Scott Dunlap",1,15,1,"ConsecutiveFairwaysHit",2008
135,135,"Rick Fehr",1,15,4,"ConsecutiveFairwaysHit",2008
135,135,"Brent Geiberger",12,15,1,"ConsecutiveFairwaysHit",2008
135,135,"Rob Grube",1,15,5,"ConsecutiveFairwaysHit",2008
135,135,"JP Hayes",26,15,1,"ConsecutiveFairwaysHit",2008
135,135,"Matt Jones",31,15,NA,"ConsecutiveFairwaysHit",2008
135,135,"Greg Kraft",21,15,NA,"ConsecutiveFairwaysHit",2008
135,135,"Tom Lehman",17,15,NA,"ConsecutiveFairwaysHit",2008
135,135,"Michael Letzig",29,15,4,"ConsecutiveFairwaysHit",2008
135,135,"Troy Matteson",30,15,8,"ConsecutiveFairwaysHit",2008
135,135,"Graeme McDowell",4,15,4,"ConsecutiveFairwaysHit",2008
135,135,"Sean OHair",25,15,4,"ConsecutiveFairwaysHit",2008
135,135,"Brenden Pappas",24,15,NA,"ConsecutiveFairwaysHit",2008
135,135,"Ted Purdy",25,15,1,"ConsecutiveFairwaysHit",2008
135,135,"Lee Westwood",10,15,1,"ConsecutiveFairwaysHit",2008
135,135,"Charlie Wi",27,15,2,"ConsecutiveFairwaysHit",2008
135,135,"Garrett Willis",11,15,3,"ConsecutiveFairwaysHit",2008
135,135,"Casey Wittenberg",4,15,6,"ConsecutiveFairwaysHit",2008
156,156,"Stuart Appleby",23,14,1,"ConsecutiveFairwaysHit",2008
156,156,"Travis Bertoni",1,14,14,"ConsecutiveFairwaysHit",2008
156,156,"Guy Boros",6,14,1,"ConsecutiveFairwaysHit",2008
156,156,"Jeffrey Bors",1,14,14,"ConsecutiveFairwaysHit",2008
156,156,"Tim Clark",27,14,1,"ConsecutiveFairwaysHit",2008
156,156,"Ben Crane",25,14,3,"ConsecutiveFairwaysHit",2008
156,156,"Richard Finch",2,14,1,"ConsecutiveFairwaysHit",2008
156,156,"Rickie Fowler",2,14,14,"ConsecutiveFairwaysHit",2008
156,156,"Carlos Franco",25,14,NA,"ConsecutiveFairwaysHit",2008
156,156,"Robert Garrigus",29,14,4,"ConsecutiveFairwaysHit",2008
156,156,"Padraig Harrington",15,14,1,"ConsecutiveFairwaysHit",2008
156,156,"George McNeill",29,14,NA,"ConsecutiveFairwaysHit",2008
156,156,"Carl Pettersson",29,14,NA,"ConsecutiveFairwaysHit",2008
156,156,"DA Points",3,14,1,"ConsecutiveFairwaysHit",2008
156,156,"Dicky Pride",14,14,NA,"ConsecutiveFairwaysHit",2008
156,156,"Brett Rumford",26,14,2,"ConsecutiveFairwaysHit",2008
156,156,"Tom Scherrer",20,14,NA,"ConsecutiveFairwaysHit",2008
156,156,"Michael Sim",7,14,1,"ConsecutiveFairwaysHit",2008
156,156,"Paul Stankowski",13,14,NA,"ConsecutiveFairwaysHit",2008
156,156,"Boo Weekley",24,14,2,"ConsecutiveFairwaysHit",2008
156,156,"Dean Wilson",32,14,1,"ConsecutiveFairwaysHit",2008
177,177,"Steve Allan",21,13,2,"ConsecutiveFairwaysHit",2008
177,177,"Alex Cejka",25,13,3,"ConsecutiveFairwaysHit",2008
177,177,"Kris Cox",8,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Ben Curtis",22,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Jason Day",28,13,4,"ConsecutiveFairwaysHit",2008
177,177,"Tim Herron",28,13,2,"ConsecutiveFairwaysHit",2008
177,177,"Charles Howell III",31,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Ryuji Imada",25,13,2,"ConsecutiveFairwaysHit",2008
177,177,"Lee Janzen",28,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Martin Kaymer",8,13,3,"ConsecutiveFairwaysHit",2008
177,177,"Anthony Kim",22,13,2,"ConsecutiveFairwaysHit",2008
177,177,"Cliff Kresge",28,13,1,"ConsecutiveFairwaysHit",2008
177,177,"Stephen Leaney",17,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Frank Lickliter II",32,13,7,"ConsecutiveFairwaysHit",2008
177,177,"Steve Lowery",25,13,2,"ConsecutiveFairwaysHit",2008
177,177,"Scott McCarron",22,13,3,"ConsecutiveFairwaysHit",2008
177,177,"Gary Player",1,13,2,"ConsecutiveFairwaysHit",2008
177,177,"Webb Simpson",6,13,1,"ConsecutiveFairwaysHit",2008
177,177,"Vijay Singh",23,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Bob Sowards",22,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Richard Sterne",8,13,NA,"ConsecutiveFairwaysHit",2008
177,177,"Roland Thatcher",15,13,3,"ConsecutiveFairwaysHit",2008
177,177,"Nick Watney",27,13,1,"ConsecutiveFairwaysHit",2008
177,177,"Willie Wood",5,13,1,"ConsecutiveFairwaysHit",2008
177,177,"Ian Woosnam",1,13,NA,"ConsecutiveFairwaysHit",2008
202,202,"Jason Allred",23,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Stephen Ames",24,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Billy Andrade",24,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Eric Axley",35,12,2,"ConsecutiveFairwaysHit",2008
202,202,"Justin Bolli",28,12,3,"ConsecutiveFairwaysHit",2008
202,202,"Paul Casey",16,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Chip Deason",1,12,2,"ConsecutiveFairwaysHit",2008
202,202,"Todd Demsey",25,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Ryan Dillon",1,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Steve Flesch",29,12,3,"ConsecutiveFairwaysHit",2008
202,202,"Lucas Glover",26,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Soren Hansen",9,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Justin Hicks",1,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Gabriel Hjertstedt",4,12,2,"ConsecutiveFairwaysHit",2008
202,202,"Freddie Jacobson",24,12,2,"ConsecutiveFairwaysHit",2008
202,202,"Richard Johnson",21,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Jerry Kelly",31,12,4,"ConsecutiveFairwaysHit",2008
202,202,"Jason Knutzon",1,12,9,"ConsecutiveFairwaysHit",2008
202,202,"Ian Leggatt",5,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Will Ma Kenzie",21,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Parker McLachlin",27,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Spike McRoy",4,12,4,"ConsecutiveFairwaysHit",2008
202,202,"Mark OMeara",5,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Louis Oosthuizen",3,12,2,"ConsecutiveFairwaysHit",2008
202,202,"Jeff Overton",32,12,4,"ConsecutiveFairwaysHit",2008
202,202,"Jeff Quinney",28,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"John Senden",28,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Chris Smith",5,12,3,"ConsecutiveFairwaysHit",2008
202,202,"Kevin Streelman",32,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Chip Sullivan",6,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Vaughn Taylor",32,12,2,"ConsecutiveFairwaysHit",2008
202,202,"Bo Van Pelt",32,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Camilo Villegas",22,12,NA,"ConsecutiveFairwaysHit",2008
202,202,"Mike Weir",26,12,1,"ConsecutiveFairwaysHit",2008
202,202,"Erik Wolf",1,12,NA,"ConsecutiveFairwaysHit",2008
237,237,"Craig Barlow",15,11,7,"ConsecutiveFairwaysHit",2008
237,237,"Chad Collins",24,11,1,"ConsecutiveFairwaysHit",2008
237,237,"Marco Dawson",21,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Glen Day",19,11,2,"ConsecutiveFairwaysHit",2008
237,237,"Bubba Dickerson",1,11,5,"ConsecutiveFairwaysHit",2008
237,237,"Raymond Floyd",1,11,11,"ConsecutiveFairwaysHit",2008
237,237,"Mathew Goggin",27,11,2,"ConsecutiveFairwaysHit",2008
237,237,"Retief Goosen",18,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Peter Hanson",4,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Mike Heinen",7,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Peter Jacobsen",1,11,11,"ConsecutiveFairwaysHit",2008
237,237,"Miguel Angel Jimenez",8,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Brandt Jobe",19,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Dustin Johnson",30,11,1,"ConsecutiveFairwaysHit",2008
237,237,"Jonathan Kaye",8,11,1,"ConsecutiveFairwaysHit",2008
237,237,"Neal Lancaster",9,11,3,"ConsecutiveFairwaysHit",2008
237,237,"WC Liang",6,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"David Lutterus",23,11,1,"ConsecutiveFairwaysHit",2008
237,237,"Jarrod Lyle",1,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Shigeki Maruyama",18,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Phil Mickelson",21,11,1,"ConsecutiveFairwaysHit",2008
237,237,"Geoff Ogilvy",20,11,1,"ConsecutiveFairwaysHit",2008
237,237,"Jesper Parnevik",29,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Brett Quigley",25,11,NA,"ConsecutiveFairwaysHit",2008
237,237,"Nick Taylor",2,11,6,"ConsecutiveFairwaysHit",2008
237,237,"Johnson Wagner",26,11,1,"ConsecutiveFairwaysHit",2008
263,263,"KJ Choi",21,10,1,"ConsecutiveFairwaysHit",2008
263,263,"Fred Couples",18,10,1,"ConsecutiveFairwaysHit",2008
263,263,"John Daly",17,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Nick Dougherty",8,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Niclas Fasth",10,10,3,"ConsecutiveFairwaysHit",2008
263,263,"Cody Freeman",26,10,4,"ConsecutiveFairwaysHit",2008
263,263,"David Frost",3,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Scott Gump",2,10,3,"ConsecutiveFairwaysHit",2008
263,263,"JB Holmes",26,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Peter Karmis",1,10,8,"ConsecutiveFairwaysHit",2008
263,263,"Shingo Katayama",5,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Davis Love III",23,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Shaun Micheel",16,10,5,"ConsecutiveFairwaysHit",2008
263,263,"Colin Montgomerie",7,10,3,"ConsecutiveFairwaysHit",2008
263,263,"Travis Perkins",23,10,10,"ConsecutiveFairwaysHit",2008
263,263,"Stephen Poole",1,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Ian Poulter",15,10,4,"ConsecutiveFairwaysHit",2008
263,263,"Jim Rutledge",1,10,3,"ConsecutiveFairwaysHit",2008
263,263,"Brandt Snedeker",26,10,2,"ConsecutiveFairwaysHit",2008
263,263,"Scott Strange",3,10,1,"ConsecutiveFairwaysHit",2008
263,263,"Steve Stricker",22,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Toru Taniguchi",7,10,NA,"ConsecutiveFairwaysHit",2008
263,263,"Grant Waite",8,10,1,"ConsecutiveFairwaysHit",2008
287,287,"Brad Adamonis",29,9,2,"ConsecutiveFairwaysHit",2008
287,287,"Clint Avret",1,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Paul Azinger",9,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Michael Campbell",6,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Kevin Chappell",2,9,1,"ConsecutiveFairwaysHit",2008
287,287,"Darren Clarke",2,9,2,"ConsecutiveFairwaysHit",2008
287,287,"Luke Donald",11,9,1,"ConsecutiveFairwaysHit",2008
287,287,"David Duval",20,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Simon Dyson",2,9,2,"ConsecutiveFairwaysHit",2008
287,287,"Ernie Els",16,9,1,"ConsecutiveFairwaysHit",2008
287,287,"Derek Fathauer",1,9,5,"ConsecutiveFairwaysHit",2008
287,287,"Ross Fisher",6,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Tadd Fujikawa",3,9,1,"ConsecutiveFairwaysHit",2008
287,287,"Tom Gillis",3,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Anders Hansen",6,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"JL Lewis",16,9,2,"ConsecutiveFairwaysHit",2008
287,287,"Prayad Marksaeng",4,9,9,"ConsecutiveFairwaysHit",2008
287,287,"Pablo Martin Benavides",3,9,2,"ConsecutiveFairwaysHit",2008
287,287,"Daisuke Maruyama",4,9,7,"ConsecutiveFairwaysHit",2008
287,287,"Blaine McCallister",2,9,2,"ConsecutiveFairwaysHit",2008
287,287,"Jonathan Moore",2,9,1,"ConsecutiveFairwaysHit",2008
287,287,"Steve Pate",3,9,8,"ConsecutiveFairwaysHit",2008
287,287,"David Peoples",2,9,3,"ConsecutiveFairwaysHit",2008
287,287,"Adam Scott",15,9,1,"ConsecutiveFairwaysHit",2008
287,287,"Peter Tomasulo",2,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Duffy Waldorf",4,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Jimmy Walker",24,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Bubba Watson",29,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Oliver Wilson",4,9,1,"ConsecutiveFairwaysHit",2008
287,287,"Tiger Woods",6,9,NA,"ConsecutiveFairwaysHit",2008
287,287,"Fuzzy Zoeller",1,9,1,"ConsecutiveFairwaysHit",2008
318,318,"Fulton Allem",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Peter Baker",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Yohann Benson",1,8,1,"ConsecutiveFairwaysHit",2008
318,318,"Casey Bourque",1,8,8,"ConsecutiveFairwaysHit",2008
318,318,"Brad Bryant",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Bob Burns",7,8,3,"ConsecutiveFairwaysHit",2008
318,318,"Daniel Chopra",27,8,4,"ConsecutiveFairwaysHit",2008
318,318,"Michael Clark II",1,8,8,"ConsecutiveFairwaysHit",2008
318,318,"Keith Clearwater",2,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"John Douma",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Jim Gallagher Jr",7,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Philippe Gasnier",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Jay Haas",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"David Hearn",2,8,4,"ConsecutiveFairwaysHit",2008
318,318,"Robert Karlsson",8,8,3,"ConsecutiveFairwaysHit",2008
318,318,"Simon Khan",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"James Kingston",5,8,3,"ConsecutiveFairwaysHit",2008
318,318,"Joey Lamielle",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Bernhard Langer",2,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Danny Lee",2,8,1,"ConsecutiveFairwaysHit",2008
318,318,"Jonathan Lomas",1,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Paul McGinley",1,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Kiyoshi Miyazato",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"David Ogrin",1,8,3,"ConsecutiveFairwaysHit",2008
318,318,"Craig Parry",4,8,3,"ConsecutiveFairwaysHit",2008
318,318,"Phil Schmitt",2,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Joey Sindelar",5,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Steve Sokol",1,8,8,"ConsecutiveFairwaysHit",2008
318,318,"Craig Stadler",2,8,1,"ConsecutiveFairwaysHit",2008
318,318,"Lance Ten Broeck",1,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Michael Thompson",4,8,2,"ConsecutiveFairwaysHit",2008
318,318,"Paul Waring",1,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Drew Weaver",4,8,NA,"ConsecutiveFairwaysHit",2008
318,318,"Steve Webster",3,8,NA,"ConsecutiveFairwaysHit",2008
352,352,"Angel Cabrera",17,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"SSP Chawrasia",1,7,NA,"ConsecutiveFairwaysHit",2008
352,352,"Ben Crenshaw",1,7,NA,"ConsecutiveFairwaysHit",2008
