"AccuracyRating_RANKTHISWEEK_2012","AccuracyRating_RANKLASTWEEK_2012","AccuracyRating_PLAYERNAME_2012","AccuracyRating_EVENTS_2012","AccuracyRating_RATING_2012","stat_name","year"
30,30,"Graham DeLaet",15,7.4,"AccuracyRating",2012
30,30,"Robert Garrigus",18,7.4,"AccuracyRating",2012
30,30,"Russell Knox",10,7.4,"AccuracyRating",2012
30,30,"Jeff Maggert",14,7.4,"AccuracyRating",2012
30,30,"Ryan Moore",20,7.4,"AccuracyRating",2012
30,30,"Chez Reavie",14,7.4,"AccuracyRating",2012
30,30,"Lee Slattery",1,7.4,"AccuracyRating",2012
30,30,"Roland Thatcher",6,7.4,"AccuracyRating",2012
30,30,"Lee Westwood",10,7.4,"AccuracyRating",2012
42,42,"Chad Campbell",12,7.3,"AccuracyRating",2012
42,42,"Gary Christian",15,7.3,"AccuracyRating",2012
42,42,"Brendon de Jonge",24,7.3,"AccuracyRating",2012
42,42,"Joe Durant",4,7.3,"AccuracyRating",2012
42,42,"Brandt Jobe",8,7.3,"AccuracyRating",2012
42,42,"Zach Johnson",19,7.3,"AccuracyRating",2012
42,42,"Hunter Mahan",16,7.3,"AccuracyRating",2012
42,42,"Alexandre Rocha",7,7.3,"AccuracyRating",2012
42,42,"Adam Scott",10,7.3,"AccuracyRating",2012
42,42,"Nick Watney",19,7.3,"AccuracyRating",2012
52,52,"Ricky Barnes",17,7.2,"AccuracyRating",2012
52,52,"Keegan Bradley",16,7.2,"AccuracyRating",2012
52,52,"Brian Davis",15,7.2,"AccuracyRating",2012
52,52,"Luke Donald",12,7.2,"AccuracyRating",2012
52,52,"Rickie Fowler",16,7.2,"AccuracyRating",2012
52,52,"JJ Henry",13,7.2,"AccuracyRating",2012
52,52,"Dustin Johnson",14,7.2,"AccuracyRating",2012
52,52,"Matt Kuchar",17,7.2,"AccuracyRating",2012
52,52,"Bryce Molder",15,7.2,"AccuracyRating",2012
52,52,"Francesco Molinari",2,7.2,"AccuracyRating",2012
52,52,"Louis Oosthuizen",10,7.2,"AccuracyRating",2012
52,52,"Jeff Quinney",1,7.2,"AccuracyRating",2012
52,52,"Charl Schwartzel",9,7.2,"AccuracyRating",2012
52,52,"Vaughn Taylor",11,7.2,"AccuracyRating",2012
66,66,"Alex Cejka",5,7.1,"AccuracyRating",2012
66,66,"Ken Duke",20,7.1,"AccuracyRating",2012
66,66,"Scott Dunlap",7,7.1,"AccuracyRating",2012
66,66,"Bob Estes",14,7.1,"AccuracyRating",2012
66,66,"Matt Every",12,7.1,"AccuracyRating",2012
66,66,"Freddie Jacobson",10,7.1,"AccuracyRating",2012
66,66,"Martin Kaymer",3,7.1,"AccuracyRating",2012
66,66,"Skip Kendall",3,7.1,"AccuracyRating",2012
66,66,"Davis Love III",10,7.1,"AccuracyRating",2012
66,66,"Greg Owen",16,7.1,"AccuracyRating",2012
66,66,"Kenny Perry",4,7.1,"AccuracyRating",2012
66,66,"Dicky Pride",9,7.1,"AccuracyRating",2012
66,66,"Michael Thompson",13,7.1,"AccuracyRating",2012
66,66,"Duffy Waldorf",6,7.1,"AccuracyRating",2012
66,66,"Bubba Watson",12,7.1,"AccuracyRating",2012
81,81,"Robert Allenby",9,7,"AccuracyRating",2012
81,81,"Briny Baird",4,7,"AccuracyRating",2012
81,81,"Jason Bohn",10,7,"AccuracyRating",2012
81,81,"Angel Cabrera",4,7,"AccuracyRating",2012
81,81,"KJ Choi",12,7,"AccuracyRating",2012
81,81,"Will Claxton",19,7,"AccuracyRating",2012
81,81,"Nicolas Colsaerts",5,7,"AccuracyRating",2012
81,81,"Tadd Fujikawa",1,7,"AccuracyRating",2012
81,81,"Bobby Gates",14,7,"AccuracyRating",2012
81,81,"Jason Gore",1,7,"AccuracyRating",2012
81,81,"Luke Guthrie",3,7,"AccuracyRating",2012
81,81,"Brian Harman",19,7,"AccuracyRating",2012
81,81,"Billy Horschel",11,7,"AccuracyRating",2012
81,81,"John Huh",20,7,"AccuracyRating",2012
81,81,"Jbe Kruger",1,7,"AccuracyRating",2012
81,81,"Richard Lee",10,7,"AccuracyRating",2012
81,81,"Bill Lunde",13,7,"AccuracyRating",2012
81,81,"David Mathis",10,7,"AccuracyRating",2012
81,81,"John Merrick",13,7,"AccuracyRating",2012
81,81,"Geoff Ogilvy",14,7,"AccuracyRating",2012
81,81,"Hennie Otto",1,7,"AccuracyRating",2012
81,81,"Ryan Palmer",16,7,"AccuracyRating",2012
81,81,"Vijay Singh",20,7,"AccuracyRating",2012
81,81,"Scott Stallings",11,7,"AccuracyRating",2012
81,81,"Justin Thomas",1,7,"AccuracyRating",2012
81,81,"Camilo Villegas",15,7,"AccuracyRating",2012
107,107,"Stephen Ames",5,6.9,"AccuracyRating",2012
107,107,"Cameron Beckman",12,6.9,"AccuracyRating",2012
107,107,"Roberto Castro",18,6.9,"AccuracyRating",2012
107,107,"Bud Cauley",21,6.9,"AccuracyRating",2012
107,107,"Darren Clarke",1,6.9,"AccuracyRating",2012
107,107,"Padraig Harrington",10,6.9,"AccuracyRating",2012
107,107,"Randall Hutchison",1,6.9,"AccuracyRating",2012
107,107,"Lee Janzen",6,6.9,"AccuracyRating",2012
107,107,"Kent Jones",1,6.9,"AccuracyRating",2012
107,107,"Jerry Kelly",13,6.9,"AccuracyRating",2012
107,107,"Chris Kirk",19,6.9,"AccuracyRating",2012
107,107,"Colt Knost",9,6.9,"AccuracyRating",2012
107,107,"Scott Langley",2,6.9,"AccuracyRating",2012
107,107,"Garth Mulroy",8,6.9,"AccuracyRating",2012
107,107,"Sean OHair",18,6.9,"AccuracyRating",2012
107,107,"Carl Pettersson",18,6.9,"AccuracyRating",2012
107,107,"Scott Piercy",18,6.9,"AccuracyRating",2012
107,107,"DA Points",15,6.9,"AccuracyRating",2012
107,107,"Ian Poulter",10,6.9,"AccuracyRating",2012
107,107,"John Senden",15,6.9,"AccuracyRating",2012
107,107,"Webb Simpson",15,6.9,"AccuracyRating",2012
107,107,"Shawn Stefani",1,6.9,"AccuracyRating",2012
107,107,"Kevin Sutherland",2,6.9,"AccuracyRating",2012
107,107,"Peter Tomasulo",1,6.9,"AccuracyRating",2012
107,107,"Mark Wilson",15,6.9,"AccuracyRating",2012
107,107,"Gary Woodland",10,6.9,"AccuracyRating",2012
133,133,"Blake Adams",18,6.8,"AccuracyRating",2012
133,133,"Charlie Beljan",6,6.8,"AccuracyRating",2012
133,133,"Patrick Cantlay",5,6.8,"AccuracyRating",2012
133,133,"Kevin Chappell",14,6.8,"AccuracyRating",2012
133,133,"Gavin Coles",10,6.8,"AccuracyRating",2012
133,133,"Chris Couch",9,6.8,"AccuracyRating",2012
133,133,"Fred Couples",2,6.8,"AccuracyRating",2012
133,133,"Ben Crane",13,6.8,"AccuracyRating",2012
133,133,"Brian Gay",15,6.8,"AccuracyRating",2012
133,133,"Andres Gonzales",1,6.8,"AccuracyRating",2012
133,133,"David Hearn",18,6.8,"AccuracyRating",2012
133,133,"Trevor Immelman",11,6.8,"AccuracyRating",2012
133,133,"Robert Karlsson",8,6.8,"AccuracyRating",2012
133,133,"Justin Leonard",11,6.8,"AccuracyRating",2012
133,133,"Pat Perez",17,6.8,"AccuracyRating",2012
133,133,"John Peterson",1,6.8,"AccuracyRating",2012
133,133,"Kyle Reifers",15,6.8,"AccuracyRating",2012
133,133,"John Rollins",13,6.8,"AccuracyRating",2012
133,133,"Kevin Streelman",17,6.8,"AccuracyRating",2012
133,133,"Josh Teater",17,6.8,"AccuracyRating",2012
133,133,"Johnson Wagner",16,6.8,"AccuracyRating",2012
133,133,"Steve Wheatcroft",4,6.8,"AccuracyRating",2012
155,155,"Shane Bertsch",5,6.7,"AccuracyRating",2012
155,155,"Ernie Els",15,6.7,"AccuracyRating",2012
155,155,"Harris English",21,6.7,"AccuracyRating",2012
155,155,"Harrison Frazar",7,6.7,"AccuracyRating",2012
155,155,"Tommy Gainey",16,6.7,"AccuracyRating",2012
155,155,"Sergio Garcia",11,6.7,"AccuracyRating",2012
155,155,"Tom Gillis",15,6.7,"AccuracyRating",2012
155,155,"Lucas Glover",4,6.7,"AccuracyRating",2012
155,155,"Retief Goosen",5,6.7,"AccuracyRating",2012
155,155,"Mathias Gronberg",1,6.7,"AccuracyRating",2012
155,155,"Anders Hansen",1,6.7,"AccuracyRating",2012
155,155,"Tim Herron",15,6.7,"AccuracyRating",2012
155,155,"Charley Hoffman",14,6.7,"AccuracyRating",2012
155,155,"Billy Hurley III",6,6.7,"AccuracyRating",2012
155,155,"Miguel Angel Jimenez",1,6.7,"AccuracyRating",2012
155,155,"Joost Luiten",1,6.7,"AccuracyRating",2012
155,155,"Jarrod Lyle",4,6.7,"AccuracyRating",2012
155,155,"William McGirt",15,6.7,"AccuracyRating",2012
155,155,"George McNeill",15,6.7,"AccuracyRating",2012
155,155,"Rocco Mediate",10,6.7,"AccuracyRating",2012
155,155,"Kevin Na",15,6.7,"AccuracyRating",2012
155,155,"Nick OHern",11,6.7,"AccuracyRating",2012
155,155,"Andres Romero",9,6.7,"AccuracyRating",2012
155,155,"Gene Sauers",1,6.7,"AccuracyRating",2012
155,155,"Paul Stankowski",3,6.7,"AccuracyRating",2012
155,155,"Daniel Summerhays",12,6.7,"AccuracyRating",2012
155,155,"Cameron Tringale",17,6.7,"AccuracyRating",2012
155,155,"Charlie Wi",17,6.7,"AccuracyRating",2012
183,183,"Arjun Atwal",10,6.6,"AccuracyRating",2012
183,183,"Thomas Bjorn",3,6.6,"AccuracyRating",2012
183,183,"Scott Brown",6,6.6,"AccuracyRating",2012
183,183,"Stewart Cink",12,6.6,"AccuracyRating",2012
183,183,"Hunter Haas",8,6.6,"AccuracyRating",2012
183,183,"Charles Howell III",17,6.6,"AccuracyRating",2012
183,183,"Sung Kang",6,6.6,"AccuracyRating",2012
183,183,"Kelly Kraft",2,6.6,"AccuracyRating",2012
183,183,"Steve Lowery",1,6.6,"AccuracyRating",2012
183,183,"Phil Mickelson",15,6.6,"AccuracyRating",2012
183,183,"Zack Miller",3,6.6,"AccuracyRating",2012
183,183,"Seung Yul Noh",20,6.6,"AccuracyRating",2012
183,183,"Tom Pernice Jr",6,6.6,"AccuracyRating",2012
183,183,"Chris Riley",7,6.6,"AccuracyRating",2012
183,183,"Rory Sabbatini",12,6.6,"AccuracyRating",2012
183,183,"Brandt Snedeker",16,6.6,"AccuracyRating",2012
183,183,"DJ Trahan",9,6.6,"AccuracyRating",2012
200,200,"Stuart Appleby",12,6.5,"AccuracyRating",2012
200,200,"Rich Beem",1,6.5,"AccuracyRating",2012
200,200,"Michael Bradley",7,6.5,"AccuracyRating",2012
200,200,"Miguel Angel Carballo",9,6.5,"AccuracyRating",2012
200,200,"Albin Choi",1,6.5,"AccuracyRating",2012
200,200,"Marco Dawson",7,6.5,"AccuracyRating",2012
200,200,"Jason Day",11,6.5,"AccuracyRating",2012
200,200,"Chris DiMarco",11,6.5,"AccuracyRating",2012
200,200,"Bill Haas",14,6.5,"AccuracyRating",2012
200,200,"JB Holmes",17,6.5,"AccuracyRating",2012
200,200,"KT Kim",3,6.5,"AccuracyRating",2012
200,200,"Jason Kokrak",10,6.5,"AccuracyRating",2012
200,200,"Danny Lee",10,6.5,"AccuracyRating",2012
200,200,"Frank Lickliter II",2,6.5,"AccuracyRating",2012
200,200,"Koumei Oda",1,6.5,"AccuracyRating",2012
200,200,"Jose Maria Olazabal",1,6.5,"AccuracyRating",2012
200,200,"Jeff Overton",21,6.5,"AccuracyRating",2012
200,200,"Rod Pampling",14,6.5,"AccuracyRating",2012
200,200,"Ted Potter Jr",11,6.5,"AccuracyRating",2012
200,200,"Jordan Spieth",2,6.5,"AccuracyRating",2012
200,200,"Chris Stroud",13,6.5,"AccuracyRating",2012
200,200,"Garrett Willis",4,6.5,"AccuracyRating",2012
222,222,"Sangmoon Bae",12,6.4,"AccuracyRating",2012
222,222,"Tommy Biershenk",8,6.4,"AccuracyRating",2012
222,222,"Jonas Blixt",14,6.4,"AccuracyRating",2012
222,222,"Steven Bowditch",4,6.4,"AccuracyRating",2012
222,222,"Jonathan Byrd",12,6.4,"AccuracyRating",2012
222,222,"Branden Grace",3,6.4,"AccuracyRating",2012
222,222,"Peter Hanson",5,6.4,"AccuracyRating",2012
222,222,"Marc Leishman",18,6.4,"AccuracyRating",2012
222,222,"Alvaro Quiros",3,6.4,"AccuracyRating",2012
222,222,"Patrick Sheehan",5,6.4,"AccuracyRating",2012
222,222,"Brendon Todd",7,6.4,"AccuracyRating",2012
222,222,"Omar Uresti",2,6.4,"AccuracyRating",2012
222,222,"Willie Wood",1,6.4,"AccuracyRating",2012
222,222,"YE Yang",10,6.4,"AccuracyRating",2012
236,236,"Joseph Bramlett",1,6.3,"AccuracyRating",2012
236,236,"Greg Chalmers",17,6.3,"AccuracyRating",2012
236,236,"Martin Flores",16,6.3,"AccuracyRating",2012
236,236,"Todd Hamilton",2,6.3,"AccuracyRating",2012
236,236,"Hunter Hamrick",2,6.3,"AccuracyRating",2012
236,236,"Martin Laird",12,6.3,"AccuracyRating",2012
236,236,"Troy Matteson",15,6.3,"AccuracyRating",2012
236,236,"Billy Mayfair",14,6.3,"AccuracyRating",2012
236,236,"Shaun Micheel",5,6.3,"AccuracyRating",2012
236,236,"Corey Pavin",2,6.3,"AccuracyRating",2012
236,236,"Tim Petrovic",4,6.3,"AccuracyRating",2012
236,236,"Fran Quinn",1,6.3,"AccuracyRating",2012
236,236,"Robert Rock",2,6.3,"AccuracyRating",2012
236,236,"Brendan Steele",13,6.3,"AccuracyRating",2012
236,236,"Jimmy Walker",21,6.3,"AccuracyRating",2012
236,236,"Bernd Wiesberger",1,6.3,"AccuracyRating",2012
252,252,"Mark Anderson",10,6.2,"AccuracyRating",2012
252,252,"Matt Bettencourt",7,6.2,"AccuracyRating",2012
252,252,"Gonzalo Fdez Castano",2,6.2,"AccuracyRating",2012
252,252,"Mathew Goggin",9,6.2,"AccuracyRating",2012
252,252,"Ryo Ishikawa",7,6.2,"AccuracyRating",2012
252,252,"Juvic Pagunsan",1,6.2,"AccuracyRating",2012
252,252,"Brett Quigley",1,6.2,"AccuracyRating",2012
259,259,"Aaron Baddeley",12,6.1,"AccuracyRating",2012
259,259,"Craig Barlow",1,6.1,"AccuracyRating",2012
259,259,"Erik Compton",12,6.1,"AccuracyRating",2012
259,259,"Jamie Donaldson",2,6.1,"AccuracyRating",2012
259,259,"Matt Hill",1,6.1,"AccuracyRating",2012
259,259,"Anthony Kim",2,6.1,"AccuracyRating",2012
259,259,"Kevin Kisner",8,6.1,"AccuracyRating",2012
259,259,"Neal Lancaster",1,6.1,"AccuracyRating",2012
259,259,"Spencer Levin",15,6.1,"AccuracyRating",2012
259,259,"Edward Loar",3,6.1,"AccuracyRating",2012
259,259,"Matt McQuillan",2,6.1,"AccuracyRating",2012
259,259,"Jonathan Randolph",1,6.1,"AccuracyRating",2012
271,271,"Eric Axley",1,6,"AccuracyRating",2012
271,271,"James Driscoll",13,6,"AccuracyRating",2012
271,271,"Troy Kelly",8,6,"AccuracyRating",2012
271,271,"JJ Killeen",14,6,"AccuracyRating",2012
271,271,"Doug LaBelle II",1,6,"AccuracyRating",2012
271,271,"Steve Marino",2,6,"AccuracyRating",2012
271,271,"Joe Ogilvie",6,6,"AccuracyRating",2012
271,271,"Carl Paulson",1,6,"AccuracyRating",2012
271,271,"Henrik Stenson",9,6,"AccuracyRating",2012
271,271,"Tom Watson",1,6,"AccuracyRating",2012
271,271,"Brett Wetterich",1,6,"AccuracyRating",2012
282,282,"Bart Bryant",1,5.9,"AccuracyRating",2012
282,282,"Rafa Cabrera Bello",2,5.9,"AccuracyRating",2012
282,282,"John Daly",7,5.9,"AccuracyRating",2012
282,282,"Nathan Green",11,5.9,"AccuracyRating",2012
282,282,"Toshinori Muto",1,5.9,"AccuracyRating",2012
282,282,"Jesper Parnevik",1,5.9,"AccuracyRating",2012
288,288,"Guy Boros",1,5.8,"AccuracyRating",2012
288,288,"David Duval",2,5.8,"AccuracyRating",2012
288,288,"Marcus Fraser",1,5.8,"AccuracyRating",2012
288,288,"Derek Lamely",6,5.8,"AccuracyRating",2012
288,288,"Patrick Reed",7,5.8,"AccuracyRating",2012
288,288,"Joey Snyder III",1,5.8,"AccuracyRating",2012
294,294,"Ryuji Imada",9,5.7,"AccuracyRating",2012
294,294,"Matt Jones",7,5.7,"AccuracyRating",2012
294,294,"Hank Kuehne",2,5.7,"AccuracyRating",2012
294,294,"Jhonattan Vegas",13,5.7,"AccuracyRating",2012
298,298,"Paul Casey",2,5.6,"AccuracyRating",2012
298,298,"Daniel Chopra",6,5.6,"AccuracyRating",2012
298,298,"Pablo Larrazabal",1,5.6,"AccuracyRating",2012
301,301,"Oliver Bekker",1,5.5,"AccuracyRating",2012
301,301,"Jonathan Fly",1,5.5,"AccuracyRating",2012
301,301,"Michael Hoey",1,5.5,"AccuracyRating",2012
301,301,"Marcel Siem",1,5.5,"AccuracyRating",2012
305,305,"Ted Purdy",2,5.4,"AccuracyRating",2012
306,306,"Ben Kohles",1,5.3,"AccuracyRating",2012
306,306,"Chase Wright",1,5.3,"AccuracyRating",2012
308,308,"Stephen Gangluff",2,5.1,"AccuracyRating",2012
308,308,"Jamie Lovemark",5,5.1,"AccuracyRating",2012
310,310,"Derek Ernst",1,5,"AccuracyRating",2012
310,310,"Tetsuji Hiratsuka",1,5,"AccuracyRating",2012
310,310,"Paul Lawrie",2,5,"AccuracyRating",2012
313,313,"Len Mattiace",1,4.9,"AccuracyRating",2012
314,314,"Tadahiro Takayama",1,4.8,"AccuracyRating",2012
315,315,"Yoshinori Fujimoto",1,4.5,"AccuracyRating",2012
316,316,"Jeev Milkha Singh",1,4.4,"AccuracyRating",2012
317,317,"Alexander Noren",1,4,"AccuracyRating",2012
318,318,"Tom Lewis",1,3.7,"AccuracyRating",2012
