"Total1Putts510_RANKTHISWEEK_2014","Total1Putts510_RANKLASTWEEK_2014","Total1Putts510_PLAYERNAME_2014","Total1Putts510_ROUNDS_2014","Total1Putts510_TOTAL_2014","Total1Putts510_TOTALFORALLDISTANCES_2014","Total1Putts510_PCTOFALL1PUTTS_2014","stat_name","year"
45,45,"Pat Perez",84,141,540,26.1,"Total1Putts510",2014
45,45,"Webb Simpson",87,141,541,26.1,"Total1Putts510",2014
48,48,"Robert Allenby",83,140,457,30.6,"Total1Putts510",2014
48,48,"Sangmoon Bae",76,140,486,28.8,"Total1Putts510",2014
48,48,"Geoff Ogilvy",84,140,517,27.1,"Total1Putts510",2014
48,48,"Patrick Reed",92,140,544,25.7,"Total1Putts510",2014
52,52,"Gonzalo Fdez Castano",83,139,526,26.4,"Total1Putts510",2014
52,52,"Andres Romero",81,139,529,26.3,"Total1Putts510",2014
52,52,"Bo Van Pelt",83,139,447,31.1,"Total1Putts510",2014
55,55,"Jason Bohn",81,138,495,27.9,"Total1Putts510",2014
55,55,"Scott Langley",95,138,582,23.7,"Total1Putts510",2014
55,55,"Danny Lee",84,138,492,28,"Total1Putts510",2014
55,55,"Rory Sabbatini",82,138,453,30.5,"Total1Putts510",2014
59,59,"Kevin Kisner",85,137,495,27.7,"Total1Putts510",2014
60,60,"Matt Every",85,136,503,27,"Total1Putts510",2014
61,61,"Billy Hurley III",86,134,492,27.2,"Total1Putts510",2014
61,61,"Jeff Overton",80,134,475,28.2,"Total1Putts510",2014
63,63,"Chesson Hadley",84,133,504,26.4,"Total1Putts510",2014
63,63,"Matt Kuchar",91,133,558,23.8,"Total1Putts510",2014
63,63,"Richard Lee",80,133,471,28.2,"Total1Putts510",2014
63,63,"Hideki Matsuyama",82,133,480,27.7,"Total1Putts510",2014
67,67,"Justin Leonard",75,132,484,27.3,"Total1Putts510",2014
67,67,"Vijay Singh",83,132,516,25.6,"Total1Putts510",2014
69,69,"Jerry Kelly",80,131,486,27,"Total1Putts510",2014
69,69,"Chris Stroud",88,131,536,24.4,"Total1Putts510",2014
69,69,"Michael Thompson",74,131,433,30.3,"Total1Putts510",2014
72,72,"Chad Collins",78,130,453,28.7,"Total1Putts510",2014
72,72,"Rickie Fowler",91,130,477,27.3,"Total1Putts510",2014
72,72,"Bryce Molder",77,130,457,28.4,"Total1Putts510",2014
72,72,"Ryan Moore",86,130,445,29.2,"Total1Putts510",2014
72,72,"Ryan Palmer",85,130,517,25.1,"Total1Putts510",2014
77,77,"Aaron Baddeley",74,129,464,27.8,"Total1Putts510",2014
77,77,"David Lingmerth",80,129,474,27.2,"Total1Putts510",2014
77,77,"Brendan Steele",89,129,499,25.9,"Total1Putts510",2014
77,77,"Nicholas Thompson",85,129,444,29.1,"Total1Putts510",2014
81,81,"KJ Choi",80,128,502,25.5,"Total1Putts510",2014
81,81,"Tim Clark",75,128,459,27.9,"Total1Putts510",2014
81,81,"Martin Flores",85,128,467,27.4,"Total1Putts510",2014
81,81,"Robert Streb",75,128,462,27.7,"Total1Putts510",2014
85,85,"JJ Henry",91,127,458,27.7,"Total1Putts510",2014
85,85,"Marc Leishman",81,127,480,26.5,"Total1Putts510",2014
87,87,"Ryo Ishikawa",75,126,461,27.3,"Total1Putts510",2014
87,87,"Matt Jones",83,126,429,29.4,"Total1Putts510",2014
87,87,"Will Ma Kenzie",82,126,512,24.6,"Total1Putts510",2014
87,87,"Charlie Wi",72,126,473,26.6,"Total1Putts510",2014
91,91,"John Huh",87,125,482,25.9,"Total1Putts510",2014
91,91,"Jhonattan Vegas",77,125,417,30,"Total1Putts510",2014
93,93,"Tyrone Van Aswegen",79,124,462,26.8,"Total1Putts510",2014
94,94,"Angel Cabrera",69,123,418,29.4,"Total1Putts510",2014
94,94,"Ben Martin",80,123,448,27.5,"Total1Putts510",2014
96,96,"Woody Austin",63,122,402,30.3,"Total1Putts510",2014
96,96,"Ken Duke",80,122,453,26.9,"Total1Putts510",2014
96,96,"Josh Teater",90,122,492,24.8,"Total1Putts510",2014
99,99,"Hunter Mahan",88,121,507,23.9,"Total1Putts510",2014
99,99,"Gary Woodland",93,121,504,24,"Total1Putts510",2014
101,101,"Brian Gay",81,120,497,24.1,"Total1Putts510",2014
101,101,"John Rollins",84,120,420,28.6,"Total1Putts510",2014
101,101,"Brandt Snedeker",89,120,492,24.4,"Total1Putts510",2014
101,101,"Andrew Svoboda",77,120,427,28.1,"Total1Putts510",2014
105,105,"Stewart Cink",91,119,494,24.1,"Total1Putts510",2014
105,105,"Tommy Gainey",73,119,425,28,"Total1Putts510",2014
107,107,"Keegan Bradley",89,117,483,24.2,"Total1Putts510",2014
107,107,"Roberto Castro",76,117,404,29,"Total1Putts510",2014
107,107,"Jason Kokrak",65,117,431,27.1,"Total1Putts510",2014
107,107,"Scott Stallings",77,117,424,27.6,"Total1Putts510",2014
107,107,"Kevin Streelman",79,117,442,26.5,"Total1Putts510",2014
112,112,"Jim Furyk",84,116,463,25.1,"Total1Putts510",2014
113,113,"John Merrick",87,115,443,26,"Total1Putts510",2014
114,114,"Ben Curtis",77,114,446,25.6,"Total1Putts510",2014
114,114,"Derek Ernst",80,114,412,27.7,"Total1Putts510",2014
116,116,"Charlie Beljan",76,113,449,25.2,"Total1Putts510",2014
116,116,"Ernie Els",85,113,474,23.8,"Total1Putts510",2014
116,116,"Phil Mickelson",71,113,402,28.1,"Total1Putts510",2014
116,116,"Ted Potter Jr",68,113,407,27.8,"Total1Putts510",2014
116,116,"Kyle Stanley",87,113,432,26.2,"Total1Putts510",2014
121,121,"Trevor Immelman",84,112,434,25.8,"Total1Putts510",2014
121,121,"DA Points",75,112,373,30,"Total1Putts510",2014
121,121,"Adam Scott",68,112,413,27.1,"Total1Putts510",2014
121,121,"Nick Watney",80,112,385,29.1,"Total1Putts510",2014
125,125,"Heath Slocum",71,111,417,26.6,"Total1Putts510",2014
125,125,"YE Yang",79,111,444,25,"Total1Putts510",2014
127,127,"Davis Love III",74,109,425,25.6,"Total1Putts510",2014
127,127,"Charl Schwartzel",64,109,410,26.6,"Total1Putts510",2014
129,129,"Hudson Swafford",75,108,344,31.4,"Total1Putts510",2014
130,130,"James Hahn",82,107,483,22.2,"Total1Putts510",2014
130,130,"David Toms",64,107,373,28.7,"Total1Putts510",2014
132,132,"Kevin Stadler",90,106,398,26.6,"Total1Putts510",2014
133,133,"Andrew Loupe",65,103,373,27.6,"Total1Putts510",2014
133,133,"Bubba Watson",76,103,396,26,"Total1Putts510",2014
135,135,"John Peterson",62,102,357,28.6,"Total1Putts510",2014
136,136,"Jonathan Byrd",76,101,444,22.7,"Total1Putts510",2014
136,136,"Rory McIlroy",66,101,376,26.9,"Total1Putts510",2014
138,138,"Wes Roach",67,100,372,26.9,"Total1Putts510",2014
138,138,"Shawn Stefani",60,100,399,25.1,"Total1Putts510",2014
140,140,"Mike Weir",69,99,421,23.5,"Total1Putts510",2014
141,141,"Graham DeLaet",80,98,423,23.2,"Total1Putts510",2014
141,141,"Justin Rose",70,98,380,25.8,"Total1Putts510",2014
143,143,"Troy Matteson",62,97,322,30.1,"Total1Putts510",2014
144,144,"Paul Casey",56,96,334,28.7,"Total1Putts510",2014
144,144,"James Driscoll",71,96,398,24.1,"Total1Putts510",2014
144,144,"Jamie Lovemark",64,96,320,30,"Total1Putts510",2014
147,147,"Luke Donald",57,94,337,27.9,"Total1Putts510",2014
148,148,"Martin Kaymer",65,93,338,27.5,"Total1Putts510",2014
149,149,"Jim Herman",62,92,314,29.3,"Total1Putts510",2014
149,149,"Martin Laird",66,92,342,26.9,"Total1Putts510",2014
149,149,"Johnson Wagner",69,92,387,23.8,"Total1Putts510",2014
149,149,"Mark Wilson",69,92,373,24.7,"Total1Putts510",2014
153,153,"Jim Renner",61,91,334,27.2,"Total1Putts510",2014
154,154,"Spencer Levin",59,90,340,26.5,"Total1Putts510",2014
155,155,"Jonas Blixt",64,87,315,27.6,"Total1Putts510",2014
155,155,"Graeme McDowell",66,87,350,24.9,"Total1Putts510",2014
155,155,"Lee Westwood",57,87,333,26.1,"Total1Putts510",2014
158,158,"Ian Poulter",57,86,319,27,"Total1Putts510",2014
159,159,"Troy Merritt",62,85,387,22,"Total1Putts510",2014
160,160,"Brooks Koepka",56,84,303,27.7,"Total1Putts510",2014
161,161,"Will Wilcox",51,81,256,31.6,"Total1Putts510",2014
162,162,"Bronson La Cassie",51,80,261,30.7,"Total1Putts510",2014
162,162,"Boo Weekley",73,80,328,24.4,"Total1Putts510",2014
164,164,"DH Lee",54,79,324,24.4,"Total1Putts510",2014
165,165,"Briny Baird",50,77,306,25.2,"Total1Putts510",2014
165,165,"Jeff Maggert",54,77,298,25.8,"Total1Putts510",2014
167,167,"Jason Dufner",57,75,282,26.6,"Total1Putts510",2014
168,168,"Kevin Tway",64,73,293,24.9,"Total1Putts510",2014
169,169,"Brad Fritsch",50,72,276,26.1,"Total1Putts510",2014
170,170,"Chad Campbell",57,71,277,25.6,"Total1Putts510",2014
170,170,"Dustin Johnson",58,71,294,24.1,"Total1Putts510",2014
172,172,"Sergio Garcia",61,69,295,23.4,"Total1Putts510",2014
172,172,"Henrik Stenson",56,69,252,27.4,"Total1Putts510",2014
174,174,"Louis Oosthuizen",50,65,208,31.3,"Total1Putts510",2014
175,175,"Jason Day",54,64,255,25.1,"Total1Putts510",2014
176,176,"Lucas Glover",68,59,278,21.2,"Total1Putts510",2014
177,177,"Bud Cauley",56,55,307,17.9,"Total1Putts510",2014
