"SubParRounds_RANKTHISWEEK_2010","SubParRounds_RANKLASTWEEK_2010","SubParRounds_PLAYERNAME_2010","SubParRounds_EVENTS_2010","stat_name","year"
65,NA,"Richard Johnson",27,"SubParRounds",2010
65,NA,"Dustin Johnson",23,"SubParRounds",2010
65,NA,"DA Points",29,"SubParRounds",2010
65,NA,"Chris Riley",24,"SubParRounds",2010
65,NA,"John Rollins",26,"SubParRounds",2010
65,NA,"Vaughn Taylor",26,"SubParRounds",2010
65,NA,"Garrett Willis",24,"SubParRounds",2010
79,NA,"Stewart Cink",23,"SubParRounds",2010
79,NA,"Steve Marino",24,"SubParRounds",2010
79,NA,"Troy Matteson",28,"SubParRounds",2010
79,NA,"Bryce Molder",26,"SubParRounds",2010
79,NA,"Sean OHair",25,"SubParRounds",2010
79,NA,"Aron Price",22,"SubParRounds",2010
79,NA,"Andres Romero",21,"SubParRounds",2010
86,NA,"Mathew Goggin",28,"SubParRounds",2010
86,NA,"Hunter Mahan",25,"SubParRounds",2010
86,NA,"Troy Merritt",29,"SubParRounds",2010
86,NA,"Ryan Palmer",27,"SubParRounds",2010
86,NA,"Johnson Wagner",28,"SubParRounds",2010
91,NA,"Stephen Ames",23,"SubParRounds",2010
91,NA,"Stuart Appleby",31,"SubParRounds",2010
91,NA,"Jason Day",24,"SubParRounds",2010
91,NA,"Ryan Moore",24,"SubParRounds",2010
91,NA,"Cameron Percy",25,"SubParRounds",2010
96,NA,"Blake Adams",26,"SubParRounds",2010
96,NA,"Briny Baird",28,"SubParRounds",2010
96,NA,"Ben Curtis",24,"SubParRounds",2010
96,NA,"James Driscoll",26,"SubParRounds",2010
96,NA,"Jason Dufner",25,"SubParRounds",2010
96,NA,"Marc Leishman",26,"SubParRounds",2010
96,NA,"Tom Pernice Jr",22,"SubParRounds",2010
96,NA,"Justin Rose",22,"SubParRounds",2010
96,NA,"Camilo Villegas",20,"SubParRounds",2010
105,NA,"Matt Bettencourt",32,"SubParRounds",2010
105,NA,"Paul Casey",17,"SubParRounds",2010
105,NA,"Luke Donald",20,"SubParRounds",2010
105,NA,"Ernie Els",20,"SubParRounds",2010
105,NA,"Davis Love III",24,"SubParRounds",2010
105,NA,"Paul Stankowski",18,"SubParRounds",2010
111,NA,"Robert Allenby",22,"SubParRounds",2010
111,NA,"Joe Durant",19,"SubParRounds",2010
111,NA,"Bob Estes",26,"SubParRounds",2010
111,NA,"Justin Leonard",27,"SubParRounds",2010
111,NA,"John Mallinger",29,"SubParRounds",2010
111,NA,"Billy Mayfair",26,"SubParRounds",2010
111,NA,"George McNeill",28,"SubParRounds",2010
111,NA,"Rory Sabbatini",26,"SubParRounds",2010
111,NA,"Vijay Singh",24,"SubParRounds",2010
111,NA,"Nicholas Thompson",29,"SubParRounds",2010
111,NA,"Jimmy Walker",27,"SubParRounds",2010
122,NA,"Paul Goydos",25,"SubParRounds",2010
122,NA,"Chris Tidland",24,"SubParRounds",2010
124,NA,"Steve Flesch",25,"SubParRounds",2010
124,NA,"Will Ma Kenzie",23,"SubParRounds",2010
124,NA,"Michael Sim",20,"SubParRounds",2010
127,NA,"Lucas Glover",23,"SubParRounds",2010
127,NA,"Nathan Green",27,"SubParRounds",2010
127,NA,"Derek Lamely",28,"SubParRounds",2010
127,NA,"Jeff Maggert",28,"SubParRounds",2010
127,NA,"Shaun Micheel",21,"SubParRounds",2010
127,NA,"Jay Williamson",24,"SubParRounds",2010
133,NA,"Alex Cejka",28,"SubParRounds",2010
133,NA,"Rod Pampling",26,"SubParRounds",2010
133,NA,"Ted Purdy",30,"SubParRounds",2010
133,NA,"Adam Scott",20,"SubParRounds",2010
137,NA,"Matt Every",18,"SubParRounds",2010
137,NA,"Robert Garrigus",22,"SubParRounds",2010
137,NA,"Kenny Perry",20,"SubParRounds",2010
137,NA,"Brian Stuard",28,"SubParRounds",2010
137,NA,"Charles Warren",21,"SubParRounds",2010
137,NA,"YE Yang",21,"SubParRounds",2010
143,NA,"Chris Couch",23,"SubParRounds",2010
143,NA,"Lee Janzen",26,"SubParRounds",2010
143,NA,"Roger Tambellini",26,"SubParRounds",2010
146,NA,"Cameron Beckman",25,"SubParRounds",2010
146,NA,"David Duval",24,"SubParRounds",2010
146,NA,"Tim Herron",24,"SubParRounds",2010
146,NA,"Greg Owen",27,"SubParRounds",2010
146,NA,"Jeev Milkha Singh",19,"SubParRounds",2010
146,NA,"Scott Verplank",22,"SubParRounds",2010
146,NA,"Dean Wilson",18,"SubParRounds",2010
153,NA,"Angel Cabrera",19,"SubParRounds",2010
153,NA,"John Daly",20,"SubParRounds",2010
153,NA,"Skip Kendall",18,"SubParRounds",2010
153,NA,"Bill Lunde",28,"SubParRounds",2010
153,NA,"Omar Uresti",27,"SubParRounds",2010
153,NA,"Steve Wheatcroft",27,"SubParRounds",2010
159,NA,"Martin Flores",26,"SubParRounds",2010
159,NA,"Brenden Pappas",24,"SubParRounds",2010
161,NA,"Henrik Bjornstad",26,"SubParRounds",2010
161,NA,"Mathias Gronberg",22,"SubParRounds",2010
161,NA,"Rocco Mediate",25,"SubParRounds",2010
161,NA,"Roland Thatcher",26,"SubParRounds",2010
161,NA,"Brett Wetterich",16,"SubParRounds",2010
166,NA,"Arjun Atwal",13,"SubParRounds",2010
166,NA,"Daniel Chopra",28,"SubParRounds",2010
166,NA,"David Lutterus",25,"SubParRounds",2010
166,NA,"Cameron Tringale",22,"SubParRounds",2010
170,NA,"Trevor Immelman",19,"SubParRounds",2010
170,NA,"Geoff Ogilvy",19,"SubParRounds",2010
172,NA,"Brent Delahoussaye",21,"SubParRounds",2010
172,NA,"Anthony Kim",14,"SubParRounds",2010
172,NA,"Steve Lowery",25,"SubParRounds",2010
172,NA,"Rory McIlroy",16,"SubParRounds",2010
176,NA,"Michael Allen",17,"SubParRounds",2010
176,NA,"Sergio Garcia",15,"SubParRounds",2010
176,NA,"Cliff Kresge",17,"SubParRounds",2010
176,NA,"Jarrod Lyle",18,"SubParRounds",2010
180,NA,"Rich Barcelo",25,"SubParRounds",2010
180,NA,"Padraig Harrington",18,"SubParRounds",2010
180,NA,"Jerod Turner",21,"SubParRounds",2010
180,NA,"Lee Westwood",11,"SubParRounds",2010
184,NA,"Garth Mulroy",19,"SubParRounds",2010
184,NA,"Mike Weir",19,"SubParRounds",2010
184,NA,"Chris Wilson",26,"SubParRounds",2010
187,NA,"Glen Day",13,"SubParRounds",2010
187,NA,"Brad Faxon",23,"SubParRounds",2010
187,NA,"Kirk Triplett",11,"SubParRounds",2010
187,NA,"Tiger Woods",12,"SubParRounds",2010
191,NA,"Craig Bowden",20,"SubParRounds",2010
191,NA,"Mark Calcavecchia",16,"SubParRounds",2010
191,NA,"Todd Hamilton",20,"SubParRounds",2010
191,NA,"Ian Poulter",15,"SubParRounds",2010
195,NA,"Justin Bolli",23,"SubParRounds",2010
195,NA,"Marco Dawson",10,"SubParRounds",2010
195,NA,"Jeff Gove",22,"SubParRounds",2010
195,NA,"Jeff Klauk",13,"SubParRounds",2010
195,NA,"Henrik Stenson",15,"SubParRounds",2010
200,NA,"Mark Brooks",14,"SubParRounds",2010
200,NA,"Robert Karlsson",11,"SubParRounds",2010
200,NA,"Tom Lehman",9,"SubParRounds",2010
200,NA,"Andrew McLardy",21,"SubParRounds",2010
200,NA,"Charl Schwartzel",11,"SubParRounds",2010
200,NA,"Vance Veazey",23,"SubParRounds",2010
206,NA,"Mark Hensby",12,"SubParRounds",2010
206,NA,"Kevin Johnson",26,"SubParRounds",2010
206,NA,"Chez Reavie",15,"SubParRounds",2010
209,NA,"Martin Kaymer",10,"SubParRounds",2010
209,NA,"Greg Kraft",22,"SubParRounds",2010
209,NA,"Corey Pavin",8,"SubParRounds",2010
212,NA,"Craig Barlow",10,"SubParRounds",2010
212,NA,"Kent Jones",9,"SubParRounds",2010
212,NA,"Graeme McDowell",10,"SubParRounds",2010
212,NA,"Nick OHern",11,"SubParRounds",2010
216,NA,"Peter Hanson",7,"SubParRounds",2010
216,NA,"Matt Weibring",10,"SubParRounds",2010
218,NA,"Rich Beem",11,"SubParRounds",2010
218,NA,"Fred Couples",7,"SubParRounds",2010
218,NA,"Harrison Frazar",17,"SubParRounds",2010
218,NA,"Alvaro Quiros",9,"SubParRounds",2010
222,NA,"Carlos Franco",11,"SubParRounds",2010
222,NA,"Jason Gore",10,"SubParRounds",2010
222,NA,"John Huston",13,"SubParRounds",2010
222,NA,"Yuta Ikeda",11,"SubParRounds",2010
222,NA,"Francesco Molinari",8,"SubParRounds",2010
222,NA,"Sam Saunders",7,"SubParRounds",2010
222,NA,"Tim Wilkinson",15,"SubParRounds",2010
229,NA,"Erik Compton",7,"SubParRounds",2010
229,NA,"Ken Duke",5,"SubParRounds",2010
229,NA,"Ryo Ishikawa",10,"SubParRounds",2010
229,NA,"Jonathan Kaye",6,"SubParRounds",2010
229,NA,"Frank Lickliter II",6,"SubParRounds",2010
229,NA,"Gary Woodland",8,"SubParRounds",2010
235,NA,"Shane Bertsch",4,"SubParRounds",2010
235,NA,"Ross Fisher",10,"SubParRounds",2010
235,NA,"Jamie Lovemark",4,"SubParRounds",2010
235,NA,"Parker McLachlin",20,"SubParRounds",2010
235,NA,"Edoardo Molinari",8,"SubParRounds",2010
235,NA,"Marc Turnesa",7,"SubParRounds",2010
235,NA,"Oliver Wilson",9,"SubParRounds",2010
242,NA,"Bob Heintz",3,"SubParRounds",2010
242,NA,"Billy Horschel",4,"SubParRounds",2010
242,NA,"Soren Kjeldsen",7,"SubParRounds",2010
242,NA,"WC Liang",4,"SubParRounds",2010
242,NA,"Louis Oosthuizen",5,"SubParRounds",2010
242,NA,"Fran Quinn",7,"SubParRounds",2010
248,NA,"Chris Baryla",7,"SubParRounds",2010
248,NA,"Guy Boros",6,"SubParRounds",2010
248,NA,"Jim Carter",5,"SubParRounds",2010
248,NA,"Simon Dyson",8,"SubParRounds",2010
248,NA,"Fred Funk",6,"SubParRounds",2010
248,NA,"Ross McGowan",6,"SubParRounds",2010
248,NA,"Jesper Parnevik",5,"SubParRounds",2010
248,NA,"Mike Small",8,"SubParRounds",2010
248,NA,"Kyle Stanley",3,"SubParRounds",2010
257,NA,"Brad Adamonis",4,"SubParRounds",2010
257,NA,"Alejandro Canizares",2,"SubParRounds",2010
257,NA,"Stephen Gallacher",2,"SubParRounds",2010
257,NA,"Robert Gamez",8,"SubParRounds",2010
257,NA,"Thongchai Jaidee",8,"SubParRounds",2010
262,NA,"Notah Begay III",9,"SubParRounds",2010
262,NA,"Michael Clark II",6,"SubParRounds",2010
262,NA,"Darren Clarke",2,"SubParRounds",2010
262,NA,"Rhys Davies",4,"SubParRounds",2010
262,NA,"Gonzalo Fdez Castano",3,"SubParRounds",2010
262,NA,"Alex Hamilton",2,"SubParRounds",2010
262,NA,"Matt Hill",5,"SubParRounds",2010
262,NA,"Miguel Jimenez",7,"SubParRounds",2010
262,NA,"Simon Khan",4,"SubParRounds",2010
262,NA,"Chris Kirk",1,"SubParRounds",2010
262,NA,"Shigeki Maruyama",4,"SubParRounds",2010
262,NA,"Dicky Pride",5,"SubParRounds",2010
262,NA,"Chris Smith",10,"SubParRounds",2010
262,NA,"Jordan Spieth",2,"SubParRounds",2010
262,NA,"Phil Tataurangi",4,"SubParRounds",2010
262,NA,"Drew Weaver",2,"SubParRounds",2010
278,NA,"Byeong Hun An",8,"SubParRounds",2010
278,NA,"Gregory Bourdy",2,"SubParRounds",2010
278,NA,"Kevin Chappell",2,"SubParRounds",2010
278,NA,"John Ellis",1,"SubParRounds",2010
278,NA,"Todd Fischer",1,"SubParRounds",2010
278,NA,"Benjamin Fox",3,"SubParRounds",2010
278,NA,"Robin Freeman",4,"SubParRounds",2010
278,NA,"Ignacio Garrido",1,"SubParRounds",2010
278,NA,"Anders Hansen",6,"SubParRounds",2010
278,NA,"Soren Hansen",7,"SubParRounds",2010
278,NA,"Billy Hurley III",1,"SubParRounds",2010
278,NA,"KT Kim",2,"SubParRounds",2010
278,NA,"Thomas Levet",2,"SubParRounds",2010
278,NA,"JL Lewis",4,"SubParRounds",2010
278,NA,"Shane Lowry",2,"SubParRounds",2010
278,NA,"Brock Mackenzie",1,"SubParRounds",2010
278,NA,"Len Mattiace",6,"SubParRounds",2010
278,NA,"Colin Montgomerie",3,"SubParRounds",2010
278,NA,"Seung Yul Noh",5,"SubParRounds",2010
278,NA,"Mark OMeara",3,"SubParRounds",2010
278,NA,"Michael Putnam",1,"SubParRounds",2010
278,NA,"Jerry Richardson Jr",1,"SubParRounds",2010
278,NA,"Robert Rock",1,"SubParRounds",2010
278,NA,"Jason Schultz",1,"SubParRounds",2010
278,NA,"Warren Schutte",1,"SubParRounds",2010
278,NA,"Jhonattan Vegas",1,"SubParRounds",2010
304,NA,"Joe Affrunti",1,"SubParRounds",2010
304,NA,"Steve Allan",2,"SubParRounds",2010
304,NA,"Fredrik Andersson Hed",2,"SubParRounds",2010
304,NA,"Mark Anderson",1,"SubParRounds",2010
304,NA,"Tommy Armour III",5,"SubParRounds",2010
304,NA,"Eric Axley",6,"SubParRounds",2010
304,NA,"Paul Azinger",1,"SubParRounds",2010
304,NA,"Daniel Barbetti",1,"SubParRounds",2010
304,NA,"Danny Chia",1,"SubParRounds",2010
304,NA,"Jay Delsing",4,"SubParRounds",2010
304,NA,"Bradley Dredge",1,"SubParRounds",2010
304,NA,"Rob Grube",1,"SubParRounds",2010
304,NA,"Peter Gustafsson",1,"SubParRounds",2010
304,NA,"Adam Hadwin",1,"SubParRounds",2010
304,NA,"David Horsey",2,"SubParRounds",2010
304,NA,"Jin Jeong",1,"SubParRounds",2010
304,NA,"Brandt Jobe",1,"SubParRounds",2010
304,NA,"Danny Lee",2,"SubParRounds",2010
304,NA,"Santiago Luna",1,"SubParRounds",2010
304,NA,"Braxton Marquez",1,"SubParRounds",2010
304,NA,"Jon Mills",1,"SubParRounds",2010
304,NA,"Patrick Moore",4,"SubParRounds",2010
304,NA,"John Morse",5,"SubParRounds",2010
304,NA,"Alexander Noren",3,"SubParRounds",2010
304,NA,"Michael ONeal",2,"SubParRounds",2010
304,NA,"Ryuichi Oda",2,"SubParRounds",2010
304,NA,"Alistair Presnell",1,"SubParRounds",2010
304,NA,"Tag Ridings",1,"SubParRounds",2010
304,NA,"Marcel Siem",1,"SubParRounds",2010
304,NA,"Toru Taniguchi",2,"SubParRounds",2010
304,NA,"Manuel Villegas",2,"SubParRounds",2010
304,NA,"Grant Waite",4,"SubParRounds",2010
304,NA,"Tom Watson",3,"SubParRounds",2010
304,NA,"Danny Wax",1,"SubParRounds",2010
304,NA,"Willie Wood",2,"SubParRounds",2010
304,NA,"Chris Wood",5,"SubParRounds",2010
340,NA,"Thomas Aiken",1,"SubParRounds",2010
340,NA,"Jonathan Bartlett",1,"SubParRounds",2010
340,NA,"Brian Bateman",4,"SubParRounds",2010
340,NA,"Brad Benjamin",2,"SubParRounds",2010
340,NA,"Thomas Bjorn",1,"SubParRounds",2010
340,NA,"Ronnie Black",1,"SubParRounds",2010
340,NA,"Johnny Bloomfield",1,"SubParRounds",2010
340,NA,"Ted Brown",1,"SubParRounds",2010
340,NA,"Jeff Burns",1,"SubParRounds",2010
340,NA,"Tom Byrum",3,"SubParRounds",2010
340,NA,"Rafael Cabrera Bello",1,"SubParRounds",2010
340,NA,"Jorge Campillo",1,"SubParRounds",2010
340,NA,"Jason Caron",1,"SubParRounds",2010
340,NA,"Eric Chun",1,"SubParRounds",2010
340,NA,"Rocky Cleland",1,"SubParRounds",2010
340,NA,"Wil Collins",1,"SubParRounds",2010
340,NA,"Andrew Coltart",1,"SubParRounds",2010
340,NA,"Cesar Costilla",1,"SubParRounds",2010
340,NA,"Robert Damron",4,"SubParRounds",2010
340,NA,"Nick Dougherty",1,"SubParRounds",2010
340,NA,"Brian Duncan",1,"SubParRounds",2010
340,NA,"Trevor Fisher Jr",1,"SubParRounds",2010
340,NA,"Philip Francis",1,"SubParRounds",2010
340,NA,"Marcus Fraser",1,"SubParRounds",2010
340,NA,"Jim Gallagher Jr",3,"SubParRounds",2010
340,NA,"Brendan Gielow",1,"SubParRounds",2010
340,NA,"Derek Gillespie",1,"SubParRounds",2010
340,NA,"Tano Goya",1,"SubParRounds",2010
340,NA,"Jay Haas",1,"SubParRounds",2010
340,NA,"Gavin Hall",1,"SubParRounds",2010
340,NA,"Seungsu Han",1,"SubParRounds",2010
340,NA,"Brian Harman",1,"SubParRounds",2010
340,NA,"Gregory Havret",2,"SubParRounds",2010
340,NA,"Kevin Hayashi",1,"SubParRounds",2010
340,NA,"Jim Herman",1,"SubParRounds",2010
340,NA,"Raphael Jacquelin",1,"SubParRounds",2010
340,NA,"Sunny Kim",1,"SubParRounds",2010
340,NA,"James Kingston",1,"SubParRounds",2010
340,NA,"Colt Knost",1,"SubParRounds",2010
340,NA,"TJ Kua",1,"SubParRounds",2010
340,NA,"Rob Labritz",1,"SubParRounds",2010
340,NA,"Bernhard Langer",1,"SubParRounds",2010
340,NA,"Scott Langley",1,"SubParRounds",2010
340,NA,"Paul Lawrie",1,"SubParRounds",2010
340,NA,"Beon Yeong Lee",1,"SubParRounds",2010
340,NA,"Luke List",1,"SubParRounds",2010
340,NA,"Mitch Lowe",3,"SubParRounds",2010
340,NA,"Sandy Lyle",3,"SubParRounds",2010
340,NA,"Gregor Main",1,"SubParRounds",2010
340,NA,"Matteo Manassero",1,"SubParRounds",2010
340,NA,"Pablo Martin Benavides",2,"SubParRounds",2010
340,NA,"Andy Matthews",2,"SubParRounds",2010
340,NA,"Jim McGovern",3,"SubParRounds",2010
340,NA,"Spike McRoy",4,"SubParRounds",2010
340,NA,"Daniel Miernicki",1,"SubParRounds",2010
340,NA,"Daniel Mitchell",1,"SubParRounds",2010
340,NA,"Katsumasa Miyamoto",2,"SubParRounds",2010
340,NA,"Hirofumi Miyase",1,"SubParRounds",2010
340,NA,"Erick Morales",1,"SubParRounds",2010
340,NA,"Colm Moriarty",1,"SubParRounds",2010
340,NA,"David Morland IV",2,"SubParRounds",2010
340,NA,"Pedro Oriol",1,"SubParRounds",2010
340,NA,"Deane Pappas",2,"SubParRounds",2010
340,NA,"Jerry Pate",1,"SubParRounds",2010
340,NA,"Mike Perez",1,"SubParRounds",2010
340,NA,"Jason Preeo",1,"SubParRounds",2010
340,NA,"Alexandre Rocha",1,"SubParRounds",2010
340,NA,"Chris Rogers",2,"SubParRounds",2010
340,NA,"Christopher Ross",1,"SubParRounds",2010
340,NA,"Brian Rowell",1,"SubParRounds",2010
340,NA,"Phil Schmitt",2,"SubParRounds",2010
340,NA,"Zane Scotland",1,"SubParRounds",2010
340,NA,"Peter Senior",1,"SubParRounds",2010
340,NA,"Ron Skayhan",1,"SubParRounds",2010
340,NA,"Bob Sowards",1,"SubParRounds",2010
340,NA,"Craig Stadler",2,"SubParRounds",2010
340,NA,"Nick Taylor",2,"SubParRounds",2010
340,NA,"Tim Thelen",3,"SubParRounds",2010
340,NA,"Steven Tiley",1,"SubParRounds",2010
340,NA,"Blake Trimble",1,"SubParRounds",2010
340,NA,"Tim Weinhart",1,"SubParRounds",2010
340,NA,"Isaac Weintraub",1,"SubParRounds",2010
340,NA,"Casey Wittenberg",1,"SubParRounds",2010
