"Total3Putts25_RANKTHISWEEK_2012","Total3Putts25_RANKLASTWEEK_2012","Total3Putts25_PLAYERNAME_2012","Total3Putts25_ROUNDS_2012","Total3Putts25_TOTAL3PUTTS25_2012","Total3Putts25_TOTAL3PUTTS_2012","stat_name","year"
32,32,"Robert Garrigus",89,35,55,"Total3Putts25",2012
32,32,"Brian Harman",101,35,45,"Total3Putts25",2012
32,32,"Ryuji Imada",78,35,45,"Total3Putts25",2012
32,32,"Ryan Moore",89,35,41,"Total3Putts25",2012
32,32,"Sean OHair",84,35,43,"Total3Putts25",2012
32,32,"John Rollins",81,35,40,"Total3Putts25",2012
41,41,"Robert Allenby",76,34,47,"Total3Putts25",2012
41,41,"Gary Christian",91,34,43,"Total3Putts25",2012
41,41,"JB Holmes",90,34,45,"Total3Putts25",2012
41,41,"Trevor Immelman",76,34,40,"Total3Putts25",2012
41,41,"Bill Lunde",83,34,48,"Total3Putts25",2012
41,41,"Nick OHern",78,34,41,"Total3Putts25",2012
41,41,"Vijay Singh",99,34,47,"Total3Putts25",2012
41,41,"Kyle Stanley",86,34,45,"Total3Putts25",2012
41,41,"Jhonattan Vegas",77,34,45,"Total3Putts25",2012
41,41,"Jimmy Walker",101,34,40,"Total3Putts25",2012
51,51,"Tommy Gainey",98,33,51,"Total3Putts25",2012
51,51,"Bill Haas",79,33,35,"Total3Putts25",2012
51,51,"Charles Howell III",98,33,43,"Total3Putts25",2012
51,51,"Jerry Kelly",84,33,40,"Total3Putts25",2012
51,51,"JJ Killeen",101,33,40,"Total3Putts25",2012
51,51,"Jeff Maggert",83,33,40,"Total3Putts25",2012
51,51,"DJ Trahan",73,33,44,"Total3Putts25",2012
58,58,"Jeff Overton",101,32,41,"Total3Putts25",2012
58,58,"Chez Reavie",83,32,42,"Total3Putts25",2012
58,58,"Andres Romero",68,32,46,"Total3Putts25",2012
58,58,"Mark Wilson",84,32,37,"Total3Putts25",2012
62,62,"Harrison Frazar",56,31,34,"Total3Putts25",2012
63,63,"Scott Dunlap",57,30,43,"Total3Putts25",2012
63,63,"Tim Herron",88,30,36,"Total3Putts25",2012
63,63,"John Huh",99,30,42,"Total3Putts25",2012
63,63,"Robert Karlsson",54,30,40,"Total3Putts25",2012
63,63,"Billy Mayfair",90,30,51,"Total3Putts25",2012
63,63,"William McGirt",96,30,35,"Total3Putts25",2012
63,63,"Seung Yul Noh",105,30,39,"Total3Putts25",2012
63,63,"Rory Sabbatini",84,30,46,"Total3Putts25",2012
71,71,"Miguel Angel Carballo",73,29,40,"Total3Putts25",2012
71,71,"KJ Choi",71,29,29,"Total3Putts25",2012
71,71,"Tom Gillis",75,29,42,"Total3Putts25",2012
71,71,"Jason Kokrak",79,29,40,"Total3Putts25",2012
71,71,"Martin Laird",77,29,37,"Total3Putts25",2012
71,71,"George McNeill",85,29,37,"Total3Putts25",2012
77,77,"Martin Flores",95,28,32,"Total3Putts25",2012
77,77,"JJ Henry",93,28,32,"Total3Putts25",2012
77,77,"Sung Kang",75,28,41,"Total3Putts25",2012
77,77,"Bryce Molder",83,28,30,"Total3Putts25",2012
77,77,"Kevin Stadler",85,28,37,"Total3Putts25",2012
77,77,"Kevin Streelman",89,28,38,"Total3Putts25",2012
77,77,"Camilo Villegas",79,28,43,"Total3Putts25",2012
77,77,"Boo Weekley",74,28,39,"Total3Putts25",2012
85,85,"Jason Bohn",81,27,31,"Total3Putts25",2012
85,85,"Scott Brown",65,27,42,"Total3Putts25",2012
85,85,"Jonathan Byrd",69,27,35,"Total3Putts25",2012
85,85,"Colt Knost",79,27,34,"Total3Putts25",2012
85,85,"Derek Lamely",64,27,32,"Total3Putts25",2012
85,85,"Ryan Palmer",81,27,33,"Total3Putts25",2012
85,85,"Rod Pampling",88,27,37,"Total3Putts25",2012
85,85,"Michael Thompson",80,27,38,"Total3Putts25",2012
93,93,"Stuart Appleby",75,26,32,"Total3Putts25",2012
93,93,"Tommy Biershenk",74,26,33,"Total3Putts25",2012
93,93,"Erik Compton",81,26,35,"Total3Putts25",2012
93,93,"Chris DiMarco",83,26,38,"Total3Putts25",2012
93,93,"Jason Dufner",83,26,35,"Total3Putts25",2012
93,93,"Troy Kelly",68,26,30,"Total3Putts25",2012
93,93,"Pat Perez",81,26,39,"Total3Putts25",2012
93,93,"Scott Stallings",78,26,42,"Total3Putts25",2012
93,93,"Daniel Summerhays",81,26,38,"Total3Putts25",2012
102,102,"Gavin Coles",72,25,34,"Total3Putts25",2012
102,102,"Mathew Goggin",65,25,32,"Total3Putts25",2012
102,102,"Zach Johnson",95,25,31,"Total3Putts25",2012
102,102,"Spencer Levin",81,25,27,"Total3Putts25",2012
102,102,"Webb Simpson",77,25,29,"Total3Putts25",2012
102,102,"Kyle Thompson",51,25,29,"Total3Putts25",2012
108,108,"Sangmoon Bae",81,24,33,"Total3Putts25",2012
108,108,"Jason Day",57,24,28,"Total3Putts25",2012
108,108,"Ernie Els",80,24,31,"Total3Putts25",2012
108,108,"Nathan Green",73,24,34,"Total3Putts25",2012
108,108,"Billy Hurley III",70,24,28,"Total3Putts25",2012
108,108,"Danny Lee",74,24,34,"Total3Putts25",2012
108,108,"Carl Pettersson",92,24,30,"Total3Putts25",2012
108,108,"Ted Potter Jr",77,24,46,"Total3Putts25",2012
108,108,"Alexandre Rocha",62,24,32,"Total3Putts25",2012
108,108,"Brandt Snedeker",81,24,30,"Total3Putts25",2012
108,108,"Bo Van Pelt",84,24,29,"Total3Putts25",2012
119,119,"Matt Bettencourt",80,23,33,"Total3Putts25",2012
119,119,"Matt Every",80,23,34,"Total3Putts25",2012
119,119,"John Mallinger",74,23,34,"Total3Putts25",2012
119,119,"Rocco Mediate",70,23,28,"Total3Putts25",2012
119,119,"Henrik Stenson",51,23,31,"Total3Putts25",2012
119,119,"Vaughn Taylor",81,23,34,"Total3Putts25",2012
119,119,"Brendon Todd",78,23,32,"Total3Putts25",2012
119,119,"Charlie Wi",86,23,33,"Total3Putts25",2012
127,127,"Rickie Fowler",84,22,36,"Total3Putts25",2012
127,127,"Billy Horschel",63,22,30,"Total3Putts25",2012
127,127,"Matt Jones",53,22,26,"Total3Putts25",2012
127,127,"Phil Mickelson",79,22,31,"Total3Putts25",2012
127,127,"Louis Oosthuizen",65,22,26,"Total3Putts25",2012
127,127,"Chris Stroud",86,22,29,"Total3Putts25",2012
133,133,"Charlie Beljan",61,21,28,"Total3Putts25",2012
133,133,"Michael Bradley",63,21,28,"Total3Putts25",2012
133,133,"Greg Chalmers",88,21,26,"Total3Putts25",2012
133,133,"Stewart Cink",71,21,30,"Total3Putts25",2012
133,133,"Brian Davis",91,21,32,"Total3Putts25",2012
133,133,"Hunter Haas",69,21,26,"Total3Putts25",2012
133,133,"Dustin Johnson",70,21,24,"Total3Putts25",2012
133,133,"Hunter Mahan",88,21,30,"Total3Putts25",2012
133,133,"Geoff Ogilvy",73,21,28,"Total3Putts25",2012
133,133,"Tom Pernice Jr",62,21,30,"Total3Putts25",2012
133,133,"Justin Rose",69,21,28,"Total3Putts25",2012
133,133,"Steve Wheatcroft",56,21,24,"Total3Putts25",2012
145,145,"Ben Crane",73,20,31,"Total3Putts25",2012
145,145,"Russell Knox",72,20,25,"Total3Putts25",2012
145,145,"Richard Lee",71,20,22,"Total3Putts25",2012
145,145,"David Mathis",83,20,26,"Total3Putts25",2012
145,145,"Garth Mulroy",59,20,25,"Total3Putts25",2012
145,145,"Patrick Sheehan",58,20,26,"Total3Putts25",2012
145,145,"Roland Thatcher",55,20,31,"Total3Putts25",2012
145,145,"David Toms",60,20,24,"Total3Putts25",2012
153,153,"Stephen Ames",54,19,30,"Total3Putts25",2012
153,153,"Arjun Atwal",79,19,34,"Total3Putts25",2012
153,153,"Bob Estes",78,19,26,"Total3Putts25",2012
153,153,"Padraig Harrington",67,19,23,"Total3Putts25",2012
153,153,"Kevin Na",80,19,24,"Total3Putts25",2012
153,153,"Adam Scott",59,19,27,"Total3Putts25",2012
153,153,"Steve Stricker",73,19,20,"Total3Putts25",2012
153,153,"Bubba Watson",68,19,21,"Total3Putts25",2012
161,161,"Aaron Baddeley",73,18,24,"Total3Putts25",2012
161,161,"Jim Furyk",85,18,20,"Total3Putts25",2012
161,161,"Davis Love III",64,18,22,"Total3Putts25",2012
161,161,"John Senden",81,18,26,"Total3Putts25",2012
165,165,"James Driscoll",83,17,28,"Total3Putts25",2012
165,165,"Stephen Gangluff",57,17,28,"Total3Putts25",2012
165,165,"Lee Westwood",60,17,23,"Total3Putts25",2012
168,168,"Angel Cabrera",54,16,18,"Total3Putts25",2012
168,168,"Tim Clark",60,16,25,"Total3Putts25",2012
168,168,"Chris Couch",61,16,22,"Total3Putts25",2012
168,168,"Marco Dawson",60,16,21,"Total3Putts25",2012
168,168,"Brian Gay",91,16,20,"Total3Putts25",2012
168,168,"Matt Kuchar",86,16,20,"Total3Putts25",2012
168,168,"Rory McIlroy",60,16,20,"Total3Putts25",2012
168,168,"Dicky Pride",62,16,21,"Total3Putts25",2012
168,168,"Tiger Woods",69,16,25,"Total3Putts25",2012
168,168,"YE Yang",64,16,17,"Total3Putts25",2012
178,178,"Ben Curtis",62,15,16,"Total3Putts25",2012
178,178,"Brandt Jobe",57,15,16,"Total3Putts25",2012
178,178,"Ian Poulter",57,15,19,"Total3Putts25",2012
181,181,"Jonas Blixt",72,14,21,"Total3Putts25",2012
181,181,"Freddie Jacobson",61,14,23,"Total3Putts25",2012
181,181,"Edward Loar",59,14,18,"Total3Putts25",2012
184,184,"Daniel Chopra",55,13,18,"Total3Putts25",2012
184,184,"John Daly",50,13,20,"Total3Putts25",2012
184,184,"Sergio Garcia",57,13,17,"Total3Putts25",2012
184,184,"Kevin Kisner",69,13,14,"Total3Putts25",2012
184,184,"Graeme McDowell",55,13,18,"Total3Putts25",2012
184,184,"Charl Schwartzel",56,13,18,"Total3Putts25",2012
190,190,"Luke Donald",63,12,15,"Total3Putts25",2012
191,191,"Ryo Ishikawa",54,11,14,"Total3Putts25",2012
