"CareerMoneyLeaders_RANKTHISWEEK_2009","CareerMoneyLeaders_RANKLASTWEEK_2009","CareerMoneyLeaders_PLAYERNAME_2009","CareerMoneyLeaders__2009","CareerMoneyLeaders_MONEY_2009","stat_name","year"
27,27,"KJ Choi",NA,19770145,"CareerMoneyLeaders",2009
28,28,"Adam Scott",NA,19152699,"CareerMoneyLeaders",2009
29,29,"Scott Hoch",NA,18530156,"CareerMoneyLeaders",2009
30,30,"Charles Howell III",NA,18472568,"CareerMoneyLeaders",2009
31,31,"Chad Campbell",NA,18310841,"CareerMoneyLeaders",2009
32,32,"Bob Estes",NA,18305430,"CareerMoneyLeaders",2009
33,33,"Jeff Sluman",NA,18165266,"CareerMoneyLeaders",2009
34,34,"Billy Mayfair",NA,18045465,"CareerMoneyLeaders",2009
35,35,"Padraig Harrington",NA,17915250,"CareerMoneyLeaders",2009
36,36,"Stephen Ames",NA,17722615,"CareerMoneyLeaders",2009
37,37,"Brad Faxon",NA,17713767,"CareerMoneyLeaders",2009
38,38,"David Duval",NA,17492999,"CareerMoneyLeaders",2009
39,39,"Steve Flesch",NA,16995354,"CareerMoneyLeaders",2009
40,40,"Zach Johnson",NA,16975649,"CareerMoneyLeaders",2009
41,41,"Jeff Maggert",NA,16396677,"CareerMoneyLeaders",2009
42,42,"Tim Herron",NA,16305224,"CareerMoneyLeaders",2009
43,43,"Bob Tway",NA,15785815,"CareerMoneyLeaders",2009
44,44,"Rocco Mediate",NA,15275897,"CareerMoneyLeaders",2009
45,45,"Hal Sutton",NA,15267685,"CareerMoneyLeaders",2009
46,46,"Jesper Parnevik",NA,15207897,"CareerMoneyLeaders",2009
47,47,"Loren Roberts",NA,15154767,"CareerMoneyLeaders",2009
48,48,"Corey Pavin",NA,15080680,"CareerMoneyLeaders",2009
49,49,"Luke Donald",NA,14999961,"CareerMoneyLeaders",2009
50,50,"Steve Lowery",NA,14972618,"CareerMoneyLeaders",2009
51,51,"John Huston",NA,14897897,"CareerMoneyLeaders",2009
52,52,"Lee Janzen",NA,14828934,"CareerMoneyLeaders",2009
53,53,"Woody Austin",NA,14486868,"CareerMoneyLeaders",2009
54,54,"Greg Norman",NA,14484458,"CareerMoneyLeaders",2009
55,55,"Paul Azinger",NA,14458010,"CareerMoneyLeaders",2009
56,56,"Jay Haas",NA,14440317,"CareerMoneyLeaders",2009
57,57,"Steve Elkington",NA,14374109,"CareerMoneyLeaders",2009
58,58,"Kevin Sutherland",NA,14303812,"CareerMoneyLeaders",2009
59,59,"Mark OMeara",NA,14151565,"CareerMoneyLeaders",2009
60,60,"Tim Clark",NA,13873494,"CareerMoneyLeaders",2009
61,61,"Kirk Triplett",NA,13719562,"CareerMoneyLeaders",2009
62,62,"Shigeki Maruyama",NA,13609355,"CareerMoneyLeaders",2009
63,63,"Tom Pernice Jr",NA,13402977,"CareerMoneyLeaders",2009
64,64,"John Rollins",NA,12601778,"CareerMoneyLeaders",2009
65,65,"Dudley Hart",NA,12566495,"CareerMoneyLeaders",2009
66,66,"John Cook",NA,12433599,"CareerMoneyLeaders",2009
67,67,"Billy Andrade",NA,12380805,"CareerMoneyLeaders",2009
68,68,"Jose Maria Olazabal",NA,12242223,"CareerMoneyLeaders",2009
69,69,"Joe Durant",NA,12204913,"CareerMoneyLeaders",2009
70,70,"Sean OHair",NA,12200445,"CareerMoneyLeaders",2009
71,71,"Carl Pettersson",NA,12126679,"CareerMoneyLeaders",2009
72,72,"Brian Gay",NA,12124135,"CareerMoneyLeaders",2009
73,73,"Rod Pampling",NA,12011386,"CareerMoneyLeaders",2009
74,74,"Payne Stewart",NA,11737008,"CareerMoneyLeaders",2009
75,75,"Duffy Waldorf",NA,11638275,"CareerMoneyLeaders",2009
76,76,"Lucas Glover",NA,11573270,"CareerMoneyLeaders",2009
77,77,"Scott McCarron",NA,11532980,"CareerMoneyLeaders",2009
78,78,"Frank Lickliter II",NA,11462235,"CareerMoneyLeaders",2009
79,79,"Heath Slocum",NA,11451659,"CareerMoneyLeaders",2009
80,80,"Joey Sindelar",NA,11196462,"CareerMoneyLeaders",2009
81,81,"Tom Kite",NA,11041042,"CareerMoneyLeaders",2009
82,82,"Briny Baird",NA,10784888,"CareerMoneyLeaders",2009
83,83,"Ben Crane",NA,10757367,"CareerMoneyLeaders",2009
84,84,"Tom Watson",NA,10736902,"CareerMoneyLeaders",2009
85,85,"Hunter Mahan",NA,10625610,"CareerMoneyLeaders",2009
86,86,"Jonathan Kaye",NA,10535111,"CareerMoneyLeaders",2009
87,87,"Brett Quigley",NA,10462454,"CareerMoneyLeaders",2009
88,88,"Jonathan Byrd",NA,10394647,"CareerMoneyLeaders",2009
89,89,"Paul Goydos",NA,10174861,"CareerMoneyLeaders",2009
90,90,"Aaron Baddeley",NA,10124148,"CareerMoneyLeaders",2009
91,91,"Bernhard Langer",NA,10111921,"CareerMoneyLeaders",2009
92,92,"Camilo Villegas",NA,10090978,"CareerMoneyLeaders",2009
93,93,"Craig Stadler",NA,10021897,"CareerMoneyLeaders",2009
94,94,"Chris Riley",NA,9917097,"CareerMoneyLeaders",2009
95,95,"Pat Perez",NA,9885880,"CareerMoneyLeaders",2009
96,96,"John Senden",NA,9858617,"CareerMoneyLeaders",2009
97,97,"Justin Rose",NA,9835936,"CareerMoneyLeaders",2009
98,98,"Bart Bryant",NA,9671650,"CareerMoneyLeaders",2009
99,99,"Tim Petrovic",NA,9622055,"CareerMoneyLeaders",2009
100,100,"JJ Henry",NA,9585047,"CareerMoneyLeaders",2009
101,101,"Trevor Immelman",NA,9479584,"CareerMoneyLeaders",2009
102,102,"Tommy Armour III",NA,9447118,"CareerMoneyLeaders",2009
103,103,"Mark Brooks",NA,9394378,"CareerMoneyLeaders",2009
104,104,"Peter Lonard",NA,9343496,"CareerMoneyLeaders",2009
105,105,"Carlos Franco",NA,9308136,"CareerMoneyLeaders",2009
106,106,"David Frost",NA,9178775,"CareerMoneyLeaders",2009
107,107,"John Daly",NA,9178083,"CareerMoneyLeaders",2009
108,108,"Bo Van Pelt",NA,9167724,"CareerMoneyLeaders",2009
109,109,"Rich Beem",NA,9138841,"CareerMoneyLeaders",2009
110,110,"Harrison Frazar",NA,9117843,"CareerMoneyLeaders",2009
111,111,"Ben Curtis",NA,8980387,"CareerMoneyLeaders",2009
112,112,"Glen Day",NA,8783149,"CareerMoneyLeaders",2009
113,113,"Dan Forsman",NA,8687983,"CareerMoneyLeaders",2009
114,114,"Robert Gamez",NA,8523981,"CareerMoneyLeaders",2009
115,115,"Joe Ogilvie",NA,8522676,"CareerMoneyLeaders",2009
116,116,"Olin Browne",NA,8516287,"CareerMoneyLeaders",2009
117,117,"Andrew Magee",NA,8512753,"CareerMoneyLeaders",2009
118,118,"Anthony Kim",NA,8511682,"CareerMoneyLeaders",2009
119,119,"Craig Parry",NA,8481456,"CareerMoneyLeaders",2009
120,120,"Vaughn Taylor",NA,8333010,"CareerMoneyLeaders",2009
121,121,"Ian Poulter",NA,8085772,"CareerMoneyLeaders",2009
122,122,"Steve Pate",NA,8024238,"CareerMoneyLeaders",2009
123,123,"Freddie Jacobson",NA,7969032,"CareerMoneyLeaders",2009
124,124,"Larry Mize",NA,7871792,"CareerMoneyLeaders",2009
125,125,"Nick Watney",NA,7860664,"CareerMoneyLeaders",2009
126,126,"Angel Cabrera",NA,7856083,"CareerMoneyLeaders",2009
127,127,"Peter Jacobsen",NA,7799810,"CareerMoneyLeaders",2009
128,128,"Shaun Micheel",NA,7756439,"CareerMoneyLeaders",2009
129,129,"Matt Kuchar",NA,7751757,"CareerMoneyLeaders",2009
130,130,"Skip Kendall",NA,7695272,"CareerMoneyLeaders",2009
131,131,"Dean Wilson",NA,7669953,"CareerMoneyLeaders",2009
132,132,"Arron Oberholser",NA,7665222,"CareerMoneyLeaders",2009
133,133,"Curtis Strange",NA,7599951,"CareerMoneyLeaders",2009
134,134,"Cameron Beckman",NA,7515323,"CareerMoneyLeaders",2009
135,135,"JL Lewis",NA,7460258,"CareerMoneyLeaders",2009
136,136,"Daniel Chopra",NA,7387207,"CareerMoneyLeaders",2009
137,137,"Brent Geiberger",NA,7374382,"CareerMoneyLeaders",2009
138,138,"JP Hayes",NA,7342112,"CareerMoneyLeaders",2009
139,139,"Ben Crenshaw",NA,7139756,"CareerMoneyLeaders",2009
140,140,"Ted Purdy",NA,7015982,"CareerMoneyLeaders",2009
141,141,"Bill Glasson",NA,6912619,"CareerMoneyLeaders",2009
142,142,"Mark Wilson",NA,6889211,"CareerMoneyLeaders",2009
143,143,"Chris Perry",NA,6866671,"CareerMoneyLeaders",2009
144,144,"Ryuji Imada",NA,6826583,"CareerMoneyLeaders",2009
145,145,"Ryan Moore",NA,6801039,"CareerMoneyLeaders",2009
146,146,"Len Mattiace",NA,6797209,"CareerMoneyLeaders",2009
147,147,"Scott Simpson",NA,6778273,"CareerMoneyLeaders",2009
148,148,"Kevin Na",NA,6765014,"CareerMoneyLeaders",2009
149,149,"Jason Bohn",NA,6687624,"CareerMoneyLeaders",2009
150,150,"Brandt Jobe",NA,6668930,"CareerMoneyLeaders",2009
151,151,"Tom Byrum",NA,6530875,"CareerMoneyLeaders",2009
152,152,"Mathew Goggin",NA,6522814,"CareerMoneyLeaders",2009
153,153,"Steve Jones",NA,6519451,"CareerMoneyLeaders",2009
154,154,"Bruce Lietzke",NA,6474794,"CareerMoneyLeaders",2009
155,155,"Alex Cejka",NA,6446968,"CareerMoneyLeaders",2009
156,156,"Ryan Palmer",NA,6397880,"CareerMoneyLeaders",2009
157,157,"Lanny Wadkins",NA,6355681,"CareerMoneyLeaders",2009
158,158,"DJ Trahan",NA,6338424,"CareerMoneyLeaders",2009
159,159,"Paul Stankowski",NA,6309278,"CareerMoneyLeaders",2009
160,160,"Robert Damron",NA,6284037,"CareerMoneyLeaders",2009
161,161,"Brian Davis",NA,6280177,"CareerMoneyLeaders",2009
162,162,"Neal Lancaster",NA,6253506,"CareerMoneyLeaders",2009
163,163,"Boo Weekley",NA,6214616,"CareerMoneyLeaders",2009
164,164,"Chip Beck",NA,6205730,"CareerMoneyLeaders",2009
165,165,"Brett Wetterich",NA,6139379,"CareerMoneyLeaders",2009
166,166,"Jim Gallagher Jr",NA,5995650,"CareerMoneyLeaders",2009
167,167,"Hale Irwin",NA,5966031,"CareerMoneyLeaders",2009
168,168,"Mark Hensby",NA,5934057,"CareerMoneyLeaders",2009
169,169,"Brandt Snedeker",NA,5918588,"CareerMoneyLeaders",2009
170,170,"Fuzzy Zoeller",NA,5819293,"CareerMoneyLeaders",2009
171,171,"Troy Matteson",NA,5757242,"CareerMoneyLeaders",2009
172,172,"JB Holmes",NA,5747484,"CareerMoneyLeaders",2009
173,173,"David Peoples",NA,5736812,"CareerMoneyLeaders",2009
174,174,"Jack Nicklaus",NA,5734031,"CareerMoneyLeaders",2009
175,175,"Greg Kraft",NA,5726692,"CareerMoneyLeaders",2009
176,176,"Charley Hoffman",NA,5667138,"CareerMoneyLeaders",2009
177,177,"Bubba Watson",NA,5637837,"CareerMoneyLeaders",2009
178,178,"Russ Cochran",NA,5560769,"CareerMoneyLeaders",2009
179,179,"Jay Don Blake",NA,5555470,"CareerMoneyLeaders",2009
180,180,"Jay Williamson",NA,5512405,"CareerMoneyLeaders",2009
181,181,"Steve Marino",NA,5449513,"CareerMoneyLeaders",2009
182,182,"Nathan Green",NA,5430330,"CareerMoneyLeaders",2009
183,183,"Michael Allen",NA,5425287,"CareerMoneyLeaders",2009
184,184,"Paul Casey",NA,5415600,"CareerMoneyLeaders",2009
185,185,"Nick OHern",NA,5383072,"CareerMoneyLeaders",2009
186,186,"Raymond Floyd",NA,5323075,"CareerMoneyLeaders",2009
187,187,"Mark McCumber",NA,5309688,"CareerMoneyLeaders",2009
188,188,"Jose Coceres",NA,5280335,"CareerMoneyLeaders",2009
189,189,"Gil Morgan",NA,5259164,"CareerMoneyLeaders",2009
190,190,"Blaine McCallister",NA,5227278,"CareerMoneyLeaders",2009
191,191,"Richard Johnson",NA,5214339,"CareerMoneyLeaders",2009
192,192,"Notah Begay III",NA,5200649,"CareerMoneyLeaders",2009
193,193,"Todd Hamilton",NA,5088978,"CareerMoneyLeaders",2009
194,194,"Ken Duke",NA,5020414,"CareerMoneyLeaders",2009
195,195,"Dennis Paulson",NA,4983871,"CareerMoneyLeaders",2009
196,196,"Craig Barlow",NA,4922542,"CareerMoneyLeaders",2009
197,197,"Greg Chalmers",NA,4784649,"CareerMoneyLeaders",2009
198,198,"David Edwards",NA,4773198,"CareerMoneyLeaders",2009
199,199,"DA Weibring",NA,4770705,"CareerMoneyLeaders",2009
200,200,"Dustin Johnson",NA,4767795,"CareerMoneyLeaders",2009
201,201,"Bill Haas",NA,4755670,"CareerMoneyLeaders",2009
202,202,"Kent Jones",NA,4742934,"CareerMoneyLeaders",2009
203,203,"Chris Smith",NA,4740128,"CareerMoneyLeaders",2009
204,204,"Jim Carter",NA,4737493,"CareerMoneyLeaders",2009
205,205,"Wayne Levi",NA,4730158,"CareerMoneyLeaders",2009
206,206,"Mike Reid",NA,4686774,"CareerMoneyLeaders",2009
207,207,"Gene Sauers",NA,4647669,"CareerMoneyLeaders",2009
208,208,"John Mallinger",NA,4630243,"CareerMoneyLeaders",2009
209,209,"Stephen Leaney",NA,4622888,"CareerMoneyLeaders",2009
210,210,"Matt Gogel",NA,4596216,"CareerMoneyLeaders",2009
211,211,"Grant Waite",NA,4583879,"CareerMoneyLeaders",2009
212,212,"Charles Warren",NA,4472800,"CareerMoneyLeaders",2009
213,213,"Jeff Quinney",NA,4396637,"CareerMoneyLeaders",2009
214,214,"Mark Wiebe",NA,4314460,"CareerMoneyLeaders",2009
215,215,"George McNeill",NA,4305378,"CareerMoneyLeaders",2009
216,216,"Jason Gore",NA,4292238,"CareerMoneyLeaders",2009
217,217,"Charlie Wi",NA,4286547,"CareerMoneyLeaders",2009
218,218,"Joel Edwards",NA,4286415,"CareerMoneyLeaders",2009
219,219,"Tom Purtzer",NA,4192268,"CareerMoneyLeaders",2009
220,220,"Mike Hulbert",NA,4183778,"CareerMoneyLeaders",2009
221,221,"YE Yang",NA,4027577,"CareerMoneyLeaders",2009
222,222,"Brandel Chamblee",NA,4018410,"CareerMoneyLeaders",2009
223,223,"Rick Fehr",NA,4018239,"CareerMoneyLeaders",2009
224,224,"Marco Dawson",NA,4015711,"CareerMoneyLeaders",2009
225,225,"Donnie Hammond",NA,4008060,"CareerMoneyLeaders",2009
226,226,"Michael Bradley",NA,4004937,"CareerMoneyLeaders",2009
227,227,"Patrick Sheehan",NA,4003214,"CareerMoneyLeaders",2009
228,228,"Greg Owen",NA,3915154,"CareerMoneyLeaders",2009
229,229,"John Mahaffey",NA,3876852,"CareerMoneyLeaders",2009
230,230,"Brian Bateman",NA,3862340,"CareerMoneyLeaders",2009
231,231,"Ted Tryba",NA,3853236,"CareerMoneyLeaders",2009
232,232,"Will Ma Kenzie",NA,3842881,"CareerMoneyLeaders",2009
233,233,"Larry Nelson",NA,3827401,"CareerMoneyLeaders",2009
234,234,"Cliff Kresge",NA,3753782,"CareerMoneyLeaders",2009
235,235,"Ken Green",NA,3745345,"CareerMoneyLeaders",2009
236,236,"Jeff Overton",NA,3670597,"CareerMoneyLeaders",2009
237,237,"Andres Romero",NA,3627555,"CareerMoneyLeaders",2009
238,238,"Jay Delsing",NA,3608666,"CareerMoneyLeaders",2009
239,239,"Nolan Henke",NA,3606563,"CareerMoneyLeaders",2009
240,240,"Brad Bryant",NA,3558804,"CareerMoneyLeaders",2009
241,241,"Steve Allan",NA,3551617,"CareerMoneyLeaders",2009
242,242,"Andy Bean",NA,3531780,"CareerMoneyLeaders",2009
243,243,"Lee Trevino",NA,3478328,"CareerMoneyLeaders",2009
244,244,"Omar Uresti",NA,3472644,"CareerMoneyLeaders",2009
245,245,"Tim Simpson",NA,3406017,"CareerMoneyLeaders",2009
246,246,"John Merrick",NA,3400335,"CareerMoneyLeaders",2009
247,247,"Jason Dufner",NA,3397151,"CareerMoneyLeaders",2009
248,248,"Craig Perks",NA,3362251,"CareerMoneyLeaders",2009
249,249,"Dicky Pride",NA,3335298,"CareerMoneyLeaders",2009
250,250,"Tag Ridings",NA,3328272,"CareerMoneyLeaders",2009
251,251,"Brian Henninger",NA,3316460,"CareerMoneyLeaders",2009
252,252,"Bob Burns",NA,3313226,"CareerMoneyLeaders",2009
253,253,"Don Pooley",NA,3296615,"CareerMoneyLeaders",2009
254,254,"Phil Blackmar",NA,3245909,"CareerMoneyLeaders",2009
255,255,"Robert Garrigus",NA,3211540,"CareerMoneyLeaders",2009
256,256,"Mathias Gronberg",NA,3167617,"CareerMoneyLeaders",2009
257,257,"Fulton Allem",NA,3155787,"CareerMoneyLeaders",2009
258,258,"Ronnie Black",NA,3155053,"CareerMoneyLeaders",2009
259,259,"Phil Tataurangi",NA,3154942,"CareerMoneyLeaders",2009
260,260,"Dan Pohl",NA,3112263,"CareerMoneyLeaders",2009
261,261,"Bob Gilder",NA,3032108,"CareerMoneyLeaders",2009
262,262,"Johnson Wagner",NA,2878596,"CareerMoneyLeaders",2009
263,263,"Frank Nobilo",NA,2875836,"CareerMoneyLeaders",2009
264,264,"Jim McGovern",NA,2858703,"CareerMoneyLeaders",2009
265,265,"Tom Scherrer",NA,2850394,"CareerMoneyLeaders",2009
266,266,"David Ogrin",NA,2848159,"CareerMoneyLeaders",2009
267,267,"Kevin Stadler",NA,2828624,"CareerMoneyLeaders",2009
268,268,"Bobby Wadkins",NA,2822418,"CareerMoneyLeaders",2009
269,269,"Nicholas Thompson",NA,2809223,"CareerMoneyLeaders",2009
270,270,"Jodie Mudd",NA,2806955,"CareerMoneyLeaders",2009
271,271,"Sandy Lyle",NA,2792505,"CareerMoneyLeaders",2009
272,272,"Johnny Miller",NA,2747484,"CareerMoneyLeaders",2009
273,273,"Doug Tewell",NA,2723711,"CareerMoneyLeaders",2009
274,274,"Scott Gump",NA,2715190,"CareerMoneyLeaders",2009
275,275,"Howard Twitty",NA,2713551,"CareerMoneyLeaders",2009
276,276,"Willie Wood",NA,2712346,"CareerMoneyLeaders",2009
277,277,"Eric Axley",NA,2708957,"CareerMoneyLeaders",2009
278,278,"Hank Kuehne",NA,2686886,"CareerMoneyLeaders",2009
279,279,"Carl Paulson",NA,2633179,"CareerMoneyLeaders",2009
280,280,"James Driscoll",NA,2627423,"CareerMoneyLeaders",2009
281,281,"Mike Springer",NA,2596451,"CareerMoneyLeaders",2009
282,282,"Hubert Green",NA,2591959,"CareerMoneyLeaders",2009
283,283,"Gary Hallberg",NA,2476014,"CareerMoneyLeaders",2009
284,284,"Garrett Willis",NA,2449023,"CareerMoneyLeaders",2009
285,285,"Bob Lohr",NA,2417060,"CareerMoneyLeaders",2009
286,286,"Ian Leggatt",NA,2410796,"CareerMoneyLeaders",2009
287,287,"Spike McRoy",NA,2405737,"CareerMoneyLeaders",2009
288,288,"Dave Barr",NA,2404793,"CareerMoneyLeaders",2009
289,289,"Kevin Streelman",NA,2381843,"CareerMoneyLeaders",2009
290,290,"Keith Clearwater",NA,2365698,"CareerMoneyLeaders",2009
291,291,"Gabriel Hjertstedt",NA,2339756,"CareerMoneyLeaders",2009
292,292,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2009
293,293,"Calvin Peete",NA,2302363,"CareerMoneyLeaders",2009
294,294,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2009
295,295,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2009
296,296,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2009
297,297,"DA Points",NA,2253462,"CareerMoneyLeaders",2009
298,298,"Parker McLachlin",NA,2249128,"CareerMoneyLeaders",2009
299,299,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2009
300,300,"David Gossett",NA,2234484,"CareerMoneyLeaders",2009
301,301,"Arjun Atwal",NA,2215553,"CareerMoneyLeaders",2009
302,302,"Roger Maltbie",NA,2212879,"CareerMoneyLeaders",2009
303,303,"Bryce Molder",NA,2208653,"CareerMoneyLeaders",2009
304,304,"Martin Laird",NA,2202106,"CareerMoneyLeaders",2009
305,305,"JC Snead",NA,2197545,"CareerMoneyLeaders",2009
306,306,"Jason Day",NA,2193120,"CareerMoneyLeaders",2009
307,307,"Robin Freeman",NA,2161317,"CareerMoneyLeaders",2009
308,308,"Clarence Rose",NA,2155380,"CareerMoneyLeaders",2009
309,309,"Chris Couch",NA,2087483,"CareerMoneyLeaders",2009
310,310,"Ian Baker Finch",NA,2078743,"CareerMoneyLeaders",2009
311,311,"Wayne Grady",NA,2077433,"CareerMoneyLeaders",2009
312,312,"Michael Letzig",NA,2063455,"CareerMoneyLeaders",2009
313,313,"John Adams",NA,2019582,"CareerMoneyLeaders",2009
314,314,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2009
315,315,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2009
316,316,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2009
317,317,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2009
318,318,"Chez Reavie",NA,1929708,"CareerMoneyLeaders",2009
319,319,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2009
320,320,"Chris Stroud",NA,1900880,"CareerMoneyLeaders",2009
321,321,"David Graham",NA,1888731,"CareerMoneyLeaders",2009
322,322,"Bob Heintz",NA,1873303,"CareerMoneyLeaders",2009
323,323,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2009
324,324,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2009
325,325,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2009
326,326,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2009
327,327,"Gary Player",NA,1834482,"CareerMoneyLeaders",2009
328,328,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2009
329,329,"Bill Britton",NA,1814615,"CareerMoneyLeaders",2009
330,330,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2009
331,331,"George Burns",NA,1781090,"CareerMoneyLeaders",2009
332,332,"Roland Thatcher",NA,1775378,"CareerMoneyLeaders",2009
333,333,"David Berganio Jr",NA,1766499,"CareerMoneyLeaders",2009
334,334,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2009
335,335,"Marc Leishman",NA,1742243,"CareerMoneyLeaders",2009
336,336,"Shane Bertsch",NA,1719611,"CareerMoneyLeaders",2009
337,337,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2009
338,338,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2009
339,339,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2009
340,340,"Michael Clark II",NA,1649440,"CareerMoneyLeaders",2009
341,341,"Ted Schulz",NA,1645215,"CareerMoneyLeaders",2009
342,342,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2009
343,343,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2009
344,344,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2009
345,345,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2009
346,346,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2009
347,347,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2009
348,348,"Guy Boros",NA,1582550,"CareerMoneyLeaders",2009
349,349,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2009
350,350,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2009
351,351,"Wes Short Jr",NA,1569801,"CareerMoneyLeaders",2009
352,352,"Miller Barber",NA,1564204,"CareerMoneyLeaders",2009
353,353,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2009
354,354,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2009
355,355,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2009
356,356,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2009
357,357,"Marc Turnesa",NA,1526990,"CareerMoneyLeaders",2009
358,358,"Tim Wilkinson",NA,1504335,"CareerMoneyLeaders",2009
359,359,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2009
360,360,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2009
361,361,"Robert Wrenn",NA,1422635,"CareerMoneyLeaders",2009
362,362,"Darron Stiles",NA,1418842,"CareerMoneyLeaders",2009
363,363,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2009
364,364,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2009
365,365,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2009
366,366,"Matt Jones",NA,1369212,"CareerMoneyLeaders",2009
367,367,"Andy North",NA,1365530,"CareerMoneyLeaders",2009
368,368,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2009
369,369,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2009
370,370,"Scott Gutschewski",NA,1310387,"CareerMoneyLeaders",2009
371,371,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2009
372,372,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2009
373,373,"Webb Simpson",NA,1288134,"CareerMoneyLeaders",2009
374,374,"John Morse",NA,1282275,"CareerMoneyLeaders",2009
375,375,"Jimmy Walker",NA,1267897,"CareerMoneyLeaders",2009
376,376,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2009
377,377,"Jeff Klauk",NA,1243696,"CareerMoneyLeaders",2009
378,378,"Scott Piercy",NA,1219528,"CareerMoneyLeaders",2009
379,379,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2009
380,380,"Brad Adamonis",NA,1206096,"CareerMoneyLeaders",2009
381,381,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2009
