"RightRoughProximity_RANKTHISWEEK_2010","RightRoughProximity_RANKLASTWEEK_2010","RightRoughProximity_PLAYERNAME_2010","RightRoughProximity_ROUNDS_2010","RightRoughProximity_AVG_2010","RightRoughProximity_ATTEMPTS_2010","RightRoughProximity_TOTALDISTANCEFEET_2010","RightRoughProximity_RELATIVETOPAR_2010","stat_name","year"
30,30,"KJ Choi",82,NA,100,3938.25,5,"RightRoughProximity",2010
31,31,"Justin Bolli",55,NA,42,1658.667,5,"RightRoughProximity",2010
32,32,"Troy Matteson",84,NA,168,6643.583,22,"RightRoughProximity",2010
32,32,"Heath Slocum",97,NA,105,4153.083,9,"RightRoughProximity",2010
34,34,"David Duval",71,NA,86,3409.5,6,"RightRoughProximity",2010
35,35,"Charley Hoffman",85,NA,147,5848.833,20,"RightRoughProximity",2010
35,35,"Andres Romero",73,NA,164,6519.583,14,"RightRoughProximity",2010
35,35,"Justin Rose",78,NA,120,4769.417,-10,"RightRoughProximity",2010
35,35,"Vaughn Taylor",87,NA,131,5208.833,13,"RightRoughProximity",2010
39,39,"Jim Furyk",76,NA,83,3320.833,-2,"RightRoughProximity",2010
39,39,"Robert Garrigus",71,NA,153,6123.167,22,"RightRoughProximity",2010
39,39,"Jarrod Lyle",54,NA,79,3158.333,3,"RightRoughProximity",2010
39,39,"Pat Perez",90,NA,125,4999.167,25,"RightRoughProximity",2010
43,43,"Tom Pernice Jr",74,NA,88,3525.083,5,"RightRoughProximity",2010
44,44,"Alex Prugh",88,NA,160,6425.667,11,"RightRoughProximity",2010
45,45,"Kenny Perry",69,NA,71,2855.667,8,"RightRoughProximity",2010
45,45,"Chris Riley",73,NA,122,4911.667,16,"RightRoughProximity",2010
45,45,"Mike Weir",59,NA,92,3704.75,13,"RightRoughProximity",2010
48,48,"Sergio Garcia",58,NA,63,2540.333,12,"RightRoughProximity",2010
49,49,"David Lutterus",69,NA,131,5310.25,5,"RightRoughProximity",2010
50,50,"Matt Every",60,NA,98,3974.75,17,"RightRoughProximity",2010
51,51,"Stuart Appleby",101,NA,154,6265.583,14,"RightRoughProximity",2010
51,51,"Steve Elkington",74,NA,105,4266.667,4,"RightRoughProximity",2010
51,51,"Hunter Mahan",85,NA,134,5451.25,14,"RightRoughProximity",2010
54,54,"Daniel Chopra",74,NA,169,6888.25,17,"RightRoughProximity",2010
54,54,"Brian Gay",101,NA,100,4071,2,"RightRoughProximity",2010
54,54,"Marc Leishman",87,NA,181,7374.917,8,"RightRoughProximity",2010
54,54,"Cameron Percy",73,NA,135,5504.25,10,"RightRoughProximity",2010
54,54,"Brett Wetterich",54,NA,110,4486.25,-10,"RightRoughProximity",2010
59,59,"Adam Scott",70,NA,96,3917.917,7,"RightRoughProximity",2010
60,60,"Ryan Palmer",84,NA,160,6552.25,10,"RightRoughProximity",2010
61,61,"Angel Cabrera",64,NA,136,5577.75,-1,"RightRoughProximity",2010
61,61,"Greg Chalmers",93,NA,221,9057.167,30,"RightRoughProximity",2010
61,61,"JP Hayes",79,NA,114,4674.5,12,"RightRoughProximity",2010
61,61,"Shaun Micheel",70,NA,102,4177.75,12,"RightRoughProximity",2010
65,65,"Davis Love III",79,NA,101,4169.917,9,"RightRoughProximity",2010
66,66,"Bob Estes",79,NA,162,6692.583,4,"RightRoughProximity",2010
66,66,"Spencer Levin",110,NA,155,6405.833,4,"RightRoughProximity",2010
66,66,"Steve Stricker",73,NA,98,4054.25,-8,"RightRoughProximity",2010
66,66,"Cameron Tringale",55,NA,83,3433.083,10,"RightRoughProximity",2010
70,70,"Ricky Barnes",103,NA,159,6581,6,"RightRoughProximity",2010
71,71,"Stephen Ames",75,NA,111,4602.667,14,"RightRoughProximity",2010
71,71,"Alex Cejka",81,NA,88,3653.5,6,"RightRoughProximity",2010
71,71,"Billy Mayfair",78,NA,103,4276.417,0,"RightRoughProximity",2010
74,74,"Kris Blanks",91,NA,125,5207.75,16,"RightRoughProximity",2010
74,74,"Jeff Maggert",76,NA,102,4253.333,15,"RightRoughProximity",2010
76,76,"Rory McIlroy",54,NA,86,3591.833,12,"RightRoughProximity",2010
77,77,"Brendon de Jonge",114,NA,152,6354.25,17,"RightRoughProximity",2010
78,78,"Matt Bettencourt",91,NA,155,6491.417,16,"RightRoughProximity",2010
78,78,"James Driscoll",78,NA,187,7839.75,11,"RightRoughProximity",2010
78,78,"Jay Williamson",76,NA,95,3979.917,16,"RightRoughProximity",2010
81,81,"Luke Donald",71,NA,113,4743.25,9,"RightRoughProximity",2010
81,81,"Retief Goosen",75,NA,81,3402,1,"RightRoughProximity",2010
83,83,"Jason Dufner",87,NA,113,4751.583,6,"RightRoughProximity",2010
84,84,"Mathias Gronberg",61,NA,90,3791.333,23,"RightRoughProximity",2010
85,85,"Ernie Els",72,NA,132,5575.917,7,"RightRoughProximity",2010
85,85,"Lucas Glover",75,NA,98,4144.25,11,"RightRoughProximity",2010
87,87,"Chris DiMarco",88,NA,131,5557.5,15,"RightRoughProximity",2010
87,87,"Joe Ogilvie",99,NA,194,8225.417,28,"RightRoughProximity",2010
89,89,"Matt Kuchar",97,NA,97,4123.5,0,"RightRoughProximity",2010
89,89,"Jeff Overton",89,NA,162,6879.25,11,"RightRoughProximity",2010
91,91,"Bill Lunde",79,NA,147,6257.917,11,"RightRoughProximity",2010
92,92,"Ted Purdy",86,NA,131,5594.583,22,"RightRoughProximity",2010
93,93,"Blake Adams",84,NA,125,5341.333,15,"RightRoughProximity",2010
93,93,"John Mallinger",78,NA,96,4106.167,7,"RightRoughProximity",2010
93,93,"Brett Quigley",96,NA,136,5814.5,11,"RightRoughProximity",2010
93,93,"Kevin Streelman",90,NA,154,6580.75,6,"RightRoughProximity",2010
93,93,"Jerod Turner",54,NA,79,3379.25,18,"RightRoughProximity",2010
98,98,"JB Holmes",100,NA,186,7973.917,20,"RightRoughProximity",2010
98,98,"Will Ma Kenzie",72,NA,110,4715.5,23,"RightRoughProximity",2010
98,98,"Rod Pampling",77,NA,108,4628.917,13,"RightRoughProximity",2010
101,101,"Dustin Johnson",83,NA,140,6010.417,7,"RightRoughProximity",2010
101,101,"Mark Wilson",87,NA,127,5445.75,16,"RightRoughProximity",2010
103,103,"Michael Letzig",84,NA,143,6147.833,27,"RightRoughProximity",2010
103,103,"Charles Warren",64,NA,89,3823.667,9,"RightRoughProximity",2010
105,105,"Tim Petrovic",105,NA,182,7848.083,26,"RightRoughProximity",2010
105,105,"Chris Wilson",65,NA,102,4392.5,21,"RightRoughProximity",2010
107,107,"Ryan Moore",80,NA,94,4056.75,4,"RightRoughProximity",2010
107,107,"Kevin Stadler",86,NA,128,5524.667,13,"RightRoughProximity",2010
109,109,"Derek Lamely",81,NA,147,6351.917,13,"RightRoughProximity",2010
110,110,"Kevin Sutherland",86,NA,115,4981.667,-7,"RightRoughProximity",2010
110,110,"Bo Van Pelt",104,NA,167,7240,19,"RightRoughProximity",2010
110,110,"Jimmy Walker",82,NA,199,8616.417,14,"RightRoughProximity",2010
113,113,"Steve Lowery",67,NA,104,4514.583,19,"RightRoughProximity",2010
113,113,"James Nitties",92,NA,151,6557.25,33,"RightRoughProximity",2010
113,113,"YE Yang",72,NA,106,4598.667,15,"RightRoughProximity",2010
116,116,"Kevin Johnson",62,NA,82,3568.333,23,"RightRoughProximity",2010
117,117,"Zach Johnson",93,NA,121,5275.333,14,"RightRoughProximity",2010
117,117,"Martin Laird",91,NA,174,7581.833,8,"RightRoughProximity",2010
119,119,"Cameron Beckman",68,NA,117,5108.583,25,"RightRoughProximity",2010
119,119,"Cliff Kresge",50,NA,70,3054.333,2,"RightRoughProximity",2010
119,119,"Brenden Pappas",66,NA,122,5331.667,14,"RightRoughProximity",2010
122,122,"Tom Gillis",97,NA,153,6692.083,15,"RightRoughProximity",2010
122,122,"David Toms",86,NA,120,5245.417,11,"RightRoughProximity",2010
124,124,"Chad Campbell",95,NA,129,5649.833,13,"RightRoughProximity",2010
124,124,"Steve Wheatcroft",74,NA,97,4248,20,"RightRoughProximity",2010
126,126,"Brandt Snedeker",89,NA,130,5712.75,23,"RightRoughProximity",2010
126,126,"Johnson Wagner",85,NA,119,5223.083,12,"RightRoughProximity",2010
128,128,"Jason Bohn",84,NA,116,5106.667,17,"RightRoughProximity",2010
128,128,"Michael Sim",64,NA,92,4047.667,-1,"RightRoughProximity",2010
130,130,"Sean OHair",84,NA,131,5769.5,2,"RightRoughProximity",2010
130,130,"Carl Pettersson",99,NA,129,5689.833,16,"RightRoughProximity",2010
132,132,"Josh Teater",101,NA,178,7861.333,34,"RightRoughProximity",2010
133,133,"Martin Flores",75,NA,158,6987.583,23,"RightRoughProximity",2010
133,133,"Charles Howell III",103,NA,235,10402.667,11,"RightRoughProximity",2010
135,135,"Brad Faxon",58,NA,94,4168,28,"RightRoughProximity",2010
135,135,"Vijay Singh",75,NA,129,5722.083,20,"RightRoughProximity",2010
135,135,"Chris Stroud",90,NA,133,5899.167,-1,"RightRoughProximity",2010
138,138,"Joe Durant",67,NA,73,3240.083,12,"RightRoughProximity",2010
138,138,"Matt Jones",89,NA,163,7241.5,14,"RightRoughProximity",2010
138,138,"DA Points",90,NA,145,6443.833,15,"RightRoughProximity",2010
141,141,"Skip Kendall",58,NA,64,2847.75,14,"RightRoughProximity",2010
141,141,"John Merrick",109,NA,160,7125.25,27,"RightRoughProximity",2010
141,141,"Bryce Molder",84,NA,163,7248.667,13,"RightRoughProximity",2010
144,144,"Ian Poulter",55,NA,80,3566.917,15,"RightRoughProximity",2010
145,145,"Jeff Quinney",91,NA,117,5226.5,16,"RightRoughProximity",2010
146,146,"Lee Janzen",77,NA,134,6014.917,17,"RightRoughProximity",2010
146,146,"George McNeill",79,NA,189,8485.833,16,"RightRoughProximity",2010
148,148,"Charlie Wi",95,NA,153,6880,18,"RightRoughProximity",2010
149,149,"Ben Curtis",78,NA,81,3658.583,14,"RightRoughProximity",2010
150,150,"Greg Owen",69,NA,116,5248.083,27,"RightRoughProximity",2010
151,151,"Briny Baird",87,NA,147,6658.417,21,"RightRoughProximity",2010
151,151,"Jason Day",82,NA,160,7255.5,16,"RightRoughProximity",2010
151,151,"Roger Tambellini",77,NA,125,5666.75,35,"RightRoughProximity",2010
154,154,"Boo Weekley",88,NA,129,5854.75,15,"RightRoughProximity",2010
155,155,"Troy Merritt",86,NA,172,7826.75,15,"RightRoughProximity",2010
156,156,"Mark Calcavecchia",50,NA,67,3053.417,23,"RightRoughProximity",2010
156,156,"Vance Veazey",58,NA,88,4007.667,17,"RightRoughProximity",2010
158,158,"Aron Price",70,NA,94,4292,20,"RightRoughProximity",2010
158,158,"Paul Stankowski",62,NA,81,3702,4,"RightRoughProximity",2010
160,160,"Mathew Goggin",85,NA,113,5171.25,20,"RightRoughProximity",2010
160,160,"Scott Piercy",88,NA,206,9426.167,22,"RightRoughProximity",2010
162,162,"John Rollins",81,NA,156,7145.75,5,"RightRoughProximity",2010
163,163,"Craig Bowden",56,NA,73,3359,19,"RightRoughProximity",2010
163,163,"Garrett Willis",82,NA,81,3722.667,19,"RightRoughProximity",2010
165,165,"Rich Barcelo",70,NA,132,6084.75,32,"RightRoughProximity",2010
166,166,"Aaron Baddeley",94,NA,216,9967.5,19,"RightRoughProximity",2010
167,167,"Robert Allenby",76,NA,101,4674.5,-2,"RightRoughProximity",2010
168,168,"Scott Verplank",74,NA,88,4075.25,11,"RightRoughProximity",2010
169,169,"Freddie Jacobson",83,NA,155,7206.333,21,"RightRoughProximity",2010
170,170,"Tim Herron",79,NA,157,7316,28,"RightRoughProximity",2010
170,170,"Scott McCarron",90,NA,133,6196.417,13,"RightRoughProximity",2010
172,172,"Trevor Immelman",55,NA,73,3405.417,5,"RightRoughProximity",2010
172,172,"Richard Johnson",90,NA,101,4710.917,16,"RightRoughProximity",2010
174,174,"Henrik Bjornstad",72,NA,102,4787.333,5,"RightRoughProximity",2010
175,175,"Stewart Cink",84,NA,120,5681.333,11,"RightRoughProximity",2010
176,176,"Chad Collins",87,NA,170,8062.417,21,"RightRoughProximity",2010
177,177,"Ryuji Imada",90,NA,148,7040.417,8,"RightRoughProximity",2010
177,177,"Kevin Na",94,NA,132,6275.833,12,"RightRoughProximity",2010
177,177,"Brian Stuard",81,NA,107,5093.5,18,"RightRoughProximity",2010
180,180,"Jeev Milkha Singh",59,NA,92,4406.083,7,"RightRoughProximity",2010
181,181,"Michael Bradley",77,NA,122,5862.917,20,"RightRoughProximity",2010
182,182,"Michael Connell",89,NA,118,5692.667,17,"RightRoughProximity",2010
183,183,"Paul Goydos",78,NA,106,5136.75,20,"RightRoughProximity",2010
184,184,"Paul Casey",64,NA,76,3694,8,"RightRoughProximity",2010
184,184,"JJ Henry",92,NA,128,6221.833,9,"RightRoughProximity",2010
184,184,"Dean Wilson",54,NA,61,2961.75,2,"RightRoughProximity",2010
187,187,"Justin Leonard",89,NA,101,4940.667,-5,"RightRoughProximity",2010
188,188,"Steve Marino",81,NA,121,5983.083,10,"RightRoughProximity",2010
189,189,"Jerry Kelly",99,NA,122,6039.083,22,"RightRoughProximity",2010
190,190,"Greg Kraft",52,NA,70,3583.667,23,"RightRoughProximity",2010
191,191,"Nathan Green",86,NA,157,8298,31,"RightRoughProximity",2010
192,192,"Jeff Gove",57,NA,73,4044.667,19,"RightRoughProximity",2010
