"CareerMoneyLeaders_RANKTHISWEEK_2007","CareerMoneyLeaders_RANKLASTWEEK_2007","CareerMoneyLeaders_PLAYERNAME_2007","CareerMoneyLeaders__2007","CareerMoneyLeaders_MONEY_2007","stat_name","year"
31,31,"Billy Mayfair",NA,15902714,"CareerMoneyLeaders",2007
32,32,"Robert Allenby",NA,15674684,"CareerMoneyLeaders",2007
33,33,"Jeff Maggert",NA,15300809,"CareerMoneyLeaders",2007
34,34,"Hal Sutton",NA,15267685,"CareerMoneyLeaders",2007
35,35,"Charles Howell III",NA,15218876,"CareerMoneyLeaders",2007
36,36,"Loren Roberts",NA,15103510,"CareerMoneyLeaders",2007
37,37,"Steve Flesch",NA,15062243,"CareerMoneyLeaders",2007
38,38,"Bob Tway",NA,14945816,"CareerMoneyLeaders",2007
39,39,"Steve Stricker",NA,14705580,"CareerMoneyLeaders",2007
40,40,"Tim Herron",NA,14520382,"CareerMoneyLeaders",2007
41,41,"Jesper Parnevik",NA,14513366,"CareerMoneyLeaders",2007
42,42,"Jay Haas",NA,14440317,"CareerMoneyLeaders",2007
43,43,"Paul Azinger",NA,14404620,"CareerMoneyLeaders",2007
44,44,"John Huston",NA,14265545,"CareerMoneyLeaders",2007
45,45,"Chad Campbell",NA,14180833,"CareerMoneyLeaders",2007
46,46,"Mark OMeara",NA,14125097,"CareerMoneyLeaders",2007
47,47,"Greg Norman",NA,13963611,"CareerMoneyLeaders",2007
48,48,"Corey Pavin",NA,13681873,"CareerMoneyLeaders",2007
49,49,"Kirk Triplett",NA,13531288,"CareerMoneyLeaders",2007
50,50,"Lee Janzen",NA,13457592,"CareerMoneyLeaders",2007
51,51,"Geoff Ogilvy",NA,13426526,"CareerMoneyLeaders",2007
52,52,"Rocco Mediate",NA,13370264,"CareerMoneyLeaders",2007
53,53,"Stephen Ames",NA,13305370,"CareerMoneyLeaders",2007
54,54,"Shigeki Maruyama",NA,13192850,"CareerMoneyLeaders",2007
55,55,"Steve Lowery",NA,13119228,"CareerMoneyLeaders",2007
56,56,"Steve Elkington",NA,12839591,"CareerMoneyLeaders",2007
57,57,"John Cook",NA,12433599,"CareerMoneyLeaders",2007
58,58,"Billy Andrade",NA,12117661,"CareerMoneyLeaders",2007
59,59,"Jose Maria Olazabal",NA,11942394,"CareerMoneyLeaders",2007
60,60,"Payne Stewart",NA,11737008,"CareerMoneyLeaders",2007
61,61,"Duffy Waldorf",NA,11630925,"CareerMoneyLeaders",2007
62,62,"Tom Pernice Jr",NA,11530102,"CareerMoneyLeaders",2007
63,63,"Luke Donald",NA,11368364,"CareerMoneyLeaders",2007
64,64,"Woody Austin",NA,11203106,"CareerMoneyLeaders",2007
65,65,"Joey Sindelar",NA,11162112,"CareerMoneyLeaders",2007
66,66,"Joe Durant",NA,11151625,"CareerMoneyLeaders",2007
67,67,"Tom Kite",NA,11041042,"CareerMoneyLeaders",2007
68,68,"Padraig Harrington",NA,10973322,"CareerMoneyLeaders",2007
69,69,"Frank Lickliter II",NA,10730702,"CareerMoneyLeaders",2007
70,70,"Zach Johnson",NA,10645713,"CareerMoneyLeaders",2007
71,71,"Kevin Sutherland",NA,10503897,"CareerMoneyLeaders",2007
72,72,"Dudley Hart",NA,10189280,"CareerMoneyLeaders",2007
73,73,"Jonathan Kaye",NA,10166329,"CareerMoneyLeaders",2007
74,74,"Craig Stadler",NA,10021897,"CareerMoneyLeaders",2007
75,75,"Tom Watson",NA,10004299,"CareerMoneyLeaders",2007
76,76,"Bernhard Langer",NA,9964671,"CareerMoneyLeaders",2007
77,77,"Tim Clark",NA,9916360,"CareerMoneyLeaders",2007
78,78,"Scott McCarron",NA,9600092,"CareerMoneyLeaders",2007
79,79,"Rod Pampling",NA,9351537,"CareerMoneyLeaders",2007
80,80,"John Rollins",NA,9316271,"CareerMoneyLeaders",2007
81,81,"David Frost",NA,9155221,"CareerMoneyLeaders",2007
82,82,"John Daly",NA,9053251,"CareerMoneyLeaders",2007
83,83,"Carl Pettersson",NA,9049536,"CareerMoneyLeaders",2007
84,84,"Mark Brooks",NA,9031722,"CareerMoneyLeaders",2007
85,85,"Chris Riley",NA,8897829,"CareerMoneyLeaders",2007
86,86,"Carlos Franco",NA,8869106,"CareerMoneyLeaders",2007
87,87,"Dan Forsman",NA,8518877,"CareerMoneyLeaders",2007
88,88,"Andrew Magee",NA,8500515,"CareerMoneyLeaders",2007
89,89,"Craig Parry",NA,8395145,"CareerMoneyLeaders",2007
90,90,"Olin Browne",NA,8331546,"CareerMoneyLeaders",2007
91,91,"Robert Gamez",NA,8274037,"CareerMoneyLeaders",2007
92,92,"Brett Quigley",NA,8171458,"CareerMoneyLeaders",2007
93,93,"Jonathan Byrd",NA,8038293,"CareerMoneyLeaders",2007
94,94,"Steve Pate",NA,8018208,"CareerMoneyLeaders",2007
95,95,"Harrison Frazar",NA,7935168,"CareerMoneyLeaders",2007
96,96,"Glen Day",NA,7902165,"CareerMoneyLeaders",2007
97,97,"Peter Jacobsen",NA,7799810,"CareerMoneyLeaders",2007
98,98,"Heath Slocum",NA,7764178,"CareerMoneyLeaders",2007
99,99,"Rich Beem",NA,7731941,"CareerMoneyLeaders",2007
100,100,"Justin Rose",NA,7662564,"CareerMoneyLeaders",2007
101,101,"Larry Mize",NA,7634413,"CareerMoneyLeaders",2007
102,102,"Bart Bryant",NA,7625906,"CareerMoneyLeaders",2007
103,103,"Skip Kendall",NA,7624662,"CareerMoneyLeaders",2007
104,104,"Aaron Baddeley",NA,7621496,"CareerMoneyLeaders",2007
105,105,"Ben Crane",NA,7601778,"CareerMoneyLeaders",2007
106,106,"Curtis Strange",NA,7599951,"CareerMoneyLeaders",2007
107,107,"Briny Baird",NA,7558099,"CareerMoneyLeaders",2007
108,108,"Peter Lonard",NA,7546778,"CareerMoneyLeaders",2007
109,109,"JJ Henry",NA,7492244,"CareerMoneyLeaders",2007
110,110,"Tommy Armour III",NA,7442556,"CareerMoneyLeaders",2007
111,111,"JL Lewis",NA,7420435,"CareerMoneyLeaders",2007
112,112,"Shaun Micheel",NA,7341021,"CareerMoneyLeaders",2007
113,113,"Brent Geiberger",NA,7208782,"CareerMoneyLeaders",2007
114,114,"Arron Oberholser",NA,7162324,"CareerMoneyLeaders",2007
115,115,"Ben Crenshaw",NA,7139756,"CareerMoneyLeaders",2007
116,116,"Tim Petrovic",NA,7111612,"CareerMoneyLeaders",2007
117,117,"Paul Goydos",NA,6914205,"CareerMoneyLeaders",2007
118,118,"Bill Glasson",NA,6912619,"CareerMoneyLeaders",2007
119,119,"Lucas Glover",NA,6882200,"CareerMoneyLeaders",2007
120,120,"Joe Ogilvie",NA,6873145,"CareerMoneyLeaders",2007
121,121,"Chris Perry",NA,6866671,"CareerMoneyLeaders",2007
122,122,"Darren Clarke",NA,6857811,"CareerMoneyLeaders",2007
123,123,"Scott Simpson",NA,6778273,"CareerMoneyLeaders",2007
124,124,"JP Hayes",NA,6729859,"CareerMoneyLeaders",2007
125,125,"Brian Gay",NA,6717327,"CareerMoneyLeaders",2007
126,126,"Len Mattiace",NA,6712133,"CareerMoneyLeaders",2007
127,127,"Steve Jones",NA,6519451,"CareerMoneyLeaders",2007
128,128,"Trevor Immelman",NA,6518141,"CareerMoneyLeaders",2007
129,129,"Bruce Lietzke",NA,6474794,"CareerMoneyLeaders",2007
130,130,"Tom Byrum",NA,6429220,"CareerMoneyLeaders",2007
131,131,"Pat Perez",NA,6409481,"CareerMoneyLeaders",2007
132,132,"Lanny Wadkins",NA,6355681,"CareerMoneyLeaders",2007
133,133,"Bo Van Pelt",NA,6318451,"CareerMoneyLeaders",2007
134,134,"John Senden",NA,6284042,"CareerMoneyLeaders",2007
135,135,"Chip Beck",NA,6205730,"CareerMoneyLeaders",2007
136,136,"Robert Damron",NA,6158276,"CareerMoneyLeaders",2007
137,137,"Neal Lancaster",NA,6113594,"CareerMoneyLeaders",2007
138,138,"Brandt Jobe",NA,6109875,"CareerMoneyLeaders",2007
139,139,"Vaughn Taylor",NA,6101305,"CareerMoneyLeaders",2007
140,140,"Paul Stankowski",NA,6062756,"CareerMoneyLeaders",2007
141,141,"Brett Wetterich",NA,6017704,"CareerMoneyLeaders",2007
142,142,"Jim Gallagher Jr",NA,5988130,"CareerMoneyLeaders",2007
143,143,"Hale Irwin",NA,5966031,"CareerMoneyLeaders",2007
144,144,"Ted Purdy",NA,5929067,"CareerMoneyLeaders",2007
145,145,"Dean Wilson",NA,5877351,"CareerMoneyLeaders",2007
146,146,"Fuzzy Zoeller",NA,5819293,"CareerMoneyLeaders",2007
147,147,"Sean OHair",NA,5794095,"CareerMoneyLeaders",2007
148,148,"Jack Nicklaus",NA,5734031,"CareerMoneyLeaders",2007
149,149,"David Peoples",NA,5691690,"CareerMoneyLeaders",2007
150,150,"Ben Curtis",NA,5565065,"CareerMoneyLeaders",2007
151,151,"Russ Cochran",NA,5560769,"CareerMoneyLeaders",2007
152,152,"Jay Don Blake",NA,5555470,"CareerMoneyLeaders",2007
153,153,"Cameron Beckman",NA,5475780,"CareerMoneyLeaders",2007
154,154,"Hunter Mahan",NA,5475407,"CareerMoneyLeaders",2007
155,155,"Mark Hensby",NA,5421324,"CareerMoneyLeaders",2007
156,156,"Raymond Floyd",NA,5323075,"CareerMoneyLeaders",2007
157,157,"Mark McCumber",NA,5309688,"CareerMoneyLeaders",2007
158,158,"Gil Morgan",NA,5259164,"CareerMoneyLeaders",2007
159,159,"Blaine McCallister",NA,5227278,"CareerMoneyLeaders",2007
160,160,"Freddie Jacobson",NA,5181614,"CareerMoneyLeaders",2007
161,161,"Notah Begay III",NA,5118132,"CareerMoneyLeaders",2007
162,162,"Jose Coceres",NA,5025906,"CareerMoneyLeaders",2007
163,163,"Dennis Paulson",NA,4977451,"CareerMoneyLeaders",2007
164,164,"Daniel Chopra",NA,4942185,"CareerMoneyLeaders",2007
165,165,"Craig Barlow",NA,4781539,"CareerMoneyLeaders",2007
166,166,"David Edwards",NA,4773198,"CareerMoneyLeaders",2007
167,167,"DA Weibring",NA,4770705,"CareerMoneyLeaders",2007
168,168,"Jim Carter",NA,4737493,"CareerMoneyLeaders",2007
169,169,"Wayne Levi",NA,4730158,"CareerMoneyLeaders",2007
170,170,"Mike Reid",NA,4686774,"CareerMoneyLeaders",2007
171,171,"Jason Bohn",NA,4660902,"CareerMoneyLeaders",2007
172,172,"Gene Sauers",NA,4647669,"CareerMoneyLeaders",2007
173,173,"Chris Smith",NA,4645929,"CareerMoneyLeaders",2007
174,174,"Alex Cejka",NA,4599306,"CareerMoneyLeaders",2007
175,175,"Matt Gogel",NA,4596216,"CareerMoneyLeaders",2007
176,176,"Grant Waite",NA,4564583,"CareerMoneyLeaders",2007
177,177,"Ryan Palmer",NA,4490187,"CareerMoneyLeaders",2007
178,178,"Stephen Leaney",NA,4442932,"CareerMoneyLeaders",2007
179,179,"Greg Kraft",NA,4365446,"CareerMoneyLeaders",2007
180,180,"Angel Cabrera",NA,4362429,"CareerMoneyLeaders",2007
181,181,"Mark Wiebe",NA,4314460,"CareerMoneyLeaders",2007
182,182,"Joel Edwards",NA,4286415,"CareerMoneyLeaders",2007
183,183,"Tom Purtzer",NA,4192268,"CareerMoneyLeaders",2007
184,184,"Mike Hulbert",NA,4183778,"CareerMoneyLeaders",2007
185,185,"Ian Poulter",NA,4166557,"CareerMoneyLeaders",2007
186,186,"Kent Jones",NA,4136623,"CareerMoneyLeaders",2007
187,187,"Brandel Chamblee",NA,4018410,"CareerMoneyLeaders",2007
188,188,"Rick Fehr",NA,4012299,"CareerMoneyLeaders",2007
189,189,"Donnie Hammond",NA,4008060,"CareerMoneyLeaders",2007
190,190,"Todd Hamilton",NA,3945795,"CareerMoneyLeaders",2007
191,191,"John Mahaffey",NA,3876852,"CareerMoneyLeaders",2007
192,192,"Camilo Villegas",NA,3863357,"CareerMoneyLeaders",2007
193,193,"Ted Tryba",NA,3853236,"CareerMoneyLeaders",2007
194,194,"Larry Nelson",NA,3827401,"CareerMoneyLeaders",2007
195,195,"Matt Kuchar",NA,3814927,"CareerMoneyLeaders",2007
196,196,"Nick Watney",NA,3761070,"CareerMoneyLeaders",2007
197,197,"Ken Green",NA,3745345,"CareerMoneyLeaders",2007
198,198,"Jeff Brehaut",NA,3706710,"CareerMoneyLeaders",2007
199,199,"Michael Allen",NA,3702959,"CareerMoneyLeaders",2007
200,200,"Richard Johnson",NA,3642895,"CareerMoneyLeaders",2007
201,201,"Lee Westwood",NA,3621145,"CareerMoneyLeaders",2007
202,202,"Nolan Henke",NA,3606563,"CareerMoneyLeaders",2007
203,203,"Brian Bateman",NA,3591259,"CareerMoneyLeaders",2007
204,204,"Brad Bryant",NA,3558804,"CareerMoneyLeaders",2007
205,205,"Marco Dawson",NA,3553177,"CareerMoneyLeaders",2007
206,206,"Bob May",NA,3549633,"CareerMoneyLeaders",2007
207,207,"Andy Bean",NA,3531780,"CareerMoneyLeaders",2007
208,208,"Jay Delsing",NA,3510806,"CareerMoneyLeaders",2007
209,209,"Lee Trevino",NA,3478328,"CareerMoneyLeaders",2007
210,210,"Mark Wilson",NA,3472460,"CareerMoneyLeaders",2007
211,211,"Mathew Goggin",NA,3434007,"CareerMoneyLeaders",2007
212,212,"Tim Simpson",NA,3406017,"CareerMoneyLeaders",2007
213,213,"Ryan Moore",NA,3363269,"CareerMoneyLeaders",2007
214,214,"Craig Perks",NA,3362251,"CareerMoneyLeaders",2007
215,215,"Brian Henninger",NA,3316460,"CareerMoneyLeaders",2007
216,216,"Bob Burns",NA,3306576,"CareerMoneyLeaders",2007
217,217,"Don Pooley",NA,3296615,"CareerMoneyLeaders",2007
218,218,"Brian Davis",NA,3254301,"CareerMoneyLeaders",2007
219,219,"Phil Blackmar",NA,3245909,"CareerMoneyLeaders",2007
220,220,"Charles Warren",NA,3196381,"CareerMoneyLeaders",2007
221,221,"Phil Tataurangi",NA,3154942,"CareerMoneyLeaders",2007
222,222,"Greg Owen",NA,3151637,"CareerMoneyLeaders",2007
223,223,"Fulton Allem",NA,3144319,"CareerMoneyLeaders",2007
224,224,"Michael Bradley",NA,3138696,"CareerMoneyLeaders",2007
225,225,"Dan Pohl",NA,3112263,"CareerMoneyLeaders",2007
226,226,"Jason Gore",NA,3103763,"CareerMoneyLeaders",2007
227,227,"Ryuji Imada",NA,3090826,"CareerMoneyLeaders",2007
228,228,"Nathan Green",NA,3081121,"CareerMoneyLeaders",2007
229,229,"Troy Matteson",NA,3079154,"CareerMoneyLeaders",2007
230,230,"Ronnie Black",NA,3070281,"CareerMoneyLeaders",2007
231,231,"Bob Gilder",NA,3032108,"CareerMoneyLeaders",2007
232,232,"Kevin Na",NA,2999131,"CareerMoneyLeaders",2007
233,233,"Omar Uresti",NA,2959710,"CareerMoneyLeaders",2007
234,234,"DJ Trahan",NA,2955800,"CareerMoneyLeaders",2007
235,235,"Dicky Pride",NA,2949828,"CareerMoneyLeaders",2007
236,236,"Nick OHern",NA,2938085,"CareerMoneyLeaders",2007
237,237,"Brandt Snedeker",NA,2903590,"CareerMoneyLeaders",2007
238,238,"Frank Nobilo",NA,2875836,"CareerMoneyLeaders",2007
239,239,"David Ogrin",NA,2848159,"CareerMoneyLeaders",2007
240,240,"Charley Hoffman",NA,2826511,"CareerMoneyLeaders",2007
241,241,"Bobby Wadkins",NA,2822418,"CareerMoneyLeaders",2007
242,242,"Jodie Mudd",NA,2806955,"CareerMoneyLeaders",2007
243,243,"Steve Allan",NA,2793976,"CareerMoneyLeaders",2007
244,244,"Johnny Miller",NA,2747484,"CareerMoneyLeaders",2007
245,245,"Doug Tewell",NA,2723711,"CareerMoneyLeaders",2007
246,246,"Jim McGovern",NA,2722615,"CareerMoneyLeaders",2007
247,247,"Scott Gump",NA,2715190,"CareerMoneyLeaders",2007
248,248,"Howard Twitty",NA,2713551,"CareerMoneyLeaders",2007
249,249,"Willie Wood",NA,2712346,"CareerMoneyLeaders",2007
250,250,"Boo Weekley",NA,2708417,"CareerMoneyLeaders",2007
251,251,"Sandy Lyle",NA,2696355,"CareerMoneyLeaders",2007
252,252,"Hank Kuehne",NA,2686886,"CareerMoneyLeaders",2007
253,253,"Bubba Watson",NA,2674070,"CareerMoneyLeaders",2007
254,254,"Brad Fabel",NA,2636911,"CareerMoneyLeaders",2007
255,255,"Carl Paulson",NA,2633179,"CareerMoneyLeaders",2007
256,256,"Mike Springer",NA,2596451,"CareerMoneyLeaders",2007
257,257,"Hubert Green",NA,2591959,"CareerMoneyLeaders",2007
258,258,"Mathias Gronberg",NA,2568172,"CareerMoneyLeaders",2007
259,259,"Tom Scherrer",NA,2552640,"CareerMoneyLeaders",2007
260,260,"Henrik Stenson",NA,2533776,"CareerMoneyLeaders",2007
261,261,"Gary Hallberg",NA,2476014,"CareerMoneyLeaders",2007
262,262,"Bob Lohr",NA,2417060,"CareerMoneyLeaders",2007
263,263,"Dave Barr",NA,2404793,"CareerMoneyLeaders",2007
264,264,"Ken Duke",NA,2398704,"CareerMoneyLeaders",2007
265,265,"Tag Ridings",NA,2396181,"CareerMoneyLeaders",2007
266,266,"Spike McRoy",NA,2379596,"CareerMoneyLeaders",2007
267,267,"Keith Clearwater",NA,2365698,"CareerMoneyLeaders",2007
268,268,"JB Holmes",NA,2361819,"CareerMoneyLeaders",2007
269,269,"Ian Leggatt",NA,2348315,"CareerMoneyLeaders",2007
270,270,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2007
271,271,"Bill Haas",NA,2329313,"CareerMoneyLeaders",2007
272,272,"Gabriel Hjertstedt",NA,2328261,"CareerMoneyLeaders",2007
273,273,"Calvin Peete",NA,2302363,"CareerMoneyLeaders",2007
274,274,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2007
275,275,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2007
276,276,"Will Ma Kenzie",NA,2272001,"CareerMoneyLeaders",2007
277,277,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2007
278,278,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2007
279,279,"Brian Claar",NA,2225850,"CareerMoneyLeaders",2007
280,280,"David Gossett",NA,2223004,"CareerMoneyLeaders",2007
281,281,"Cliff Kresge",NA,2221174,"CareerMoneyLeaders",2007
282,282,"Roger Maltbie",NA,2212879,"CareerMoneyLeaders",2007
283,283,"JC Snead",NA,2197545,"CareerMoneyLeaders",2007
284,284,"Clarence Rose",NA,2155380,"CareerMoneyLeaders",2007
285,285,"Robin Freeman",NA,2154387,"CareerMoneyLeaders",2007
286,286,"Arjun Atwal",NA,2138877,"CareerMoneyLeaders",2007
287,287,"Garrett Willis",NA,2107303,"CareerMoneyLeaders",2007
288,288,"Thomas Levet",NA,2080206,"CareerMoneyLeaders",2007
289,289,"Ian Baker Finch",NA,2078743,"CareerMoneyLeaders",2007
290,290,"Wayne Grady",NA,2077433,"CareerMoneyLeaders",2007
291,291,"Chris Couch",NA,2030818,"CareerMoneyLeaders",2007
292,292,"John Adams",NA,2019582,"CareerMoneyLeaders",2007
293,293,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2007
294,294,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2007
295,295,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2007
296,296,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2007
297,297,"Paul Gow",NA,1924296,"CareerMoneyLeaders",2007
298,298,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2007
299,299,"Jerry Smith",NA,1900122,"CareerMoneyLeaders",2007
300,300,"David Graham",NA,1888731,"CareerMoneyLeaders",2007
301,301,"Anthony Kim",NA,1883261,"CareerMoneyLeaders",2007
302,302,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2007
303,303,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2007
304,304,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2007
305,305,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2007
306,306,"Gary Player",NA,1834482,"CareerMoneyLeaders",2007
307,307,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2007
308,308,"Bill Britton",NA,1814615,"CareerMoneyLeaders",2007
309,309,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2007
310,310,"Robert Garrigus",NA,1797604,"CareerMoneyLeaders",2007
311,311,"George Burns",NA,1781090,"CareerMoneyLeaders",2007
312,312,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2007
313,313,"Jeff Gove",NA,1745526,"CareerMoneyLeaders",2007
314,314,"Eric Axley",NA,1726590,"CareerMoneyLeaders",2007
315,315,"John Mallinger",NA,1711671,"CareerMoneyLeaders",2007
316,316,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2007
317,317,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2007
318,318,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2007
319,319,"Jeff Quinney",NA,1678316,"CareerMoneyLeaders",2007
320,320,"David Berganio Jr",NA,1650982,"CareerMoneyLeaders",2007
321,321,"Michael Clark II",NA,1649440,"CareerMoneyLeaders",2007
322,322,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2007
323,323,"Ted Schulz",NA,1638795,"CareerMoneyLeaders",2007
324,324,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2007
325,325,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2007
326,326,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2007
327,327,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2007
328,328,"Jeff Overton",NA,1586762,"CareerMoneyLeaders",2007
329,329,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2007
330,330,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2007
331,331,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2007
332,332,"Wes Short Jr",NA,1569801,"CareerMoneyLeaders",2007
333,333,"Miller Barber",NA,1564204,"CareerMoneyLeaders",2007
334,334,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2007
335,335,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2007
336,336,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2007
337,337,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2007
338,338,"George McNeill",NA,1504627,"CareerMoneyLeaders",2007
339,339,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2007
340,340,"Guy Boros",NA,1476545,"CareerMoneyLeaders",2007
341,341,"Daisuke Maruyama",NA,1456080,"CareerMoneyLeaders",2007
342,342,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2007
343,343,"Robert Wrenn",NA,1422635,"CareerMoneyLeaders",2007
344,344,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2007
345,345,"Charlie Wi",NA,1396056,"CareerMoneyLeaders",2007
346,346,"David Howell",NA,1394115,"CareerMoneyLeaders",2007
347,347,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2007
348,348,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2007
349,349,"Andy North",NA,1365530,"CareerMoneyLeaders",2007
350,350,"Danny Ellis",NA,1355910,"CareerMoneyLeaders",2007
351,351,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2007
352,352,"David Branshaw",NA,1323370,"CareerMoneyLeaders",2007
353,353,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2007
354,354,"Kevin Stadler",NA,1304165,"CareerMoneyLeaders",2007
355,355,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2007
356,356,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2007
357,357,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2007
358,358,"Bob Heintz",NA,1259588,"CareerMoneyLeaders",2007
359,359,"John Morse",NA,1256570,"CareerMoneyLeaders",2007
360,360,"Darron Stiles",NA,1219458,"CareerMoneyLeaders",2007
361,361,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2007
362,362,"Tripp Isenhour",NA,1198393,"CareerMoneyLeaders",2007
363,363,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2007
364,364,"Steve Marino",NA,1193707,"CareerMoneyLeaders",2007
365,365,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2007
366,366,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2007
367,367,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2007
368,368,"Don January",NA,1140925,"CareerMoneyLeaders",2007
369,369,"Dave Hill",NA,1130420,"CareerMoneyLeaders",2007
370,370,"Scott Gutschewski",NA,1127012,"CareerMoneyLeaders",2007
371,371,"Craig Bowden",NA,1125249,"CareerMoneyLeaders",2007
372,372,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2007
373,373,"John Inman",NA,1087947,"CareerMoneyLeaders",2007
374,374,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2007
375,375,"Joey Snyder III",NA,1056128,"CareerMoneyLeaders",2007
376,376,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2007
377,377,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2007
378,378,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2007
379,379,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2007
380,380,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2007
381,381,"Johnson Wagner",NA,1013024,"CareerMoneyLeaders",2007
