"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2006","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2006","AveragePuttingDistanceAll1putts_PLAYERNAME_2006","AveragePuttingDistanceAll1putts_ROUNDS_2006","AveragePuttingDistanceAll1putts_AVG_2006","AveragePuttingDistanceAll1putts_DISTANCEFEET_2006","AveragePuttingDistanceAll1putts_TOTALPUTTS_2006","stat_name","year"
75,75,"Brian Gay",107,NA,5692.333,777,"AveragePuttingDistanceAll1putts",2006
75,75,"Jason Gore",86,NA,3677.833,502,"AveragePuttingDistanceAll1putts",2006
75,75,"Stephen Leaney",84,NA,4073.5,554,"AveragePuttingDistanceAll1putts",2006
75,75,"Frank Lickliter II",99,NA,4431.75,603,"AveragePuttingDistanceAll1putts",2006
75,75,"Shigeki Maruyama",94,NA,4441.917,604,"AveragePuttingDistanceAll1putts",2006
75,75,"Carl Pettersson",95,NA,4008.667,547,"AveragePuttingDistanceAll1putts",2006
75,75,"Wes Short Jr",96,NA,4291,585,"AveragePuttingDistanceAll1putts",2006
75,75,"Duffy Waldorf",96,NA,4040.667,554,"AveragePuttingDistanceAll1putts",2006
75,75,"Ron Whittaker",81,NA,3486.167,474,"AveragePuttingDistanceAll1putts",2006
90,90,"Billy Andrade",78,NA,3019.083,415,"AveragePuttingDistanceAll1putts",2006
90,90,"Eric Axley",91,NA,4134.833,572,"AveragePuttingDistanceAll1putts",2006
90,90,"David Branshaw",98,NA,4159.333,573,"AveragePuttingDistanceAll1putts",2006
90,90,"Daniel Chopra",110,NA,5001.25,690,"AveragePuttingDistanceAll1putts",2006
90,90,"Steve Flesch",119,NA,5364.583,737,"AveragePuttingDistanceAll1putts",2006
90,90,"Will Ma Kenzie",91,NA,3438.917,472,"AveragePuttingDistanceAll1putts",2006
90,90,"Rod Pampling",89,NA,3688.333,510,"AveragePuttingDistanceAll1putts",2006
90,90,"Mike Sposa",68,NA,3024.25,416,"AveragePuttingDistanceAll1putts",2006
90,90,"Hidemichi Tanaka",74,NA,3212.417,444,"AveragePuttingDistanceAll1putts",2006
90,90,"DJ Trahan",92,NA,3853.167,533,"AveragePuttingDistanceAll1putts",2006
100,100,"Tommy Armour III",65,NA,2725.25,379,"AveragePuttingDistanceAll1putts",2006
100,100,"Shane Bertsch",104,NA,4641.25,646,"AveragePuttingDistanceAll1putts",2006
100,100,"Jeff Brehaut",100,NA,4019.917,561,"AveragePuttingDistanceAll1putts",2006
100,100,"Bart Bryant",87,NA,3242.167,455,"AveragePuttingDistanceAll1putts",2006
100,100,"Greg Chalmers",71,NA,3057,425,"AveragePuttingDistanceAll1putts",2006
100,100,"Marco Dawson",87,NA,4055.333,567,"AveragePuttingDistanceAll1putts",2006
100,100,"Bob Estes",85,NA,3701.917,514,"AveragePuttingDistanceAll1putts",2006
100,100,"Todd Fischer",101,NA,4733.083,657,"AveragePuttingDistanceAll1putts",2006
100,100,"Robert Garrigus",85,NA,3541.75,495,"AveragePuttingDistanceAll1putts",2006
100,100,"Lucas Glover",105,NA,4273.167,597,"AveragePuttingDistanceAll1putts",2006
100,100,"Retief Goosen",68,NA,2354.75,330,"AveragePuttingDistanceAll1putts",2006
100,100,"Dudley Hart",83,NA,3585.583,501,"AveragePuttingDistanceAll1putts",2006
100,100,"Steve Jones",83,NA,3384.5,474,"AveragePuttingDistanceAll1putts",2006
100,100,"JL Lewis",57,NA,2542.25,356,"AveragePuttingDistanceAll1putts",2006
100,100,"Jesper Parnevik",84,NA,3824.917,533,"AveragePuttingDistanceAll1putts",2006
100,100,"DA Points",82,NA,3701.417,515,"AveragePuttingDistanceAll1putts",2006
100,100,"Ian Poulter",53,NA,2194.5,305,"AveragePuttingDistanceAll1putts",2006
100,100,"Tag Ridings",103,NA,4732.5,658,"AveragePuttingDistanceAll1putts",2006
100,100,"Jeff Sluman",101,NA,4220.917,592,"AveragePuttingDistanceAll1putts",2006
119,119,"Aaron Baddeley",78,NA,3782.167,533,"AveragePuttingDistanceAll1putts",2006
119,119,"Henrik Bjornstad",97,NA,4479.75,629,"AveragePuttingDistanceAll1putts",2006
119,119,"Luke Donald",66,NA,2298.25,324,"AveragePuttingDistanceAll1putts",2006
119,119,"Joe Durant",101,NA,4488.25,631,"AveragePuttingDistanceAll1putts",2006
119,119,"John Engler Jr",69,NA,3051.417,429,"AveragePuttingDistanceAll1putts",2006
119,119,"Robert Gamez",94,NA,4012,568,"AveragePuttingDistanceAll1putts",2006
119,119,"Jeff Gove",91,NA,3571.75,502,"AveragePuttingDistanceAll1putts",2006
119,119,"Tim Herron",82,NA,2956.083,415,"AveragePuttingDistanceAll1putts",2006
119,119,"Trevor Immelman",86,NA,3566.333,505,"AveragePuttingDistanceAll1putts",2006
119,119,"Bob May",65,NA,2536.5,357,"AveragePuttingDistanceAll1putts",2006
119,119,"Shaun Micheel",96,NA,3678.333,518,"AveragePuttingDistanceAll1putts",2006
119,119,"Geoff Ogilvy",76,NA,2725.417,384,"AveragePuttingDistanceAll1putts",2006
119,119,"Jeff Overton",95,NA,4288.75,605,"AveragePuttingDistanceAll1putts",2006
119,119,"Justin Rose",98,NA,4268.167,600,"AveragePuttingDistanceAll1putts",2006
119,119,"Joey Sindelar",90,NA,3486.833,492,"AveragePuttingDistanceAll1putts",2006
119,119,"Vijay Singh",103,NA,4388.333,617,"AveragePuttingDistanceAll1putts",2006
119,119,"Tjaart van der Walt",60,NA,2613.167,370,"AveragePuttingDistanceAll1putts",2006
119,119,"Charles Warren",93,NA,3657.75,517,"AveragePuttingDistanceAll1putts",2006
137,137,"Michael Allen",84,NA,3781.167,540,"AveragePuttingDistanceAll1putts",2006
137,137,"Woody Austin",107,NA,4798.917,688,"AveragePuttingDistanceAll1putts",2006
137,137,"Chris Couch",75,NA,2938.833,418,"AveragePuttingDistanceAll1putts",2006
137,137,"John Daly",51,NA,2081,298,"AveragePuttingDistanceAll1putts",2006
137,137,"Brian Davis",92,NA,3851.583,552,"AveragePuttingDistanceAll1putts",2006
137,137,"Bubba Dickerson",98,NA,3989.333,569,"AveragePuttingDistanceAll1putts",2006
137,137,"Harrison Frazar",95,NA,3920.833,562,"AveragePuttingDistanceAll1putts",2006
137,137,"Paul Goydos",72,NA,3095.417,443,"AveragePuttingDistanceAll1putts",2006
137,137,"Scott Gutschewski",53,NA,2060.917,294,"AveragePuttingDistanceAll1putts",2006
137,137,"Todd Hamilton",72,NA,2851.333,408,"AveragePuttingDistanceAll1putts",2006
137,137,"Ryuji Imada",105,NA,4313.167,614,"AveragePuttingDistanceAll1putts",2006
137,137,"Lee Janzen",79,NA,3427.75,489,"AveragePuttingDistanceAll1putts",2006
137,137,"Greg Kraft",79,NA,3305.5,470,"AveragePuttingDistanceAll1putts",2006
137,137,"Ryan Moore",68,NA,2925.667,420,"AveragePuttingDistanceAll1putts",2006
137,137,"Steve Stricker",64,NA,2787.5,397,"AveragePuttingDistanceAll1putts",2006
137,137,"Kirk Triplett",58,NA,2493.083,356,"AveragePuttingDistanceAll1putts",2006
137,137,"Camilo Villegas",95,NA,4035.417,574,"AveragePuttingDistanceAll1putts",2006
137,137,"Nick Watney",97,NA,4282.5,612,"AveragePuttingDistanceAll1putts",2006
137,137,"Brett Wetterich",82,NA,3494.833,497,"AveragePuttingDistanceAll1putts",2006
156,156,"Stuart Appleby",83,NA,3230.167,465,"AveragePuttingDistanceAll1putts",2006
156,156,"Jason Bohn",104,NA,4176.917,606,"AveragePuttingDistanceAll1putts",2006
156,156,"Mark Calcavecchia",94,NA,3906.833,567,"AveragePuttingDistanceAll1putts",2006
156,156,"Danny Ellis",68,NA,3031,438,"AveragePuttingDistanceAll1putts",2006
156,156,"Charley Hoffman",100,NA,4289.667,623,"AveragePuttingDistanceAll1putts",2006
156,156,"Thomas Levet",53,NA,2122,307,"AveragePuttingDistanceAll1putts",2006
156,156,"Phil Mickelson",74,NA,2390.833,346,"AveragePuttingDistanceAll1putts",2006
156,156,"Sean OHair",100,NA,3642.75,525,"AveragePuttingDistanceAll1putts",2006
156,156,"Joe Ogilvie",95,NA,4011.25,578,"AveragePuttingDistanceAll1putts",2006
156,156,"Pat Perez",50,NA,1982.833,285,"AveragePuttingDistanceAll1putts",2006
156,156,"Mike Weir",88,NA,3162.167,456,"AveragePuttingDistanceAll1putts",2006
167,167,"Alex Aragon",63,NA,2712.167,396,"AveragePuttingDistanceAll1putts",2006
167,167,"Chris DiMarco",83,NA,2938.083,429,"AveragePuttingDistanceAll1putts",2006
167,167,"Ernie Els",69,NA,2370.917,348,"AveragePuttingDistanceAll1putts",2006
167,167,"Jonathan Kaye",95,NA,3665.75,538,"AveragePuttingDistanceAll1putts",2006
167,167,"Skip Kendall",72,NA,2854.25,416,"AveragePuttingDistanceAll1putts",2006
167,167,"Daisuke Maruyama",83,NA,3252.667,478,"AveragePuttingDistanceAll1putts",2006
167,167,"Jon Mills",68,NA,2398.333,353,"AveragePuttingDistanceAll1putts",2006
167,167,"Greg Owen",79,NA,2828.25,416,"AveragePuttingDistanceAll1putts",2006
167,167,"Rory Sabbatini",84,NA,3117.667,456,"AveragePuttingDistanceAll1putts",2006
167,167,"Roger Tambellini",64,NA,2284.917,334,"AveragePuttingDistanceAll1putts",2006
167,167,"Jimmy Walker",60,NA,2707.917,395,"AveragePuttingDistanceAll1putts",2006
178,178,"Alex Cejka",93,NA,3612.25,533,"AveragePuttingDistanceAll1putts",2006
178,178,"Kris Cox",83,NA,3328.583,492,"AveragePuttingDistanceAll1putts",2006
178,178,"Steve Lowery",99,NA,3899.75,576,"AveragePuttingDistanceAll1putts",2006
178,178,"Patrick Sheehan",104,NA,4069.75,602,"AveragePuttingDistanceAll1putts",2006
178,178,"Scott Verplank",88,NA,3331.667,496,"AveragePuttingDistanceAll1putts",2006
183,183,"Paul Azinger",87,NA,3921.583,587,"AveragePuttingDistanceAll1putts",2006
183,183,"Doug Barron",74,NA,3404.417,513,"AveragePuttingDistanceAll1putts",2006
183,183,"Ian Leggatt",80,NA,3222.5,482,"AveragePuttingDistanceAll1putts",2006
183,183,"Nicholas Thompson",96,NA,3325.083,500,"AveragePuttingDistanceAll1putts",2006
183,183,"Bubba Watson",83,NA,3214.833,482,"AveragePuttingDistanceAll1putts",2006
188,188,"Robert Damron",91,NA,3874.667,589,"AveragePuttingDistanceAll1putts",2006
188,188,"Bill Haas",99,NA,3992.917,608,"AveragePuttingDistanceAll1putts",2006
188,188,"Ryan Hietala",61,NA,2294.833,350,"AveragePuttingDistanceAll1putts",2006
191,191,"Matt Hansen",68,NA,2536.5,391,"AveragePuttingDistanceAll1putts",2006
191,191,"Padraig Harrington",54,NA,1842.583,282,"AveragePuttingDistanceAll1putts",2006
193,193,"Omar Uresti",61,NA,2167.833,339,"AveragePuttingDistanceAll1putts",2006
194,194,"Justin Leonard",83,NA,2887.25,453,"AveragePuttingDistanceAll1putts",2006
194,194,"Peter Lonard",77,NA,2760.25,437,"AveragePuttingDistanceAll1putts",2006
196,196,"Mark Brooks",90,NA,3120.333,496,"AveragePuttingDistanceAll1putts",2006
