"AverageApproachDistanceBogeyorWorse_RANKTHISWEEK_2008","AverageApproachDistanceBogeyorWorse_RANKLASTWEEK_2008","AverageApproachDistanceBogeyorWorse_PLAYERNAME_2008","AverageApproachDistanceBogeyorWorse_ROUNDS_2008","AverageApproachDistanceBogeyorWorse_AVGYARDS_2008","AverageApproachDistanceBogeyorWorse_TOTALDISTANCEINCHES_2008","AverageApproachDistanceBogeyorWorse_NUMBEROFAPPROACHSHOTS_2008","stat_name","year"
73,73,"Ryan Palmer",69,160.4,1016550,176,"AverageApproachDistanceBogeyorWorse",2008
73,73,"Vijay Singh",82,160.4,889033,154,"AverageApproachDistanceBogeyorWorse",2008
77,77,"Cody Freeman",66,160.5,1132180,196,"AverageApproachDistanceBogeyorWorse",2008
77,77,"David Toms",70,160.5,993527,172,"AverageApproachDistanceBogeyorWorse",2008
79,79,"Michael Letzig",88,160.6,1307033,226,"AverageApproachDistanceBogeyorWorse",2008
79,79,"Camilo Villegas",79,160.6,1093010,189,"AverageApproachDistanceBogeyorWorse",2008
79,79,"Jimmy Walker",73,160.6,1185311,205,"AverageApproachDistanceBogeyorWorse",2008
82,82,"Jason Allred",63,160.7,1052612,182,"AverageApproachDistanceBogeyorWorse",2008
82,82,"Ken Duke",116,160.7,1781996,308,"AverageApproachDistanceBogeyorWorse",2008
82,82,"Justin Leonard",101,160.7,1006716,174,"AverageApproachDistanceBogeyorWorse",2008
85,85,"Fred Couples",60,160.8,874306,151,"AverageApproachDistanceBogeyorWorse",2008
85,85,"Brandt Jobe",52,160.8,862768,149,"AverageApproachDistanceBogeyorWorse",2008
85,85,"Tom Pernice Jr",104,160.8,1656036,286,"AverageApproachDistanceBogeyorWorse",2008
88,88,"Briny Baird",113,160.9,1430468,247,"AverageApproachDistanceBogeyorWorse",2008
88,88,"Chad Campbell",94,160.9,1477138,255,"AverageApproachDistanceBogeyorWorse",2008
90,90,"Ian Poulter",51,161,678097,117,"AverageApproachDistanceBogeyorWorse",2008
90,90,"Brett Quigley",80,161,1199749,207,"AverageApproachDistanceBogeyorWorse",2008
92,92,"Eric Axley",113,161.1,1699701,293,"AverageApproachDistanceBogeyorWorse",2008
92,92,"Kyle Thompson",70,161.1,1235237,213,"AverageApproachDistanceBogeyorWorse",2008
94,94,"Peter Lonard",92,161.2,1421731,245,"AverageApproachDistanceBogeyorWorse",2008
95,95,"Pat Perez",93,161.3,1318278,227,"AverageApproachDistanceBogeyorWorse",2008
96,96,"Robert Allenby",108,161.4,1283869,221,"AverageApproachDistanceBogeyorWorse",2008
96,96,"Steve Flesch",95,161.4,1411945,243,"AverageApproachDistanceBogeyorWorse",2008
96,96,"Parker McLachlin",88,161.4,1383008,238,"AverageApproachDistanceBogeyorWorse",2008
99,99,"John Rollins",94,161.6,1349434,232,"AverageApproachDistanceBogeyorWorse",2008
100,100,"Bo Van Pelt",101,161.7,1671120,287,"AverageApproachDistanceBogeyorWorse",2008
101,101,"Mark Hensby",71,161.8,1328371,228,"AverageApproachDistanceBogeyorWorse",2008
102,102,"Kenneth Ferrie",72,161.9,1142657,196,"AverageApproachDistanceBogeyorWorse",2008
102,102,"Phil Mickelson",80,161.9,845008,145,"AverageApproachDistanceBogeyorWorse",2008
104,104,"Billy Andrade",71,162,1277435,219,"AverageApproachDistanceBogeyorWorse",2008
104,104,"Steve Elkington",84,162,1171890,201,"AverageApproachDistanceBogeyorWorse",2008
104,104,"Chez Reavie",102,162,1505007,258,"AverageApproachDistanceBogeyorWorse",2008
104,104,"Bob Tway",70,162,799026,137,"AverageApproachDistanceBogeyorWorse",2008
108,108,"Patrick Sheehan",124,162.3,1741675,298,"AverageApproachDistanceBogeyorWorse",2008
109,109,"Ben Crane",86,162.4,1134253,194,"AverageApproachDistanceBogeyorWorse",2008
109,109,"Joe Ogilvie",100,162.4,1531850,262,"AverageApproachDistanceBogeyorWorse",2008
111,111,"Boo Weekley",86,162.5,1123060,192,"AverageApproachDistanceBogeyorWorse",2008
112,112,"Michael Allen",91,162.6,1328710,227,"AverageApproachDistanceBogeyorWorse",2008
112,112,"Padraig Harrington",52,162.6,538498,92,"AverageApproachDistanceBogeyorWorse",2008
112,112,"JJ Henry",108,162.6,1598069,273,"AverageApproachDistanceBogeyorWorse",2008
112,112,"Tim Wilkinson",95,162.6,1252755,214,"AverageApproachDistanceBogeyorWorse",2008
116,116,"Todd Hamilton",92,162.7,1353291,231,"AverageApproachDistanceBogeyorWorse",2008
117,117,"Scott Sterling",89,162.9,1184778,202,"AverageApproachDistanceBogeyorWorse",2008
117,117,"DJ Trahan",94,162.9,1366116,233,"AverageApproachDistanceBogeyorWorse",2008
119,119,"Dudley Hart",74,163,1155770,197,"AverageApproachDistanceBogeyorWorse",2008
120,120,"George McNeill",97,163.1,1661965,283,"AverageApproachDistanceBogeyorWorse",2008
120,120,"Steve Stricker",75,163.1,845767,144,"AverageApproachDistanceBogeyorWorse",2008
122,122,"Jonathan Byrd",88,163.2,1298612,221,"AverageApproachDistanceBogeyorWorse",2008
122,122,"Joe Durant",92,163.2,1574632,268,"AverageApproachDistanceBogeyorWorse",2008
122,122,"Lucas Glover",91,163.2,1433493,244,"AverageApproachDistanceBogeyorWorse",2008
122,122,"Marc Turnesa",87,163.2,1315996,224,"AverageApproachDistanceBogeyorWorse",2008
122,122,"Bubba Watson",97,163.2,1368957,233,"AverageApproachDistanceBogeyorWorse",2008
127,127,"Jason Gore",94,163.4,1529601,260,"AverageApproachDistanceBogeyorWorse",2008
127,127,"John Riegger",73,163.4,1023603,174,"AverageApproachDistanceBogeyorWorse",2008
129,129,"Matt Jones",95,163.5,1642013,279,"AverageApproachDistanceBogeyorWorse",2008
129,129,"Mark Wilson",107,163.5,1665331,283,"AverageApproachDistanceBogeyorWorse",2008
131,131,"Kent Jones",68,163.6,948466,161,"AverageApproachDistanceBogeyorWorse",2008
131,131,"Cliff Kresge",84,163.6,1407668,239,"AverageApproachDistanceBogeyorWorse",2008
133,133,"Geoff Ogilvy",65,163.7,765974,130,"AverageApproachDistanceBogeyorWorse",2008
134,134,"Doug LaBelle II",65,163.9,843974,143,"AverageApproachDistanceBogeyorWorse",2008
134,134,"Chris Riley",51,163.9,643166,109,"AverageApproachDistanceBogeyorWorse",2008
136,136,"Justin Bolli",87,164,1481902,251,"AverageApproachDistanceBogeyorWorse",2008
136,136,"Charles Howell III",101,164,1404904,238,"AverageApproachDistanceBogeyorWorse",2008
136,136,"Greg Kraft",63,164,991841,168,"AverageApproachDistanceBogeyorWorse",2008
139,139,"Woody Austin",109,164.1,1411901,239,"AverageApproachDistanceBogeyorWorse",2008
140,140,"Glen Day",64,164.2,880651,149,"AverageApproachDistanceBogeyorWorse",2008
140,140,"Mathew Goggin",91,164.2,1259446,213,"AverageApproachDistanceBogeyorWorse",2008
140,140,"Kevin Na",97,164.2,1566131,265,"AverageApproachDistanceBogeyorWorse",2008
143,143,"Troy Matteson",94,164.3,1714955,290,"AverageApproachDistanceBogeyorWorse",2008
143,143,"Omar Uresti",74,164.3,1100444,186,"AverageApproachDistanceBogeyorWorse",2008
145,145,"Rich Beem",90,164.4,1461716,247,"AverageApproachDistanceBogeyorWorse",2008
145,145,"Robert Gamez",79,164.4,1521081,257,"AverageApproachDistanceBogeyorWorse",2008
147,147,"Gavin Coles",54,164.5,651346,110,"AverageApproachDistanceBogeyorWorse",2008
147,147,"Steve Marino",119,164.5,1622211,274,"AverageApproachDistanceBogeyorWorse",2008
147,147,"Nick OHern",82,164.5,1059838,179,"AverageApproachDistanceBogeyorWorse",2008
147,147,"Charlie Wi",97,164.5,1391291,235,"AverageApproachDistanceBogeyorWorse",2008
151,151,"Chris DiMarco",87,164.7,1464418,247,"AverageApproachDistanceBogeyorWorse",2008
151,151,"Matt Kuchar",88,164.7,1108709,187,"AverageApproachDistanceBogeyorWorse",2008
151,151,"Scott McCarron",63,164.7,912858,154,"AverageApproachDistanceBogeyorWorse",2008
154,154,"Stephen Ames",83,164.8,972729,164,"AverageApproachDistanceBogeyorWorse",2008
155,155,"Chad Collins",72,164.9,1193537,201,"AverageApproachDistanceBogeyorWorse",2008
155,155,"Jim Furyk",95,164.9,1139461,192,"AverageApproachDistanceBogeyorWorse",2008
157,157,"Carlos Franco",73,165.2,1171295,197,"AverageApproachDistanceBogeyorWorse",2008
158,158,"Johnson Wagner",83,165.3,1392093,234,"AverageApproachDistanceBogeyorWorse",2008
159,159,"Jay Williamson",96,165.6,1484397,249,"AverageApproachDistanceBogeyorWorse",2008
160,160,"Corey Pavin",69,165.7,966387,162,"AverageApproachDistanceBogeyorWorse",2008
160,160,"Kevin Streelman",114,165.7,1664187,279,"AverageApproachDistanceBogeyorWorse",2008
162,162,"Tag Ridings",88,165.9,1582451,265,"AverageApproachDistanceBogeyorWorse",2008
163,163,"Nick Flanagan",89,166,1696826,284,"AverageApproachDistanceBogeyorWorse",2008
164,164,"Alejandro Canizares",52,166.1,789324,132,"AverageApproachDistanceBogeyorWorse",2008
165,165,"Tim Petrovic",97,166.2,1472222,246,"AverageApproachDistanceBogeyorWorse",2008
165,165,"Carl Pettersson",110,166.2,1711201,286,"AverageApproachDistanceBogeyorWorse",2008
165,165,"Kevin Sutherland",98,166.2,1304398,218,"AverageApproachDistanceBogeyorWorse",2008
168,168,"Bart Bryant",81,166.3,1125700,188,"AverageApproachDistanceBogeyorWorse",2008
168,168,"KJ Choi",74,166.3,921999,154,"AverageApproachDistanceBogeyorWorse",2008
170,170,"Stephen Leaney",53,166.4,832645,139,"AverageApproachDistanceBogeyorWorse",2008
170,170,"YE Yang",89,166.4,1497550,250,"AverageApproachDistanceBogeyorWorse",2008
172,172,"Brian Davis",108,166.5,1762498,294,"AverageApproachDistanceBogeyorWorse",2008
172,172,"Hunter Mahan",87,166.5,1162843,194,"AverageApproachDistanceBogeyorWorse",2008
172,172,"Dean Wilson",109,166.5,1588176,265,"AverageApproachDistanceBogeyorWorse",2008
175,175,"Stuart Appleby",87,166.6,1133789,189,"AverageApproachDistanceBogeyorWorse",2008
175,175,"Olin Browne",77,166.6,1325266,221,"AverageApproachDistanceBogeyorWorse",2008
177,177,"Ron Whittaker",54,166.7,852409,142,"AverageApproachDistanceBogeyorWorse",2008
178,178,"Nathan Green",95,166.8,1711543,285,"AverageApproachDistanceBogeyorWorse",2008
179,179,"Ryuji Imada",80,166.9,1129408,188,"AverageApproachDistanceBogeyorWorse",2008
180,180,"Scott Verplank",82,167.1,1034764,172,"AverageApproachDistanceBogeyorWorse",2008
181,181,"Tim Clark",90,167.2,1210038,201,"AverageApproachDistanceBogeyorWorse",2008
182,182,"Paul Goydos",78,167.4,1265920,210,"AverageApproachDistanceBogeyorWorse",2008
183,183,"Aaron Baddeley",76,167.7,990006,164,"AverageApproachDistanceBogeyorWorse",2008
184,184,"Shane Bertsch",96,167.9,1553793,257,"AverageApproachDistanceBogeyorWorse",2008
185,185,"John Merrick",98,168.1,1373597,227,"AverageApproachDistanceBogeyorWorse",2008
186,186,"Rocco Mediate",87,168.2,1295613,214,"AverageApproachDistanceBogeyorWorse",2008
186,186,"Rod Pampling",83,168.2,1301601,215,"AverageApproachDistanceBogeyorWorse",2008
188,188,"Paul Casey",55,168.4,745766,123,"AverageApproachDistanceBogeyorWorse",2008
188,188,"Sergio Garcia",72,168.4,981885,162,"AverageApproachDistanceBogeyorWorse",2008
190,190,"Craig Kanada",65,168.5,1013245,167,"AverageApproachDistanceBogeyorWorse",2008
190,190,"Jerry Kelly",89,168.5,1237515,204,"AverageApproachDistanceBogeyorWorse",2008
192,192,"Zach Johnson",85,168.6,1123069,185,"AverageApproachDistanceBogeyorWorse",2008
194,194,"Bob Estes",90,170,1389647,227,"AverageApproachDistanceBogeyorWorse",2008
195,195,"Ryan Moore",72,171.3,1245987,202,"AverageApproachDistanceBogeyorWorse",2008
196,196,"Alex Cejka",75,171.5,1228976,199,"AverageApproachDistanceBogeyorWorse",2008
197,197,"Brian Gay",102,171.7,1322720,214,"AverageApproachDistanceBogeyorWorse",2008
