"DrivingPct260280AllDrives_RANKTHISWEEK_2011","DrivingPct260280AllDrives_RANKLASTWEEK_2011","DrivingPct260280AllDrives_PLAYERNAME_2011","DrivingPct260280AllDrives_ROUNDS_2011","DrivingPct260280AllDrives_Pct_2011","DrivingPct260280AllDrives_TOTALDRIVESFOR260280_2011","DrivingPct260280AllDrives_TOTALDRIVESOVERALL_2011","DrivingPct260280AllDrives_RELATIVETOPAR_2011","stat_name","year"
1,1,"Ben Curtis",66,42.84,371,866,-0.027,"DrivingPct260280AllDrives",2011
2,2,"Jerry Kelly",85,42.72,405,948,-0.01,"DrivingPct260280AllDrives",2011
3,3,"Nick OHern",89,40.62,431,1061,-0.053,"DrivingPct260280AllDrives",2011
4,4,"Brian Gay",90,40.39,416,1030,-0.067,"DrivingPct260280AllDrives",2011
5,5,"Rocco Mediate",53,40.36,272,674,0.037,"DrivingPct260280AllDrives",2011
6,6,"Paul Goydos",81,39.44,407,1032,-0.017,"DrivingPct260280AllDrives",2011
7,7,"David Toms",78,39.39,323,820,-0.111,"DrivingPct260280AllDrives",2011
8,8,"Heath Slocum",89,38.86,403,1037,-0.072,"DrivingPct260280AllDrives",2011
9,9,"Joe Durant",71,38.38,342,891,-0.029,"DrivingPct260280AllDrives",2011
10,10,"Garrett Willis",71,38.27,341,891,0.009,"DrivingPct260280AllDrives",2011
11,11,"Ian Poulter",52,38,209,550,-0.014,"DrivingPct260280AllDrives",2011
12,12,"Aron Price",58,37.9,260,686,0.012,"DrivingPct260280AllDrives",2011
13,13,"Zach Johnson",79,37.83,339,896,-0.077,"DrivingPct260280AllDrives",2011
14,14,"Johnson Wagner",81,37.53,367,978,0.005,"DrivingPct260280AllDrives",2011
15,15,"Chris Riley",76,37.45,355,948,0.037,"DrivingPct260280AllDrives",2011
16,16,"Alex Cejka",59,37.42,244,652,-0.041,"DrivingPct260280AllDrives",2011
17,17,"Chris DiMarco",93,37.29,427,1145,-0.007,"DrivingPct260280AllDrives",2011
18,18,"Richard Johnson",64,36.95,279,755,-0.004,"DrivingPct260280AllDrives",2011
19,19,"Greg Chalmers",88,36.84,406,1102,-0.032,"DrivingPct260280AllDrives",2011
20,20,"Billy Mayfair",94,36.48,433,1187,-0.048,"DrivingPct260280AllDrives",2011
