"Front9Par5ScoringAverage_RANKTHISWEEK_2016","Front9Par5ScoringAverage_RANKLASTWEEK_2016","Front9Par5ScoringAverage_PLAYERNAME_2016","Front9Par5ScoringAverage_ROUNDS_2016","Front9Par5ScoringAverage_AVG_2016","Front9Par5ScoringAverage_TOTALSTROKES_2016","Front9Par5ScoringAverage_TOTALHOLES_2016","stat_name","year"
59,61,"Stewart Cink",45,4.6,322,70,"Front9Par5ScoringAverage",2016
59,61,"Ken Duke",26,4.6,198,43,"Front9Par5ScoringAverage",2016
59,61,"Luke Guthrie",31,4.6,267,58,"Front9Par5ScoringAverage",2016
59,61,"Charles Howell III",63,4.6,483,105,"Front9Par5ScoringAverage",2016
59,72,"Cameron Smith",45,4.6,359,78,"Front9Par5ScoringAverage",2016
59,61,"Hudson Swafford",52,4.6,409,89,"Front9Par5ScoringAverage",2016
59,72,"Boo Weekley",53,4.6,428,93,"Front9Par5ScoringAverage",2016
66,53,"Blayne Barber",44,4.61,341,74,"Front9Par5ScoringAverage",2016
66,67,"Miguel Angel Carballo",24,4.61,203,44,"Front9Par5ScoringAverage",2016
66,67,"Mark Hubbard",73,4.61,563,122,"Front9Par5ScoringAverage",2016
66,50,"Whee Kim",54,4.61,429,93,"Front9Par5ScoringAverage",2016
66,67,"Patton Kizzire",57,4.61,401,87,"Front9Par5ScoringAverage",2016
66,67,"Russell Knox",48,4.61,364,79,"Front9Par5ScoringAverage",2016
66,53,"Sean OHair",45,4.61,341,74,"Front9Par5ScoringAverage",2016
66,53,"Kevin Streelman",46,4.61,387,84,"Front9Par5ScoringAverage",2016
74,72,"Keegan Bradley",40,4.62,314,68,"Front9Par5ScoringAverage",2016
74,90,"Vijay Singh",42,4.62,305,66,"Front9Par5ScoringAverage",2016
74,72,"Steve Stricker",25,4.62,180,39,"Front9Par5ScoringAverage",2016
74,79,"Brendon Todd",43,4.62,328,71,"Front9Par5ScoringAverage",2016
78,79,"Aaron Baddeley",51,4.63,435,94,"Front9Par5ScoringAverage",2016
78,79,"Freddie Jacobson",54,4.63,435,94,"Front9Par5ScoringAverage",2016
78,79,"Chris Kirk",51,4.63,366,79,"Front9Par5ScoringAverage",2016
78,79,"Matt Kuchar",46,4.63,338,73,"Front9Par5ScoringAverage",2016
78,67,"Geoff Ogilvy",37,4.63,301,65,"Front9Par5ScoringAverage",2016
78,98,"Robert Streb",51,4.63,384,83,"Front9Par5ScoringAverage",2016
78,72,"Nick Taylor",57,4.63,449,97,"Front9Par5ScoringAverage",2016
78,109,"Steve Wheatcroft",53,4.63,407,88,"Front9Par5ScoringAverage",2016
86,90,"Jason Kokrak",52,4.64,418,90,"Front9Par5ScoringAverage",2016
86,90,"Peter Malnati",53,4.64,418,90,"Front9Par5ScoringAverage",2016
86,98,"John Senden",48,4.64,371,80,"Front9Par5ScoringAverage",2016
86,72,"Brett Stegmaier",57,4.64,436,94,"Front9Par5ScoringAverage",2016
86,90,"Michael Thompson",46,4.64,362,78,"Front9Par5ScoringAverage",2016
91,98,"Jonas Blixt",46,4.65,381,82,"Front9Par5ScoringAverage",2016
91,98,"Chad Campbell",54,4.65,414,89,"Front9Par5ScoringAverage",2016
91,109,"Alex Cejka",47,4.65,363,78,"Front9Par5ScoringAverage",2016
91,98,"David Lingmerth",54,4.65,409,88,"Front9Par5ScoringAverage",2016
91,98,"Bryce Molder",50,4.65,423,91,"Front9Par5ScoringAverage",2016
91,90,"Ryan Moore",40,4.65,265,57,"Front9Par5ScoringAverage",2016
91,98,"Brandt Snedeker",47,4.65,344,74,"Front9Par5ScoringAverage",2016
91,98,"Chris Stroud",52,4.65,409,88,"Front9Par5ScoringAverage",2016
91,90,"Camilo Villegas",50,4.65,381,82,"Front9Par5ScoringAverage",2016
91,79,"Tim Wilkinson",40,4.65,335,72,"Front9Par5ScoringAverage",2016
101,128,"Byeong Hun An",23,4.66,177,38,"Front9Par5ScoringAverage",2016
101,79,"Paul Casey",39,4.66,298,64,"Front9Par5ScoringAverage",2016
101,90,"Graham DeLaet",50,4.66,401,86,"Front9Par5ScoringAverage",2016
101,79,"Derek Fathauer",58,4.66,461,99,"Front9Par5ScoringAverage",2016
101,109,"Matthew Fitzpatrick",23,4.66,177,38,"Front9Par5ScoringAverage",2016
101,109,"Russell Henley",42,4.66,326,70,"Front9Par5ScoringAverage",2016
101,98,"JJ Henry",44,4.66,340,73,"Front9Par5ScoringAverage",2016
101,109,"John Huh",51,4.66,387,83,"Front9Par5ScoringAverage",2016
101,109,"Zach Johnson",42,4.66,298,64,"Front9Par5ScoringAverage",2016
101,109,"Michael Kim",62,4.66,489,105,"Front9Par5ScoringAverage",2016
101,109,"Colt Knost",56,4.66,452,97,"Front9Par5ScoringAverage",2016
101,109,"Spencer Levin",62,4.66,485,104,"Front9Par5ScoringAverage",2016
101,120,"William McGirt",54,4.66,405,87,"Front9Par5ScoringAverage",2016
101,109,"Troy Merritt",41,4.66,331,71,"Front9Par5ScoringAverage",2016
101,79,"Webb Simpson",34,4.66,261,56,"Front9Par5ScoringAverage",2016
101,128,"Dawie van der Walt",48,4.66,382,82,"Front9Par5ScoringAverage",2016
117,120,"Bronson Burgoon",53,4.67,434,93,"Front9Par5ScoringAverage",2016
117,79,"Jamie Donaldson",28,4.67,196,42,"Front9Par5ScoringAverage",2016
117,120,"Jim Herman",55,4.67,453,97,"Front9Par5ScoringAverage",2016
117,120,"Charley Hoffman",49,4.67,383,82,"Front9Par5ScoringAverage",2016
117,120,"Seung Yul Noh",54,4.67,416,89,"Front9Par5ScoringAverage",2016
117,109,"Ian Poulter",37,4.67,313,67,"Front9Par5ScoringAverage",2016
117,142,"Sam Saunders",40,4.67,327,70,"Front9Par5ScoringAverage",2016
124,120,"Retief Goosen",37,4.68,290,62,"Front9Par5ScoringAverage",2016
124,120,"Tom Hoge",47,4.68,374,80,"Front9Par5ScoringAverage",2016
124,128,"Billy Horschel",45,4.68,337,72,"Front9Par5ScoringAverage",2016
124,128,"Jerry Kelly",44,4.68,379,81,"Front9Par5ScoringAverage",2016
124,128,"Kelly Kraft",35,4.68,309,66,"Front9Par5ScoringAverage",2016
124,134,"Anirban Lahiri",44,4.68,337,72,"Front9Par5ScoringAverage",2016
124,142,"DA Points",32,4.68,281,60,"Front9Par5ScoringAverage",2016
124,98,"Scott Stallings",46,4.68,360,77,"Front9Par5ScoringAverage",2016
132,142,"Scott Brown",59,4.69,474,101,"Front9Par5ScoringAverage",2016
132,142,"Roberto Castro",55,4.69,460,98,"Front9Par5ScoringAverage",2016
132,79,"Ben Crane",48,4.69,389,83,"Front9Par5ScoringAverage",2016
132,134,"Robert Garrigus",34,4.69,291,62,"Front9Par5ScoringAverage",2016
132,142,"Emiliano Grillo",47,4.69,347,74,"Front9Par5ScoringAverage",2016
132,134,"Kevin Na",52,4.69,389,83,"Front9Par5ScoringAverage",2016
132,134,"Louis Oosthuizen",25,4.69,169,36,"Front9Par5ScoringAverage",2016
132,134,"Chez Reavie",56,4.69,441,94,"Front9Par5ScoringAverage",2016
132,134,"Kyle Stanley",57,4.69,441,94,"Front9Par5ScoringAverage",2016
141,175,"Ernie Els",34,4.7,282,60,"Front9Par5ScoringAverage",2016
141,149,"Harris English",51,4.7,409,87,"Front9Par5ScoringAverage",2016
141,142,"Brian Gay",22,4.7,174,37,"Front9Par5ScoringAverage",2016
141,120,"Bill Haas",42,4.7,329,70,"Front9Par5ScoringAverage",2016
141,163,"Brian Harman",60,4.7,475,101,"Front9Par5ScoringAverage",2016
141,98,"Hiroshi Iwata",51,4.7,418,89,"Front9Par5ScoringAverage",2016
141,128,"Si Woo Kim",63,4.7,489,104,"Front9Par5ScoringAverage",2016
141,134,"Kyle Reifers",63,4.7,517,110,"Front9Par5ScoringAverage",2016
141,163,"Brian Stuard",24,4.7,207,44,"Front9Par5ScoringAverage",2016
141,175,"Vaughn Taylor",30,4.7,263,56,"Front9Par5ScoringAverage",2016
151,149,"Stuart Appleby",39,4.71,297,63,"Front9Par5ScoringAverage",2016
151,149,"Brice Garnett",29,4.71,259,55,"Front9Par5ScoringAverage",2016
151,149,"Billy Hurley III",22,4.71,198,42,"Front9Par5ScoringAverage",2016
151,158,"DH Lee",35,4.71,292,62,"Front9Par5ScoringAverage",2016
151,134,"George McNeill",33,4.71,273,58,"Front9Par5ScoringAverage",2016
151,149,"Henrik Norlander",41,4.71,358,76,"Front9Par5ScoringAverage",2016
151,149,"Andres Romero",22,4.71,198,42,"Front9Par5ScoringAverage",2016
151,149,"Charl Schwartzel",29,4.71,226,48,"Front9Par5ScoringAverage",2016
151,142,"Tyrone Van Aswegen",67,4.71,523,111,"Front9Par5ScoringAverage",2016
160,158,"Zac Blair",56,4.72,444,94,"Front9Par5ScoringAverage",2016
160,163,"Chesson Hadley",51,4.72,415,88,"Front9Par5ScoringAverage",2016
160,158,"Justin Leonard",28,4.72,236,50,"Front9Par5ScoringAverage",2016
160,158,"Darron Stiles",28,4.72,236,50,"Front9Par5ScoringAverage",2016
164,149,"Thomas Aiken",42,4.73,350,74,"Front9Par5ScoringAverage",2016
164,163,"Abraham Ancer",26,4.73,227,48,"Front9Par5ScoringAverage",2016
164,163,"Jon Curran",55,4.73,435,92,"Front9Par5ScoringAverage",2016
164,179,"Derek Ernst",36,4.73,312,66,"Front9Par5ScoringAverage",2016
164,163,"Wes Roach",33,4.73,284,60,"Front9Par5ScoringAverage",2016
164,90,"Ollie Schniederjans",23,4.73,189,40,"Front9Par5ScoringAverage",2016
170,171,"Andres Gonzales",46,4.74,389,82,"Front9Par5ScoringAverage",2016
170,171,"Greg Owen",56,4.74,436,92,"Front9Par5ScoringAverage",2016
170,163,"Shawn Stefani",45,4.74,365,77,"Front9Par5ScoringAverage",2016
173,183,"Steven Bowditch",40,4.75,328,69,"Front9Par5ScoringAverage",2016
173,175,"Carlos Ortiz",47,4.75,394,83,"Front9Par5ScoringAverage",2016
175,171,"Tyler Aldridge",53,4.76,428,90,"Front9Par5ScoringAverage",2016
175,179,"KJ Choi",47,4.76,371,78,"Front9Par5ScoringAverage",2016
175,158,"Brendon de Jonge",55,4.76,433,91,"Front9Par5ScoringAverage",2016
175,175,"Rob Oppenheim",37,4.76,324,68,"Front9Par5ScoringAverage",2016
175,183,"Jeff Overton",51,4.76,390,82,"Front9Par5ScoringAverage",2016
175,179,"Martin Piller",37,4.76,319,67,"Front9Par5ScoringAverage",2016
175,179,"DJ Trahan",23,4.76,214,45,"Front9Par5ScoringAverage",2016
175,186,"Mark Wilson",42,4.76,319,67,"Front9Par5ScoringAverage",2016
183,183,"Ricky Barnes",57,4.77,448,94,"Front9Par5ScoringAverage",2016
183,163,"Chad Collins",45,4.77,353,74,"Front9Par5ScoringAverage",2016
183,188,"Matt Every",34,4.77,286,60,"Front9Par5ScoringAverage",2016
183,188,"Scott Langley",41,4.77,353,74,"Front9Par5ScoringAverage",2016
187,149,"Justin Hicks",26,4.78,220,46,"Front9Par5ScoringAverage",2016
187,186,"JB Holmes",39,4.78,301,63,"Front9Par5ScoringAverage",2016
189,188,"Rhein Gibson",36,4.79,297,62,"Front9Par5ScoringAverage",2016
190,192,"Shane Bertsch",30,4.8,240,50,"Front9Par5ScoringAverage",2016
190,196,"David Toms",38,4.8,331,69,"Front9Par5ScoringAverage",2016
192,194,"Bernd Wiesberger",23,4.81,173,36,"Front9Par5ScoringAverage",2016
193,196,"Jason Gore",51,4.82,448,93,"Front9Par5ScoringAverage",2016
193,192,"David Hearn",55,4.82,448,93,"Front9Par5ScoringAverage",2016
193,196,"Shane Lowry",35,4.82,265,55,"Front9Par5ScoringAverage",2016
193,194,"Will Ma Kenzie",54,4.82,453,94,"Front9Par5ScoringAverage",2016
197,188,"Steve Marino",40,4.84,339,70,"Front9Par5ScoringAverage",2016
198,206,"Angel Cabrera",42,4.85,359,74,"Front9Par5ScoringAverage",2016
198,196,"Davis Love III",40,4.85,320,66,"Front9Par5ScoringAverage",2016
198,196,"Hunter Mahan",43,4.85,383,79,"Front9Par5ScoringAverage",2016
198,202,"Cameron Percy",22,4.85,194,40,"Front9Par5ScoringAverage",2016
202,203,"Charlie Beljan",26,4.86,209,43,"Front9Par5ScoringAverage",2016
203,204,"Andrew Landry",24,4.87,224,46,"Front9Par5ScoringAverage",2016
203,204,"Carl Pettersson",31,4.87,258,53,"Front9Par5ScoringAverage",2016
205,201,"Robert Allenby",35,4.89,298,61,"Front9Par5ScoringAverage",2016
206,207,"Lucas Lee",22,4.9,196,40,"Front9Par5ScoringAverage",2016
207,208,"Andy Sullivan",25,5,180,36,"Front9Par5ScoringAverage",2016
