"Scrambling2030ydsRTPScore_RANKTHISWEEK_2009","Scrambling2030ydsRTPScore_RANKLASTWEEK_2009","Scrambling2030ydsRTPScore_PLAYERNAME_2009","Scrambling2030ydsRTPScore_ROUNDS_2009","Scrambling2030ydsRTPScore_AVGRTP_2009","Scrambling2030ydsRTPScore_TOTALHOLES_2009","Scrambling2030ydsRTPScore_TOTALRTP_2009","stat_name","year"
108,108,"Chez Reavie",81,0.539,76,41,"Scrambling2030ydsRTPScore",2009
109,109,"Jeff Maggert",79,0.54,63,34,"Scrambling2030ydsRTPScore",2009
110,110,"Michael Allen",73,0.541,61,33,"Scrambling2030ydsRTPScore",2009
111,111,"Stephen Ames",77,0.542,59,32,"Scrambling2030ydsRTPScore",2009
112,112,"Woody Austin",84,0.543,92,50,"Scrambling2030ydsRTPScore",2009
112,112,"George McNeill",82,0.543,92,50,"Scrambling2030ydsRTPScore",2009
114,114,"Carl Pettersson",86,0.544,90,49,"Scrambling2030ydsRTPScore",2009
115,115,"Glen Day",79,0.545,55,30,"Scrambling2030ydsRTPScore",2009
116,116,"Brian Davis",103,0.547,106,58,"Scrambling2030ydsRTPScore",2009
117,117,"Sergio Garcia",59,0.548,42,23,"Scrambling2030ydsRTPScore",2009
118,118,"Bill Haas",91,0.55,80,44,"Scrambling2030ydsRTPScore",2009
119,119,"Steve Flesch",77,0.551,69,38,"Scrambling2030ydsRTPScore",2009
120,120,"Tom Lehman",55,0.552,29,16,"Scrambling2030ydsRTPScore",2009
121,121,"Brendon de Jonge",90,0.558,86,48,"Scrambling2030ydsRTPScore",2009
122,122,"Marc Turnesa",77,0.559,93,52,"Scrambling2030ydsRTPScore",2009
123,123,"Tag Ridings",50,0.561,41,23,"Scrambling2030ydsRTPScore",2009
124,124,"Davis Love III",89,0.562,89,50,"Scrambling2030ydsRTPScore",2009
125,125,"Will Ma Kenzie",69,0.563,80,45,"Scrambling2030ydsRTPScore",2009
126,126,"Colt Knost",71,0.564,55,31,"Scrambling2030ydsRTPScore",2009
127,127,"Johnson Wagner",81,0.565,85,48,"Scrambling2030ydsRTPScore",2009
128,128,"Kris Blanks",60,0.568,44,25,"Scrambling2030ydsRTPScore",2009
128,128,"Nick Watney",86,0.568,81,46,"Scrambling2030ydsRTPScore",2009
130,130,"Peter Lonard",86,0.573,89,51,"Scrambling2030ydsRTPScore",2009
131,131,"Adam Scott",53,0.574,47,27,"Scrambling2030ydsRTPScore",2009
132,132,"Billy Mayfair",83,0.577,71,41,"Scrambling2030ydsRTPScore",2009
133,133,"Brendon Todd",53,0.579,57,33,"Scrambling2030ydsRTPScore",2009
134,134,"Steve Elkington",70,0.58,69,40,"Scrambling2030ydsRTPScore",2009
135,135,"Jason Bohn",88,0.581,62,36,"Scrambling2030ydsRTPScore",2009
135,135,"John Mallinger",90,0.581,93,54,"Scrambling2030ydsRTPScore",2009
135,135,"Camilo Villegas",76,0.581,43,25,"Scrambling2030ydsRTPScore",2009
138,138,"Robert Garrigus",83,0.583,60,35,"Scrambling2030ydsRTPScore",2009
139,139,"Brian Bateman",55,0.585,65,38,"Scrambling2030ydsRTPScore",2009
139,139,"Lucas Glover",93,0.585,82,48,"Scrambling2030ydsRTPScore",2009
139,139,"Troy Matteson",95,0.585,106,62,"Scrambling2030ydsRTPScore",2009
142,142,"Darron Stiles",52,0.59,39,23,"Scrambling2030ydsRTPScore",2009
142,142,"DJ Trahan",96,0.59,61,36,"Scrambling2030ydsRTPScore",2009
144,144,"Rich Beem",77,0.591,66,39,"Scrambling2030ydsRTPScore",2009
145,145,"Scott Piercy",85,0.593,86,51,"Scrambling2030ydsRTPScore",2009
145,145,"Kevin Streelman",97,0.593,91,54,"Scrambling2030ydsRTPScore",2009
147,147,"Jonathan Byrd",89,0.594,96,57,"Scrambling2030ydsRTPScore",2009
147,147,"YE Yang",83,0.594,64,38,"Scrambling2030ydsRTPScore",2009
149,149,"John Senden",100,0.595,74,44,"Scrambling2030ydsRTPScore",2009
150,150,"Cliff Kresge",78,0.596,89,53,"Scrambling2030ydsRTPScore",2009
151,151,"Jay Williamson",69,0.6,45,27,"Scrambling2030ydsRTPScore",2009
152,152,"Ted Purdy",101,0.602,93,56,"Scrambling2030ydsRTPScore",2009
153,153,"Marc Leishman",91,0.604,106,64,"Scrambling2030ydsRTPScore",2009
153,153,"Brett Quigley",92,0.604,91,55,"Scrambling2030ydsRTPScore",2009
155,155,"Eric Axley",71,0.606,94,57,"Scrambling2030ydsRTPScore",2009
156,156,"Ricky Barnes",67,0.607,61,37,"Scrambling2030ydsRTPScore",2009
157,157,"Mathew Goggin",76,0.609,64,39,"Scrambling2030ydsRTPScore",2009
158,158,"Charley Hoffman",97,0.612,103,63,"Scrambling2030ydsRTPScore",2009
159,159,"Boo Weekley",79,0.614,70,43,"Scrambling2030ydsRTPScore",2009
160,160,"Daniel Chopra",89,0.615,96,59,"Scrambling2030ydsRTPScore",2009
160,160,"Jason Gore",74,0.615,65,40,"Scrambling2030ydsRTPScore",2009
162,162,"JB Holmes",74,0.618,68,42,"Scrambling2030ydsRTPScore",2009
163,163,"Gary Woodland",53,0.622,37,23,"Scrambling2030ydsRTPScore",2009
164,164,"Charles Howell III",99,0.625,88,55,"Scrambling2030ydsRTPScore",2009
165,165,"Kent Jones",73,0.627,59,37,"Scrambling2030ydsRTPScore",2009
166,166,"Fred Couples",54,0.629,35,22,"Scrambling2030ydsRTPScore",2009
167,167,"Greg Owen",97,0.63,81,51,"Scrambling2030ydsRTPScore",2009
168,168,"Stewart Cink",79,0.633,60,38,"Scrambling2030ydsRTPScore",2009
169,169,"Joe Durant",62,0.634,41,26,"Scrambling2030ydsRTPScore",2009
170,170,"Matt Bettencourt",98,0.636,107,68,"Scrambling2030ydsRTPScore",2009
171,171,"Harrison Frazar",93,0.654,78,51,"Scrambling2030ydsRTPScore",2009
172,172,"Heath Slocum",95,0.658,76,50,"Scrambling2030ydsRTPScore",2009
173,173,"Angel Cabrera",55,0.667,30,20,"Scrambling2030ydsRTPScore",2009
173,173,"Hunter Mahan",94,0.667,66,44,"Scrambling2030ydsRTPScore",2009
173,173,"Chris Stroud",88,0.667,63,42,"Scrambling2030ydsRTPScore",2009
173,173,"Vaughn Taylor",88,0.667,87,58,"Scrambling2030ydsRTPScore",2009
177,177,"Kirk Triplett",60,0.673,55,37,"Scrambling2030ydsRTPScore",2009
178,178,"Scott Sterling",51,0.684,38,26,"Scrambling2030ydsRTPScore",2009
179,179,"Greg Kraft",51,0.69,58,40,"Scrambling2030ydsRTPScore",2009
180,180,"Charles Warren",63,0.711,38,27,"Scrambling2030ydsRTPScore",2009
181,181,"Peter Tomasulo",61,0.712,52,37,"Scrambling2030ydsRTPScore",2009
182,182,"Rick Price",54,0.721,43,31,"Scrambling2030ydsRTPScore",2009
183,183,"Leif Olson",51,0.761,46,35,"Scrambling2030ydsRTPScore",2009
184,184,"David Duval",56,0.78,50,39,"Scrambling2030ydsRTPScore",2009
