"GIRPutting25_RANKTHISWEEK_2007","GIRPutting25_RANKLASTWEEK_2007","GIRPutting25_PLAYERNAME_2007","GIRPutting25_ROUNDS_2007","GIRPutting25_Pct_2007","GIRPutting25_ATTEMPTS_2007","GIRPutting25_PUTTSMADE_2007","stat_name","year"
74,74,"Scott Verplank",82,5.76,191,11,"GIRPutting25",2007
76,76,"Tommy Armour III",81,5.74,296,17,"GIRPutting25",2007
76,76,"Lee Janzen",66,5.74,209,12,"GIRPutting25",2007
78,78,"Aaron Baddeley",83,5.73,227,13,"GIRPutting25",2007
79,79,"Michael Putnam",96,5.67,353,20,"GIRPutting25",2007
80,80,"Gavin Coles",87,5.61,321,18,"GIRPutting25",2007
81,81,"Will Ma Kenzie",100,5.58,394,22,"GIRPutting25",2007
82,82,"Kent Jones",97,5.56,360,20,"GIRPutting25",2007
82,82,"Dean Wilson",92,5.56,288,16,"GIRPutting25",2007
84,84,"Geoff Ogilvy",84,5.51,254,14,"GIRPutting25",2007
85,85,"Jason Bohn",57,5.48,219,12,"GIRPutting25",2007
85,85,"Brett Wetterich",88,5.48,292,16,"GIRPutting25",2007
87,87,"Craig Bowden",78,5.45,257,14,"GIRPutting25",2007
87,87,"Bob Estes",88,5.45,312,17,"GIRPutting25",2007
87,87,"Paul Goydos",60,5.45,165,9,"GIRPutting25",2007
90,90,"Mathew Goggin",97,5.44,423,23,"GIRPutting25",2007
91,91,"Troy Matteson",87,5.42,295,16,"GIRPutting25",2007
92,92,"Bob Heintz",85,5.41,259,14,"GIRPutting25",2007
93,93,"Matt Hendrix",63,5.37,205,11,"GIRPutting25",2007
94,94,"Corey Pavin",81,5.36,280,15,"GIRPutting25",2007
95,95,"Jason Dufner",100,5.35,355,19,"GIRPutting25",2007
96,96,"Sean OHair",98,5.28,341,18,"GIRPutting25",2007
97,97,"John Daly",59,5.26,190,10,"GIRPutting25",2007
97,97,"Mathias Gronberg",95,5.26,361,19,"GIRPutting25",2007
97,97,"Jeff Maggert",79,5.26,304,16,"GIRPutting25",2007
97,97,"Rocco Mediate",72,5.26,228,12,"GIRPutting25",2007
101,101,"Joe Durant",88,5.25,305,16,"GIRPutting25",2007
102,102,"Joey Sindelar",75,5.24,286,15,"GIRPutting25",2007
103,103,"Davis Love III",66,5.22,230,12,"GIRPutting25",2007
104,104,"Jeff Overton",60,5.21,211,11,"GIRPutting25",2007
104,104,"Johnson Wagner",97,5.21,365,19,"GIRPutting25",2007
106,106,"Bo Van Pelt",104,5.18,367,19,"GIRPutting25",2007
107,107,"Craig Kanada",109,5.16,368,19,"GIRPutting25",2007
108,108,"Kevin Stadler",95,5.15,330,17,"GIRPutting25",2007
109,109,"Peter Lonard",85,5.14,292,15,"GIRPutting25",2007
110,110,"Rich Barcelo",80,5.13,273,14,"GIRPutting25",2007
110,110,"Hunter Mahan",91,5.13,312,16,"GIRPutting25",2007
112,112,"Anders Hansen",55,5.11,137,7,"GIRPutting25",2007
113,113,"Tripp Isenhour",86,5.09,275,14,"GIRPutting25",2007
114,114,"Mark Wilson",87,5.07,335,17,"GIRPutting25",2007
115,115,"Freddie Jacobson",70,5.06,257,13,"GIRPutting25",2007
116,116,"Chris Riley",59,5.03,179,9,"GIRPutting25",2007
117,117,"Tom Lehman",62,5.02,219,11,"GIRPutting25",2007
118,118,"Michael Boyd",61,4.98,221,11,"GIRPutting25",2007
119,119,"Bubba Watson",80,4.96,242,12,"GIRPutting25",2007
120,120,"Fred Funk",65,4.95,202,10,"GIRPutting25",2007
121,121,"Jeff Brehaut",59,4.93,203,10,"GIRPutting25",2007
122,122,"Brandt Snedeker",105,4.92,325,16,"GIRPutting25",2007
123,123,"Trevor Immelman",74,4.88,246,12,"GIRPutting25",2007
124,124,"Kenny Perry",83,4.78,314,15,"GIRPutting25",2007
125,125,"Stuart Appleby",74,4.76,231,11,"GIRPutting25",2007
125,125,"Paul Gow",70,4.76,231,11,"GIRPutting25",2007
127,127,"Justin Rose",63,4.73,148,7,"GIRPutting25",2007
128,128,"Eric Axley",107,4.72,360,17,"GIRPutting25",2007
128,128,"Anthony Kim",93,4.72,318,15,"GIRPutting25",2007
130,130,"Carl Pettersson",111,4.71,340,16,"GIRPutting25",2007
131,131,"John Senden",97,4.7,404,19,"GIRPutting25",2007
132,132,"Jim Furyk",84,4.68,278,13,"GIRPutting25",2007
133,133,"David Branshaw",83,4.67,300,14,"GIRPutting25",2007
134,134,"Harrison Frazar",88,4.63,259,12,"GIRPutting25",2007
135,135,"Shaun Micheel",91,4.62,303,14,"GIRPutting25",2007
136,136,"Lucas Glover",98,4.6,326,15,"GIRPutting25",2007
137,137,"Jarrod Lyle",77,4.59,283,13,"GIRPutting25",2007
138,138,"Steve Allan",63,4.58,240,11,"GIRPutting25",2007
138,138,"JB Holmes",71,4.58,262,12,"GIRPutting25",2007
140,140,"Jim Rutledge",59,4.55,242,11,"GIRPutting25",2007
141,141,"Woody Austin",95,4.53,309,14,"GIRPutting25",2007
142,142,"Daisuke Maruyama",86,4.5,311,14,"GIRPutting25",2007
143,143,"Cliff Kresge",107,4.47,403,18,"GIRPutting25",2007
144,144,"Rich Beem",89,4.46,269,12,"GIRPutting25",2007
145,145,"Steve Lowery",74,4.43,271,12,"GIRPutting25",2007
146,146,"Andrew Buckle",77,4.4,273,12,"GIRPutting25",2007
146,146,"Bryce Molder",56,4.4,182,8,"GIRPutting25",2007
148,148,"Jason Gore",86,4.36,321,14,"GIRPutting25",2007
149,149,"Ryan Palmer",91,4.35,299,13,"GIRPutting25",2007
150,150,"Stephen Leaney",82,4.29,350,15,"GIRPutting25",2007
151,151,"Steve Flesch",100,4.27,328,14,"GIRPutting25",2007
152,152,"Jeff Sluman",60,4.22,166,7,"GIRPutting25",2007
153,153,"Marco Dawson",73,4.2,238,10,"GIRPutting25",2007
153,153,"Steve Elkington",87,4.2,286,12,"GIRPutting25",2007
153,153,"John Merrick",92,4.2,381,16,"GIRPutting25",2007
156,156,"Tom Johnson",74,4.18,263,11,"GIRPutting25",2007
156,156,"Steve Wheatcroft",73,4.18,239,10,"GIRPutting25",2007
158,158,"Alex Cejka",80,4.1,268,11,"GIRPutting25",2007
158,158,"Duffy Waldorf",69,4.1,244,10,"GIRPutting25",2007
160,160,"Steve Marino",106,4.05,370,15,"GIRPutting25",2007
161,161,"Bob Tway",103,4.02,348,14,"GIRPutting25",2007
162,162,"John Rollins",102,4,325,13,"GIRPutting25",2007
162,162,"Boo Weekley",101,4,300,12,"GIRPutting25",2007
164,164,"Chris DiMarco",79,3.98,226,9,"GIRPutting25",2007
165,165,"Bill Haas",93,3.9,333,13,"GIRPutting25",2007
165,165,"Tim Herron",98,3.9,359,14,"GIRPutting25",2007
167,167,"Ted Purdy",102,3.85,364,14,"GIRPutting25",2007
168,168,"Vijay Singh",102,3.82,288,11,"GIRPutting25",2007
169,169,"Doug LaBelle II",104,3.81,394,15,"GIRPutting25",2007
170,170,"Kirk Triplett",77,3.8,263,10,"GIRPutting25",2007
171,171,"Darron Stiles",65,3.66,191,7,"GIRPutting25",2007
172,172,"Chris Tidland",59,3.64,247,9,"GIRPutting25",2007
173,173,"Craig Barlow",52,3.63,193,7,"GIRPutting25",2007
174,174,"DJ Trahan",99,3.62,359,13,"GIRPutting25",2007
175,175,"Mark Brooks",53,3.57,168,6,"GIRPutting25",2007
176,176,"Brett Quigley",79,3.56,253,9,"GIRPutting25",2007
177,177,"Brian Bateman",55,3.51,171,6,"GIRPutting25",2007
178,178,"Billy Mayfair",98,3.5,343,12,"GIRPutting25",2007
179,179,"Jose Coceres",50,3.38,148,5,"GIRPutting25",2007
179,179,"Richard Johnson",93,3.38,355,12,"GIRPutting25",2007
181,181,"Charley Hoffman",97,3.37,326,11,"GIRPutting25",2007
182,182,"Retief Goosen",50,3.28,122,4,"GIRPutting25",2007
183,183,"Jaco Van Zyl",51,3.24,185,6,"GIRPutting25",2007
184,184,"Nick Watney",87,3.23,310,10,"GIRPutting25",2007
185,185,"Adam Scott",69,3.21,218,7,"GIRPutting25",2007
186,186,"Mike Weir",82,3.15,222,7,"GIRPutting25",2007
187,187,"Stephen Ames",81,3.11,257,8,"GIRPutting25",2007
188,188,"Nick OHern",72,3.09,194,6,"GIRPutting25",2007
189,189,"Matt Kuchar",85,2.94,272,8,"GIRPutting25",2007
190,190,"JJ Henry",86,2.88,313,9,"GIRPutting25",2007
191,191,"Kyle Reifers",71,2.39,251,6,"GIRPutting25",2007
192,192,"Jason Schultz",63,2.24,223,5,"GIRPutting25",2007
193,193,"Ian Poulter",63,2.22,135,3,"GIRPutting25",2007
194,194,"Jay Williamson",50,2.21,181,4,"GIRPutting25",2007
195,195,"Phil Mickelson",73,2.08,192,4,"GIRPutting25",2007
196,196,"Todd Hamilton",76,0.94,212,2,"GIRPutting25",2007
