"Front9Round1ScoringAverage_RANKTHISWEEK_2010","Front9Round1ScoringAverage_RANKLASTWEEK_2010","Front9Round1ScoringAverage_PLAYERNAME_2010","Front9Round1ScoringAverage__2010","Front9Round1ScoringAverage_AVG_2010","Front9Round1ScoringAverage_TOTALSTROKES_2010","Front9Round1ScoringAverage_TOTALROUNDS_2010","stat_name","year"
1,1,"Paul Casey",NA,34.06,545,16,"Front9Round1ScoringAverage",2010
2,2,"Matt Kuchar",NA,34.08,852,25,"Front9Round1ScoringAverage",2010
3,3,"Kenny Perry",NA,34.26,651,19,"Front9Round1ScoringAverage",2010
4,4,"Chad Collins",NA,34.27,891,26,"Front9Round1ScoringAverage",2010
5,5,"Dean Wilson",NA,34.33,618,18,"Front9Round1ScoringAverage",2010
6,6,"Ricky Barnes",NA,34.39,963,28,"Front9Round1ScoringAverage",2010
6,6,"Ben Crane",NA,34.39,791,23,"Front9Round1ScoringAverage",2010
8,8,"Phil Mickelson",NA,34.45,689,20,"Front9Round1ScoringAverage",2010
8,8,"Tom Pernice Jr",NA,34.45,758,22,"Front9Round1ScoringAverage",2010
10,10,"Charley Hoffman",NA,34.46,827,24,"Front9Round1ScoringAverage",2010
11,11,"Joe Durant",NA,34.47,655,19,"Front9Round1ScoringAverage",2010
12,12,"Jonathan Byrd",NA,34.5,897,26,"Front9Round1ScoringAverage",2010
12,12,"Garrett Willis",NA,34.5,828,24,"Front9Round1ScoringAverage",2010
14,14,"JJ Henry",NA,34.52,932,27,"Front9Round1ScoringAverage",2010
15,15,"Rickie Fowler",NA,34.57,968,28,"Front9Round1ScoringAverage",2010
16,16,"Pat Perez",NA,34.59,934,27,"Front9Round1ScoringAverage",2010
17,17,"Tim Clark",NA,34.61,796,23,"Front9Round1ScoringAverage",2010
17,17,"Bo Van Pelt",NA,34.61,969,28,"Front9Round1ScoringAverage",2010
19,19,"Greg Chalmers",NA,34.63,935,27,"Front9Round1ScoringAverage",2010
20,20,"Ryuji Imada",NA,34.64,970,28,"Front9Round1ScoringAverage",2010
21,21,"Retief Goosen",NA,34.67,624,18,"Front9Round1ScoringAverage",2010
21,21,"David Toms",NA,34.67,832,24,"Front9Round1ScoringAverage",2010
23,23,"Ernie Els",NA,34.68,659,19,"Front9Round1ScoringAverage",2010
