"3PuttAvoidanceRound2_RANKTHISWEEK_2016","3PuttAvoidanceRound2_RANKLASTWEEK_2016","3PuttAvoidanceRound2_PLAYERNAME_2016","3PuttAvoidanceRound2__2016","3PuttAvoidanceRound2_Pct_2016","3PuttAvoidanceRound2_TOTAL3PUTTS_2016","3PuttAvoidanceRound2_TOTALHOLES_2016","stat_name","year"
32,37,"Freddie Jacobson",NA,1.74,5,288,"3PuttAvoidanceRound2",2016
34,40,"Brendon de Jonge",NA,1.75,6,342,"3PuttAvoidanceRound2",2016
35,40,"Aaron Baddeley",NA,1.85,5,270,"3PuttAvoidanceRound2",2016
35,40,"Shane Bertsch",NA,1.85,3,162,"3PuttAvoidanceRound2",2016
35,40,"Jon Curran",NA,1.85,6,324,"3PuttAvoidanceRound2",2016
35,27,"Kelly Kraft",NA,1.85,4,216,"3PuttAvoidanceRound2",2016
35,54,"Anirban Lahiri",NA,1.85,4,216,"3PuttAvoidanceRound2",2016
35,40,"Andrew Landry",NA,1.85,3,162,"3PuttAvoidanceRound2",2016
35,54,"DH Lee",NA,1.85,4,216,"3PuttAvoidanceRound2",2016
35,52,"Robert Streb",NA,1.85,5,270,"3PuttAvoidanceRound2",2016
35,54,"Gary Woodland",NA,1.85,4,216,"3PuttAvoidanceRound2",2016
44,37,"Charles Howell III",NA,1.96,6,306,"3PuttAvoidanceRound2",2016
44,50,"Seung Yul Noh",NA,1.96,6,306,"3PuttAvoidanceRound2",2016
44,59,"Carlos Ortiz",NA,1.96,6,306,"3PuttAvoidanceRound2",2016
44,59,"Nick Taylor",NA,1.96,6,306,"3PuttAvoidanceRound2",2016
48,8,"Steven Bowditch",NA,1.98,5,252,"3PuttAvoidanceRound2",2016
48,33,"Alex Cejka",NA,1.98,5,252,"3PuttAvoidanceRound2",2016
50,54,"Luke Guthrie",NA,2.02,4,198,"3PuttAvoidanceRound2",2016
50,54,"Matt Kuchar",NA,2.02,4,198,"3PuttAvoidanceRound2",2016
52,25,"Chad Collins",NA,2.08,6,288,"3PuttAvoidanceRound2",2016
52,59,"Jason Day",NA,2.08,3,144,"3PuttAvoidanceRound2",2016
52,66,"Lucas Glover",NA,2.08,6,288,"3PuttAvoidanceRound2",2016
52,40,"Adam Hadwin",NA,2.08,6,288,"3PuttAvoidanceRound2",2016
52,66,"Sung Kang",NA,2.08,6,288,"3PuttAvoidanceRound2",2016
52,12,"Andrew Loupe",NA,2.08,6,288,"3PuttAvoidanceRound2",2016
58,70,"Whee Kim",NA,2.16,7,324,"3PuttAvoidanceRound2",2016
58,50,"Kyle Reifers",NA,2.16,7,324,"3PuttAvoidanceRound2",2016
58,70,"Brendon Todd",NA,2.16,7,324,"3PuttAvoidanceRound2",2016
61,40,"Paul Casey",NA,2.22,4,180,"3PuttAvoidanceRound2",2016
61,73,"James Hahn",NA,2.22,6,270,"3PuttAvoidanceRound2",2016
61,40,"Hideki Matsuyama",NA,2.22,4,180,"3PuttAvoidanceRound2",2016
61,66,"Graeme McDowell",NA,2.22,4,180,"3PuttAvoidanceRound2",2016
61,52,"William McGirt",NA,2.22,6,270,"3PuttAvoidanceRound2",2016
61,77,"Ryan Moore",NA,2.22,4,180,"3PuttAvoidanceRound2",2016
67,59,"Kyle Stanley",NA,2.29,7,306,"3PuttAvoidanceRound2",2016
68,73,"Keegan Bradley",NA,2.38,6,252,"3PuttAvoidanceRound2",2016
68,73,"Andres Romero",NA,2.38,3,126,"3PuttAvoidanceRound2",2016
68,64,"Cameron Smith",NA,2.38,6,252,"3PuttAvoidanceRound2",2016
68,82,"Cameron Tringale",NA,2.38,6,252,"3PuttAvoidanceRound2",2016
72,85,"Steve Wheatcroft",NA,2.43,7,288,"3PuttAvoidanceRound2",2016
73,77,"Ken Duke",NA,2.47,4,162,"3PuttAvoidanceRound2",2016
73,87,"David Hearn",NA,2.47,8,324,"3PuttAvoidanceRound2",2016
73,89,"Justin Rose",NA,2.47,4,162,"3PuttAvoidanceRound2",2016
73,19,"Adam Scott",NA,2.47,4,162,"3PuttAvoidanceRound2",2016
77,79,"Zach Johnson",NA,2.53,5,198,"3PuttAvoidanceRound2",2016
77,79,"Pat Perez",NA,2.53,5,198,"3PuttAvoidanceRound2",2016
77,89,"Vaughn Taylor",NA,2.53,5,198,"3PuttAvoidanceRound2",2016
80,89,"Stuart Appleby",NA,2.56,6,234,"3PuttAvoidanceRound2",2016
80,72,"Sean OHair",NA,2.56,6,234,"3PuttAvoidanceRound2",2016
82,85,"Smylie Kaufman",NA,2.59,7,270,"3PuttAvoidanceRound2",2016
82,89,"Daniel Summerhays",NA,2.59,7,270,"3PuttAvoidanceRound2",2016
84,87,"Zac Blair",NA,2.61,8,306,"3PuttAvoidanceRound2",2016
84,76,"Andres Gonzales",NA,2.61,8,306,"3PuttAvoidanceRound2",2016
84,89,"Boo Weekley",NA,2.61,8,306,"3PuttAvoidanceRound2",2016
87,89,"Spencer Levin",NA,2.63,9,342,"3PuttAvoidanceRound2",2016
87,89,"Tyrone Van Aswegen",NA,2.63,9,342,"3PuttAvoidanceRound2",2016
89,66,"Robert Allenby",NA,2.78,8,288,"3PuttAvoidanceRound2",2016
89,138,"Byeong Hun An",NA,2.78,3,108,"3PuttAvoidanceRound2",2016
89,107,"Roberto Castro",NA,2.78,8,288,"3PuttAvoidanceRound2",2016
89,82,"Graham DeLaet",NA,2.78,7,252,"3PuttAvoidanceRound2",2016
89,110,"Harris English",NA,2.78,7,252,"3PuttAvoidanceRound2",2016
89,89,"Branden Grace",NA,2.78,4,144,"3PuttAvoidanceRound2",2016
89,113,"Emiliano Grillo",NA,2.78,6,216,"3PuttAvoidanceRound2",2016
89,106,"Brian Harman",NA,2.78,9,324,"3PuttAvoidanceRound2",2016
89,89,"Jerry Kelly",NA,2.78,6,216,"3PuttAvoidanceRound2",2016
89,64,"Ben Martin",NA,2.78,7,252,"3PuttAvoidanceRound2",2016
89,79,"George McNeill",NA,2.78,6,216,"3PuttAvoidanceRound2",2016
89,118,"Phil Mickelson",NA,2.78,5,180,"3PuttAvoidanceRound2",2016
89,89,"Bryce Molder",NA,2.78,8,288,"3PuttAvoidanceRound2",2016
89,113,"Martin Piller",NA,2.78,6,216,"3PuttAvoidanceRound2",2016
89,89,"Brandt Snedeker",NA,2.78,6,216,"3PuttAvoidanceRound2",2016
89,89,"Jordan Spieth",NA,2.78,4,144,"3PuttAvoidanceRound2",2016
89,89,"Steve Stricker",NA,2.78,4,144,"3PuttAvoidanceRound2",2016
89,107,"Dawie van der Walt",NA,2.78,8,288,"3PuttAvoidanceRound2",2016
89,82,"Johnson Wagner",NA,2.78,7,252,"3PuttAvoidanceRound2",2016
89,89,"Bernd Wiesberger",NA,2.78,3,108,"3PuttAvoidanceRound2",2016
109,118,"Peter Malnati",NA,2.92,10,342,"3PuttAvoidanceRound2",2016
110,59,"Derek Fathauer",NA,2.94,9,306,"3PuttAvoidanceRound2",2016
110,122,"Chris Stroud",NA,2.94,9,306,"3PuttAvoidanceRound2",2016
112,124,"Tom Hoge",NA,2.96,8,270,"3PuttAvoidanceRound2",2016
112,124,"Colt Knost",NA,2.96,8,270,"3PuttAvoidanceRound2",2016
112,124,"Kevin Streelman",NA,2.96,8,270,"3PuttAvoidanceRound2",2016
112,124,"Will Wilcox",NA,2.96,8,270,"3PuttAvoidanceRound2",2016
116,135,"Henrik Norlander",NA,2.99,7,234,"3PuttAvoidanceRound2",2016
116,40,"Mark Wilson",NA,2.99,7,234,"3PuttAvoidanceRound2",2016
118,89,"Rickie Fowler",NA,3.03,6,198,"3PuttAvoidanceRound2",2016
118,138,"Robert Garrigus",NA,3.03,6,198,"3PuttAvoidanceRound2",2016
118,138,"Bill Haas",NA,3.03,6,198,"3PuttAvoidanceRound2",2016
118,113,"Carl Pettersson",NA,3.03,6,198,"3PuttAvoidanceRound2",2016
118,113,"Jimmy Walker",NA,3.03,6,198,"3PuttAvoidanceRound2",2016
118,89,"Tim Wilkinson",NA,3.03,6,198,"3PuttAvoidanceRound2",2016
124,134,"Mark Hubbard",NA,3.06,11,360,"3PuttAvoidanceRound2",2016
125,122,"Chez Reavie",NA,3.13,9,288,"3PuttAvoidanceRound2",2016
125,107,"Camilo Villegas",NA,3.13,9,288,"3PuttAvoidanceRound2",2016
127,124,"Stewart Cink",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,124,"Jason Dufner",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,146,"Fabian Gomez",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,146,"Jason Gore",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,110,"Matt Jones",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,146,"Hunter Mahan",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,110,"Brendan Steele",NA,3.17,8,252,"3PuttAvoidanceRound2",2016
127,124,"DJ Trahan",NA,3.17,4,126,"3PuttAvoidanceRound2",2016
127,124,"Bubba Watson",NA,3.17,4,126,"3PuttAvoidanceRound2",2016
136,118,"Si Woo Kim",NA,3.22,11,342,"3PuttAvoidanceRound2",2016
137,113,"Matt Every",NA,3.24,7,216,"3PuttAvoidanceRound2",2016
138,154,"Patton Kizzire",NA,3.33,9,270,"3PuttAvoidanceRound2",2016
138,138,"Louis Oosthuizen",NA,3.33,3,90,"3PuttAvoidanceRound2",2016
140,156,"Thomas Aiken",NA,3.42,8,234,"3PuttAvoidanceRound2",2016
140,146,"Dicky Pride",NA,3.42,8,234,"3PuttAvoidanceRound2",2016
140,89,"Patrick Reed",NA,3.42,8,234,"3PuttAvoidanceRound2",2016
143,153,"Lucas Lee",NA,3.47,5,144,"3PuttAvoidanceRound2",2016
143,124,"Rory McIlroy",NA,3.47,5,144,"3PuttAvoidanceRound2",2016
143,138,"Jeff Overton",NA,3.47,10,288,"3PuttAvoidanceRound2",2016
146,165,"Davis Love III",NA,3.54,7,198,"3PuttAvoidanceRound2",2016
147,146,"Geoff Ogilvy",NA,3.57,9,252,"3PuttAvoidanceRound2",2016
148,162,"Jim Herman",NA,3.59,11,306,"3PuttAvoidanceRound2",2016
148,155,"Hudson Swafford",NA,3.59,11,306,"3PuttAvoidanceRound2",2016
150,156,"Miguel Angel Carballo",NA,3.7,6,162,"3PuttAvoidanceRound2",2016
150,156,"Brice Garnett",NA,3.7,6,162,"3PuttAvoidanceRound2",2016
150,136,"Hiroshi Iwata",NA,3.7,12,324,"3PuttAvoidanceRound2",2016
150,156,"Andy Sullivan",NA,3.7,4,108,"3PuttAvoidanceRound2",2016
154,138,"Jason Kokrak",NA,3.82,11,288,"3PuttAvoidanceRound2",2016
155,176,"Angel Cabrera",NA,3.85,9,234,"3PuttAvoidanceRound2",2016
155,164,"Rhein Gibson",NA,3.85,9,234,"3PuttAvoidanceRound2",2016
155,156,"Vijay Singh",NA,3.85,9,234,"3PuttAvoidanceRound2",2016
158,118,"Justin Hicks",NA,3.89,7,180,"3PuttAvoidanceRound2",2016
158,179,"Francesco Molinari",NA,3.89,7,180,"3PuttAvoidanceRound2",2016
158,156,"Webb Simpson",NA,3.89,7,180,"3PuttAvoidanceRound2",2016
161,166,"Sergio Garcia",NA,3.97,5,126,"3PuttAvoidanceRound2",2016
161,166,"Chris Kirk",NA,3.97,10,252,"3PuttAvoidanceRound2",2016
161,166,"Cameron Percy",NA,3.97,5,126,"3PuttAvoidanceRound2",2016
161,146,"Justin Thomas",NA,3.97,10,252,"3PuttAvoidanceRound2",2016
161,178,"Jhonattan Vegas",NA,3.97,10,252,"3PuttAvoidanceRound2",2016
166,138,"Padraig Harrington",NA,4.04,8,198,"3PuttAvoidanceRound2",2016
166,172,"Billy Horschel",NA,4.04,8,198,"3PuttAvoidanceRound2",2016
166,172,"Scott Piercy",NA,4.04,8,198,"3PuttAvoidanceRound2",2016
166,138,"DA Points",NA,4.04,8,198,"3PuttAvoidanceRound2",2016
170,166,"Morgan Hoffmann",NA,4.07,11,270,"3PuttAvoidanceRound2",2016
171,174,"Ben Crane",NA,4.17,12,288,"3PuttAvoidanceRound2",2016
171,181,"Chesson Hadley",NA,4.17,12,288,"3PuttAvoidanceRound2",2016
171,181,"Scott Stallings",NA,4.17,12,288,"3PuttAvoidanceRound2",2016
171,174,"Shawn Stefani",NA,4.17,12,288,"3PuttAvoidanceRound2",2016
171,166,"Henrik Stenson",NA,4.17,6,144,"3PuttAvoidanceRound2",2016
171,166,"Brian Stuard",NA,4.17,6,144,"3PuttAvoidanceRound2",2016
177,136,"Chad Campbell",NA,4.32,14,324,"3PuttAvoidanceRound2",2016
178,146,"Michael Thompson",NA,4.37,11,252,"3PuttAvoidanceRound2",2016
179,181,"Brooks Koepka",NA,4.44,8,180,"3PuttAvoidanceRound2",2016
179,181,"Darron Stiles",NA,4.44,8,180,"3PuttAvoidanceRound2",2016
181,192,"Blayne Barber",NA,4.51,13,288,"3PuttAvoidanceRound2",2016
182,181,"David Toms",NA,4.55,9,198,"3PuttAvoidanceRound2",2016
183,186,"Tyler Aldridge",NA,4.58,14,306,"3PuttAvoidanceRound2",2016
183,162,"Luke List",NA,4.58,14,306,"3PuttAvoidanceRound2",2016
185,190,"Ryan Palmer",NA,4.63,10,216,"3PuttAvoidanceRound2",2016
185,189,"Harold Varner III",NA,4.63,15,324,"3PuttAvoidanceRound2",2016
187,176,"Steve Marino",NA,4.7,11,234,"3PuttAvoidanceRound2",2016
188,190,"Ollie Schniederjans",NA,4.76,6,126,"3PuttAvoidanceRound2",2016
189,197,"Danny Lee",NA,4.81,13,270,"3PuttAvoidanceRound2",2016
189,180,"Sam Saunders",NA,4.81,13,270,"3PuttAvoidanceRound2",2016
191,193,"Scott Brown",NA,4.9,15,306,"3PuttAvoidanceRound2",2016
191,186,"Bronson Burgoon",NA,4.9,15,306,"3PuttAvoidanceRound2",2016
191,186,"Jamie Lovemark",NA,4.9,15,306,"3PuttAvoidanceRound2",2016
194,193,"JB Holmes",NA,4.94,8,162,"3PuttAvoidanceRound2",2016
194,193,"Shane Lowry",NA,4.94,8,162,"3PuttAvoidanceRound2",2016
194,198,"Scott Pinckney",NA,4.94,16,324,"3PuttAvoidanceRound2",2016
197,199,"Ernie Els",NA,5,9,180,"3PuttAvoidanceRound2",2016
198,199,"Rob Oppenheim",NA,5.05,10,198,"3PuttAvoidanceRound2",2016
199,196,"Derek Ernst",NA,5.09,11,216,"3PuttAvoidanceRound2",2016
200,199,"Abraham Ancer",NA,5.56,11,198,"3PuttAvoidanceRound2",2016
200,199,"Matthew Fitzpatrick",NA,5.56,6,108,"3PuttAvoidanceRound2",2016
202,204,"Greg Owen",NA,6.17,20,324,"3PuttAvoidanceRound2",2016
203,199,"Jamie Donaldson",NA,6.35,8,126,"3PuttAvoidanceRound2",2016
204,205,"Charlie Beljan",NA,7.78,14,180,"3PuttAvoidanceRound2",2016
205,206,"Rory Sabbatini",NA,7.94,20,252,"3PuttAvoidanceRound2",2016
