"Par5BirdieorBetterLeaders_RANKTHISWEEK_2011","Par5BirdieorBetterLeaders_RANKLASTWEEK_2011","Par5BirdieorBetterLeaders_PLAYERNAME_2011","Par5BirdieorBetterLeaders_ROUNDS_2011","Par5BirdieorBetterLeaders_Pct_2011","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2011","Par5BirdieorBetterLeaders_PAR5HOLES_2011","stat_name","year"
48,48,"John Rollins",85,44.49,117,263,"Par5BirdieorBetterLeaders",2011
49,49,"Brendon de Jonge",105,44.48,145,326,"Par5BirdieorBetterLeaders",2011
49,49,"Carl Pettersson",95,44.48,125,281,"Par5BirdieorBetterLeaders",2011
51,51,"Keegan Bradley",91,44.4,123,277,"Par5BirdieorBetterLeaders",2011
52,52,"Andres Romero",77,44.3,101,228,"Par5BirdieorBetterLeaders",2011
53,53,"Jim Herman",69,44.29,97,219,"Par5BirdieorBetterLeaders",2011
54,54,"Brandt Snedeker",85,44.27,112,253,"Par5BirdieorBetterLeaders",2011
55,55,"Matt Bettencourt",84,44.19,114,258,"Par5BirdieorBetterLeaders",2011
56,56,"Billy Mayfair",94,44.07,130,295,"Par5BirdieorBetterLeaders",2011
57,57,"Davis Love III",70,43.96,91,207,"Par5BirdieorBetterLeaders",2011
58,58,"Cameron Tringale",110,43.81,145,331,"Par5BirdieorBetterLeaders",2011
59,59,"Rickie Fowler",84,43.67,107,245,"Par5BirdieorBetterLeaders",2011
60,60,"Harrison Frazar",58,43.64,72,165,"Par5BirdieorBetterLeaders",2011
61,61,"DJ Trahan",91,43.48,120,276,"Par5BirdieorBetterLeaders",2011
62,62,"DA Points",89,43.42,122,281,"Par5BirdieorBetterLeaders",2011
63,63,"Anthony Kim",72,43.41,89,205,"Par5BirdieorBetterLeaders",2011
64,64,"Kevin Stadler",88,43.36,124,286,"Par5BirdieorBetterLeaders",2011
65,65,"Jeff Overton",92,43.33,117,270,"Par5BirdieorBetterLeaders",2011
66,66,"Jarrod Lyle",83,43.3,113,261,"Par5BirdieorBetterLeaders",2011
67,67,"Joe Ogilvie",75,43.29,100,231,"Par5BirdieorBetterLeaders",2011
68,68,"Scott Stallings",84,43.08,112,260,"Par5BirdieorBetterLeaders",2011
69,69,"George McNeill",69,42.86,90,210,"Par5BirdieorBetterLeaders",2011
70,70,"Woody Austin",59,42.78,80,187,"Par5BirdieorBetterLeaders",2011
71,71,"Graeme McDowell",50,42.76,62,145,"Par5BirdieorBetterLeaders",2011
72,72,"Jerry Kelly",85,42.68,102,239,"Par5BirdieorBetterLeaders",2011
73,73,"Charlie Wi",83,42.64,110,258,"Par5BirdieorBetterLeaders",2011
74,74,"Sung Kang",63,42.49,82,193,"Par5BirdieorBetterLeaders",2011
75,75,"Derek Lamely",65,42.45,90,212,"Par5BirdieorBetterLeaders",2011
76,76,"John Senden",94,42.42,126,297,"Par5BirdieorBetterLeaders",2011
77,77,"Tommy Gainey",104,42.41,134,316,"Par5BirdieorBetterLeaders",2011
78,78,"Robert Karlsson",61,42.37,75,177,"Par5BirdieorBetterLeaders",2011
79,79,"Stuart Appleby",65,42.27,82,194,"Par5BirdieorBetterLeaders",2011
80,80,"John Merrick",71,42.23,87,206,"Par5BirdieorBetterLeaders",2011
81,81,"Chris Stroud",88,42.22,114,270,"Par5BirdieorBetterLeaders",2011
82,82,"Blake Adams",116,42.19,154,365,"Par5BirdieorBetterLeaders",2011
83,83,"Jimmy Walker",79,42.17,97,230,"Par5BirdieorBetterLeaders",2011
84,84,"Jason Dufner",78,41.99,97,231,"Par5BirdieorBetterLeaders",2011
85,85,"Roland Thatcher",67,41.9,88,210,"Par5BirdieorBetterLeaders",2011
86,86,"Geoff Ogilvy",69,41.88,80,191,"Par5BirdieorBetterLeaders",2011
87,87,"Marc Leishman",87,41.85,113,270,"Par5BirdieorBetterLeaders",2011
88,88,"David Toms",78,41.84,100,239,"Par5BirdieorBetterLeaders",2011
89,89,"Kevin Streelman",90,41.79,117,280,"Par5BirdieorBetterLeaders",2011
90,90,"Bill Lunde",92,41.78,127,304,"Par5BirdieorBetterLeaders",2011
91,91,"Aron Price",58,41.76,71,170,"Par5BirdieorBetterLeaders",2011
92,92,"Scott Piercy",78,41.74,101,242,"Par5BirdieorBetterLeaders",2011
93,93,"Jim Furyk",87,41.73,106,254,"Par5BirdieorBetterLeaders",2011
94,94,"Pat Perez",76,41.6,104,250,"Par5BirdieorBetterLeaders",2011
95,95,"Brian Davis",105,41.52,137,330,"Par5BirdieorBetterLeaders",2011
96,96,"Joseph Bramlett",73,41.48,95,229,"Par5BirdieorBetterLeaders",2011
97,97,"Ricky Barnes",78,41.23,94,228,"Par5BirdieorBetterLeaders",2011
98,98,"DJ Brigman",67,41.21,82,199,"Par5BirdieorBetterLeaders",2011
99,99,"Sean OHair",71,40.93,79,193,"Par5BirdieorBetterLeaders",2011
100,100,"Hunter Haas",96,40.89,128,313,"Par5BirdieorBetterLeaders",2011
101,101,"Tom Gillis",55,40.82,60,147,"Par5BirdieorBetterLeaders",2011
101,101,"Lee Janzen",62,40.82,80,196,"Par5BirdieorBetterLeaders",2011
103,103,"Kevin Kisner",70,40.74,88,216,"Par5BirdieorBetterLeaders",2011
104,104,"Charl Schwartzel",58,40.7,70,172,"Par5BirdieorBetterLeaders",2011
105,105,"Ernie Els",71,40.67,85,209,"Par5BirdieorBetterLeaders",2011
106,106,"Rod Pampling",72,40.64,89,219,"Par5BirdieorBetterLeaders",2011
107,107,"Zack Miller",86,40.59,110,271,"Par5BirdieorBetterLeaders",2011
108,108,"Tim Herron",85,40.32,102,253,"Par5BirdieorBetterLeaders",2011
109,109,"Brian Gay",90,40.29,110,273,"Par5BirdieorBetterLeaders",2011
110,110,"Jason Bohn",74,40.25,95,236,"Par5BirdieorBetterLeaders",2011
111,111,"Matt Jones",71,40.17,96,239,"Par5BirdieorBetterLeaders",2011
112,112,"Mark Wilson",89,40.15,106,264,"Par5BirdieorBetterLeaders",2011
113,113,"Scott McCarron",65,40.1,79,197,"Par5BirdieorBetterLeaders",2011
114,114,"Michael Bradley",74,39.91,89,223,"Par5BirdieorBetterLeaders",2011
115,115,"Kevin Chappell",78,39.84,98,246,"Par5BirdieorBetterLeaders",2011
116,116,"Cameron Beckman",71,39.82,88,221,"Par5BirdieorBetterLeaders",2011
117,117,"Greg Chalmers",88,39.78,107,269,"Par5BirdieorBetterLeaders",2011
118,118,"Alex Prugh",82,39.77,105,264,"Par5BirdieorBetterLeaders",2011
119,119,"Garrett Willis",71,39.73,87,219,"Par5BirdieorBetterLeaders",2011
120,120,"Nick OHern",89,39.72,112,282,"Par5BirdieorBetterLeaders",2011
121,121,"Chez Reavie",92,39.66,115,290,"Par5BirdieorBetterLeaders",2011
122,122,"Jim Renner",65,39.61,82,207,"Par5BirdieorBetterLeaders",2011
123,123,"Ryan Moore",79,39.57,91,230,"Par5BirdieorBetterLeaders",2011
124,124,"Alexandre Rocha",65,39.38,76,193,"Par5BirdieorBetterLeaders",2011
125,125,"Paul Stankowski",78,39.34,96,244,"Par5BirdieorBetterLeaders",2011
126,126,"Chad Campbell",99,39.32,116,295,"Par5BirdieorBetterLeaders",2011
127,127,"Kris Blanks",92,39.24,113,288,"Par5BirdieorBetterLeaders",2011
128,128,"Padraig Harrington",60,39.2,69,176,"Par5BirdieorBetterLeaders",2011
129,129,"Arjun Atwal",91,39.13,108,276,"Par5BirdieorBetterLeaders",2011
129,129,"Andres Gonzales",60,39.13,72,184,"Par5BirdieorBetterLeaders",2011
131,131,"Alex Cejka",59,39.11,79,202,"Par5BirdieorBetterLeaders",2011
132,132,"Freddie Jacobson",92,39.03,105,269,"Par5BirdieorBetterLeaders",2011
133,133,"Vaughn Taylor",89,38.99,108,277,"Par5BirdieorBetterLeaders",2011
134,134,"Shane Bertsch",62,38.92,72,185,"Par5BirdieorBetterLeaders",2011
135,135,"Martin Piller",63,38.89,77,198,"Par5BirdieorBetterLeaders",2011
136,136,"Justin Leonard",82,38.82,99,255,"Par5BirdieorBetterLeaders",2011
137,137,"Bryce Molder",82,38.76,100,258,"Par5BirdieorBetterLeaders",2011
138,138,"Tim Petrovic",88,38.71,108,279,"Par5BirdieorBetterLeaders",2011
139,139,"Trevor Immelman",84,38.65,97,251,"Par5BirdieorBetterLeaders",2011
140,140,"Stewart Cink",72,38.63,90,233,"Par5BirdieorBetterLeaders",2011
141,141,"Retief Goosen",50,38.56,59,153,"Par5BirdieorBetterLeaders",2011
142,142,"Heath Slocum",89,38.55,101,262,"Par5BirdieorBetterLeaders",2011
143,143,"Chris Riley",76,38.49,92,239,"Par5BirdieorBetterLeaders",2011
144,144,"Chris DiMarco",93,38.46,110,286,"Par5BirdieorBetterLeaders",2011
144,144,"Steve Elkington",50,38.46,65,169,"Par5BirdieorBetterLeaders",2011
146,146,"Dean Wilson",62,38.19,76,199,"Par5BirdieorBetterLeaders",2011
147,147,"Ben Martin",74,38.08,91,239,"Par5BirdieorBetterLeaders",2011
148,148,"James Driscoll",71,38.05,86,226,"Par5BirdieorBetterLeaders",2011
149,149,"KJ Choi",77,37.93,88,232,"Par5BirdieorBetterLeaders",2011
150,150,"Troy Matteson",91,37.92,113,298,"Par5BirdieorBetterLeaders",2011
151,151,"JJ Henry",96,37.91,116,306,"Par5BirdieorBetterLeaders",2011
151,151,"Ian Poulter",52,37.91,58,153,"Par5BirdieorBetterLeaders",2011
153,153,"Nate Smith",66,37.86,78,206,"Par5BirdieorBetterLeaders",2011
153,153,"Camilo Villegas",69,37.86,78,206,"Par5BirdieorBetterLeaders",2011
155,155,"Billy Horschel",75,37.82,90,238,"Par5BirdieorBetterLeaders",2011
156,156,"Ben Curtis",66,37.76,74,196,"Par5BirdieorBetterLeaders",2011
157,157,"Johnson Wagner",81,37.66,90,239,"Par5BirdieorBetterLeaders",2011
158,158,"Will Strickler",51,37.58,59,157,"Par5BirdieorBetterLeaders",2011
159,159,"Troy Merritt",63,37.56,74,197,"Par5BirdieorBetterLeaders",2011
160,160,"Michael Thompson",79,37.19,90,242,"Par5BirdieorBetterLeaders",2011
161,161,"David Hearn",88,36.92,96,260,"Par5BirdieorBetterLeaders",2011
162,162,"JP Hayes",56,36.9,69,187,"Par5BirdieorBetterLeaders",2011
163,163,"Joe Durant",71,36.82,81,220,"Par5BirdieorBetterLeaders",2011
164,164,"David Mathis",83,36.8,92,250,"Par5BirdieorBetterLeaders",2011
165,165,"Ben Crane",76,36.79,78,212,"Par5BirdieorBetterLeaders",2011
166,166,"Scott Gutschewski",67,36.62,78,213,"Par5BirdieorBetterLeaders",2011
167,167,"Michael Putnam",67,36.59,75,205,"Par5BirdieorBetterLeaders",2011
168,168,"Kent Jones",76,36.53,80,219,"Par5BirdieorBetterLeaders",2011
169,169,"Robert Allenby",84,36.44,90,247,"Par5BirdieorBetterLeaders",2011
170,170,"Ryuji Imada",83,36.33,93,256,"Par5BirdieorBetterLeaders",2011
171,171,"William McGirt",103,36.25,112,309,"Par5BirdieorBetterLeaders",2011
172,172,"Stephen Ames",69,36.11,78,216,"Par5BirdieorBetterLeaders",2011
173,173,"Michael Connell",76,35.68,81,227,"Par5BirdieorBetterLeaders",2011
174,174,"Briny Baird",60,35.59,63,177,"Par5BirdieorBetterLeaders",2011
175,175,"Matt McQuillan",59,35.56,64,180,"Par5BirdieorBetterLeaders",2011
176,176,"David Duval",67,34.56,75,217,"Par5BirdieorBetterLeaders",2011
177,177,"Rocco Mediate",53,34.27,61,178,"Par5BirdieorBetterLeaders",2011
178,178,"Rich Beem",53,33.53,57,170,"Par5BirdieorBetterLeaders",2011
178,178,"Marc Turnesa",54,33.53,56,167,"Par5BirdieorBetterLeaders",2011
180,180,"Nathan Green",81,32.92,80,243,"Par5BirdieorBetterLeaders",2011
181,181,"Justin Hicks",60,32.42,59,182,"Par5BirdieorBetterLeaders",2011
182,182,"Daniel Summerhays",75,31.8,76,239,"Par5BirdieorBetterLeaders",2011
183,183,"Shaun Micheel",77,31.67,76,240,"Par5BirdieorBetterLeaders",2011
184,184,"Colt Knost",80,30.61,75,245,"Par5BirdieorBetterLeaders",2011
185,185,"Richard Johnson",64,30.35,61,201,"Par5BirdieorBetterLeaders",2011
186,186,"Paul Goydos",81,29.62,77,260,"Par5BirdieorBetterLeaders",2011
