"Par4BirdieorBetterLeaders_RANKTHISWEEK_2013","Par4BirdieorBetterLeaders_RANKLASTWEEK_2013","Par4BirdieorBetterLeaders_PLAYERNAME_2013","Par4BirdieorBetterLeaders_ROUNDS_2013","Par4BirdieorBetterLeaders_Pct_2013","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2013","Par4BirdieorBetterLeaders_PAR4HOLES_2013","stat_name","year"
90,90,"Martin Flores",83,15.7,141,898,"Par4BirdieorBetterLeaders",2013
91,91,"James Hahn",78,15.69,123,784,"Par4BirdieorBetterLeaders",2013
92,92,"Marc Leishman",77,15.58,132,847,"Par4BirdieorBetterLeaders",2013
93,93,"Greg Chalmers",77,15.57,121,777,"Par4BirdieorBetterLeaders",2013
93,93,"John Merrick",79,15.57,133,854,"Par4BirdieorBetterLeaders",2013
95,95,"Carl Pettersson",82,15.52,135,870,"Par4BirdieorBetterLeaders",2013
96,96,"Hunter Mahan",91,15.51,143,922,"Par4BirdieorBetterLeaders",2013
97,97,"Jim Herman",59,15.5,93,600,"Par4BirdieorBetterLeaders",2013
98,98,"Steven Bowditch",67,15.43,108,700,"Par4BirdieorBetterLeaders",2013
98,98,"Ryo Ishikawa",72,15.43,116,752,"Par4BirdieorBetterLeaders",2013
100,100,"Stuart Appleby",88,15.41,139,902,"Par4BirdieorBetterLeaders",2013
100,100,"DH Lee",65,15.41,108,701,"Par4BirdieorBetterLeaders",2013
102,102,"Greg Owen",73,15.4,118,766,"Par4BirdieorBetterLeaders",2013
103,103,"DJ Trahan",48,15.38,76,494,"Par4BirdieorBetterLeaders",2013
104,104,"Brendan Steele",86,15.34,135,880,"Par4BirdieorBetterLeaders",2013
105,105,"Charlie Beljan",62,15.32,102,666,"Par4BirdieorBetterLeaders",2013
105,105,"Angel Cabrera",73,15.32,121,790,"Par4BirdieorBetterLeaders",2013
107,107,"Robert Streb",75,15.23,117,768,"Par4BirdieorBetterLeaders",2013
108,108,"Stewart Cink",71,15.22,116,762,"Par4BirdieorBetterLeaders",2013
108,108,"Troy Matteson",68,15.22,107,703,"Par4BirdieorBetterLeaders",2013
110,110,"Luke List",65,15.19,98,645,"Par4BirdieorBetterLeaders",2013
111,111,"Rod Pampling",46,15.18,68,448,"Par4BirdieorBetterLeaders",2013
112,112,"William McGirt",75,15.16,122,805,"Par4BirdieorBetterLeaders",2013
113,113,"Luke Guthrie",82,15.15,133,878,"Par4BirdieorBetterLeaders",2013
114,114,"Steve LeBrun",66,15.11,100,662,"Par4BirdieorBetterLeaders",2013
115,115,"Darron Stiles",51,15.09,80,530,"Par4BirdieorBetterLeaders",2013
116,116,"Scott Gardiner",61,15.08,95,630,"Par4BirdieorBetterLeaders",2013
117,117,"Doug LaBelle II",72,15.06,114,757,"Par4BirdieorBetterLeaders",2013
118,118,"Tim Herron",45,15.02,73,486,"Par4BirdieorBetterLeaders",2013
119,119,"Kevin Streelman",86,14.88,139,934,"Par4BirdieorBetterLeaders",2013
120,120,"Jonas Blixt",76,14.87,124,834,"Par4BirdieorBetterLeaders",2013
121,121,"Ben Curtis",59,14.86,92,619,"Par4BirdieorBetterLeaders",2013
122,122,"Stephen Ames",49,14.85,79,532,"Par4BirdieorBetterLeaders",2013
123,123,"Aaron Baddeley",68,14.84,103,694,"Par4BirdieorBetterLeaders",2013
123,123,"Tim Clark",64,14.84,100,674,"Par4BirdieorBetterLeaders",2013
125,125,"Martin Laird",68,14.82,107,722,"Par4BirdieorBetterLeaders",2013
126,126,"Bud Cauley",67,14.81,100,675,"Par4BirdieorBetterLeaders",2013
126,126,"Derek Ernst",58,14.81,93,628,"Par4BirdieorBetterLeaders",2013
126,126,"John Huh",88,14.81,142,959,"Par4BirdieorBetterLeaders",2013
126,126,"David Lynn",70,14.81,109,736,"Par4BirdieorBetterLeaders",2013
130,130,"Bob Estes",66,14.79,105,710,"Par4BirdieorBetterLeaders",2013
131,131,"Aaron Watkins",46,14.77,70,474,"Par4BirdieorBetterLeaders",2013
132,132,"Seung Yul Noh",71,14.66,105,716,"Par4BirdieorBetterLeaders",2013
133,133,"Peter Hanson",45,14.58,70,480,"Par4BirdieorBetterLeaders",2013
134,134,"Andres Romero",63,14.56,92,632,"Par4BirdieorBetterLeaders",2013
135,135,"Cameron Percy",68,14.55,104,715,"Par4BirdieorBetterLeaders",2013
136,136,"Graeme McDowell",53,14.5,78,538,"Par4BirdieorBetterLeaders",2013
137,137,"Cameron Tringale",80,14.44,123,852,"Par4BirdieorBetterLeaders",2013
138,138,"Ben Kohles",75,14.38,109,758,"Par4BirdieorBetterLeaders",2013
139,139,"JJ Henry",83,14.37,126,877,"Par4BirdieorBetterLeaders",2013
140,140,"Ben Crane",62,14.33,91,635,"Par4BirdieorBetterLeaders",2013
140,140,"Shawn Stefani",63,14.33,98,684,"Par4BirdieorBetterLeaders",2013
142,142,"Geoff Ogilvy",57,14.29,86,602,"Par4BirdieorBetterLeaders",2013
143,143,"Brandt Jobe",62,14.24,90,632,"Par4BirdieorBetterLeaders",2013
144,144,"Alistair Presnell",59,14.22,87,612,"Par4BirdieorBetterLeaders",2013
145,145,"Martin Kaymer",61,14.13,91,644,"Par4BirdieorBetterLeaders",2013
146,146,"Mark Wilson",56,14.11,80,567,"Par4BirdieorBetterLeaders",2013
147,147,"Ernie Els",63,14.05,95,676,"Par4BirdieorBetterLeaders",2013
148,148,"Fabian Gomez",65,14,97,693,"Par4BirdieorBetterLeaders",2013
149,149,"Robert Karlsson",56,13.88,78,562,"Par4BirdieorBetterLeaders",2013
150,150,"Justin Bolli",59,13.82,81,586,"Par4BirdieorBetterLeaders",2013
151,151,"Lucas Glover",65,13.79,95,689,"Par4BirdieorBetterLeaders",2013
151,151,"David Mathis",71,13.79,100,725,"Par4BirdieorBetterLeaders",2013
153,153,"Ricky Barnes",74,13.77,104,755,"Par4BirdieorBetterLeaders",2013
154,154,"Robert Allenby",58,13.76,82,596,"Par4BirdieorBetterLeaders",2013
155,155,"Brian Stuard",78,13.73,109,794,"Par4BirdieorBetterLeaders",2013
156,156,"Tom Gillis",69,13.66,97,710,"Par4BirdieorBetterLeaders",2013
157,157,"John Senden",79,13.64,114,836,"Par4BirdieorBetterLeaders",2013
158,158,"Chad Campbell",78,13.63,112,822,"Par4BirdieorBetterLeaders",2013
159,159,"Michael Thompson",66,13.61,98,720,"Par4BirdieorBetterLeaders",2013
160,160,"YE Yang",56,13.59,84,618,"Par4BirdieorBetterLeaders",2013
161,161,"Vijay Singh",61,13.48,89,660,"Par4BirdieorBetterLeaders",2013
162,162,"Scott Brown",65,13.41,92,686,"Par4BirdieorBetterLeaders",2013
163,163,"Nicolas Colsaerts",50,13.4,69,515,"Par4BirdieorBetterLeaders",2013
164,164,"Richard Lee",81,13.27,108,814,"Par4BirdieorBetterLeaders",2013
165,165,"Lee Williams",62,13.26,85,641,"Par4BirdieorBetterLeaders",2013
166,166,"Padraig Harrington",52,13.15,71,540,"Par4BirdieorBetterLeaders",2013
167,167,"Henrik Norlander",70,13.13,96,731,"Par4BirdieorBetterLeaders",2013
168,168,"Scott Langley",79,13.03,105,806,"Par4BirdieorBetterLeaders",2013
169,169,"Johnson Wagner",64,13.02,84,645,"Par4BirdieorBetterLeaders",2013
170,170,"Eric Meierdierks",48,12.96,63,486,"Par4BirdieorBetterLeaders",2013
171,171,"Casey Wittenberg",72,12.63,95,752,"Par4BirdieorBetterLeaders",2013
172,172,"Will Claxton",67,12.61,85,674,"Par4BirdieorBetterLeaders",2013
173,173,"Jin Park",52,12.55,67,534,"Par4BirdieorBetterLeaders",2013
174,174,"Kyle Stanley",71,12.52,96,767,"Par4BirdieorBetterLeaders",2013
175,175,"Colt Knost",69,12.1,84,694,"Par4BirdieorBetterLeaders",2013
176,176,"Michael Bradley",56,12.09,67,554,"Par4BirdieorBetterLeaders",2013
177,177,"Bobby Gates",49,11.59,56,483,"Par4BirdieorBetterLeaders",2013
178,178,"Trevor Immelman",73,11.17,82,734,"Par4BirdieorBetterLeaders",2013
179,179,"Andrew Svoboda",46,11.09,53,478,"Par4BirdieorBetterLeaders",2013
180,180,"Sean OHair",56,10.55,63,597,"Par4BirdieorBetterLeaders",2013
