"CarryDistance_RANKTHISWEEK_2007","CarryDistance_RANKLASTWEEK_2007","CarryDistance_PLAYERNAME_2007","CarryDistance_ROUNDS_2007","CarryDistance_AVG_2007","CarryDistance_TOTALDISTTOIMPACT_2007","CarryDistance_TOTALATTEMPTS_2007","CarryDistance_LONGESTCARRYDISTANCE_2007","CarryDistance_SHORTESTCARRYDISTANCE_2007","stat_name","year"
47,NA,"Daniel Chopra",106,273.7,15055.8,55,303.7,242.3,"CarryDistance",2007
50,NA,"Brendon de Jonge",76,273.2,8196.3,30,300.9,208.2,"CarryDistance",2007
50,NA,"Greg Owen",81,273.2,9287.8,34,301.5,229.1,"CarryDistance",2007
50,NA,"John Rollins",102,273.2,12019.2,44,303.8,231.9,"CarryDistance",2007
53,NA,"Rich Beem",89,273,12285.8,45,308.1,246.7,"CarryDistance",2007
54,NA,"Ted Purdy",102,272.9,12552.9,46,314.5,239.7,"CarryDistance",2007
54,NA,"Brett Quigley",79,272.9,9007.3,33,300.4,222.3,"CarryDistance",2007
56,NA,"Jeff Overton",60,272.5,8446.2,31,306.6,212.1,"CarryDistance",2007
57,NA,"Bryce Molder",56,272.3,5990.2,22,311.1,223.9,"CarryDistance",2007
58,NA,"Steve Marino",106,272.2,11976.9,44,303,231.3,"CarryDistance",2007
59,NA,"Jason Schultz",63,271.7,7064.5,26,286.9,238.1,"CarryDistance",2007
60,NA,"Steve Allan",63,271.4,8142.3,30,296.5,250.5,"CarryDistance",2007
61,NA,"Tim Herron",98,271.3,14919.5,55,292.6,244.5,"CarryDistance",2007
62,NA,"JJ Henry",86,271.1,9761.1,36,301.8,242.8,"CarryDistance",2007
63,NA,"Will Ma Kenzie",100,271,12735.7,47,314.5,239.4,"CarryDistance",2007
64,NA,"Phil Mickelson",73,270.8,5415.4,20,301,208.4,"CarryDistance",2007
65,NA,"Kenny Perry",83,270.4,11087.3,41,286.6,252,"CarryDistance",2007
66,NA,"Peter Lonard",85,270.3,11891.3,44,303.8,222.4,"CarryDistance",2007
66,NA,"Carl Pettersson",111,270.3,16489.3,61,311.4,237.8,"CarryDistance",2007
66,NA,"Kevin Sutherland",85,270.3,12432,46,301.8,224.8,"CarryDistance",2007
69,NA,"Mark Calcavecchia",93,270.2,11350,42,294.9,234.1,"CarryDistance",2007
70,NA,"Michael Putnam",96,270.1,10262.1,38,307.3,245.3,"CarryDistance",2007
70,NA,"Michael Sim",52,270.1,5671.7,21,294.5,241.7,"CarryDistance",2007
72,NA,"Luke Donald",69,270,8641.5,32,307.1,241.6,"CarryDistance",2007
73,NA,"JP Hayes",89,269.9,11877.7,44,293.5,246.5,"CarryDistance",2007
74,NA,"Billy Andrade",88,269.8,14569.8,54,298,225.9,"CarryDistance",2007
75,NA,"Bubba Dickerson",51,269.6,4853.5,18,286,248.3,"CarryDistance",2007
75,NA,"George McNeill",95,269.6,12670.3,47,298,230.8,"CarryDistance",2007
77,NA,"Alex Cejka",80,268.9,11563.1,43,294.2,240.9,"CarryDistance",2007
78,NA,"John Merrick",92,268.8,12903.1,48,297.4,237,"CarryDistance",2007
79,NA,"Sergio Garcia",68,268.7,9942.2,37,307,213.1,"CarryDistance",2007
80,NA,"Joey Sindelar",75,268.5,11545.9,43,298.8,210.2,"CarryDistance",2007
80,NA,"Chris Stroud",66,268.5,6713,25,297.2,244.2,"CarryDistance",2007
82,NA,"Chris Tidland",59,268.3,9122.3,34,300.7,216.9,"CarryDistance",2007
83,NA,"Jason Bohn",57,268.2,8582.4,32,300,227.6,"CarryDistance",2007
84,NA,"Lee Janzen",66,268.1,8312.3,31,300,235.9,"CarryDistance",2007
85,NA,"Joe Durant",88,268,12061,45,313.2,219.8,"CarryDistance",2007
86,NA,"Brian Bateman",55,267.8,6426.3,24,289.9,240.5,"CarryDistance",2007
86,NA,"DJ Brigman",67,267.8,8300.5,31,294.6,241.1,"CarryDistance",2007
88,NA,"KJ Choi",87,267.6,12845.9,48,292.4,237.6,"CarryDistance",2007
89,NA,"Ryan Moore",92,267.4,11767,44,292.3,221.5,"CarryDistance",2007
89,NA,"Boo Weekley",101,267.4,8558,32,293.7,220.4,"CarryDistance",2007
91,NA,"Jonathan Byrd",73,267.1,8813.2,33,294.4,218.2,"CarryDistance",2007
92,NA,"Arron Oberholser",69,267,8542.6,32,285.8,239.1,"CarryDistance",2007
93,NA,"Frank Lickliter II",95,266.9,15214.2,57,297.9,240.9,"CarryDistance",2007
94,NA,"Jeff Gove",103,266.8,12806.5,48,299.6,209.6,"CarryDistance",2007
95,NA,"Chad Campbell",96,266.6,10397.1,39,316.9,213.7,"CarryDistance",2007
95,NA,"Joe Ogilvie",102,266.6,13330.3,50,292.5,228.7,"CarryDistance",2007
97,NA,"Trevor Immelman",74,266.5,8794.5,33,302.6,230.5,"CarryDistance",2007
98,NA,"Eric Axley",107,266.4,11720.4,44,302.1,240.6,"CarryDistance",2007
99,NA,"Jarrod Lyle",77,266.1,11444,43,290.3,230,"CarryDistance",2007
100,NA,"Steve Stricker",81,266,12501.1,47,285.5,238,"CarryDistance",2007
101,NA,"Rory Sabbatini",81,265.8,7177.6,27,304.9,237.9,"CarryDistance",2007
102,NA,"Briny Baird",115,265.7,14349.1,54,300.4,232.3,"CarryDistance",2007
103,NA,"Rod Pampling",92,265.6,12217,46,311.3,234.5,"CarryDistance",2007
103,NA,"Darron Stiles",65,265.6,8233.8,31,298.7,242.1,"CarryDistance",2007
105,NA,"Justin Rose",63,265.4,6635.4,25,295.3,225.9,"CarryDistance",2007
106,NA,"Kent Jones",97,265.3,14592.3,55,290.5,223.5,"CarryDistance",2007
107,NA,"Marco Dawson",73,264.9,7417.4,28,301.1,244.5,"CarryDistance",2007
107,NA,"Jeff Maggert",79,264.9,10332.7,39,297.6,245.4,"CarryDistance",2007
107,NA,"Mike Weir",82,264.9,8476.2,32,281,243.9,"CarryDistance",2007
107,NA,"Mark Wilson",87,264.9,14832.2,56,290.7,228.3,"CarryDistance",2007
111,NA,"Stephen Ames",81,264.8,6620.1,25,304.3,236.4,"CarryDistance",2007
112,NA,"Jaco Van Zyl",51,264.7,6089,23,285,241.2,"CarryDistance",2007
113,NA,"Jose Maria Olazabal",52,264.4,5287.1,20,285.6,238.6,"CarryDistance",2007
114,NA,"Cliff Kresge",107,264.2,16646.2,63,290.4,223.7,"CarryDistance",2007
115,NA,"Brandt Snedeker",105,264.1,14522.8,55,290.9,239.1,"CarryDistance",2007
116,NA,"Rich Barcelo",80,264,10294.9,39,293.8,231.9,"CarryDistance",2007
116,NA,"Cameron Beckman",96,264,11880.7,45,299.3,225,"CarryDistance",2007
116,NA,"Jeff Brehaut",59,264,8185.5,31,292.2,238,"CarryDistance",2007
116,NA,"Vaughn Taylor",91,264,11086.1,42,291.7,234.6,"CarryDistance",2007
120,NA,"Jesper Parnevik",88,263.6,10807.7,41,289.7,237.4,"CarryDistance",2007
121,NA,"Woody Austin",95,263.5,12119,46,288.2,236.9,"CarryDistance",2007
122,NA,"Rocco Mediate",72,263.4,10797.4,41,284,236,"CarryDistance",2007
123,NA,"Tom Johnson",74,263.1,8156.4,31,293.1,207.7,"CarryDistance",2007
124,NA,"Mark Hensby",81,262.8,12086.8,46,299.8,228.1,"CarryDistance",2007
124,NA,"Kirk Triplett",77,262.8,14455,55,287.9,239.5,"CarryDistance",2007
126,NA,"Billy Mayfair",98,262.7,13662.6,52,290.5,238.2,"CarryDistance",2007
126,NA,"Duffy Waldorf",69,262.7,8144.5,31,289.2,234.8,"CarryDistance",2007
128,NA,"David Branshaw",83,262.3,10491.6,40,292.8,224.5,"CarryDistance",2007
129,NA,"Jim Rutledge",59,262.1,3932.2,15,274.2,240.3,"CarryDistance",2007
130,NA,"Johnson Wagner",97,261.9,11784.1,45,297,222.6,"CarryDistance",2007
130,NA,"Jay Williamson",50,261.9,6809,26,292.5,238.5,"CarryDistance",2007
132,NA,"Bob Heintz",85,261.7,10206.8,39,296.1,241.5,"CarryDistance",2007
132,NA,"David Toms",80,261.7,13084.4,50,286.7,239.6,"CarryDistance",2007
134,NA,"Freddie Jacobson",70,261.5,7059.7,27,286.3,229.4,"CarryDistance",2007
134,NA,"Tom Lehman",62,261.5,8630.6,33,286.2,232.9,"CarryDistance",2007
134,NA,"Steve Wheatcroft",73,261.5,8107.4,31,290.4,233.1,"CarryDistance",2007
137,NA,"Ryuji Imada",104,261.4,15944.7,61,286.4,213.7,"CarryDistance",2007
138,NA,"Jason Dufner",100,261.3,11759.9,45,298.6,213.4,"CarryDistance",2007
138,NA,"Shaun Micheel",91,261.3,8623.7,33,284.7,232.2,"CarryDistance",2007
140,NA,"Ryan Armour",107,261.1,14621.3,56,311.1,191.3,"CarryDistance",2007
141,NA,"Anders Hansen",55,260.7,6517,25,278.2,217.5,"CarryDistance",2007
142,NA,"Tommy Armour III",81,260.6,10162.3,39,303.9,219.2,"CarryDistance",2007
142,NA,"Steve Lowery",74,260.6,11205.6,43,296.8,205.2,"CarryDistance",2007
144,NA,"Michael Allen",74,260,10140,39,299.8,219.4,"CarryDistance",2007
144,NA,"Chris DiMarco",79,260,8318.5,32,287.1,224.4,"CarryDistance",2007
146,NA,"Jim Furyk",84,259.9,12993.8,50,287.5,227,"CarryDistance",2007
147,NA,"Ian Poulter",63,259.7,7012.6,27,277.8,235.2,"CarryDistance",2007
148,NA,"Craig Lile",77,259.5,10900.8,42,314.9,227.3,"CarryDistance",2007
149,NA,"Dicky Pride",71,259.3,10113,39,291.7,215.9,"CarryDistance",2007
150,NA,"Ken Duke",112,259.1,10622.4,41,283.6,229.2,"CarryDistance",2007
151,NA,"Tim Petrovic",106,259,12173.6,47,290.8,222.3,"CarryDistance",2007
152,NA,"Parker McLachlin",83,258.9,8804.3,34,288.8,217.5,"CarryDistance",2007
153,NA,"Brian Davis",101,258.7,13969.6,54,280.4,227.6,"CarryDistance",2007
153,NA,"Steve Flesch",100,258.7,10867.1,42,281.4,233.9,"CarryDistance",2007
153,NA,"Kevin Na",84,258.7,10346.8,40,287.4,211.8,"CarryDistance",2007
153,NA,"Charlie Wi",90,258.7,13194.5,51,278.3,230.9,"CarryDistance",2007
157,NA,"Nathan Green",103,258.5,13181.5,51,282.6,195.4,"CarryDistance",2007
158,NA,"Jeff Quinney",95,258.4,12659.6,49,279.7,221,"CarryDistance",2007
159,NA,"Jerry Kelly",101,258.1,13420.2,52,287.6,223.1,"CarryDistance",2007
159,NA,"Dean Wilson",92,258.1,9548.1,37,295.8,215.3,"CarryDistance",2007
161,NA,"Daisuke Maruyama",86,257.7,12628,49,299.9,214.1,"CarryDistance",2007
162,NA,"Nick OHern",72,257.6,9530,37,282.3,219.1,"CarryDistance",2007
163,NA,"Justin Leonard",95,257.4,15188.2,59,283.6,214.6,"CarryDistance",2007
164,NA,"John Mallinger",96,257.3,12867,50,296.8,233.6,"CarryDistance",2007
165,NA,"Tom Pernice Jr",104,257,14133.4,55,294.9,228.1,"CarryDistance",2007
166,NA,"Tripp Isenhour",86,256.8,8988.3,35,278,232.5,"CarryDistance",2007
167,NA,"Ben Curtis",80,256.7,10269.1,40,279.9,228.6,"CarryDistance",2007
168,NA,"Bob Tway",103,256.6,11547.2,45,289.4,207.6,"CarryDistance",2007
169,NA,"Robert Gamez",88,256.3,10253.4,40,286.8,205,"CarryDistance",2007
170,NA,"Zach Johnson",76,256,11519.1,45,279,231.1,"CarryDistance",2007
171,NA,"Heath Slocum",101,255.9,15096.7,59,273.5,229.6,"CarryDistance",2007
172,NA,"Stephen Leaney",82,255.8,8953.7,35,288.8,231,"CarryDistance",2007
173,NA,"Chris Riley",59,253.8,5076.9,20,295.7,225.1,"CarryDistance",2007
174,NA,"Tim Clark",66,253.3,10383.4,41,275.4,232.3,"CarryDistance",2007
175,NA,"Matt Kuchar",85,253.2,8355.3,33,285.9,202.3,"CarryDistance",2007
176,NA,"Bob Estes",88,252.9,10117.5,40,276.3,226.3,"CarryDistance",2007
177,NA,"Mark Brooks",53,252.8,6066.3,24,286.1,222.6,"CarryDistance",2007
178,NA,"Richard Johnson",93,252.6,8336.8,33,287.1,217.3,"CarryDistance",2007
179,NA,"Doug LaBelle II",104,252.2,13116.9,52,274.6,223.2,"CarryDistance",2007
180,NA,"Shigeki Maruyama",84,252,9325.4,37,283.4,215.4,"CarryDistance",2007
181,NA,"Scott Verplank",82,251.3,9550.6,38,272.3,230.5,"CarryDistance",2007
182,NA,"Glen Day",85,251,9787.5,39,278.4,225.1,"CarryDistance",2007
183,NA,"Jeff Sluman",60,250.4,5259.1,21,270,221.4,"CarryDistance",2007
184,NA,"Bart Bryant",87,249.3,11965.9,48,273.8,219.8,"CarryDistance",2007
185,NA,"Paul Gow",70,249.2,6977.3,28,276.4,218.8,"CarryDistance",2007
186,NA,"Steve Elkington",87,249,8466,34,263.9,223.6,"CarryDistance",2007
187,NA,"Michael Boyd",61,247.9,7435.6,30,272.5,224.8,"CarryDistance",2007
188,NA,"Craig Kanada",109,247.7,15359.6,62,278,218,"CarryDistance",2007
189,NA,"Tom Byrum",50,247.4,6184.6,25,268.7,227.5,"CarryDistance",2007
190,NA,"Fred Funk",65,246.1,9353.4,38,261,223.3,"CarryDistance",2007
191,NA,"Paul Goydos",60,245.8,9093.7,37,265.8,213.5,"CarryDistance",2007
192,NA,"Craig Bowden",78,245.7,9829.6,40,267.8,218.4,"CarryDistance",2007
193,NA,"Corey Pavin",81,244.4,7577.5,31,274.1,199.7,"CarryDistance",2007
194,NA,"Brian Gay",107,244.3,12949.8,53,264.5,220.4,"CarryDistance",2007
195,NA,"Jose Coceres",50,243.7,8043,33,267.4,202.4,"CarryDistance",2007
196,NA,"Gavin Coles",87,242.6,9460,39,259.6,210.9,"CarryDistance",2007
