"Approachesfrom100125yardsRgh_RANKTHISWEEK_2013","Approachesfrom100125yardsRgh_RANKLASTWEEK_2013","Approachesfrom100125yardsRgh_PLAYERNAME_2013","Approachesfrom100125yardsRgh_ROUNDS_2013","Approachesfrom100125yardsRgh_AVG_2013","Approachesfrom100125yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom100125yardsRgh_OFATTEMPTS_2013","Approachesfrom100125yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Tiger Woods",61,NA,83.583,8,-5,"Approachesfrom100125yardsRgh",2013
2,2,"Camilo Villegas",79,NA,339.25,21,-4,"Approachesfrom100125yardsRgh",2013
3,3,"Scott Langley",79,NA,445.75,26,-4,"Approachesfrom100125yardsRgh",2013
4,4,"Martin Laird",68,NA,376.333,19,3,"Approachesfrom100125yardsRgh",2013
5,5,"Justin Leonard",86,NA,428.083,20,-5,"Approachesfrom100125yardsRgh",2013
6,6,"Rickie Fowler",75,NA,608.167,28,-5,"Approachesfrom100125yardsRgh",2013
7,7,"Stephen Ames",49,NA,262.333,12,-2,"Approachesfrom100125yardsRgh",2013
8,8,"Rod Pampling",46,NA,374.833,17,0,"Approachesfrom100125yardsRgh",2013
9,9,"Sangmoon Bae",83,NA,631.25,28,-6,"Approachesfrom100125yardsRgh",2013
10,10,"Vijay Singh",61,NA,294.25,13,0,"Approachesfrom100125yardsRgh",2013
11,11,"Jason Kokrak",78,NA,740.167,32,2,"Approachesfrom100125yardsRgh",2013
11,11,"Nick Watney",88,NA,695.417,30,-2,"Approachesfrom100125yardsRgh",2013
13,13,"Ryo Ishikawa",72,NA,568.5,24,-4,"Approachesfrom100125yardsRgh",2013
13,13,"Henrik Stenson",65,NA,283.833,12,-1,"Approachesfrom100125yardsRgh",2013
15,15,"Stewart Cink",71,NA,474.417,20,-6,"Approachesfrom100125yardsRgh",2013
15,15,"Bubba Watson",76,NA,997.5,42,2,"Approachesfrom100125yardsRgh",2013
17,17,"Marc Leishman",77,NA,597.167,25,1,"Approachesfrom100125yardsRgh",2013
17,17,"Vaughn Taylor",50,NA,453.75,19,1,"Approachesfrom100125yardsRgh",2013
17,17,"David Toms",49,NA,310.417,13,0,"Approachesfrom100125yardsRgh",2013
20,20,"Jason Day",86,NA,768.917,32,-1,"Approachesfrom100125yardsRgh",2013
20,20,"Russell Henley",80,NA,480.25,20,-1,"Approachesfrom100125yardsRgh",2013
20,20,"Luke List",65,NA,695.083,29,-2,"Approachesfrom100125yardsRgh",2013
23,23,"Jordan Spieth",82,NA,409.083,17,-3,"Approachesfrom100125yardsRgh",2013
24,24,"Jim Herman",59,NA,506.917,21,0,"Approachesfrom100125yardsRgh",2013
25,25,"Justin Bolli",59,NA,534.25,22,-3,"Approachesfrom100125yardsRgh",2013
26,26,"Luke Donald",60,NA,291.75,12,-1,"Approachesfrom100125yardsRgh",2013
26,26,"Bobby Gates",49,NA,583.583,24,0,"Approachesfrom100125yardsRgh",2013
28,28,"Roberto Castro",97,NA,684.083,28,-3,"Approachesfrom100125yardsRgh",2013
29,29,"Colt Knost",69,NA,591.417,24,5,"Approachesfrom100125yardsRgh",2013
30,30,"Tim Herron",45,NA,520.417,21,1,"Approachesfrom100125yardsRgh",2013
31,31,"Rory Sabbatini",86,NA,918.333,37,2,"Approachesfrom100125yardsRgh",2013
31,31,"Kevin Stadler",83,NA,919.583,37,-5,"Approachesfrom100125yardsRgh",2013
33,33,"Robert Karlsson",56,NA,448.917,18,2,"Approachesfrom100125yardsRgh",2013
34,34,"Freddie Jacobson",63,NA,528.25,21,-6,"Approachesfrom100125yardsRgh",2013
35,35,"David Hearn",88,NA,656.333,26,4,"Approachesfrom100125yardsRgh",2013
36,36,"Derek Ernst",58,NA,480.833,19,1,"Approachesfrom100125yardsRgh",2013
37,37,"Robert Allenby",58,NA,457,18,4,"Approachesfrom100125yardsRgh",2013
37,37,"Eric Meierdierks",48,NA,635.917,25,1,"Approachesfrom100125yardsRgh",2013
37,37,"Daniel Summerhays",83,NA,889.417,35,-7,"Approachesfrom100125yardsRgh",2013
40,40,"Nicolas Colsaerts",50,NA,765.5,30,0,"Approachesfrom100125yardsRgh",2013
41,41,"Phil Mickelson",78,NA,871.583,34,0,"Approachesfrom100125yardsRgh",2013
42,42,"Robert Garrigus",69,NA,724.75,28,-1,"Approachesfrom100125yardsRgh",2013
42,42,"Luke Guthrie",82,NA,595.917,23,4,"Approachesfrom100125yardsRgh",2013
42,42,"Richard Lee",81,NA,596.5,23,-3,"Approachesfrom100125yardsRgh",2013
45,45,"Scott Brown",65,NA,601.417,23,5,"Approachesfrom100125yardsRgh",2013
45,45,"Graham DeLaet",94,NA,706.333,27,1,"Approachesfrom100125yardsRgh",2013
45,45,"Nicholas Thompson",99,NA,966.917,37,7,"Approachesfrom100125yardsRgh",2013
48,48,"Michael Bradley",56,NA,448.417,17,4,"Approachesfrom100125yardsRgh",2013
48,48,"Jeff Overton",78,NA,1081.75,41,3,"Approachesfrom100125yardsRgh",2013
50,50,"Ernie Els",63,NA,503.917,19,-2,"Approachesfrom100125yardsRgh",2013
50,50,"Doug LaBelle II",72,NA,582.833,22,-1,"Approachesfrom100125yardsRgh",2013
50,50,"David Mathis",71,NA,503.833,19,4,"Approachesfrom100125yardsRgh",2013
53,53,"Lucas Glover",65,NA,425.333,16,0,"Approachesfrom100125yardsRgh",2013
54,54,"Peter Hanson",45,NA,479.5,18,1,"Approachesfrom100125yardsRgh",2013
55,55,"Will Claxton",67,NA,670.333,25,3,"Approachesfrom100125yardsRgh",2013
56,56,"Boo Weekley",100,NA,1023,38,3,"Approachesfrom100125yardsRgh",2013
57,57,"JJ Henry",83,NA,566.333,21,2,"Approachesfrom100125yardsRgh",2013
58,58,"Andres Romero",63,NA,653.833,24,0,"Approachesfrom100125yardsRgh",2013
58,58,"Chris Stroud",88,NA,626,23,0,"Approachesfrom100125yardsRgh",2013
60,60,"Alistair Presnell",59,NA,440.25,16,4,"Approachesfrom100125yardsRgh",2013
60,60,"YE Yang",56,NA,329.917,12,3,"Approachesfrom100125yardsRgh",2013
62,62,"Steven Bowditch",67,NA,828.333,30,2,"Approachesfrom100125yardsRgh",2013
62,62,"Bud Cauley",67,NA,359.083,13,2,"Approachesfrom100125yardsRgh",2013
62,62,"Cameron Tringale",80,NA,578.917,21,0,"Approachesfrom100125yardsRgh",2013
65,65,"Brian Davis",91,NA,692,25,1,"Approachesfrom100125yardsRgh",2013
65,65,"Padraig Harrington",52,NA,443.25,16,3,"Approachesfrom100125yardsRgh",2013
65,65,"Scott Stallings",79,NA,856.75,31,1,"Approachesfrom100125yardsRgh",2013
68,68,"Brian Stuard",78,NA,860.917,31,6,"Approachesfrom100125yardsRgh",2013
69,69,"James Driscoll",76,NA,585.333,21,-2,"Approachesfrom100125yardsRgh",2013
69,69,"Brandt Snedeker",79,NA,472.5,17,5,"Approachesfrom100125yardsRgh",2013
69,69,"Lee Williams",62,NA,501.5,18,-4,"Approachesfrom100125yardsRgh",2013
72,72,"Bob Estes",66,NA,561.917,20,-1,"Approachesfrom100125yardsRgh",2013
72,72,"Jim Furyk",80,NA,560.917,20,1,"Approachesfrom100125yardsRgh",2013
72,72,"Casey Wittenberg",72,NA,646.167,23,1,"Approachesfrom100125yardsRgh",2013
75,75,"Bill Haas",85,NA,875.583,31,1,"Approachesfrom100125yardsRgh",2013
76,76,"Sergio Garcia",65,NA,396.25,14,-1,"Approachesfrom100125yardsRgh",2013
77,77,"Tommy Gainey",84,NA,1364,48,2,"Approachesfrom100125yardsRgh",2013
77,77,"Dicky Pride",71,NA,596,21,-2,"Approachesfrom100125yardsRgh",2013
77,77,"Webb Simpson",92,NA,738,26,4,"Approachesfrom100125yardsRgh",2013
80,80,"Brian Gay",79,NA,598.167,21,2,"Approachesfrom100125yardsRgh",2013
81,81,"Stuart Appleby",88,NA,888.333,31,2,"Approachesfrom100125yardsRgh",2013
81,81,"Ricky Barnes",74,NA,630.75,22,1,"Approachesfrom100125yardsRgh",2013
81,81,"Jimmy Walker",84,NA,1146.5,40,5,"Approachesfrom100125yardsRgh",2013
84,84,"Geoff Ogilvy",57,NA,460.5,16,1,"Approachesfrom100125yardsRgh",2013
85,85,"Greg Chalmers",77,NA,950.667,33,-3,"Approachesfrom100125yardsRgh",2013
85,85,"Tim Clark",64,NA,259.5,9,2,"Approachesfrom100125yardsRgh",2013
85,85,"Martin Flores",83,NA,1326.417,46,-3,"Approachesfrom100125yardsRgh",2013
85,85,"Matt Jones",83,NA,893,31,0,"Approachesfrom100125yardsRgh",2013
89,89,"Ken Duke",87,NA,577.75,20,0,"Approachesfrom100125yardsRgh",2013
90,90,"Ted Potter Jr",65,NA,725.667,25,0,"Approachesfrom100125yardsRgh",2013
91,91,"Brad Fritsch",81,NA,668.167,23,2,"Approachesfrom100125yardsRgh",2013
92,92,"KJ Choi",85,NA,466.5,16,-1,"Approachesfrom100125yardsRgh",2013
93,93,"Kyle Stanley",71,NA,761.167,26,6,"Approachesfrom100125yardsRgh",2013
94,94,"David Lynn",70,NA,884.333,30,-2,"Approachesfrom100125yardsRgh",2013
94,94,"Shawn Stefani",63,NA,942.667,32,2,"Approachesfrom100125yardsRgh",2013
96,96,"Ian Poulter",59,NA,354.833,12,0,"Approachesfrom100125yardsRgh",2013
97,97,"Bo Van Pelt",72,NA,533.417,18,0,"Approachesfrom100125yardsRgh",2013
98,98,"Brendon de Jonge",110,NA,1308.333,44,9,"Approachesfrom100125yardsRgh",2013
99,99,"Charles Howell III",87,NA,1344.25,45,5,"Approachesfrom100125yardsRgh",2013
