"Total1Putts2025_RANKTHISWEEK_2011","Total1Putts2025_RANKLASTWEEK_2011","Total1Putts2025_PLAYERNAME_2011","Total1Putts2025_ROUNDS_2011","Total1Putts2025_TOTAL_2011","Total1Putts2025_TOTALFORALLDISTANCES_2011","Total1Putts2025_PCTOFALL1PUTTS_2011","stat_name","year"
30,30,"Tag Ridings",87,16,521,3.1,"Total1Putts2025",2011
30,30,"Chris Riley",76,16,458,3.5,"Total1Putts2025",2011
30,30,"Paul Stankowski",78,16,475,3.4,"Total1Putts2025",2011
39,39,"Robert Allenby",84,15,469,3.2,"Total1Putts2025",2011
39,39,"Luke Donald",73,15,418,3.6,"Total1Putts2025",2011
39,39,"Fabian Gomez",84,15,452,3.3,"Total1Putts2025",2011
39,39,"Brandt Jobe",100,15,548,2.7,"Total1Putts2025",2011
39,39,"Pat Perez",76,15,526,2.9,"Total1Putts2025",2011
44,44,"Woody Austin",59,14,371,3.8,"Total1Putts2025",2011
44,44,"Chad Campbell",99,14,559,2.5,"Total1Putts2025",2011
44,44,"Nathan Green",81,14,522,2.7,"Total1Putts2025",2011
44,44,"Tim Herron",85,14,539,2.6,"Total1Putts2025",2011
44,44,"Kent Jones",76,14,444,3.2,"Total1Putts2025",2011
44,44,"Matt Jones",71,14,459,3.1,"Total1Putts2025",2011
44,44,"Martin Laird",77,14,453,3.1,"Total1Putts2025",2011
44,44,"Rod Pampling",72,14,424,3.3,"Total1Putts2025",2011
44,44,"DA Points",89,14,552,2.5,"Total1Putts2025",2011
44,44,"Andres Romero",77,14,530,2.6,"Total1Putts2025",2011
44,44,"Brandt Snedeker",85,14,531,2.6,"Total1Putts2025",2011
44,44,"Vaughn Taylor",89,14,593,2.4,"Total1Putts2025",2011
44,44,"Michael Thompson",79,14,497,2.8,"Total1Putts2025",2011
44,44,"Jimmy Walker",79,14,554,2.5,"Total1Putts2025",2011
58,58,"Arjun Atwal",91,13,605,2.1,"Total1Putts2025",2011
58,58,"Cameron Beckman",71,13,455,2.9,"Total1Putts2025",2011
58,58,"DJ Brigman",67,13,386,3.4,"Total1Putts2025",2011
58,58,"Chris DiMarco",93,13,578,2.2,"Total1Putts2025",2011
58,58,"Jim Furyk",87,13,464,2.8,"Total1Putts2025",2011
58,58,"Tommy Gainey",104,13,625,2.1,"Total1Putts2025",2011
58,58,"Paul Goydos",81,13,502,2.6,"Total1Putts2025",2011
58,58,"Charles Howell III",108,13,627,2.1,"Total1Putts2025",2011
58,58,"Scott McCarron",65,13,397,3.3,"Total1Putts2025",2011
58,58,"Rocco Mediate",53,13,323,4,"Total1Putts2025",2011
58,58,"Alex Prugh",82,13,427,3,"Total1Putts2025",2011
58,58,"Daniel Summerhays",75,13,442,2.9,"Total1Putts2025",2011
58,58,"DJ Trahan",91,13,526,2.5,"Total1Putts2025",2011
58,58,"Camilo Villegas",69,13,402,3.2,"Total1Putts2025",2011
58,58,"Nick Watney",80,13,470,2.8,"Total1Putts2025",2011
58,58,"Dean Wilson",62,13,410,3.2,"Total1Putts2025",2011
74,74,"Shane Bertsch",62,12,376,3.2,"Total1Putts2025",2011
74,74,"Matt Bettencourt",84,12,546,2.2,"Total1Putts2025",2011
74,74,"Jason Bohn",74,12,472,2.5,"Total1Putts2025",2011
74,74,"Keegan Bradley",91,12,526,2.3,"Total1Putts2025",2011
74,74,"Jonathan Byrd",83,12,519,2.3,"Total1Putts2025",2011
74,74,"Stewart Cink",72,12,354,3.4,"Total1Putts2025",2011
74,74,"Joe Durant",71,12,397,3,"Total1Putts2025",2011
74,74,"Lucas Glover",74,12,430,2.8,"Total1Putts2025",2011
74,74,"Charley Hoffman",93,12,516,2.3,"Total1Putts2025",2011
74,74,"Trevor Immelman",84,12,436,2.8,"Total1Putts2025",2011
74,74,"Colt Knost",80,12,462,2.6,"Total1Putts2025",2011
74,74,"Justin Leonard",82,12,513,2.3,"Total1Putts2025",2011
74,74,"Davis Love III",70,12,340,3.5,"Total1Putts2025",2011
74,74,"Ben Martin",74,12,441,2.7,"Total1Putts2025",2011
74,74,"Kevin Na",84,12,555,2.2,"Total1Putts2025",2011
74,74,"Michael Putnam",67,12,364,3.3,"Total1Putts2025",2011
74,74,"Nate Smith",66,12,395,3,"Total1Putts2025",2011
74,74,"Kevin Stadler",88,12,470,2.6,"Total1Putts2025",2011
74,74,"Scott Stallings",84,12,459,2.6,"Total1Putts2025",2011
74,74,"Kyle Stanley",98,12,539,2.2,"Total1Putts2025",2011
74,74,"Brendan Steele",89,12,505,2.4,"Total1Putts2025",2011
74,74,"Bo Van Pelt",92,12,501,2.4,"Total1Putts2025",2011
74,74,"Jhonattan Vegas",84,12,458,2.6,"Total1Putts2025",2011
74,74,"Charlie Wi",83,12,584,2.1,"Total1Putts2025",2011
98,98,"Michael Bradley",74,11,384,2.9,"Total1Putts2025",2011
98,98,"Greg Chalmers",88,11,623,1.8,"Total1Putts2025",2011
98,98,"Chris Couch",73,11,499,2.2,"Total1Putts2025",2011
98,98,"Padraig Harrington",60,11,347,3.2,"Total1Putts2025",2011
98,98,"Ryuji Imada",83,11,546,2,"Total1Putts2025",2011
98,98,"Freddie Jacobson",92,11,539,2,"Total1Putts2025",2011
98,98,"Lee Janzen",62,11,354,3.1,"Total1Putts2025",2011
98,98,"Bio Kim",71,11,429,2.6,"Total1Putts2025",2011
98,98,"Chris Kirk",87,11,542,2,"Total1Putts2025",2011
98,98,"Kevin Kisner",70,11,404,2.7,"Total1Putts2025",2011
98,98,"Jarrod Lyle",83,11,510,2.2,"Total1Putts2025",2011
98,98,"Graeme McDowell",50,11,272,4,"Total1Putts2025",2011
98,98,"Phil Mickelson",79,11,428,2.6,"Total1Putts2025",2011
98,98,"Kevin Streelman",90,11,508,2.2,"Total1Putts2025",2011
98,98,"Will Strickler",51,11,307,3.6,"Total1Putts2025",2011
98,98,"Garrett Willis",71,11,447,2.5,"Total1Putts2025",2011
114,114,"Ricky Barnes",78,10,421,2.4,"Total1Putts2025",2011
114,114,"Michael Connell",76,10,491,2,"Total1Putts2025",2011
114,114,"Ben Crane",76,10,438,2.3,"Total1Putts2025",2011
114,114,"Brian Davis",105,10,659,1.5,"Total1Putts2025",2011
114,114,"Jason Day",76,10,465,2.2,"Total1Putts2025",2011
114,114,"David Duval",67,10,396,2.5,"Total1Putts2025",2011
114,114,"Robert Garrigus",83,10,475,2.1,"Total1Putts2025",2011
114,114,"Richard Johnson",64,10,353,2.8,"Total1Putts2025",2011
114,114,"Matt Kuchar",94,10,537,1.9,"Total1Putts2025",2011
114,114,"Troy Matteson",91,10,544,1.8,"Total1Putts2025",2011
114,114,"Matt McQuillan",59,10,347,2.9,"Total1Putts2025",2011
114,114,"Scott Piercy",78,10,457,2.2,"Total1Putts2025",2011
114,114,"Vijay Singh",79,10,508,2,"Total1Putts2025",2011
114,114,"Chris Stroud",88,10,532,1.9,"Total1Putts2025",2011
114,114,"Bubba Watson",85,10,402,2.5,"Total1Putts2025",2011
129,129,"Stuart Appleby",65,9,422,2.1,"Total1Putts2025",2011
129,129,"Briny Baird",60,9,317,2.8,"Total1Putts2025",2011
129,129,"Rich Beem",53,9,307,2.9,"Total1Putts2025",2011
129,129,"James Driscoll",71,9,421,2.1,"Total1Putts2025",2011
129,129,"Ernie Els",71,9,350,2.6,"Total1Putts2025",2011
129,129,"Harrison Frazar",58,9,299,3,"Total1Putts2025",2011
129,129,"Bill Haas",93,9,485,1.9,"Total1Putts2025",2011
129,129,"JP Hayes",56,9,344,2.6,"Total1Putts2025",2011
129,129,"Billy Horschel",75,9,417,2.2,"Total1Putts2025",2011
129,129,"Spencer Levin",113,9,631,1.4,"Total1Putts2025",2011
129,129,"George McNeill",69,9,409,2.2,"Total1Putts2025",2011
129,129,"Zack Miller",86,9,503,1.8,"Total1Putts2025",2011
129,129,"Geoff Ogilvy",69,9,421,2.1,"Total1Putts2025",2011
129,129,"Martin Piller",63,9,349,2.6,"Total1Putts2025",2011
129,129,"Aron Price",58,9,332,2.7,"Total1Putts2025",2011
129,129,"Marc Turnesa",54,9,290,3.1,"Total1Putts2025",2011
145,145,"KJ Choi",77,8,400,2,"Total1Putts2025",2011
145,145,"Ben Curtis",66,8,431,1.9,"Total1Putts2025",2011
145,145,"Steve Flesch",88,8,590,1.4,"Total1Putts2025",2011
145,145,"Sergio Garcia",61,8,310,2.6,"Total1Putts2025",2011
145,145,"Bobby Gates",82,8,430,1.9,"Total1Putts2025",2011
145,145,"Scott Gutschewski",67,8,366,2.2,"Total1Putts2025",2011
145,145,"JJ Henry",96,8,502,1.6,"Total1Putts2025",2011
145,145,"Justin Hicks",60,8,274,2.9,"Total1Putts2025",2011
145,145,"JB Holmes",57,8,313,2.6,"Total1Putts2025",2011
145,145,"Dustin Johnson",72,8,356,2.2,"Total1Putts2025",2011
145,145,"Sung Kang",63,8,340,2.4,"Total1Putts2025",2011
145,145,"Derek Lamely",65,8,368,2.2,"Total1Putts2025",2011
145,145,"Steve Marino",76,8,455,1.8,"Total1Putts2025",2011
145,145,"Sean OHair",71,8,400,2,"Total1Putts2025",2011
145,145,"Ryan Palmer",82,8,438,1.8,"Total1Putts2025",2011
145,145,"Ian Poulter",52,8,291,2.7,"Total1Putts2025",2011
145,145,"Alexandre Rocha",65,8,301,2.7,"Total1Putts2025",2011
145,145,"Adam Scott",60,8,310,2.6,"Total1Putts2025",2011
145,145,"Heath Slocum",89,8,450,1.8,"Total1Putts2025",2011
145,145,"Gary Woodland",93,8,452,1.8,"Total1Putts2025",2011
165,165,"Jason Dufner",78,7,450,1.6,"Total1Putts2025",2011
165,165,"Retief Goosen",50,7,279,2.5,"Total1Putts2025",2011
165,165,"Jim Herman",69,7,353,2,"Total1Putts2025",2011
165,165,"Jerry Kelly",85,7,477,1.5,"Total1Putts2025",2011
165,165,"Anthony Kim",72,7,426,1.6,"Total1Putts2025",2011
165,165,"Justin Rose",79,7,430,1.6,"Total1Putts2025",2011
171,171,"Joseph Bramlett",73,6,392,1.5,"Total1Putts2025",2011
171,171,"Angel Cabrera",50,6,262,2.3,"Total1Putts2025",2011
171,171,"Alex Cejka",59,6,300,2,"Total1Putts2025",2011
171,171,"Andres Gonzales",60,6,317,1.9,"Total1Putts2025",2011
171,171,"Joe Ogilvie",75,6,457,1.3,"Total1Putts2025",2011
171,171,"Rory Sabbatini",85,6,428,1.4,"Total1Putts2025",2011
171,171,"Boo Weekley",66,6,337,1.8,"Total1Putts2025",2011
171,171,"YE Yang",63,6,309,1.9,"Total1Putts2025",2011
179,179,"Tom Gillis",55,5,329,1.5,"Total1Putts2025",2011
179,179,"Zach Johnson",79,5,488,1,"Total1Putts2025",2011
179,179,"Troy Merritt",63,5,378,1.3,"Total1Putts2025",2011
179,179,"Jim Renner",65,5,383,1.3,"Total1Putts2025",2011
183,183,"Robert Karlsson",61,4,340,1.2,"Total1Putts2025",2011
183,183,"Steve Stricker",70,4,426,0.9,"Total1Putts2025",2011
185,185,"Steve Elkington",50,3,292,1,"Total1Putts2025",2011
185,185,"Charl Schwartzel",58,3,279,1.1,"Total1Putts2025",2011
