"3PuttAvoidance1520_RANKTHISWEEK_2009","3PuttAvoidance1520_RANKLASTWEEK_2009","3PuttAvoidance1520_PLAYERNAME_2009","3PuttAvoidance1520_ROUNDS_2009","3PuttAvoidance1520_Pct_2009","3PuttAvoidance1520_TOTAL3PUTTS_2009","3PuttAvoidance1520_ATTEMPTS_2009","3PuttAvoidance1520_2PUTTORBETTERPct_2009","stat_name","year"
127,127,"David Toms",98,2.33,4,172,97.6,"3PuttAvoidance1520",2009
128,128,"Stewart Cink",79,2.34,3,128,97.6,"3PuttAvoidance1520",2009
129,129,"Chris Stroud",88,2.37,4,169,97.6,"3PuttAvoidance1520",2009
130,130,"Leif Olson",51,2.38,2,84,97.6,"3PuttAvoidance1520",2009
130,130,"Brian Vranesh",51,2.38,2,84,97.6,"3PuttAvoidance1520",2009
132,132,"Jason Gore",74,2.4,3,125,97.6,"3PuttAvoidance1520",2009
132,132,"Ryan Moore",89,2.4,3,125,97.6,"3PuttAvoidance1520",2009
134,134,"Matt Jones",56,2.41,2,83,97.5,"3PuttAvoidance1520",2009
134,134,"Rick Price",54,2.41,2,83,97.5,"3PuttAvoidance1520",2009
136,136,"Pat Perez",74,2.42,3,124,97.5,"3PuttAvoidance1520",2009
136,136,"Nick Watney",86,2.42,3,124,97.5,"3PuttAvoidance1520",2009
138,138,"Kent Jones",73,2.44,3,123,97.5,"3PuttAvoidance1520",2009
138,138,"Rory Sabbatini",81,2.44,3,123,97.5,"3PuttAvoidance1520",2009
140,140,"DA Points",99,2.48,4,161,97.5,"3PuttAvoidance1520",2009
141,141,"Mark Brooks",55,2.5,2,80,97.5,"3PuttAvoidance1520",2009
141,141,"Matt Weibring",65,2.5,3,120,97.5,"3PuttAvoidance1520",2009
143,143,"Angel Cabrera",55,2.56,2,78,97.4,"3PuttAvoidance1520",2009
143,143,"Jay Williamson",69,2.56,3,117,97.4,"3PuttAvoidance1520",2009
145,145,"Davis Love III",89,2.63,4,152,97.3,"3PuttAvoidance1520",2009
145,145,"Gary Woodland",53,2.63,2,76,97.3,"3PuttAvoidance1520",2009
147,147,"Chez Reavie",81,2.65,4,151,97.3,"3PuttAvoidance1520",2009
148,148,"Jerry Kelly",90,2.68,4,149,97.3,"3PuttAvoidance1520",2009
148,148,"Bubba Watson",73,2.68,3,112,97.3,"3PuttAvoidance1520",2009
150,150,"Brian Bateman",55,2.7,3,111,97.3,"3PuttAvoidance1520",2009
150,150,"Jonathan Byrd",89,2.7,4,148,97.3,"3PuttAvoidance1520",2009
152,152,"Rich Beem",77,2.78,3,108,97.2,"3PuttAvoidance1520",2009
152,152,"Andres Romero",58,2.78,2,72,97.2,"3PuttAvoidance1520",2009
154,154,"Charles Warren",63,2.8,3,107,97.2,"3PuttAvoidance1520",2009
155,155,"Rocco Mediate",79,2.84,4,141,97.1,"3PuttAvoidance1520",2009
156,156,"Bo Van Pelt",100,2.86,4,140,97.1,"3PuttAvoidance1520",2009
157,157,"Fred Couples",54,2.9,2,69,97.1,"3PuttAvoidance1520",2009
158,158,"Daniel Chopra",89,2.92,5,171,97,"3PuttAvoidance1520",2009
159,159,"Padraig Harrington",66,2.97,3,101,97,"3PuttAvoidance1520",2009
160,160,"Robert Garrigus",83,2.98,5,168,97,"3PuttAvoidance1520",2009
161,161,"Will Ma Kenzie",69,3.01,4,133,96.9,"3PuttAvoidance1520",2009
162,162,"Sean OHair",80,3.03,3,99,96.9,"3PuttAvoidance1520",2009
163,163,"Steve Lowery",83,3.05,5,164,96.9,"3PuttAvoidance1520",2009
164,164,"Nick OHern",90,3.09,5,162,96.9,"3PuttAvoidance1520",2009
165,165,"Eric Axley",71,3.13,4,128,96.8,"3PuttAvoidance1520",2009
166,166,"Ken Duke",87,3.28,4,122,96.7,"3PuttAvoidance1520",2009
166,166,"Nicholas Thompson",96,3.28,6,183,96.7,"3PuttAvoidance1520",2009
168,168,"Mark Calcavecchia",72,3.33,4,120,96.6,"3PuttAvoidance1520",2009
168,168,"Brendon Todd",53,3.33,3,90,96.6,"3PuttAvoidance1520",2009
170,170,"Jason Dufner",90,3.42,5,146,96.5,"3PuttAvoidance1520",2009
171,171,"Ian Poulter",59,3.57,3,84,96.4,"3PuttAvoidance1520",2009
172,172,"Cameron Beckman",87,3.59,6,167,96.4,"3PuttAvoidance1520",2009
173,173,"Kevin Sutherland",96,3.6,5,139,96.4,"3PuttAvoidance1520",2009
174,174,"Aron Price",89,3.64,6,165,96.3,"3PuttAvoidance1520",2009
175,175,"Jeff Maggert",79,3.92,6,153,96,"3PuttAvoidance1520",2009
176,176,"Billy Mayfair",83,3.94,5,127,96,"3PuttAvoidance1520",2009
177,177,"Steve Marino",98,4.02,7,174,95.9,"3PuttAvoidance1520",2009
178,178,"Peter Tomasulo",61,4.17,4,96,95.8,"3PuttAvoidance1520",2009
179,179,"Woody Austin",84,4.32,6,139,95.6,"3PuttAvoidance1520",2009
180,180,"Joe Ogilvie",85,4.38,6,137,95.6,"3PuttAvoidance1520",2009
181,181,"Joe Durant",62,4.4,4,91,95.6,"3PuttAvoidance1520",2009
182,182,"Darron Stiles",52,5.88,5,85,94.1,"3PuttAvoidance1520",2009
183,183,"Greg Kraft",51,6.98,6,86,93,"3PuttAvoidance1520",2009
184,184,"Kirk Triplett",60,7.02,8,114,92.9,"3PuttAvoidance1520",2009
