"Approachesfrom50125yards_RANKTHISWEEK_2015","Approachesfrom50125yards_RANKLASTWEEK_2015","Approachesfrom50125yards_PLAYERNAME_2015","Approachesfrom50125yards_ROUNDS_2015","Approachesfrom50125yards_AVG_2015","Approachesfrom50125yards_TOTALDISTANCEFEET_2015","Approachesfrom50125yards_OFATTEMPTS_2015","Approachesfrom50125yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Francesco Molinari",56,NA,1694.5,119,-33,"Approachesfrom50125yards",2015
2,2,"Greg Owen",58,NA,1733.167,116,-29,"Approachesfrom50125yards",2015
3,3,"Roberto Castro",54,NA,1535.583,102,-14,"Approachesfrom50125yards",2015
4,4,"Justin Leonard",61,NA,2450,158,-22,"Approachesfrom50125yards",2015
5,5,"Tom Hoge",83,NA,3017.75,191,-30,"Approachesfrom50125yards",2015
6,6,"Stewart Cink",77,NA,3086.25,194,-31,"Approachesfrom50125yards",2015
7,7,"Ryo Ishikawa",90,NA,2716.083,170,-27,"Approachesfrom50125yards",2015
8,8,"Chad Collins",79,NA,2556.083,158,-28,"Approachesfrom50125yards",2015
9,9,"Whee Kim",71,NA,2329.083,143,-25,"Approachesfrom50125yards",2015
10,10,"Brandt Snedeker",98,NA,3459.083,212,-45,"Approachesfrom50125yards",2015
11,11,"Jason Dufner",76,NA,2313.917,141,-10,"Approachesfrom50125yards",2015
11,11,"Zach Johnson",90,NA,3225.333,196,-48,"Approachesfrom50125yards",2015
11,11,"Justin Rose",69,NA,2245.083,137,-35,"Approachesfrom50125yards",2015
11,11,"Bo Van Pelt",81,NA,3125.417,190,-11,"Approachesfrom50125yards",2015
11,11,"Tim Wilkinson",73,NA,2501.583,152,-20,"Approachesfrom50125yards",2015
16,16,"Ryan Moore",81,NA,2795.167,169,-41,"Approachesfrom50125yards",2015
17,17,"Jeff Overton",94,NA,3484.083,210,-20,"Approachesfrom50125yards",2015
17,17,"Jimmy Walker",89,NA,3052.333,184,-50,"Approachesfrom50125yards",2015
19,19,"KJ Choi",66,NA,2711,163,-38,"Approachesfrom50125yards",2015
19,19,"Scott Piercy",90,NA,3702.25,222,-48,"Approachesfrom50125yards",2015
19,19,"Webb Simpson",81,NA,2883.417,173,-18,"Approachesfrom50125yards",2015
22,22,"James Hahn",94,NA,3837.5,229,-41,"Approachesfrom50125yards",2015
22,22,"JB Holmes",89,NA,3064.417,183,-45,"Approachesfrom50125yards",2015
22,22,"Danny Lee",120,NA,4269.75,255,-37,"Approachesfrom50125yards",2015
25,25,"Ernie Els",57,NA,1646.917,98,-5,"Approachesfrom50125yards",2015
26,26,"Robert Allenby",63,NA,2403.5,142,-7,"Approachesfrom50125yards",2015
26,26,"David Toms",62,NA,3114.25,184,-34,"Approachesfrom50125yards",2015
28,28,"Daniel Berger",97,NA,3208.583,189,-25,"Approachesfrom50125yards",2015
29,29,"DA Points",72,NA,2344.667,137,-5,"Approachesfrom50125yards",2015
29,29,"Justin Thomas",106,NA,4245.417,249,-46,"Approachesfrom50125yards",2015
31,31,"Jason Bohn",95,NA,5007.917,292,-65,"Approachesfrom50125yards",2015
31,31,"Jon Curran",83,NA,3458.167,201,-38,"Approachesfrom50125yards",2015
31,31,"Matt Kuchar",97,NA,3903.667,227,-54,"Approachesfrom50125yards",2015
31,31,"Tyrone Van Aswegen",58,NA,1752.167,102,2,"Approachesfrom50125yards",2015
35,35,"Ryan Palmer",80,NA,2582.167,150,-10,"Approachesfrom50125yards",2015
35,35,"Heath Slocum",57,NA,1985.583,115,-17,"Approachesfrom50125yards",2015
37,37,"Greg Chalmers",58,NA,1770.083,102,-20,"Approachesfrom50125yards",2015
37,37,"Lucas Glover",79,NA,3116.75,180,-30,"Approachesfrom50125yards",2015
37,37,"Charley Hoffman",97,NA,3811.5,220,-31,"Approachesfrom50125yards",2015
37,37,"David Lingmerth",90,NA,3918.667,226,-44,"Approachesfrom50125yards",2015
37,37,"Mark Wilson",89,NA,3978.583,230,-41,"Approachesfrom50125yards",2015
42,42,"Brendon de Jonge",106,NA,4328.083,249,-45,"Approachesfrom50125yards",2015
42,42,"Scott Langley",94,NA,3488.833,200,-34,"Approachesfrom50125yards",2015
42,42,"Kevin Na",98,NA,3270.25,188,-37,"Approachesfrom50125yards",2015
42,42,"Rory Sabbatini",81,NA,3026.667,174,-33,"Approachesfrom50125yards",2015
46,46,"Jason Day",75,NA,2816.417,161,-33,"Approachesfrom50125yards",2015
46,46,"Oscar Fraustro",58,NA,1798.25,103,-12,"Approachesfrom50125yards",2015
46,46,"Chris Kirk",76,NA,2973.833,170,-20,"Approachesfrom50125yards",2015
46,46,"Hideki Matsuyama",95,NA,3362.25,192,-37,"Approachesfrom50125yards",2015
50,50,"Ricky Barnes",82,NA,2731.333,155,-1,"Approachesfrom50125yards",2015
50,50,"Adam Scott",51,NA,1354,77,-19,"Approachesfrom50125yards",2015
50,50,"Nick Watney",91,NA,4596.917,262,-33,"Approachesfrom50125yards",2015
53,53,"Paul Casey",87,NA,2823.167,160,-34,"Approachesfrom50125yards",2015
53,53,"Billy Hurley III",83,NA,2856.833,162,-23,"Approachesfrom50125yards",2015
53,53,"Dustin Johnson",75,NA,2789.833,158,-38,"Approachesfrom50125yards",2015
53,53,"Sean OHair",86,NA,3397.667,192,-37,"Approachesfrom50125yards",2015
53,53,"Vijay Singh",78,NA,3079.833,174,-38,"Approachesfrom50125yards",2015
53,53,"Cameron Tringale",96,NA,3509.417,199,-35,"Approachesfrom50125yards",2015
59,59,"Steven Alker",62,NA,2517.417,142,-18,"Approachesfrom50125yards",2015
59,59,"Luke Guthrie",84,NA,3049.25,172,-13,"Approachesfrom50125yards",2015
59,59,"Matt Jones",89,NA,2604.417,147,-33,"Approachesfrom50125yards",2015
59,59,"Alex Prugh",84,NA,3671,207,-29,"Approachesfrom50125yards",2015
59,59,"Brendon Todd",96,NA,4234.25,238,-43,"Approachesfrom50125yards",2015
59,59,"Steve Wheatcroft",87,NA,3460,195,-36,"Approachesfrom50125yards",2015
65,65,"Eric Axley",57,NA,2155.333,121,-5,"Approachesfrom50125yards",2015
65,65,"Steven Bowditch",103,NA,3888.583,218,-36,"Approachesfrom50125yards",2015
65,65,"Jim Furyk",71,NA,3172.667,178,-25,"Approachesfrom50125yards",2015
65,65,"Sergio Garcia",59,NA,1533.917,86,-22,"Approachesfrom50125yards",2015
65,65,"Seung Yul Noh",65,NA,2341.5,131,-15,"Approachesfrom50125yards",2015
65,65,"Kyle Reifers",96,NA,4121.333,231,-38,"Approachesfrom50125yards",2015
71,71,"Chad Campbell",97,NA,4005.417,224,-34,"Approachesfrom50125yards",2015
71,71,"David Hearn",97,NA,4441,248,-46,"Approachesfrom50125yards",2015
73,73,"Matt Every",73,NA,2394.417,133,-1,"Approachesfrom50125yards",2015
73,73,"Michael Putnam",87,NA,2930.917,163,-35,"Approachesfrom50125yards",2015
73,73,"Jim Renner",68,NA,2399,133,12,"Approachesfrom50125yards",2015
76,76,"Colt Knost",90,NA,4298.417,238,-44,"Approachesfrom50125yards",2015
76,76,"George McNeill",93,NA,4296.917,238,-40,"Approachesfrom50125yards",2015
76,76,"Roger Sloan",56,NA,2004.333,111,-7,"Approachesfrom50125yards",2015
76,76,"Chris Stroud",84,NA,3107.583,172,-33,"Approachesfrom50125yards",2015
80,80,"Rickie Fowler",76,NA,2545.417,140,-29,"Approachesfrom50125yards",2015
80,80,"Russell Henley",87,NA,3506.417,193,-36,"Approachesfrom50125yards",2015
80,80,"Jim Herman",88,NA,3742.917,206,-26,"Approachesfrom50125yards",2015
80,80,"John Huh",102,NA,3435.917,189,-31,"Approachesfrom50125yards",2015
80,80,"Martin Laird",77,NA,3220.25,177,-21,"Approachesfrom50125yards",2015
80,80,"Carl Pettersson",106,NA,4495.917,247,-33,"Approachesfrom50125yards",2015
80,80,"Boo Weekley",79,NA,3236.75,178,-25,"Approachesfrom50125yards",2015
87,87,"Jonathan Byrd",69,NA,2118.25,116,-23,"Approachesfrom50125yards",2015
87,87,"Louis Oosthuizen",68,NA,2007.333,110,-10,"Approachesfrom50125yards",2015
87,87,"Scott Pinckney",88,NA,3686.917,202,-23,"Approachesfrom50125yards",2015
87,87,"Kevin Streelman",95,NA,3920.583,215,-17,"Approachesfrom50125yards",2015
91,91,"Ben Crane",62,NA,2699,147,-21,"Approachesfrom50125yards",2015
91,91,"Derek Fathauer",81,NA,3185.333,174,-16,"Approachesfrom50125yards",2015
91,91,"Brian Harman",90,NA,4306.583,235,-35,"Approachesfrom50125yards",2015
91,91,"Ben Martin",93,NA,3278,179,-24,"Approachesfrom50125yards",2015
91,91,"Sam Saunders",83,NA,2791.333,152,-15,"Approachesfrom50125yards",2015
96,96,"Brian Davis",86,NA,3541,191,-24,"Approachesfrom50125yards",2015
96,96,"Chesson Hadley",101,NA,4480.75,242,-29,"Approachesfrom50125yards",2015
96,96,"Pat Perez",96,NA,3837.75,207,-24,"Approachesfrom50125yards",2015
99,99,"Zac Blair",108,NA,4840.75,260,-51,"Approachesfrom50125yards",2015
99,99,"Jonas Blixt",78,NA,2696.5,145,-9,"Approachesfrom50125yards",2015
99,99,"Luke Donald",71,NA,2615.583,141,-17,"Approachesfrom50125yards",2015
99,99,"Ken Duke",93,NA,4294.5,231,-36,"Approachesfrom50125yards",2015
99,99,"Russell Knox",96,NA,4803.667,259,-29,"Approachesfrom50125yards",2015
99,99,"Brian Stuard",97,NA,4156.333,224,-22,"Approachesfrom50125yards",2015
99,99,"Lee Westwood",56,NA,1411.917,76,-10,"Approachesfrom50125yards",2015
106,106,"Bill Lunde",50,NA,1976.75,106,-4,"Approachesfrom50125yards",2015
106,106,"John Merrick",78,NA,2894.333,155,-9,"Approachesfrom50125yards",2015
106,106,"John Senden",80,NA,2239.083,120,-6,"Approachesfrom50125yards",2015
106,106,"Brendan Steele",88,NA,2966.167,159,-10,"Approachesfrom50125yards",2015
