"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2015","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2015","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2015","AveragePuttingDistanceGIR3Putts_ROUNDS_2015","AveragePuttingDistanceGIR3Putts_AVG_2015","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2015","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2015","stat_name","year"
19,19,"Angel Cabrera",53,NA,11.979,21,"AveragePuttingDistanceGIR3Putts",2015
20,20,"Erik Compton",86,NA,14.761,26,"AveragePuttingDistanceGIR3Putts",2015
21,21,"John Senden",80,NA,14.737,26,"AveragePuttingDistanceGIR3Putts",2015
22,22,"Alex Prugh",84,NA,18.627,33,"AveragePuttingDistanceGIR3Putts",2015
23,23,"JJ Henry",94,NA,18.577,33,"AveragePuttingDistanceGIR3Putts",2015
24,24,"Brice Garnett",81,NA,20.241,36,"AveragePuttingDistanceGIR3Putts",2015
25,25,"Andrew Putnam",68,NA,12.858,23,"AveragePuttingDistanceGIR3Putts",2015
26,26,"Chad Campbell",97,NA,22.893,41,"AveragePuttingDistanceGIR3Putts",2015
26,26,"Stewart Cink",77,NA,23.439,42,"AveragePuttingDistanceGIR3Putts",2015
26,26,"Dustin Johnson",75,NA,8.367,15,"AveragePuttingDistanceGIR3Putts",2015
29,29,"Billy Horschel",99,NA,20.034,36,"AveragePuttingDistanceGIR3Putts",2015
30,30,"Alex Cejka",94,NA,21.111,38,"AveragePuttingDistanceGIR3Putts",2015
30,30,"Justin Thomas",106,NA,23.365,42,"AveragePuttingDistanceGIR3Putts",2015
32,32,"Harris English",105,NA,13.858,25,"AveragePuttingDistanceGIR3Putts",2015
32,32,"Lee Westwood",56,NA,10.535,19,"AveragePuttingDistanceGIR3Putts",2015
34,34,"Martin Laird",77,NA,21.016,38,"AveragePuttingDistanceGIR3Putts",2015
35,35,"Ricky Barnes",82,NA,11.005,20,"AveragePuttingDistanceGIR3Putts",2015
36,36,"Spencer Levin",99,NA,20.286,37,"AveragePuttingDistanceGIR3Putts",2015
37,37,"Charley Hoffman",97,NA,16.412,30,"AveragePuttingDistanceGIR3Putts",2015
37,37,"Henrik Stenson",63,NA,13.126,24,"AveragePuttingDistanceGIR3Putts",2015
39,39,"Kevin Chappell",86,NA,17.423,32,"AveragePuttingDistanceGIR3Putts",2015
39,39,"Rickie Fowler",76,NA,7.614,14,"AveragePuttingDistanceGIR3Putts",2015
39,39,"Andres Gonzales",90,NA,15.787,29,"AveragePuttingDistanceGIR3Putts",2015
42,42,"Chris Stroud",84,NA,20.089,37,"AveragePuttingDistanceGIR3Putts",2015
43,43,"Jim Furyk",71,NA,12.441,23,"AveragePuttingDistanceGIR3Putts",2015
43,43,"JB Holmes",89,NA,18.384,34,"AveragePuttingDistanceGIR3Putts",2015
45,45,"Martin Flores",95,NA,23.755,44,"AveragePuttingDistanceGIR3Putts",2015
45,45,"Chez Reavie",56,NA,15.651,29,"AveragePuttingDistanceGIR3Putts",2015
47,47,"Hunter Mahan",88,NA,12.927,24,"AveragePuttingDistanceGIR3Putts",2015
48,48,"James Hahn",94,NA,15.058,28,"AveragePuttingDistanceGIR3Putts",2015
48,48,"Brendon Todd",96,NA,11.827,22,"AveragePuttingDistanceGIR3Putts",2015
50,50,"Jonathan Byrd",69,NA,16.093,30,"AveragePuttingDistanceGIR3Putts",2015
50,50,"Shawn Stefani",94,NA,19.835,37,"AveragePuttingDistanceGIR3Putts",2015
52,52,"Matt Every",73,NA,14.436,27,"AveragePuttingDistanceGIR3Putts",2015
52,52,"Francesco Molinari",56,NA,6.955,13,"AveragePuttingDistanceGIR3Putts",2015
52,52,"Jhonattan Vegas",90,NA,20.873,39,"AveragePuttingDistanceGIR3Putts",2015
55,55,"Blayne Barber",76,NA,18.677,35,"AveragePuttingDistanceGIR3Putts",2015
55,55,"Charles Howell III",105,NA,18.696,35,"AveragePuttingDistanceGIR3Putts",2015
57,57,"Robert Allenby",63,NA,17.548,33,"AveragePuttingDistanceGIR3Putts",2015
57,57,"KJ Choi",66,NA,12.244,23,"AveragePuttingDistanceGIR3Putts",2015
57,57,"Jim Renner",68,NA,17.032,32,"AveragePuttingDistanceGIR3Putts",2015
60,60,"Tony Finau",106,NA,20.707,39,"AveragePuttingDistanceGIR3Putts",2015
60,60,"Heath Slocum",57,NA,11.157,21,"AveragePuttingDistanceGIR3Putts",2015
62,62,"Ernie Els",57,NA,8.483,16,"AveragePuttingDistanceGIR3Putts",2015
63,63,"Chad Collins",79,NA,13.764,26,"AveragePuttingDistanceGIR3Putts",2015
63,63,"Charl Schwartzel",67,NA,13.225,25,"AveragePuttingDistanceGIR3Putts",2015
65,65,"Gary Woodland",81,NA,10.564,20,"AveragePuttingDistanceGIR3Putts",2015
66,66,"Ryan Moore",81,NA,10.532,20,"AveragePuttingDistanceGIR3Putts",2015
66,66,"Mark Wilson",89,NA,20.011,38,"AveragePuttingDistanceGIR3Putts",2015
68,68,"Jimmy Walker",89,NA,15.253,29,"AveragePuttingDistanceGIR3Putts",2015
69,69,"Patrick Rodgers",57,NA,9.979,19,"AveragePuttingDistanceGIR3Putts",2015
70,70,"Scott Brown",97,NA,19.398,37,"AveragePuttingDistanceGIR3Putts",2015
71,71,"Daniel Berger",97,NA,25.609,49,"AveragePuttingDistanceGIR3Putts",2015
71,71,"Paul Casey",87,NA,15.17,29,"AveragePuttingDistanceGIR3Putts",2015
73,73,"Max Homa",78,NA,14.604,28,"AveragePuttingDistanceGIR3Putts",2015
73,73,"Pat Perez",96,NA,14.624,28,"AveragePuttingDistanceGIR3Putts",2015
73,73,"Jonathan Randolph",72,NA,16.183,31,"AveragePuttingDistanceGIR3Putts",2015
76,76,"Derek Ernst",75,NA,21.896,42,"AveragePuttingDistanceGIR3Putts",2015
76,76,"Ben Martin",93,NA,18.768,36,"AveragePuttingDistanceGIR3Putts",2015
76,76,"Camilo Villegas",83,NA,24.471,47,"AveragePuttingDistanceGIR3Putts",2015
79,79,"Justin Leonard",61,NA,8.828,17,"AveragePuttingDistanceGIR3Putts",2015
79,79,"David Toms",62,NA,9.342,18,"AveragePuttingDistanceGIR3Putts",2015
81,81,"Aaron Baddeley",76,NA,11.333,22,"AveragePuttingDistanceGIR3Putts",2015
81,81,"Carl Pettersson",106,NA,19.048,37,"AveragePuttingDistanceGIR3Putts",2015
83,83,"Geoff Ogilvy",50,NA,10.274,20,"AveragePuttingDistanceGIR3Putts",2015
84,84,"Jamie Donaldson",50,NA,5.636,11,"AveragePuttingDistanceGIR3Putts",2015
84,84,"Fabian Gomez",83,NA,16.394,32,"AveragePuttingDistanceGIR3Putts",2015
84,84,"Bill Haas",89,NA,19.443,38,"AveragePuttingDistanceGIR3Putts",2015
84,84,"Scott Pinckney",88,NA,17.908,35,"AveragePuttingDistanceGIR3Putts",2015
88,88,"Zac Blair",108,NA,15.335,30,"AveragePuttingDistanceGIR3Putts",2015
88,88,"Russell Knox",96,NA,17.875,35,"AveragePuttingDistanceGIR3Putts",2015
88,88,"Steve Wheatcroft",87,NA,17.379,34,"AveragePuttingDistanceGIR3Putts",2015
91,91,"Ken Duke",93,NA,23.947,47,"AveragePuttingDistanceGIR3Putts",2015
92,92,"John Merrick",78,NA,21.372,42,"AveragePuttingDistanceGIR3Putts",2015
93,93,"Robert Garrigus",70,NA,18.292,36,"AveragePuttingDistanceGIR3Putts",2015
93,93,"Boo Weekley",79,NA,19.816,39,"AveragePuttingDistanceGIR3Putts",2015
95,95,"Kyle Reifers",96,NA,23.328,46,"AveragePuttingDistanceGIR3Putts",2015
95,95,"Scott Stallings",60,NA,14.183,28,"AveragePuttingDistanceGIR3Putts",2015
95,95,"Will Wilcox",58,NA,11.668,23,"AveragePuttingDistanceGIR3Putts",2015
98,98,"Carlos Ortiz",100,NA,20.741,41,"AveragePuttingDistanceGIR3Putts",2015
99,99,"Davis Love III",51,NA,12.104,24,"AveragePuttingDistanceGIR3Putts",2015
99,99,"Michael Putnam",87,NA,22.157,44,"AveragePuttingDistanceGIR3Putts",2015
99,99,"Andrew Svoboda",80,NA,21.689,43,"AveragePuttingDistanceGIR3Putts",2015
102,102,"Hideki Matsuyama",95,NA,16.089,32,"AveragePuttingDistanceGIR3Putts",2015
103,103,"SJ Park",79,NA,17.556,35,"AveragePuttingDistanceGIR3Putts",2015
103,103,"Brendan Steele",88,NA,19.082,38,"AveragePuttingDistanceGIR3Putts",2015
105,105,"Kevin Na",98,NA,10.002,20,"AveragePuttingDistanceGIR3Putts",2015
105,105,"John Peterson",84,NA,13.511,27,"AveragePuttingDistanceGIR3Putts",2015
105,105,"Webb Simpson",81,NA,18.509,37,"AveragePuttingDistanceGIR3Putts",2015
108,108,"Ian Poulter",68,NA,7.486,15,"AveragePuttingDistanceGIR3Putts",2015
109,109,"John Huh",102,NA,19.908,40,"AveragePuttingDistanceGIR3Putts",2015
109,109,"Chris Kirk",76,NA,9.963,20,"AveragePuttingDistanceGIR3Putts",2015
111,111,"Cameron Percy",72,NA,11.92,24,"AveragePuttingDistanceGIR3Putts",2015
112,112,"DA Points",72,NA,16.849,34,"AveragePuttingDistanceGIR3Putts",2015
113,113,"Luke Guthrie",84,NA,15.846,32,"AveragePuttingDistanceGIR3Putts",2015
113,113,"Sean OHair",86,NA,13.868,28,"AveragePuttingDistanceGIR3Putts",2015
115,115,"Derek Fathauer",81,NA,8.898,18,"AveragePuttingDistanceGIR3Putts",2015
116,116,"Keegan Bradley",87,NA,16.761,34,"AveragePuttingDistanceGIR3Putts",2015
116,116,"Ryan Palmer",80,NA,10.356,21,"AveragePuttingDistanceGIR3Putts",2015
118,118,"Tyrone Van Aswegen",58,NA,5.903,12,"AveragePuttingDistanceGIR3Putts",2015
119,119,"Retief Goosen",81,NA,16.211,33,"AveragePuttingDistanceGIR3Putts",2015
119,119,"Matt Jones",89,NA,13.252,27,"AveragePuttingDistanceGIR3Putts",2015
119,119,"David Lingmerth",90,NA,14.726,30,"AveragePuttingDistanceGIR3Putts",2015
122,122,"Michael Thompson",83,NA,20.084,41,"AveragePuttingDistanceGIR3Putts",2015
123,123,"Tom Hoge",83,NA,14.684,30,"AveragePuttingDistanceGIR3Putts",2015
123,123,"Danny Lee",120,NA,17.586,36,"AveragePuttingDistanceGIR3Putts",2015
125,125,"Steven Bowditch",103,NA,18.537,38,"AveragePuttingDistanceGIR3Putts",2015
125,125,"Bill Lunde",50,NA,12.678,26,"AveragePuttingDistanceGIR3Putts",2015
125,125,"Adam Scott",51,NA,13.164,27,"AveragePuttingDistanceGIR3Putts",2015
128,128,"Sam Saunders",83,NA,14.133,29,"AveragePuttingDistanceGIR3Putts",2015
129,129,"Graham DeLaet",65,NA,9.729,20,"AveragePuttingDistanceGIR3Putts",2015
129,129,"Robert Streb",110,NA,16.52,34,"AveragePuttingDistanceGIR3Putts",2015
131,131,"Jon Curran",83,NA,13.103,27,"AveragePuttingDistanceGIR3Putts",2015
131,131,"Luke Donald",71,NA,8.721,18,"AveragePuttingDistanceGIR3Putts",2015
133,133,"Patrick Reed",103,NA,11.612,24,"AveragePuttingDistanceGIR3Putts",2015
134,134,"Brian Davis",86,NA,16.917,35,"AveragePuttingDistanceGIR3Putts",2015
134,134,"Brooks Koepka",84,NA,11.098,23,"AveragePuttingDistanceGIR3Putts",2015
134,134,"Hudson Swafford",97,NA,15.941,33,"AveragePuttingDistanceGIR3Putts",2015
137,137,"Jordan Spieth",91,NA,7.691,16,"AveragePuttingDistanceGIR3Putts",2015
138,138,"Jason Dufner",76,NA,18.245,38,"AveragePuttingDistanceGIR3Putts",2015
138,138,"Jason Gore",76,NA,14.873,31,"AveragePuttingDistanceGIR3Putts",2015
138,138,"Jim Herman",88,NA,20.632,43,"AveragePuttingDistanceGIR3Putts",2015
138,138,"Zach Johnson",90,NA,8.159,17,"AveragePuttingDistanceGIR3Putts",2015
138,138,"Greg Owen",58,NA,7.197,15,"AveragePuttingDistanceGIR3Putts",2015
138,138,"Byron Smith",59,NA,11.517,24,"AveragePuttingDistanceGIR3Putts",2015
144,144,"Andres Romero",69,NA,14.834,31,"AveragePuttingDistanceGIR3Putts",2015
145,145,"David Hearn",97,NA,13.844,29,"AveragePuttingDistanceGIR3Putts",2015
146,146,"Jason Bohn",95,NA,10.956,23,"AveragePuttingDistanceGIR3Putts",2015
146,146,"Chesson Hadley",101,NA,18.573,39,"AveragePuttingDistanceGIR3Putts",2015
148,148,"Roberto Castro",54,NA,6.634,14,"AveragePuttingDistanceGIR3Putts",2015
148,148,"Brian Harman",90,NA,11.366,24,"AveragePuttingDistanceGIR3Putts",2015
148,148,"Justin Rose",69,NA,8.062,17,"AveragePuttingDistanceGIR3Putts",2015
151,151,"Sangmoon Bae",98,NA,20.826,44,"AveragePuttingDistanceGIR3Putts",2015
151,151,"Scott Piercy",90,NA,21.265,45,"AveragePuttingDistanceGIR3Putts",2015
153,153,"Nick Watney",91,NA,23.138,49,"AveragePuttingDistanceGIR3Putts",2015
154,154,"Colt Knost",90,NA,10.243,22,"AveragePuttingDistanceGIR3Putts",2015
155,155,"Charlie Beljan",76,NA,17.666,38,"AveragePuttingDistanceGIR3Putts",2015
155,155,"Gonzalo Fdez Castano",81,NA,15.807,34,"AveragePuttingDistanceGIR3Putts",2015
155,155,"Jeff Overton",94,NA,13.492,29,"AveragePuttingDistanceGIR3Putts",2015
158,158,"Seung Yul Noh",65,NA,11.141,24,"AveragePuttingDistanceGIR3Putts",2015
159,159,"Jerry Kelly",79,NA,12.484,27,"AveragePuttingDistanceGIR3Putts",2015
160,160,"Adam Hadwin",95,NA,13.765,30,"AveragePuttingDistanceGIR3Putts",2015
161,161,"Whee Kim",71,NA,9.594,21,"AveragePuttingDistanceGIR3Putts",2015
162,162,"Vijay Singh",78,NA,17.275,38,"AveragePuttingDistanceGIR3Putts",2015
162,162,"Nick Taylor",91,NA,16.835,37,"AveragePuttingDistanceGIR3Putts",2015
164,164,"Ryo Ishikawa",90,NA,18.068,40,"AveragePuttingDistanceGIR3Putts",2015
164,164,"Cameron Tringale",96,NA,18.062,40,"AveragePuttingDistanceGIR3Putts",2015
166,166,"Padraig Harrington",60,NA,13.073,29,"AveragePuttingDistanceGIR3Putts",2015
166,166,"Mark Hubbard",79,NA,15.784,35,"AveragePuttingDistanceGIR3Putts",2015
166,166,"Jason Kokrak",88,NA,18.042,40,"AveragePuttingDistanceGIR3Putts",2015
169,169,"Steven Alker",62,NA,7.635,17,"AveragePuttingDistanceGIR3Putts",2015
170,170,"Russell Henley",87,NA,8.92,20,"AveragePuttingDistanceGIR3Putts",2015
171,171,"Kevin Streelman",95,NA,11.993,27,"AveragePuttingDistanceGIR3Putts",2015
172,172,"Lucas Glover",79,NA,25.883,59,"AveragePuttingDistanceGIR3Putts",2015
173,173,"William McGirt",103,NA,18.814,43,"AveragePuttingDistanceGIR3Putts",2015
173,173,"Bo Van Pelt",81,NA,13.588,31,"AveragePuttingDistanceGIR3Putts",2015
175,175,"Louis Oosthuizen",68,NA,10.408,24,"AveragePuttingDistanceGIR3Putts",2015
176,176,"Morgan Hoffmann",85,NA,8.505,20,"AveragePuttingDistanceGIR3Putts",2015
177,177,"Nicholas Thompson",90,NA,17.777,42,"AveragePuttingDistanceGIR3Putts",2015
178,178,"Tim Wilkinson",73,NA,10.124,24,"AveragePuttingDistanceGIR3Putts",2015
179,179,"Greg Chalmers",58,NA,6.275,15,"AveragePuttingDistanceGIR3Putts",2015
180,180,"Marc Leishman",74,NA,9.779,24,"AveragePuttingDistanceGIR3Putts",2015
180,180,"Roger Sloan",56,NA,6.923,17,"AveragePuttingDistanceGIR3Putts",2015
182,182,"Rory Sabbatini",81,NA,15.817,39,"AveragePuttingDistanceGIR3Putts",2015
183,183,"Ben Crane",62,NA,9.438,26,"AveragePuttingDistanceGIR3Putts",2015
